"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=5637840,6998383,5137424,5426002,6725321,6687271,6149158,5209406,6297095,5066459,6947885,5633199,5137874,5283334,6022930,6358991,6257525,5715080,6322359,5283945,7223161,5990529,5209724,6033227,5328069,6066268,5302603,6121074,5380205,6701490,6555301,5949759,6332322,5615975,6086534,5762455,6701473,5522352,6088198,5370003,6918307,6632122,7087051,6818229,6954236,6036863,6263941,5739193,5437693,5772411,6092784,5453563,6378948,7011238,5453671,6987026,5343035,5319295,5656601,6271332,6280194,5474796,5010583,5244944,6391552,6411875,5411968,6503580,5962451,5958224,5370953,7015481,5962511,5703572,5335531,5136631,6911292,5497999,5690579,6718639,5521935,7100297,6807837,7045583,6689489,6273260,6703927,5664848,6682694,5190125,4784961,6665213,5447460,5207966,5640201,5302873,5625598,7079121,5208553,6912478",2015/11/03 10:32:27
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Future challenges for building automation: Wireless and security","Granzer, W.; Reinisch, C.; Kastner, W.","Autom. Syst. Group, Vienna Univ. of Technol., Vienna, Austria","Industrial Electronics (ISIE), 2010 IEEE International Symposium on","20101115","2010","","","4415","4467","A collection of slides from the author's conference presentation is given. the following topics are discussed: smart homes; building automation protocols and standards; wireless in building automation; and security.","","978-1-4244-6390-9","","10.1109/ISIE.2010.5637840","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5637840","","","building management systems;protocols;radio networks;security of data","building automation protocol;building automation standards;security;smart home;wireless building automation","","2","","14","","","4-7 July 2010","","IEEE","IEEE Conference Publications"
"Multi-agent Intrusion Detection System Using Feature Selection Approach","Yi Gong; Yong Fang; Liang Liu; Juan Li","Dept. of Electron. & Inf. Eng., Sichuan Univ., Chengdu, China","Intelligent Information Hiding and Multimedia Signal Processing (IIH-MSP), 2014 Tenth International Conference on","20141229","2014","","","528","531","Due to the increased connectivity to Internet and corporate network, industrial control system (ICS) is no longer immune to network attacks. Most of these ICSs are not designed with security protection nowadays, so there is an increasing demand of designing protection mechanism in infrastructure of industrial plants. In this paper, we propose multi-agent intrusion detection architecture and a feature selection approach to protect ICS. Multi-agent intrusion detection system (MIDS) architecture is designed for decentralized intrusion detection and prevention control in large switched networks, so it can make intrusion detection system (IDS) efficient and scalable, while the feature detection approach is proposed to improve detection reliability. We chose NSL-KDD as experimental data and had a test on four kinds of attacks (Probe, Dos, U2R and R2L) to evaluate the performance of IDS. Compared with four other common feature selection algorithms (IG, GR, Relief and Chi-Square), the experimental results show that our method can effectively improve True Positive Rate and reduce False Positive Rate of IDS.","","978-1-4799-5389-9","","10.1109/IIH-MSP.2014.137","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6998383","feature selection;industrial control system;intrusion detection system;multi-agent","Accuracy;Computer architecture;Feature extraction;Industrial control;Intrusion detection;Probes","Internet;computer network security;feature selection;multi-agent systems;reliability","ChiSquare;Dos;ICS;IDS;Internet;MIDS architecture;NSL-KDD;Probe;R2L;ReliefF;U2R;corporate network;decentralized intrusion detection;feature selection approach;industrial control system;industrial plants;large switched networks;multiagent intrusion detection system architecture;network attacks;prevention control","","0","","12","","","27-29 Aug. 2014","","IEEE","IEEE Conference Publications"
"A game-theoretical approach to incentive design in collaborative intrusion detection networks","Quanyan Zhu; Fung, C.; Boutaba, R.; Basar, T.","Dept. of Electr. & Comput. Eng., Univ. of Illinois at Urbana Champaign, Champaign, IL, USA","Game Theory for Networks, 2009. GameNets '09. International Conference on","20090626","2009","","","384","392","Traditional intrusion detection systems (IDSs) work in isolation and may be easily compromised by new threats. An intrusion detection network (IDN) is a collaborative IDS network intended to overcome this weakness by allowing IDS peers to share collective knowledge and experience, hence improve the overall accuracy of intrusion assessment. In this work, we design an incentive model based on trust management by using game theory for peers to collaborate truthfully without free-riding in an IDN environment. We show the existence and uniqueness of a Nash equilibrium under which peers can communicate in an incentive compatible manner. Using duality of the problem, we develop an iterative algorithm that converges geometrically to the equilibrium. Our numerical experiments and discrete event simulation demonstrate the convergence to the Nash equilibrium and the incentives of the resource allocation design.","","978-1-4244-4176-1","978-1-4244-4177-8","10.1109/GAMENETS.2009.5137424","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5137424","","Collaboration;Collaborative work;Convergence of numerical methods;Discrete event simulation;Environmental management;Game theory;Intrusion detection;Iterative algorithms;Nash equilibrium;Resource management","game theory;groupware;resource allocation;security of data","Nash equilibrium;collaborative intrusion detection networks;collective knowledge sharing;game-theoretical approach;incentive design;intrusion assessment;intrusion detection systems;iterative algorithm;resource allocation;trust management","","5","","23","","","13-15 May 2009","","IEEE","IEEE Conference Publications"
"Secure Communication among Cell Phones and Sensor Networks","Durresi, A.; Paruchuri, V.","Dept. of Comput. & Inf. Sci., Indiana Univ. Purdue Univ., Indianapolis, IN, USA","Global Telecommunications Conference, 2009. GLOBECOM 2009. IEEE","20100304","2009","","","1","7","Numerous applications, ranging from disaster management to smart buildings, have been proposed for sensor networks. The practicality of these applications depends on the ability of users to interact with these networks, in many cases in real time. In this paper we propose that cell phones interact with sensor networks and obtain the relevant information in real time. Cell phones can communicate with cellular network and sensor networks at the same time. This unique ability is used to provide better authentication and security. We propose an architecture for these networks along with protocols that can be used to establish secure communications. In our architecture, we use gateways, as intermediate nodes between cell phones and sensor nodes. We propose solutions to detect and revoke captured gateways.","1930-529X","978-1-4244-4148-8","","10.1109/GLOCOM.2009.5426002","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5426002","","Application software;Authentication;Cellular phones;Computer networks;Cryptography;Data security;Information security;Intelligent sensors;Land mobile radio cellular systems;Military computing","cellular radio;internetworking;telecommunication security;wireless sensor networks","authentication;cell phone;disaster management;gateways;secure communication;sensor network;smart building","","2","","30","","","Nov. 30 2009-Dec. 4 2009","","IEEE","IEEE Conference Publications"
"Experimental evaluation of Snort against DDoS attacks under different hardware configurations","Saboor, A.; Akhlaq, M.; Aslam, B.","Nat. Univ. of Sci. & Technol., Islamabad, Pakistan","Information Assurance (NCIA), 2013 2nd National Conference on","20140210","2013","","","31","37","Network intrusion detection systems are considered as one of the basic entities widely utilized and studied in the field of network security that aim to detect any hostile intrusion within a given network. Among many network intrusion detection systems (NIDS), open source systems have gained substantial preference due to their flexibility, support and cost effectiveness. Snort, an open source system is considered as the de-facto standard for NIDS. In this paper, effort has been made to gauge Snort in terms of performance (packet handling) and detection accuracy against TCP Flooding Distributed Denial of Service attack. The evaluation has been done using a sophisticated test-bench under different hardware configurations. This paper has analyzed the major factors affecting the performance and detection capability of Snort and has recommended techniques to make Snort a better intrusion detection system (IDS). Experimental results have shown significant improvement in Snort packet handling capability by using better hardware. However; Snort detection capability is not improved by improving hardware and is dependent upon its internal architecture (signature database and rate filtration). Furthermore, the findings can be applied to other signature based intrusion detection systems for refining their performance and detection capability.","","978-1-4799-1287-2","","10.1109/NCIA.2013.6725321","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6725321","Distributes Denial of Service;Network Intrusion Detection System;Network Security;Penetration Testing;Snort;Vulnerability Assessment and Defense","Availability;Computer crime;Floods;Hardware;Intrusion detection;Measurement;Servers","computer network security;public domain software;transport protocols","DDoS attacks;NIDS;Snort detection capability;Snort packet handling capability;TCP flooding distributed denial of service attack;detection accuracy;hardware configurations;internal architecture;network intrusion detection systems;network security;open source systems;rate filtration;signature database","","1","","26","","","11-12 Dec. 2013","","IEEE","IEEE Conference Publications"
"SOCCA: A Security-Oriented Cyber-Physical Contingency Analysis in Power Infrastructures","Zonouz, S.; Davis, C.M.; Davis, K.R.; Berthier, R.; Bobba, R.B.; Sanders, W.H.","Electr. & Comput. Eng. Dept., Univ. of Miami, Miami, FL, USA","Smart Grid, IEEE Transactions on","20140102","2014","5","1","3","13","Contingency analysis is a critical activity in the context of the power infrastructure because it provides a guide for resiliency and enables the grid to continue operating even in the case of failure. In this paper, we augment this concept by introducing SOCCA, a cyber-physical security evaluation technique to plan not only for accidental contingencies but also for malicious compromises. SOCCA presents a new unified formalism to model the cyber-physical system including interconnections among cyber and physical components. The cyber-physical contingency ranking technique employed by SOCCA assesses the potential impacts of events. Contingencies are ranked according to their impact as well as attack complexity. The results are valuable in both cyber and physical domains. From a physical perspective, SOCCA scores power system contingencies based on cyber network configuration, whereas from a cyber perspective, control network vulnerabilities are ranked according to the underlying power system topology.","1949-3053","","","10.1109/TSG.2013.2280399","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6687271","Contingency analysis;cyber-physical systems;security;situational awareness;state estimation","Algorithm design and analysis;Indexes;Mathematical model;Network topology;Power grids;Security","power grids;power system planning;power system security","SOCCA;accidental contingency;control network;cyber components;cyber network configuration;cyber perspective;cyber-physical security evaluation;grid operation;malicious compromises;physical components;power infrastructures;power system contingency;power system topology;security-oriented cyber-physical contingency analysis","","4","","44","","2013-12-18","Jan. 2014","","IEEE","IEEE Journals & Magazines"
"PALMS: A Modern Coevolution of Community and Computing Using Policy Driven Development","Demchak, B.; Kerr, J.; Raab, F.; Patrick, K.; Kruger, I.H.","Univ. of California, San Diego, MD, USA","System Science (HICSS), 2012 45th Hawaii International Conference on","20120209","2012","","","2735","2744","In 2007, the National Institutes of Health (NIH) funded the Physical Activity and Location Measurement System (PALMS) project at the University of California, San Diego. Its mission is to advance exposure biology research by developing new methods of physical activity data capture and analysis from a geospatial perspective. A key early insight was that while exposure biology investigators often employ their own data analysis frameworks, many frameworks are conceptually similar. Forming a community based on common requirements and research directions, and serving that community with a common computing framework would, itself, be a major contribution to the NIH mission. This paper describes the PALMS Cyber infrastructure (CI), which comprises both the PALMS computing services and the exposure biology community it serves. By leveraging state of the art software architecture techniques, the PALMS CI is well positioned to serve the co evolution of a thriving research community and the computing systems that support it.","1530-1605","978-1-4577-1925-7","978-0-7695-4525-7","10.1109/HICSS.2012.464","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6149158","","Biology;Communities;Computational modeling;Computer architecture;Service oriented architecture;Unified modeling language;User interfaces","data analysis;medical computing;software architecture","National Institutes of Health;PALMS computing service;PALMS project;Physical Activity and Location Measurement System;biology research;computing system;cyber infrastructure;data analysis;data capture;geospatial perspective;physical activity;policy driven development;software architecture","","0","","25","","","4-7 Jan. 2012","","IEEE","IEEE Conference Publications"
"Anomaly Detection Based on Multi-Attribute Decision","QingPeng Zeng; ShuiXiu Wu","Sch. of Inf. Eng., NanChang Univ., Nanchang, China","Intelligent Systems, 2009. GCIS '09. WRI Global Congress on","20090821","2009","2","","394","398","Detection of intrusion attacks is an important issue in network security, this paper introduces a new anomaly detection scheme based on multi-attribute decisional framework. the system calls are used to characterize the processpsilas behavior, The data classification is performed by k-nearest neighbors(kNN) method and support vector machines(SVM) model . the experiments with KDD cup 1999 data demonstrate that our proposed method achieves 97.26% in hit rate with the false alarm rate 6.03% and outperforms the RIPPER method, and the time complexity is linear with the size of dataset and the number of attributes. since there is no need to build a profile for each program and check every sequence during the new program execution, the amount of calculation involved is largely reduced.","","978-0-7695-3571-5","","10.1109/GCIS.2009.286","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5209406","Anomaly Detection;Multi-attribute Decision;RIPPER;k-Nearest Neighbors","Computer security;Data engineering;Data security;Event detection;Information analysis;Information security;Intrusion detection;Monitoring;National security;Pattern analysis","decision theory;pattern classification;security of data;support vector machines","RIPPER method;SVM model;data classification;false alarm rate;intrusion attack anomaly detection scheme;k-nearest neighbor method;kNN method;multiattribute decision theory;network security;process behavior;program execution;repeated incremental pruning-to-produce error reduction;support vector machine;time complexity","","1","","20","","","19-21 May 2009","","IEEE","IEEE Conference Publications"
"An approach towards intrusion detection using PCA feature subsets and SVM","Kausar, N.; Samir, B.B.; Sulaiman, S.B.; Ahmad, I.; Hussain, M.","Dept. of Comput. & Inf. Sci., Univ. Teknol. PETRONAS, Tronoh, Malaysia","Computer & Information Science (ICCIS), 2012 International Conference on","20120910","2012","2","","569","574","Presently many intrusion detection approaches are available but have drawbacks like training overhead as well as their performance factor. Increased detection rate with less false alarms can enhanced the efficiency of an intrusion detection system. One of the main limitations is the processing of raw features for classification which increases the architecture complexity and decreases the accuracy of detecting intrusions. Because of the limitations in earlier approaches, this PCA based subsets has been proposed. An SVM based IDS mechanism with Principal Component Analysis (PCA) feature subsets has been presented. Support Vector Machines (SVM) used as classifier to test and train the subsets of extracted features with Radial Basis Function (RBF) kernel.","","978-1-4673-1937-9","","10.1109/ICCISci.2012.6297095","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6297095","Intrusion Detection System (IDS);Knowledge Discovery and Data Mining (KDD);Principal Component Analysis (PCA);Radial Basis Function (RBF);Support Vector Machine (SVM)","Eigenvalues and eigenfunctions;Feature extraction;Kernel;Support vector machines;Training","principal component analysis;radial basis function networks;security of data;support vector machines","IDS mechanism;PCA feature subsets;RBF kernel;SVM;architecture complexity;intrusion detection system;performance factor;principal component analysis;radial basis function;support vector machines","","1","","21","","","12-14 June 2012","","IEEE","IEEE Conference Publications"
"Detecting Stepping-Stone Connection Using Association Rule Mining","Ying-Wei Kuo; Huang, S.-H.S.","Dept. of Comput. Sci., Univ. of Houston, Houston, TX","Availability, Reliability and Security, 2009. ARES '09. International Conference on","20090605","2009","","","90","97","A main concern for network intrusion detection systems is the ability of an intruder to evade the detection by routing through a chain of intermediate stepping-stone hosts. The intruders have developed some evasion techniques such as injecting chaff packets or timing jitter. Such evasion techniques cause most of the previous timing-based detection algorithms to fail. In this paper, we address these issues and devise a methodology to defeat these counter measures. Our algorithm uses modified association rule mining to detect stepping-stones. It is based on finding as many matched pairs of packets as possible within the fixed length intervals and then decide whether it is a stepping-stone connection by the matched rate. This algorithm allows checking multiple connections at once and therefore greatly increasing the efficiency compared to others. We examine the selected parameters and provide different trade-offs among false rates. Our experiments report a very good performance with very high detection rate and low false detection rate when using carefully selected parameter values.","","978-1-4244-3572-2","978-0-7695-3564-7","10.1109/ARES.2009.101","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5066459","Stepping-stone;connection chain;data mining;intrusion detection;network security","Association rules;Computer security;Cryptography;Data mining;Delay;Delta modulation;Detection algorithms;Intrusion detection;Routing;Timing jitter","Internet;data mining;security of data;telecommunication network routing","Internet;evasion technique;false detection rate;modified association rule mining;network intrusion detection system;network routing;stepping-stone connection detection","","0","","13","","","16-19 March 2009","","IEEE","IEEE Conference Publications"
"The intrusion detection system based on a novel association rule","Baoping Gu; Honyan Guo","Dept. of Inf. Eng., Henan Radio &Telev. Univ., Zhengzhou, China","Information Science, Electronics and Electrical Engineering (ISEEE), 2014 International Conference on","20141106","2014","2","","1313","1316","Because of its accurate and robust performance, association rule algorithm is recently used for intrusion detection. However, the existing algorithms for associative classification suffer from inefficiency: high misinformation rate and low detection rate, addressing this problem, a novel association rule is presented and successfully used in intrusion detection. Mining only the atomic association rules achieves fast intrusion detection classification. Using the strong atomic association rules, extracted under a high confidence threshold, multiple passes of partial classifications can classify the whole dataset. This algorithm uses a self-adaptive confidence threshold and a dynamic support threshold. The experiments were performed on a standard dataset of KDD cup99. The results show the proposed algorithm can systematically keep low condition of misuse rates, intrusion detecting rates improve to some extent.","","978-1-4799-3196-5","","10.1109/InfoSEEE.2014.6947885","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6947885","association rule;computer network;data mining;intrusion detection","Accuracy;Association rules;Classification algorithms;Heuristic algorithms;Intrusion detection;Radiation detectors","data mining;pattern classification;security of data","KDD cup99 dataset;association rule algorithm;associative classification;dynamic support threshold;intrusion detecting rates;intrusion detection system;partial classification;self-adaptive confidence threshold;strong atomic association rules","","0","","8","","","26-28 April 2014","","IEEE","IEEE Conference Publications"
"Forthcoming Aggregating Intrusion Detection System Alerts Framework","El-Taj, H.; Abouabdalla, O.; Manasrah, A.; Al-Madi, A.; Sarwar, M.I.; Ramadass, S.","Nat. Adv. IPv6 Center of Excellence (NAv6), Univ. Sains Malaysia, Minden, Malaysia","Emerging Security Information Systems and Technologies (SECURWARE), 2010 Fourth International Conference on","20101111","2010","","","40","44","Intrusion Detection Systems (IDS) are one of the powerful systems used to secure the computer environments. These systems trigger thousands of alerts per day and become a headache issue to the analyst, because they need to analyze the severity of the alerts and other fields, such as the IP addresses. This paper Investigates the most popular aggregation methods, which deals with IDS alerts. In addition, we propose Threshold Aggregation Framework (TAF) to handle IDS alerts. TAF is based on time as a main component to aggregate the alerts while TAF support aggregating alerts without threshold by setting the threshold value to 0.","","978-1-4244-7517-9","978-0-7695-4095-5","10.1109/SECURWARE.2010.14","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5633199","Alert Aggregation.;Computer security;False Positive Alerts;Intrusion Detection System;Redundant Alerts","Containers;Correlation;Databases;Feature extraction;Generators;Intrusion detection;Manipulators","IP networks;aggregation;computer network security","IP address;computer environment security;intrusion detection system;system alert framework;threshold aggregation framework","","0","","14","","","18-25 July 2010","","IEEE","IEEE Conference Publications"
