"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=5958998,6510197,6366194,6531763,6883446,7163041,5460640,5529213,5641414,5211041,6686505,7292382,5978878,5599084,6149492,5552647,5665437,7033915,5592085,5284900,5336925,6011436,5497798,7039433,5335559,6664645,6619458,6575335,6240312,5280090,4808875,5541857,5200325,5566641,5362395,6616686,5428670,5166810,6719082,5302778,6641060,6747006,5940525,6280201,5598131,7247576,6240794,5349372,6977616,6737311,5283084,6133919,5508526,6710498,6557670,6925790,5712046,7216980,6416846,5599296,5571678,5931125,6516439,6385160,6892809,6639362,6913339,5212455,7113477,4897328,4809265,5658721,7027100,6061035,6170530,5954172,5381552,6527503,6120965,6750195,6131244,5962858,7129302,5381005,6553837,6950491,5678110,5460566,5362920,5440949,7087032,7091959,5199399,5421150,5643657,6552453,6975641,5066799,6897944,6755045",2015/11/03 10:26:08
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Data hibernation framework in workflows under intrusion threat","Safdar, S.; Hassan, M.F.; Qureshi, M.A.; Akbar, R.","Dept. of Comput. & Inf. Sci., Univ. Teknol. PETRONAS, Tronoh, Malaysia","Computers & Informatics (ISCI), 2011 IEEE Symposium on","20110721","2011","","","680","685","The main objective of the research is to define and propose a framework for data hibernation in the workflows under intrusion threat. When the intrusion is detected, the data services need to be discontinued immediately to retain the security and the integrity of the valuable data, till the system is recovered from the threat. By discontinuing data services, the end users may face inconveniences in using the system because of its temporary unavailability. Data hibernation addresses a mechanism of secure transferring of data and providing an access of the data alternatively keeping the data integrity intact. Data hibernation involves three steps i.e. designing an alternate schema for storing data, transferring data to that alternate storage and providing an access to that data. Hence the system can continue to provide data services securely to the end user even in the threat situations.","","978-1-61284-689-7","","10.1109/ISCI.2011.5958998","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5958998","Data Hibernation;Dimensions;IDS (Intrusion Detection System);System Availability","Availability;Data mining;Data models;Databases;Intrusion detection","security of data","Data hibernation framework;data services;intrusion threat","","0","","23","","","20-23 March 2011","","IEEE","IEEE Conference Publications"
"Improving network security using machine learning techniques","Akbar, S.; Chandulal, J.A.; Rao, K.N.; Kumar, G.S.","Dept. of Comput. Sci. & Eng., SVIET, Nandamuru, India","Computational Intelligence & Computing Research (ICCIC), 2012 IEEE International Conference on","20130502","2012","","","1","5","Discovery of malicious correlations in computer networks has been an emergent problem motivating extensive research in computer science to develop improved intrusion detecting systems (IDS). In this manuscript, we present a machine learning approach known as Decision Tree (C4.5) Algorithm and Genetic Algorithm, to classify such risky/attack type of connections. The algorithm obtains into consideration dissimilar features in network connections and to create a classification rule set. Every rule in rule set recognizes a particular attack type. For this research, we implement a GA, C.45 and educated it on the KDD Cup 99 data set to create a rule set that can be functional to the IDS to recognize and categorize dissimilar varieties of assault links. During our study, we have developed a rule set contain of six rules to classify six dissimilar attack type of connections that fall into 4 modules namely DoS, U2R, root to local and probing attacks. The rule produces works with 93.70% correctness for detecting the denial of service type of attack connections, and with significant accuracy for detecting the root to local, user to root and probe connections. Results from our experiment have given hopeful results towards applying enhanced genetic algorithm for NIDS.","","978-1-4673-1342-1","","10.1109/ICCIC.2012.6510197","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6510197","C4.5 Algorithm;Computer networks;Data mining;Genetic Algorithm;Intrusion Detection;KDDCup-p99","","computer network security;decision trees;genetic algorithms;learning (artificial intelligence);pattern classification","C4.5 algorithm;DoS;IDS;KDD Cup 99 data set;NIDS;U2R;assault links;classification rule set;decision tree algorithm;denial of service;genetic algorithm;intrusion detecting systems;machine learning techniques;malicious correlation dicovery;network security;probing attacks;root-local attack","","0","","10","","","18-20 Dec. 2012","","IEEE","IEEE Conference Publications"
"FSCoMS: Feature Selection of Medical Images Based on Compactness Measure from Scatterplots","Humpire-Mamani, G.; Traina, A.J.M.; Traina, C.","ICMC, Univ. of Sao Paulo, Sao Paulo, Brazil","Healthcare Informatics, Imaging and Systems Biology (HISB), 2012 IEEE Second International Conference on","20121203","2012","","","86","95","This paper proposes the method called Feature Selection based on the Compactness Measure from Scatterplots (FSCoMS) to select the best features extracted from medical images aiming at improving the effectiveness of Content-Based Image Retrieval. This feature selection algorithm consists in a compactness analysis of scatterplots to find the most relevant features providing high separability abilities. A high relevance value of a scatterplot means better predictability among of classes based on two features. We take advantage of this information to generate a ranking for features usefulness. We compared our method to two well-known feature selection methods using three real medical datasets. All of them were compared regarding the dimensionality of the final feature vector and the retrieval effectiveness measured by the precision and recall graphs. The performed experiments show that our method not only obtained the highest retrieval performance but also achieved the smallest number of demanded features (dimensionality) than the other methods analyzed.","","978-1-4673-4803-4","","10.1109/HISB.2012.29","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6366194","CFS;Feature selection;Information Gain;Medical Images;Scatterplot;chi-squared","Biomedical imaging;Equations;Feature extraction;Image color analysis;Power capacitors;Redundancy;Vectors","content-based retrieval;feature extraction;graph theory;image retrieval;medical image processing;relevance feedback","FSCoMS;content-based medical image retrieval;feature extraction;feature ranking;feature selection-based on the compactness measure from scatterplots;feature vector dimensionality;medical datasets;precision graphs;recall graphs;relevance value;separability abilities","","0","","29","","","27-28 Sept. 2012","","IEEE","IEEE Conference Publications"
"Learning Anomalies in IDSs by Means of Multivariate Finite Mixture Models","Greggio, N.","ARTS Lab., Pontedera, Italy","Advanced Information Networking and Applications (AINA), 2013 IEEE 27th International Conference on","20130617","2013","","","251","258","In this work a fast method for the unsupervised fitting of a set of data by means of Gaussian mixtures has been studied and developed. It allows to implement applications to Information Security, with major on anomaly detection Intrusion Detection Systems (IDSs). Its key feature is the online selection of the number of mixture components together with the fitting parameter of each component. With many components the description is accurate. However, the computational burden increases as well. The best compromise between the description accuracy and the computational complexity is given by a derivation of the Minimum Message Length (MML) information criterion. The normal network behavior is assumed to be interpreted by the cluster with the highest covariance matrix, while the other smaller components are considered representing anomalies. We tested our technique with the well known KDD99 Cup data set, in order to clearly compare our findings with the other state of the art methods. Our results show the effectiveness of this algorithm in finding anomalies within normal network traffic, and encourage for further improvements.","1550-445X","978-1-4673-5550-6","978-0-7695-4953-8","10.1109/AINA.2013.151","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6531763","Anomaly detection IDS;KDD99 Cup;Machine Learning;Self-Adapting Expectation Maximization;Unsupervised Clustering","Binary trees;Clustering algorithms;Covariance matrices;Gaussian mixture model;Image segmentation;Intrusion detection;Solid modeling","computational complexity;covariance matrices;security of data","Gaussian mixtures;IDS;anomaly detection;computational complexity;covariance matrix;information security;intrusion detection system;minimum message length information criterion;multivariate finite mixture model;normal network behavior;normal network traffic;online selection;unsupervised fitting","","0","","39","","","25-28 March 2013","","IEEE","IEEE Conference Publications"
"IDS performance enhancement technique based on dynamic traffic awareness histograms","Trabelsi, Z.; Zeidan, S.","Coll. of Inf. Technol., UAE Univ., Al-Ain, United Arab Emirates","Communications (ICC), 2014 IEEE International Conference on","20140828","2014","","","975","980","This paper discusses an approach to improve the performance of Intrusion Detection Systems (IDSs) through optimizing the order of the attack signature rules as well as the order of the rule fields. The proposed approach is based on calculating the histograms of the attack packets that match the signature rules and of those that do not match the rule-fields. The histograms are used to effectively monitor the IDS performance in real-time and to predict the optimal orders of the signature rules and the rule-fields, based on the attack packets patterns. The paper discusses the evaluation of the proposed approach with other conventional approaches using Snort tool as an example of IDS system. The numerical results obtained by simulations demonstrate that the proposed approach is able to significantly improve Snort performance in terms of cumulative packet processing time.","","","","10.1109/ICC.2014.6883446","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6883446","Attack packet flow matching histogram;Attack signature rules;Intrusion detection systems;Packet early acceptance;Packet early rejection;Rule-fields ordering;Signature rule ordering","Histograms;IP networks;Information systems;Inspection;Optimization;Security;Telecommunication traffic","digital signatures;optimisation;packet switching;pattern matching;telecommunication traffic","IDS performance enhancement technique;attack packet pattern;attack signature rules;cumulative packet processing time;dynamic traffic awareness histogram;intrusion detection system;matching rule;optimal order prediction;order optimization;rule fields","","0","","23","","","10-14 June 2014","","IEEE","IEEE Conference Publications"
"GenoGuard: Protecting Genomic Data against Brute-Force Attacks","Zhicong Huang; Ayday, E.; Fellay, J.; Hubaux, J.-P.; Juels, A.","Sch. of Comput. & Commun. Sci., EPFL, Lausanne, Switzerland","Security and Privacy (SP), 2015 IEEE Symposium on","20150720","2015","","","447","462","Secure storage of genomic data is of great and increasing importance. The scientific community's improving ability to interpret individuals' genetic materials and the growing size of genetic database populations have been aggravating the potential consequences of data breaches. The prevalent use of passwords to generate encryption keys thus poses an especially serious problem when applied to genetic data. Weak passwords can jeopardize genetic data in the short term, but given the multi-decade lifespan of genetic data, even the use of strong passwords with conventional encryption can lead to compromise. We present a tool, called Geno Guard, for providing strong protection for genomic data both today and in the long term. Geno Guard incorporates a new theoretical framework for encryption called honey encryption (HE): it can provide information-theoretic confidentiality guarantees for encrypted data. Previously proposed HE schemes, however, can be applied to messages from, unfortunately, a very restricted set of probability distributions. Therefore, Geno Guard addresses the open problem of applying HE techniques to the highly non-uniform probability distributions that characterize sequences of genetic data. In Geno Guard, a potential adversary can attempt exhaustively to guess keys or passwords and decrypt via a brute-force attack. We prove that decryption under any key will yield a plausible genome sequence, and that Geno Guard offers an information-theoretic security guarantee against message-recovery attacks. We also explore attacks that use side information. Finally, we present an efficient and parallelized software implementation of Geno Guard.","1081-6011","","","10.1109/SP.2015.34","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7163041","brute-force attack;distribution-transforming encoder;genomic privacy;honey encryption","Bioinformatics;Encoding;Encryption;Genomics","biology computing;cryptography;data privacy;genetics;statistical distributions;storage management","GenoGuard;HE;brute-force attacks;data breaches;encryption keys;genetic database populations;genetic materials;genomic data protection;honey encryption;information-theoretic confidentiality;parallelized software implementation;passwords;probability distributions;storage security","","1","","49","","","17-21 May 2015","","IEEE","IEEE Conference Publications"
"Attack Evaluation and Mitigation Framework","Gheorghe, L.; Rughinis, R.; Tapus, N.","Politeh. Univ. of Bucharest, Bucharest, Romania","Networking and Services (ICNS), 2010 Sixth International Conference on","20100506","2010","","","243","252","This paper proposes an implementation of an intrusion detection and prevention system in a Linux environment, with an extensive database of attack signatures, but also with a flexible interface for defining new signatures. The project relies on the analysis of current requirements and challenges in network security, leading to an evaluation of existing detection and network attack mitigation techniques. Attack evaluation and mitigation framework has a modular design, with multiple configuration options and availability during configuration. For increased accessibility, the solution provides a graphical interface available through a web browser, and a command line interface for the network administrator.","","978-1-4244-5927-8","","10.1109/ICNS.2010.63","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5460640","information security;intrusion detection;intrusion prevention;kernel programming","Data security;Databases;Event detection;Information security;Intrusion detection;Kernel;Linux;Protection;Telecommunication traffic;Utility programs","Linux;digital signatures;online front-ends","Linux;Web browser;attack evaluation;attack signatures;graphical interface;intrusion detection;intrusion prevention;network administrator;network attack mitigation techniques;network security","","1","","14","","","7-13 March 2010","","IEEE","IEEE Conference Publications"
"A security laboratory for CTF scenarios and teaching IDS","Roschke, S.; Willems, C.; Meinel, C.","Internet Technol. & Syst. Group, Univ. of Potsdam, Potsdam, Germany","Education Technology and Computer (ICETC), 2010 2nd International Conference on","20100729","2010","1","","V1-433","V1-437","Modern attacks are using sophisticated and innovative techniques. Teaching and training programs have to focus on the practical aspects of security, i.e., on attack techniques and defense methods, such as Intrusion Detection Systems (IDS). Team exercises provide an effective method to increase practical experience in security, as each team can gather knowledge on offensive as well as defensive techniques while learning from each other. The proposed laboratory provides effective security training by offering practical scenarios to practice attack and defense. The scenarios are parameterized and configured automatically to improve manageability. By using virtualized components as well as dedicated network infrastructure components, we can create complex scenarios that reflect real network environments. We designed and implemented several scenarios with various levels of difficulty. Finally, the teaching experiences for students and teachers are described based on the execution of the scenarios in multiple training sessions.","","978-1-4244-6367-1","","10.1109/ICETC.2010.5529213","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5529213","Capture the flag;Intrusion Detection;Security Education;Virtual Laboratory","Computer science education;Computer security;Educational programs;Educational technology;Internet;Intrusion detection;Laboratories;Network servers;Telecommunication traffic;Testing","computer network security;computer science education;virtual instrumentation","CTF scenario;defensive technique;intrusion detection system;security laboratory;teaching IDS;training program;virtualized component","","1","","13","","","22-24 June 2010","","IEEE","IEEE Conference Publications"
"Quantum Self Organized Map-based intrusion detection system","Yong Hou; Xue-feng Zheng","Sch. of Inf. Eng., Univ. of Sci. & Technol. Beijing, Beijing, China","Artificial Intelligence and Education (ICAIE), 2010 International Conference on","20101118","2010","","","140","145","In this paper, we describe an implementation of a type of SOM - Quantum Self Organized Map (QSOM). The training process of QSOM networks can be described in terms of input pattern presentation and quantum states of weight update by quantum rotation gates. We implemented and applied the QSOM to the network intrusion detection. The validities and feasibilities of the QSOM are confirmed through experiments on KDD Cup 99 datasets. The experiment result shows that the QSOM has great potential ability to increase the detection rate for a general network intrusion detection system.","","978-1-4244-6935-2","","10.1109/ICAIE.2010.5641414","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5641414","QSOM;intrusion detection system;quantum clustering algorithm;quantum neuron","Neurons;Probes;Training","pattern clustering;quantum computing;security of data;self-organising feature maps","KDD Cup 99 datasets;QSOM network;network intrusion detection system;quantum rotation gate;quantum self organized map","","0","","18","","","29-30 Oct. 2010","","IEEE","IEEE Conference Publications"
"Distributed Intrusion Detection: Simulation and Evaluation of Two Methodologies","Migliardi, M.; Resaz, V.","Centro Ing. Piattaforme Informatiche (CIPI), Univ. of Genoa, Genoa, Italy","Emerging Security Information, Systems and Technologies, 2009. SECURWARE '09. Third International Conference on","20090821","2009","","","42","48","The proliferation of wideband connections while opening the market to a wealth of Web based applications has also provided a pervasive set of injection point for malicious network traffic. This fact has generated a new storm of network attacks that every day generates a non negligible amount of network traffic. Intrusion Detection Systems (IDS) aim at preventing the delivery of malicious traffic to targeted systems thus preventing damage at the end point of the attack, however they are positioned either on a single host or on very peripheral routers, thus they do not provide any help in reducing the amount of malicious traffic roaming the network. The sheer amount of traffic to be analyzed prevents any attempt to move intrusion detection to core routers, however Distributed Intrusion Detection Systems (DIDS) may provide a solution. In past works DIDS have been envisioned as cooperative clusters of traditional IDS, in this paper we present two novel methodologies that could allow distributing the computational load of intrusion detection on several nodes and a simulation tool that allows us to evaluate the impact of these methodologies on the nodes involved.","","978-0-7695-3668-2","","10.1109/SECURWARE.2009.14","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5211041","Distributed Intrusion Detection.;Evaluation;Simulation","Application software;Communication system traffic control;Computational modeling;Distributed computing;Information security;Internet;Intrusion detection;Storms;Telecommunication traffic;Wideband","Internet;security of data;telecommunication traffic","Web based applications;computational load;core routers;distributed intrusion detection systems;malicious network traffic;malicious traffic roaming;wideband connections","","1","","26","","","18-23 June 2009","","IEEE","IEEE Conference Publications"
"2-hop neighborhood information for cover set selection in mission-critical surveillance with Wireless Image Sensor Networks","Diop, M.; Congduc Pham; Thiare, O.","LIUPPA, Univ. of Pau, Pau, France","Wireless Days (WD), 2013 IFIP","20140102","2013","","","1","7","Mission-critical surveillance applications such as intrusion detection or disaster response have vital requirement in QoS. We consider a Wireless Image Sensor Network (WISN) with a scheduling of image sensor node's activity based on the application criticality level. Sentry nodes capable of detecting intrusions with a higher probability than others will alert neighbor nodes as well as activating cover sets member for image disambiguation or situation-awareness purposes. In order to optimize the performance of image transfer from multiple sensor nodes to the Sink we propose a 2-hop neighborhood information- based cover set selection to determine the most relevant cover sets. Then, in order to be consistent with our proposed approach, a multi-path extension of Greedy Perimeter Stateless Routing (called T-GPSR) wherein routing decisions are also based on 2-hop neighborhood information is proposed. Simulation results show that our proposal reduces packet losses, enabling fast packet delivery and higher visual quality of received images at the Sink.","2156-9711","","","10.1109/WD.2013.6686505","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6686505","2-hop information;Image transmission;Wireless Sensor Networks (WSN);mission-critical;multipath routing;quality of service (QoS)","Image sensors;Mission critical systems;Relays;Routing;Surveillance;Visualization;Wireless sensor networks","image sensors;quality of service;surveillance;telecommunication network routing;wireless sensor networks","2-hop neighborhood information;T-GPSR;WISN;application criticality level;cover set selection;disaster response;greedy perimeter stateless routing;image transfer;intrusion detection;mission-critical surveillance;multipath extension;node activity;packet delivery;quality of service;routing decisions;sensor nodes;sentry nodes;visual quality;wireless image sensor networks","","2","","33","","","13-15 Nov. 2013","","IEEE","IEEE Conference Publications"
