"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=1512911,6754981,5454700,5691292,4675281,5319604,1174909,5982725,5277012,1577126,6205096,5376342,7224759,4018490,6233768,4412980,5622780,5513939,1259825,4840440,7027100,27851,4451054,1287918,6508281,6787363,5954706,7324468,1493766,6789163,6498601,5563804,7396825,5582691,5432468,6013727,5375980,4289877,6440507,5560697,4565049,1624001,7363307,6915405,5571677,4414001,7000543,1349741,5963250,4469386,6253092,5680345,5355338,1619985,6920760,6798326,6563147,6167454,5199270,4227785,4219099,4797305,5620646,4550834,6296067,821506,4736996,7103959,5431864,4149722,1036158,6321057,5963752,6209182,5319064,1625320,7013133,1684359,7065804,7348942,1290203,4221128,7430126,6836547,5949393,6024530,1527620,5336925,5703974,5473884,6845691,7443081,5412495,5353204,5376156,5374518,5361127,4444065,7016968,4761050",2016/08/03 15:48:12
Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBN,EISBN,DOI,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,MeSH Terms,Article Citation Count,Patent Citation Count,Reference Count,Copyright Year,Online Date,Issue Date,Meeting Date,Publisher,Document Identifie
"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=1512911,6754981,5454700,5691292,4675281,5319604,1174909,5982725,5277012,1577126,6205096,5376342,7224759,4018490,6233768,4412980,5622780,5513939,1259825,4840440,7027100,27851,4451054,1287918,6508281,6787363,5954706,7324468,1493766,6789163,6498601,5563804,7396825,5582691,5432468,6013727,5375980,4289877,6440507,5560697,4565049,1624001,7363307,6915405,5571677,4414001,7000543,1349741,5963250,4469386,6253092,5680345,5355338,1619985,6920760,6798326,6563147,6167454,5199270,4227785,4219099,4797305,5620646,4550834,6296067,821506,4736996,7103959,5431864,4149722,1036158,6321057,5963752,6209182,5319064,1625320,7013133,1684359,7065804,7348942,1290203,4221128,7430126,6836547,5949393,6024530,1527620,5336925,5703974,5473884,6845691,7443081,5412495,5353204,5376156,5374518,5361127,4444065,7016968,4761050",2016/08/03 15:48:1
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifie
"","","","Circuits and Systems I: Fundamental Theory and Applications, IEEE Transactions on","20031103","2003","50","11","","","","","","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=27851","","","","","","","","","","","Nov. 2003","","IEEE","IEEE Journals & Magazines"
"An intrusion detection system for wireless sensor networks","I. Onat; A. Miri","Sch. of Inf. Technol. & Eng., Ottawa Univ., Ont., Canada","WiMob'2005), IEEE International Conference on Wireless And Mobile Computing, Networking And Communications, 2005.","20051003","2005","3","","253","259 Vol. 3","In this paper we introduce a detection based security scheme for wireless sensor networks. Although sensor nodes have low computation and communication capabilities, they have specific properties such as their stable neighborhood information that allows for detection of anomalies in networking and transceiver behaviors of the neighboring nodes. We show that such characteristics can be exploited as key enablers for providing security to large scale sensor networks. In many attacks against sensor networks, the first step for an attacker is to establish itself as a legitimate node within the network. To make a sensor node capable of detecting an intruder a simple dynamic statistical model of the neighboring nodes is built in conjunction with a low-complexity detection algorithm by monitoring received packet power levels and arrival rates.","2160-4886;21604886","0-7803-9181-0;0780391810","","10.1109/WIMOB.2005.1512911","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1512911","","Communication system security;Computer networks;Detection algorithms;Information security;Intrusion detection;Large-scale systems;Monitoring;Sensor phenomena and characterization;Transceivers;Wireless sensor networks","mobile radio;statistical analysis;telecommunication security;wireless sensor networks","detection based security scheme;dynamic statistical model;intrusion detection system;low-complexity detection algorithm;neighboring nodes;packet power levels;transceiver behaviors;wireless sensor networks","","36","","16","","","22-24 Aug. 2005","","IEEE","IEEE Conference Publications"
"Combining conjunctive rule extraction with diffusion maps for network intrusion detection","A. Juvonen; T. Sipola","Dept. of Math. Inf. Technol., Univ. of Jyvaskyla, Jyvaskyla, Finland","2013 IEEE Symposium on Computers and Communications (ISCC)","20140306","2013","","","000411","000416","Network security and intrusion detection are important in the modern world where communication happens via information networks. Traditional signature-based intrusion detection methods cannot find previously unknown attacks. On the other hand, algorithms used for anomaly detection often have black box qualities that are difficult to understand for people who are not algorithm experts. Rule extraction methods create interpretable rule sets that act as classifiers. They have mostly been combined with already labeled data sets. This paper aims to combine unsupervised anomaly detection with rule extraction techniques to create an online anomaly detection framework. Unsupervised anomaly detection uses diffusion maps and clustering for labeling an unknown data set. Rule sets are created using conjunctive rule extraction algorithm. This research suggests that the combination of machine learning methods and rule extraction is a feasible way to implement network intrusion detection that is meaningful to network administrators.","1530-1346;15301346","","","10.1109/ISCC.2013.6754981","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6754981","Intrusion detection;anomaly detection;data mining;diffusion map;machine learning;n-gram;rule extraction","Clustering algorithms;Data mining;Feature extraction;Intrusion detection;Labeling;Testing;Training data","learning (artificial intelligence);pattern classification;pattern clustering;security of data","black box qualities;classifier;clustering;conjunctive rule extraction;data set labeling;diffusion maps;information networks;machine learning methods;network intrusion detection;network security;online anomaly detection framework;unsupervised anomaly detection","","0","","32","","","7-10 July 2013","","IEEE","IEEE Conference Publications"
"An Anomaly Detection Scheme Based on Machine Learning for WSN","Z. Xiao; C. Liu; C. Chen","Sch. of Comput. Sci., Guangdong Polytech. Normal Univ., Guangzhou, China","2009 First International Conference on Information Science and Engineering","20100426","2009","","","3959","3962","Security is one of the most important research issues in wireless sensor network (WSN). A Machine Learning (ML) based anomaly detection scheme is proposed, where Bayesian classification algorithm is used to detect anomalous nodes. By the tool NS2, a small number of samples are given and learned, and intrusion detection rules are built, network attack traffic is generated and simulated. And based on this, its detection rate, average detection rate, false positive rate and average false positive rate are evaluated. Experimental results demonstrate that the scheme achieves higher accuracy rate of detection and lower false positive rate than the current important intrusion detection schemes of WSN.","2160-1283;21601283","978-1-4244-4909-5;9781424449095","","10.1109/ICISE.2009.235","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5454700","","Bayesian methods;Computer science;Distributed computing;Information science;Intrusion detection;Machine learning;Sensor phenomena and characterization;Telecommunication traffic;Traffic control;Wireless sensor networks","Bayes methods;learning (artificial intelligence);telecommunication security;wireless sensor networks","Bayesian classification algorithm;NS2;WSN;anomaly detection scheme;average detection rate;average false positive rate;intrusion detection rule;machine learning;network attack traffic;wireless sensor network","","0","","10","","","26-28 Dec. 2009","","IEEE","IEEE Conference Publications"
"User identification in encrypted network communications","R. Koch; G. Dreo Rodosek","Institut f&#x00FC;r Technische Informatik (ITI), Faculty of Computer Science, Universit&#x00E4;t der Bundeswehr, M&#x00FC;nchen, Germany","2010 International Conference on Network and Service Management","20110117","2010","","","246","249","Encrypting network traffic is a normal procedure to protect information for exchange. This prevents tapping and manipulation but it also hampers intrusion as well as data leakage and misuse detection. Obtaining knowledge about users of encrypted communications is, however, beneficial in terms of monitoring access, security and accounting reasons. Thus, the objective is to provide evidence of the source of actions, especially to detect insiders and illegal connections, without the necessity of decrypting the network traffic. We propose a novel architecture to identify users of encrypted traffic in a network environment of a company. It is based on statistical evaluation of monitored network packets. The proposed approach utilizes and combines two main aspects, the mode of operation of remote sessions and the keystroke dynamics of users. Aspects such as capturing and clustering network traffic, generating user profiles and patterns, and statistical analysis are part of the architecture.","2165-9605;21659605","978-1-4244-8910-7;9781424489107","978-1-4244-8908-4;9781424489084","10.1109/CNSM.2010.5691292","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5691292","","Correlation;Cryptography;Delay;Intrusion detection;Protocols;Servers","cryptography;statistical analysis;telecommunication traffic","encrypted network communication;encrypted traffic;keystroke dynamics;monitored network packet;network environment;network traffic clustering;network traffic encryption;statistical analysis;statistical evaluation;user identification;user profiles","","0","","11","","","25-29 Oct. 2010","","IEEE","IEEE Conference Publications"
"Fast payload-based flow estimation for traffic monitoring and network security","F. Hao; M. Kodialam; T. V. Lakshman; H. Zhang","Bell Labs., Holmdel, NJ","Architecture for networking and communications systems, 2005. ANCS 2005. Symposium on","20081117","2005","","","211","220","Real-time IP flow estimation has many potential applications in network management, monitoring, security, and traffic engineering. Existing techniques typically rely on flow definitions being constrained as subsets of the fields in packet headers. This makes flow-membership tests relatively inexpensive. In this paper, we consider a more general flow estimation problem that needs complex packet-payload based tests for flow-membership. An example is to estimate traffic with common strings in the payload and detect potential virus signatures for early alarm generation. We develop a fast, memory efficient algorithm for solving this problem as a variant of the longest common subsequence problem. This is done via an application of Rabin fingerprinting in combination with bloom filters. Both analysis and simulation show the effectiveness of the developed method.","","978-1-59593-082-8;9781595930828","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4675281","network security;traffic estimation;traffic monitoring","Computer network management;Computer networks;Computer worms;Fluid flow measurement;Information security;Intrusion detection;Monitoring;Payloads;Telecommunication traffic;Testing","IP networks;telecommunication security;telecommunication traffic","Rabin fingerprinting;bloom filters;fast payload-based flow estimation;network management;network security;packet headers;real-time IP flow estimation;subsequence problem;traffic monitoring","","0","","20","","","26-28 Oct. 2005","","IEEE","IEEE Conference Publications"
"Research on the Technology of Network Intrusion Detection Based on Modified D-S Evidence Theory","L. l. Liu; Y. Liu","Sch. of Inf. Eng., Jiangnan Univ., Wuxi, China","Software Engineering, 2009. WCSE '09. WRI World Congress on","20091110","2009","2","","447","450","This paper presents a network anomaly detector based on improved Dempster-Shafer (D-S) evidence theory, thus improving the reliability and rationality of the result, it achieves low false alarm rate and missing rate, and high performance of the algorithm is guaranteed. The simulation shows that the network anomaly detector based on improved D-S evidence theory has better result than others one do.","","978-0-7695-3570-8;9780769535708","","10.1109/WCSE.2009.25","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5319604","D-S theory;anomaly detection;evidence theory;intrusion detection;intrusion detection system","Computer networks;Computer security;Detectors;Face detection;Information security;Intrusion detection;Reliability engineering;Reliability theory;Software algorithms;Software engineering","inference mechanisms;security of data;uncertainty handling","Dempster-Shafer evidence theory;modified D-S evidence theory;network anomaly detector;network intrusion detection","","0","","9","","","19-21 May 2009","","IEEE","IEEE Conference Publications"
"Applications of hidden Markov models to detecting multi-stage network attacks","D. Ourston; S. Matzner; W. Stump; B. Hopkins","Appl. Res. Labs., Texas Univ., Austin, TX, USA","System Sciences, 2003. Proceedings of the 36th Annual Hawaii International Conference on","20030206","2003","","","10 pp.","","This paper describes an approach using hidden Markov models (HMM) to detect complex Internet attacks. These attacks consist of several steps that may occur over an extended period of time. Within each step, specific actions may be interchangeable. A perpetrator may deliberately use a choice of actions within a step to mask the intrusion. In other cases, alternate action sequences may be random (due to noise) or because of lack of experience on the part of the perpetrator. For an intrusion detection system to be effective against complex Internet attacks, it must be capable of dealing with the ambiguities described above. We describe research results concerning the use of HMMs as a defense against complex Internet attacks. We describe why HMMs are particularly useful when there is an order to the actions constituting the attack (that is, for the case where one action must precede or follow another action in order to be effective). Because of this property, we show that HMMs are well suited to address the multi-step attack problem. In a direct comparison with two other classic machine learning techniques, decision trees and neural nets, we show that HMMs perform generally better than decision trees and substantially better than neural networks in detecting these complex intrusions.","","0-7695-1874-5;0769518745","","10.1109/HICSS.2003.1174909","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1174909","","Computer networks;Decision trees;Hidden Markov models;IP networks;Internet;Intrusion detection;Laboratories;Machine learning;Neural networks;Reconnaissance","Internet;authorisation;computer crime;hidden Markov models","Internet;decision trees;hidden Markov models;intrusion detection system;machine learning techniques;multistage network attacks;multistep attack problem;neural nets","","16","","30","","","6-9 Jan. 2003","","IEEE","IEEE Conference Publications"
