"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=5352806,6037280,6081303,5683235,47311,524905,7384288,7372252,7280573,4455095,7414047,4215807,5546771,4448606,6940213,7380455,6103429,4557719,5319303,6515481,4273517,4664331,4536300,1342829,5473507,983489,6183527,5276963,5678669,6309044,1378554,5556740,1429954,7292916,5416132,7219887,6846583,6393530,5659004,5714703,7344496,4351465,5158473,6933391,962638,1489006,4582476,6986213,6823571,4443446,5230665,6466608,6866746,5540814,5254585,4689090,4278997,7508144,1592309,4283901,4425460,5949682,5336926,5497798,6252449,5284168,1495942,6725325,7396401,904991,71910,4454806,924287,6101278,5161247,7348633,7375156,6321069,6313798,6559650,5708950,6599023,7502990,5224115,6724321,7232339,6218887,7515894,4573059,4370708,6972367,4660030,7423666,4939152,4344938,5484868,5369094,1460505,5678024,1500500",2016/08/03 15:51:26
Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBN,EISBN,DOI,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,MeSH Terms,Article Citation Count,Patent Citation Count,Reference Count,Copyright Year,Online Date,Issue Date,Meeting Date,Publisher,Document Identifie
"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=5352806,6037280,6081303,5683235,47311,524905,7384288,7372252,7280573,4455095,7414047,4215807,5546771,4448606,6940213,7380455,6103429,4557719,5319303,6515481,4273517,4664331,4536300,1342829,5473507,983489,6183527,5276963,5678669,6309044,1378554,5556740,1429954,7292916,5416132,7219887,6846583,6393530,5659004,5714703,7344496,4351465,5158473,6933391,962638,1489006,4582476,6986213,6823571,4443446,5230665,6466608,6866746,5540814,5254585,4689090,4278997,7508144,1592309,4283901,4425460,5949682,5336926,5497798,6252449,5284168,1495942,6725325,7396401,904991,71910,4454806,924287,6101278,5161247,7348633,7375156,6321069,6313798,6559650,5708950,6599023,7502990,5224115,6724321,7232339,6218887,7515894,4573059,4370708,6972367,4660030,7423666,4939152,4344938,5484868,5369094,1460505,5678024,1500500",2016/08/03 15:51:2
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifie
"Intrusion detection in web applications: Evolutionary approach","J. Skaruz; F. Seredynski","Institute of Computer Science, University of Podlasie, Sienkiewicza 51, 08-110 Siedlce, Poland","2009 International Multiconference on Computer Science and Information Technology","20091211","2009","","","117","123","A novel approach based on applying a modern meta-heuristic Gene Expression Programming (GEP) to detecting Web application attacks is presented in the paper. This class of attacks relates to malicious activity of an intruder against applications, which use a database for storing data. The application uses SQL to retrieve data from the database and Web server mechanisms to put them in a Web browser. A poor implementation allows an attacker to modify SQL statements originally developed by a programmer, which leads to stealing or modifying data to which the attacker has not privileges. While the attack consists in modification of SQL queries sent to the database, they are the only one source of information used for detecting attacks. Intrusion detection problem is transformed into classification problem, which the objective is to classify SQL queries between either normal or malicious queries. GEP is used to find a function used for classification of SQL queries. Experimental results are presented on the basis of SQL queries of different length. The findings show that the efficiency of detecting SQL statements representing attacks depends on the length of SQL statements. Additionally we studied the impact of classification threshold on the obtained results.","2157-5525;21575525","978-1-4244-5314-6;9781424453146","","10.1109/IMCSIT.2009.5352806","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5352806","","Application software;Computer science;Data security;Databases;Electronic mail;Gene expression;Information retrieval;Information technology;Intrusion detection;Web server","Internet;SQL;genetic algorithms;pattern classification;query processing;security of data","SQL;SQL queries;Web browser;Web server mechanism;gene expression programming;intrusion detection;malicious queries","","0","","15","","","12-14 Oct. 2009","","IEEE","IEEE Conference Publications"
"Detecting identity-spoof attack based on BP network in cognitive radio network","Shan Kang; Naiwen Chen; Mi Yan; Xiaoxiao Chen","Dept. of Communication Engineering, Xiamen University, China","Cross Strait Quad-Regional Radio Science and Wireless Technology Conference (CSQRWC), 2011","20111010","2011","2","","1603","1606","In the cognitive radio network (CRN), all the cognitive user opportunistic access the spectrum, so it can improve the spectrum utilization. As a smart spectrum sharing technology, cognitive radio can change its transmitter parameter based on interactive the environment where it operates. So the MAC address can be easy spoofed in the open air. An attacker can exploit this character to preempt spectrum resources and bring the negative impact to the network. In this paper, we propose a scheme of detecting identity-spoof attack based on Back Propagation (BP) network. The scheme extracts the fingerprint feature of cognitive user to get the received signal strength (RSS). The extracted Eigen values can be used as the input vectors of the BP neural network which are trained by the honest users' RSS. The honest users and the attackers can be divided into two categories by the trained BP network to detect an identity-spoof attack. Simulation result shows that our scheme can effectively detect identity-spoof attack with a low false alarm rate and miss alarm rate.","","978-1-4244-9792-8;9781424497928","","10.1109/CSQRWC.2011.6037280","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6037280","BP neural network;cognitive radio network;identity-spoof attack detection","Jamming","access protocols;backpropagation;cognitive radio;eigenvalues and eigenfunctions;feature extraction;neural nets;spectral analysis;telecommunication security","BP network;MAC address;backpropagation network;cognitive radio network;cognitive user;cognitive user opportunistic access;eigen value extraction;fingerprint feature extraction;identity spoof attack detection;miss alarm rate;parameter transmitter;received signal strength;smart spectrum sharing technology;spectrum resource;spectrum utilization","","1","","11","","","26-30 July 2011","","IEEE","IEEE Conference Publications"
"Anomaly intrusion detection based on soft computing technique","Ge Zheng; Qinghua Cao; Chao Liu","School of Computer Science and Engineering, BeiHang University, Beijing, China","System Science, Engineering Design and Manufacturing Informatization (ICSEM), 2011 International Conference on","20111117","2011","2","","301","304","Soft computing techniques exploit the given tolerance of imprecision, partial truth, and uncertainty for a particular problem. In the process of intrusion detection, imprecision and uncertainty problems also exist. In order to solve these problems, the paper introduces a novel scheme to process sequences of system calls for anomaly intrusion detection based on interval type-2 fuzzy logic. Hidden markov models and normal database of short sequences are utilized to model normal behaviors. Interval type-2 Fuzzy logic system is incorporated to solve the sharp boundary problem and decide whether a sequence is normal or not. Experimental results show that the proposed scheme can effectively detect intrusions and reduce false positive alarms.","","978-1-4577-0247-1;9781457702471","","10.1109/ICSSEM.2011.6081303","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6081303","anomaly intrusion detection;hidden markov model;interval type-2 fuzzy logic system;soft computing;system calls","Computational modeling;Hidden Markov models;High definition video","fuzzy logic;hidden Markov models;security of data","anomaly intrusion detection;hidden Markov model;interval type-2 fuzzy logic;sharp boundary problem;soft computing technique","","0","","18","","","22-23 Oct. 2011","","IEEE","IEEE Conference Publications"
"Trust Management for Encounter-Based Routing in Delay Tolerant Networks","I. R. Chen; F. Bao; M. Chang; J. H. Cho","Dept. of Comput. Sci., Virginia Tech, Blacksburg, VA, USA","Global Telecommunications Conference (GLOBECOM 2010), 2010 IEEE","20110110","2010","","","1","6","We propose and analyze a class of trust management protocols for encounter-based routing in delay tolerant networks (DTNs). The underlying idea is to incorporate trust evaluation in the routing protocol, considering not only quality-of-service (QoS) trust properties (connectivity) but also social trust properties (honesty and unselfishness) to evaluate other nodes encountered. Two versions of trust management protocols are considered: an equal-weight QoS and social trust management protocol (called trust-based routing) and a QoS only trust management protocol (called connectivity-based routing). By utilizing a stochastic Petri net model describing a DTN behavior, we analyze the performance characteristics of these two routing protocols in terms of message delivery ratio, latency, and message overhead. We also perform a comparative performance analysis with epidemic routing for a DTN consisting of heterogeneous mobile nodes with vastly different social and networking behaviors. The results indicate that trust-based routing approaches the ideal performance of epidemic routing in delivery ratio, while connectivity-based routing approaches the ideal performance in message delay of epidemic routing, especially as the percentage of selfish and malicious nodes present in the DTN system increases. By properly selecting weights associated with QoS and social trust metrics for trust evaluation, our trust management protocols can approximate the ideal performance obtainable by epidemic routing in delivery ratio and message delay without incurring high message overhead.","1930-529X;1930529X","978-1-4244-5636-9;9781424456369","978-1-4244-5637-6;9781424456376","10.1109/GLOCOM.2010.5683235","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5683235","","Delay;Mathematical model;Peer to peer computing;Quality of service;Routing;Routing protocols","Petri nets;computer network security;mobile radio;quality of service;routing protocols;stochastic processes","DTN;QoS;connectivity-based routing;delay tolerant networks;encounter-based routing;epidemic routing;heterogeneous mobile node;message delivery ratio;quality of service;routing protocol;stochastic Petri net model;trust management protocol","","21","","15","","","6-10 Dec. 2010","","IEEE","IEEE Conference Publications"
"Knowledge-based intrusion detection","T. F. Lunt; R. Jagannathan; R. Lee; A. Whitehurst; S. Listgarten","SRI Int., Menlo Park, CA, USA","AI Systems in Government Conference, 1989.,Proceedings of the Annual","20020806","1989","","","102","107","The authors describe the expert-system aspects of IDES (intrusion-detection expert system). A system for computer intrusion detection IDES uses two distinct approaches to detect anomalies (which could signify intrusions) in a computer system, namely, statistical and rule-based anomaly detection. In the statistical approach, recent behavior of a subject of a computer system is compared with observed behavior and any significant deviation is considered anomalous. In the rule-based approach, acceptable behaviour of a subject is captured by a set of rules which is used to identify anomalous observed behavior. The authors claim that integrating the two approaches in IDES provides for a comprehensive system for detecting intrusions as they occur","","0-8186-1934-1;0818619341","","10.1109/AISIG.1989.47311","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=47311","","Access control;Computer science;Computer security;Data analysis;Data security;Expert systems;Intrusion detection;Laboratories;Pattern analysis;Real time systems","auditing;expert systems;safety systems;security of data","acceptable behaviour;audit data processing;automated audit trail analysis;computer intrusion detection;computer security;intrusion-detection expert system;observed behavior;rule-based anomaly detection;statistical anomaly detection;statistical intrusion detection","","14","71","10","","","27-31 Mar 1989","27 Mar 1989-31 Mar 1989","IEEE","IEEE Conference Publications"
"Technology for the detection of airborne intruders approaching the high-security, high-value asset","E. F. Greneker","Sensors & Electromagn. Applications Lab., Georgia Inst. of Technol., Atlanta, GA, USA","Security Technology, 1995. Proceedings. Institute of Electrical and Electronics Engineers 29th Annual 1995 International Carnahan Conference on","20020806","1995","","","159","162","There is growing interest in the United States in the protection of high value assets from aircraft intrusion. Aircraft technology has improved Helicopters can serve as an intruder transport, a highly mobile weapon platform, and an escape vehicle after an intrusion has been committed. The helicopter can also serve as a transport for a high value material asset that may be stolen. Fixed wing aircraft are also a threat. The suicide mission to destroy an asset or generate adverse publicity is credible. If there is sufficient runway, the fixed wing aircraft can serve as a transport of intruders into a protected site, an intruder escape vehicle, or a transport for a stolen high value asset. The runway for a short take off and landing (STOL) aircraft used as intrusion vehicle can be any cleared area, including roadways only 100 meters in length with obstructions 20 meters high at the end. There may be existing, in place aircraft detection sensors near most sites that can be used to detect an aircraft's presence and provide early warning. If not, there is another family of sensors that can detect, track, and classify detected aircraft as fixed wing or helicopter. This second class of sensor can be installed if high resolution tracking of a target is required. The paper discusses the principles of aircraft detection, reviews some of the technology presently on the market for aircraft detection, and presents test data to show the ranges at which aircraft can be detected by these types of sensors","","0-7803-2627-X;078032627X","","10.1109/CCST.1995.524905","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=524905","","Acoustic signal detection;Aircraft;Costs;Helicopters;Protection;Radar detection;Radar tracking;Security;Target tracking;Vehicles","aircraft;electric sensing devices;radar tracking;safety systems","STOL aircraft;United States;airborne intruder detection;aircraft detection sensors;aircraft intrusion;fixed wing aircraft;helicopter;high resolution tracking;high value assets;high value material asset;intruder transport","","0","","","","","18-20 Oct 1995","18 Oct 1995-20 Oct 1995","IEEE","IEEE Conference Publications"
"Adaptive Trust Update Frequency in MANETs","M. S. Khan; D. Midi; M. I. Khan; E. Bertino","Dept. of Comput. Sci., COMSATS Inst. of Inf. Technol., Islamabad, Pakistan","Parallel and Distributed Systems (ICPADS), 2015 IEEE 21st International Conference on","20160118","2015","","","132","139","Most of the existing trust-based security schemes for MANETs compute and update the trustworthiness of the other nodes with a fixed frequency. Although this approach works well in some scenarios, some nodes may not be able to afford the periodical trust update due to the limited resources in energy and computation power. To avoid energy depletion and extend the network lifetime, trust-based security schemes need approaches to update the trust taking into account the network conditions at each node. At the same time, a trade-off in terms of packet loss rate, false positives, detection rate, and energy of nodes is needed for network performance. In this paper, we first investigate the impact of trust update frequency on energy consumption and packet loss rate. We then identify network parameters, such as packet transmission rate, packet loss rate, remaining node energy, and rate of link changes, and leverage these parameters to design an Adaptive Trust Update Frequency scheme that takes into account runtime network conditions. The evaluation of our prototype shows significant improvements in the tradeoff between energy saving and packet loss rate over traditional fixed-frequency approaches.","","","","10.1109/ICPADS.2015.25","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7384288","","Ad hoc networks;Energy consumption;Mobile computing;Monitoring;Packet loss;Security","energy consumption;mobile ad hoc networks;telecommunication security","MANET;adaptive trust update frequency;energy consumption;energy depletion;energy saving;packet loss rate;packet transmission rate;remaining node energy;runtime network conditions;trust-based security schemes;trustworthiness","","","","19","","","14-17 Dec. 2015","","IEEE","IEEE Conference Publications"
"Exploiting N-Gram Location for Intrusion Detection","F. Angiulli; L. Argento; A. Furfaro","DIMES, Univ. of Calabria, Rende, Italy","Tools with Artificial Intelligence (ICTAI), 2015 IEEE 27th International Conference on","20160107","2015","","","1093","1098","Signature-based and protocol-based intrusion detection systems (IDS) are employed as means to reveal content-based network attacks. Such systems have proven to be effective in identifying known intrusion attempts and exploits but they fail to recognize new types of attacks or carefully crafted variants of well known ones. This paper presents the design and the development of an anomaly-based IDS technique which is able to detect content-based attacks carried out over application level protocols, like HTTP and FTP. In order to identify anomalous packets, the payload is split up in chunks of equal length and the n-gram technique is used to learn which byte sequences usually appear in each chunk. The devised technique builds a different model for each pair and uses them to classify the incoming traffic. Models are build by means of a semi-supervised approach. Experimental results witness that the technique achieves an excellent accuracy with a very low false positive rate.","1082-3409;10823409","","","10.1109/ICTAI.2015.155","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7372252","Anomaly detection;FTP traffic;Intrusion detection systems;N-grams;Semi-supervised learning","Computer security;Intrusion detection;Payloads;Ports (Computers);Protocols;Standards","digital signatures","FTP;HTTP;IDS technique;byte sequences;content based network attacks;exploiting N-Gram location;identify anomalous packets;intrusion detection systems","","","","11","","","9-11 Nov. 2015","","IEEE","IEEE Conference Publications"
