"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=7232998,6498601,5195196,1288040,4681126,6497928,6998383,6687271,5209406,6297095,5066459,6947885,5633199,5137874,5283334,1039199,4730830,1648826,5283945,5990529,6033227,1527342,5302603,5380205,6701490,6555301,5615975,6086534,1556410,7087051,6954236,6263941,5772411,5453563,1504202,6378948,7011238,5343035,4753178,1192459,6280194,5474796,4219097,4198836,5244944,1206605,4667417,5703572,5335531,690863,5136631,1575855,5690579,6718639,874833,5664848,5190125,1244241,4772624,5625598,7079121,5563886,1532055,876573,6079391,6092778,5358796,6883886,5984061,6906414,7001750,4473097,5656732,5356522,4415433,4041170,4079053,4020232,5949682,6740891,6392060,6623644,4198826,6516390,1342829,5497997,1049250,4415432,4382163,5541835,7038810,4287288,5368241,4641288,5374518,4682403,1689382,5962595,6599023,4378271",2015/11/20 18:12:26
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Kernel methods to detect intruders","Beghdad, R.; Ziraoui, Y.; Kouache, N.","Fac. of Sci., Abderrahmane Mira Univ., Bejaia, Algeria","Control, Engineering & Information Technology (CEIT), 2015 3rd International Conference on","20150903","2015","","","1","6","This paper aims mainly to improve the data analysis methods already used to detect introduers in [1]. To do that, we introduce two anomaly intrusion detection methods based on Kernel Fisher Discriminant Analysis (KFDA) and Kernel Principal Component Analysis (KPCA). This approach searches for those vectors in the underlying space that best discriminate among users' profile classes. The discrimination rules are based on nonlinear combinations of the observed users' profiles, called discriminant factors. This new approach provides for the ability to learn and later determine whether a new profile does or does not correspond to those of known users. Unlike many researchers we used realistic data to learn the behaviors of four students' classes. After that we apply KFDA and KPCA to get an appropriate discrimination between the student classes. Thus, one can easily determine if a new student is legitimate or not by projecting its profile onto the profile subspace. Simulations show that our approaches outperform those used in [1].","","","","10.1109/CEIT.2015.7232998","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7232998","Anomaly intrusion detection;Audit trail analysis;Intrusion detection;Kernel Fisher Discriminant Analysis;Kernel Principal Component Analysis","Algorithm design and analysis;Clustering algorithms;Covariance matrices;Intrusion detection;Kernel;Linear discriminant analysis;Principal component analysis","data analysis;principal component analysis;security of data;vectors","KFDA;KPCA;anomaly intrusion detection method;data analysis method;discriminant factor;discrimination rule;kernel fisher discriminant analysis;kernel principal component analysis;vector","","0","","13","","","25-27 May 2015","","IEEE","IEEE Conference Publications"
"Simulation of Protection Mechanisms Based on ""Nervous Network System"" against Infrastructure Attacks","Kotenko, I.; Shorov, A.; Novikova, E.","Lab. of Comput. Security Problems, St. Petersburg Inst. for Inf. & Autom., St. Petersburg, Russia","Parallel, Distributed and Network-Based Processing (PDP), 2013 21st Euromicro International Conference on","20130415","2013","","","526","533","The paper is devoted to the analysis of the network protection mechanism ""nervous network system"" based on the bio-inspired metaphor. Packet-level simulation is proposed in order to investigate the ""nervous network system"" protection mechanism. We describe the architecture of the protection system based on the given mechanism, its operation algorithms and present results of the experiments. Using obtained results the efficiency of the protection mechanism ""nervous network system"" against infrastructure attacks is analyzed.","1066-6192","978-1-4673-5321-2","978-0-7695-4939-2","10.1109/PDP.2013.85","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6498601","DDoS-attacks;bio-inspired approaches;computer network protection;infrastructure attacks;network worms;simulation","Computational modeling;Databases;IP networks;Nervous system;Protocols;Security;Servers","security of data","bio-inspired metaphor;infrastructure attacks;nervous network system;operation algorithms;packet-level simulation;protection mechanism simulation","","1","","16","","","Feb. 27 2013-March 1 2013","","IEEE","IEEE Conference Publications"
"SVM ensemble intrusion detection model based on Rough Set feature reduct","Zhang Hongmei","Inf. & Commun. Coll., Guilin Univ. of Electron. Technol., Guilin, China","Control and Decision Conference, 2009. CCDC '09. Chinese","20090807","2009","","","5604","5608","To address the problem of low accuracy and high false alarm rate in network intrusion detection system, an intrusion detection model of SVM ensemble using rough set feature reduct is presented. Utilizing the character that rough set algorithm can keep the discernibility of original dataset after reduction, the reducts of the original dataset are calculated and used to train individual SVM classifier for ensemble, which increase the diversity between individual classifiers, and consequently, increase the probability of detection accuracy improving. To validate the effectiveness of the proposed method, simulation experiments are performed based on the KDD 99 dataset. During the process of the experiments, two arguments, the sample number and the base classification number, are discussed to test their effect on the final result. And then detection performance comparison among the SVM using all samples, SVM-bagging ensemble and rough set based SVM-bagging are performed. The results show that the Rough Set based SVM-bagging is a promised ensemble method owning to its high diversity, high detection accuracy and faster speed in intrusion detection.","","978-1-4244-2722-2","978-1-4244-2723-9","10.1109/CCDC.2009.5195196","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5195196","Ensemble learning;Feature reduct;Intrusion detection;Rough set;Support vector machine","Bagging;Boosting;Educational institutions;Electronic mail;Intrusion detection;Machine learning;Probability;Support vector machine classification;Support vector machines;Testing","rough set theory;security of data;support vector machines","KDD 99 dataset;SVM ensemble intrusion detection model;SVM-bagging ensemble;base classification number;high false alarm rate;network intrusion detection system;rough set algorithm;rough set feature reduct;sample number;simulation experiment;support vector machine","","1","","10","","","17-19 June 2009","","IEEE","IEEE Conference Publications"
"A testbed for quantitative assessment of intrusion detection systems using fuzzy logic","Gautam Singaraju; Teo, L.; Yuliang Zheng","Lab. of Inf. Integration, Security & Privacy, North Carolina Univ., Charlotte, NC, USA","Information Assurance Workshop, 2004. Proceedings. Second IEEE International","20040824","2004","","","79","93","The current intrusion detection system (IDS) technology is a major investment for a firm and its evaluation is desired prior to a commitment. A testbed compares different IDSs on a common platform. A major challenge in evaluating IDSs stems from the fact that they are generally tested in specific environments. A real-world environment could be different from the environment designed for a testbed. The results obtained, from such testbeds, may not be accurate and reliable. Hence, a quantitative and metrics based evaluation of IDSs is desired. We propose testbed for evaluating intrusion detection systems (TIDeS), that allows a user to select the best IDS for a specific customized environment. A quantitative analysis is provided by TIDeS, using fuzzy logic, under varying network loads. We also propose robust metrics to evaluate an IDS. We follow up with recommendations, based on our experience, on the general practices in the field of IDSs.","","0-7695-2117-7","","10.1109/IWIA.2004.1288040","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1288040","","Fuzzy logic;Information security;Intrusion detection;Logic testing;NIST;Protocols;Robustness;System testing;Telecommunication traffic;Tides","computer networks;fuzzy logic;message authentication;telecommunication traffic","computer network security management;fuzzy logic;intrusion detection system","","2","","35","","","8-9 April 2004","","IEEE","IEEE Conference Publications"
"An IDS Alert Fusion Approach Based on Happened Before Relation","Ming Xu; Ting Wu; Jingfan Tang","Inst. of Comput. Applic. Technol., Hangzhou Dianzi Univ., Hangzhou","Wireless Communications, Networking and Mobile Computing, 2008. WiCOM '08. 4th International Conference on","20081118","2008","","","1","4","Alert fusion is a process that analyzes the alerts produced by one or more intrusion detection systems and provides a more succinct and high-level view of security event or attempted intrusions. Unfortunately, the serialized alerts by detected or created time will hide the intrinsic order between alerts. It is a disadvantage to alert fusion. In this paper, we proposed an alert fusion method based on a happened before relation, which revealed the intrinsic order between alerts. Utilizing the happened before relation can improve the performance of alert correlation and reduce the interference with other correlation components. The experiment results show that our approach is effective in achieving alert reduction and aggregation.","","978-1-4244-2107-7","978-1-4244-2108-4","10.1109/WiCom.2008.2937","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4681126","","Aggregates;Computer applications;Costs;Educational institutions;Fuses;Information analysis;Interference;Intrusion detection;Noise reduction;Sensor phenomena and characterization","security of data","alert fusion method;alert reduction;happened before relation;intrusion detection systems;security event","","1","","22","","","12-14 Oct. 2008","","IEEE","IEEE Conference Publications"
"Phishing Detection: A Literature Survey","Khonji, M.; Iraqi, Y.; Jones, A.","Khalifa Univ., Abu Dhabi, United Arab Emirates","Communications Surveys & Tutorials, IEEE","20131112","2013","15","4","2091","2121","This article surveys the literature on the detection of phishing attacks. Phishing attacks target vulnerabilities that exist in systems due to the human factor. Many cyber attacks are spread via mechanisms that exploit weaknesses found in end-users, which makes users the weakest element in the security chain. The phishing problem is broad and no single silver-bullet solution exists to mitigate all the vulnerabilities effectively, thus multiple techniques are often implemented to mitigate specific attacks. This paper aims at surveying many of the recently proposed phishing mitigation techniques. A high-level overview of various categories of phishing mitigation techniques is also presented, such as: detection, offensive defense, correction, and prevention, which we belief is critical to present where the phishing detection techniques fit in the overall mitigation process.","1553-877X","","","10.1109/SURV.2013.032213.00009","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6497928","Phishing;email classification;phishing detection;security;social engineering","Bibliographies;Phishing;Publishing","computer crime;computer network security","cyber attack;phishing attack detection;phishing mitigation technique;security chain;target vulnerability","","5","","54","","2013-04-15","Fourth Quarter 2013","","IEEE","IEEE Journals & Magazines"
"Multi-agent Intrusion Detection System Using Feature Selection Approach","Yi Gong; Yong Fang; Liang Liu; Juan Li","Dept. of Electron. & Inf. Eng., Sichuan Univ., Chengdu, China","Intelligent Information Hiding and Multimedia Signal Processing (IIH-MSP), 2014 Tenth International Conference on","20141229","2014","","","528","531","Due to the increased connectivity to Internet and corporate network, industrial control system (ICS) is no longer immune to network attacks. Most of these ICSs are not designed with security protection nowadays, so there is an increasing demand of designing protection mechanism in infrastructure of industrial plants. In this paper, we propose multi-agent intrusion detection architecture and a feature selection approach to protect ICS. Multi-agent intrusion detection system (MIDS) architecture is designed for decentralized intrusion detection and prevention control in large switched networks, so it can make intrusion detection system (IDS) efficient and scalable, while the feature detection approach is proposed to improve detection reliability. We chose NSL-KDD as experimental data and had a test on four kinds of attacks (Probe, Dos, U2R and R2L) to evaluate the performance of IDS. Compared with four other common feature selection algorithms (IG, GR, Relief and Chi-Square), the experimental results show that our method can effectively improve True Positive Rate and reduce False Positive Rate of IDS.","","978-1-4799-5389-9","","10.1109/IIH-MSP.2014.137","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6998383","feature selection;industrial control system;intrusion detection system;multi-agent","Accuracy;Computer architecture;Feature extraction;Industrial control;Intrusion detection;Probes","Internet;computer network security;feature selection;multi-agent systems;reliability","ChiSquare;Dos;ICS;IDS;Internet;MIDS architecture;NSL-KDD;Probe;R2L;ReliefF;U2R;corporate network;decentralized intrusion detection;feature selection approach;industrial control system;industrial plants;large switched networks;multiagent intrusion detection system architecture;network attacks;prevention control","","0","","12","","","27-29 Aug. 2014","","IEEE","IEEE Conference Publications"
"SOCCA: A Security-Oriented Cyber-Physical Contingency Analysis in Power Infrastructures","Zonouz, S.; Davis, C.M.; Davis, K.R.; Berthier, R.; Bobba, R.B.; Sanders, W.H.","Electr. & Comput. Eng. Dept., Univ. of Miami, Miami, FL, USA","Smart Grid, IEEE Transactions on","20140102","2014","5","1","3","13","Contingency analysis is a critical activity in the context of the power infrastructure because it provides a guide for resiliency and enables the grid to continue operating even in the case of failure. In this paper, we augment this concept by introducing SOCCA, a cyber-physical security evaluation technique to plan not only for accidental contingencies but also for malicious compromises. SOCCA presents a new unified formalism to model the cyber-physical system including interconnections among cyber and physical components. The cyber-physical contingency ranking technique employed by SOCCA assesses the potential impacts of events. Contingencies are ranked according to their impact as well as attack complexity. The results are valuable in both cyber and physical domains. From a physical perspective, SOCCA scores power system contingencies based on cyber network configuration, whereas from a cyber perspective, control network vulnerabilities are ranked according to the underlying power system topology.","1949-3053","","","10.1109/TSG.2013.2280399","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6687271","Contingency analysis;cyber-physical systems;security;situational awareness;state estimation","Algorithm design and analysis;Indexes;Mathematical model;Network topology;Power grids;Security","power grids;power system planning;power system security","SOCCA;accidental contingency;control network;cyber components;cyber network configuration;cyber perspective;cyber-physical security evaluation;grid operation;malicious compromises;physical components;power infrastructures;power system contingency;power system topology;security-oriented cyber-physical contingency analysis","","4","","44","","2013-12-18","Jan. 2014","","IEEE","IEEE Journals & Magazines"
"Anomaly Detection Based on Multi-Attribute Decision","QingPeng Zeng; ShuiXiu Wu","Sch. of Inf. Eng., NanChang Univ., Nanchang, China","Intelligent Systems, 2009. GCIS '09. WRI Global Congress on","20090821","2009","2","","394","398","Detection of intrusion attacks is an important issue in network security, this paper introduces a new anomaly detection scheme based on multi-attribute decisional framework. the system calls are used to characterize the processpsilas behavior, The data classification is performed by k-nearest neighbors(kNN) method and support vector machines(SVM) model . the experiments with KDD cup 1999 data demonstrate that our proposed method achieves 97.26% in hit rate with the false alarm rate 6.03% and outperforms the RIPPER method, and the time complexity is linear with the size of dataset and the number of attributes. since there is no need to build a profile for each program and check every sequence during the new program execution, the amount of calculation involved is largely reduced.","","978-0-7695-3571-5","","10.1109/GCIS.2009.286","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5209406","Anomaly Detection;Multi-attribute Decision;RIPPER;k-Nearest Neighbors","Computer security;Data engineering;Data security;Event detection;Information analysis;Information security;Intrusion detection;Monitoring;National security;Pattern analysis","decision theory;pattern classification;security of data;support vector machines","RIPPER method;SVM model;data classification;false alarm rate;intrusion attack anomaly detection scheme;k-nearest neighbor method;kNN method;multiattribute decision theory;network security;process behavior;program execution;repeated incremental pruning-to-produce error reduction;support vector machine;time complexity","","1","","20","","","19-21 May 2009","","IEEE","IEEE Conference Publications"
"An approach towards intrusion detection using PCA feature subsets and SVM","Kausar, N.; Samir, B.B.; Sulaiman, S.B.; Ahmad, I.; Hussain, M.","Dept. of Comput. & Inf. Sci., Univ. Teknol. PETRONAS, Tronoh, Malaysia","Computer & Information Science (ICCIS), 2012 International Conference on","20120910","2012","2","","569","574","Presently many intrusion detection approaches are available but have drawbacks like training overhead as well as their performance factor. Increased detection rate with less false alarms can enhanced the efficiency of an intrusion detection system. One of the main limitations is the processing of raw features for classification which increases the architecture complexity and decreases the accuracy of detecting intrusions. Because of the limitations in earlier approaches, this PCA based subsets has been proposed. An SVM based IDS mechanism with Principal Component Analysis (PCA) feature subsets has been presented. Support Vector Machines (SVM) used as classifier to test and train the subsets of extracted features with Radial Basis Function (RBF) kernel.","","978-1-4673-1937-9","","10.1109/ICCISci.2012.6297095","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6297095","Intrusion Detection System (IDS);Knowledge Discovery and Data Mining (KDD);Principal Component Analysis (PCA);Radial Basis Function (RBF);Support Vector Machine (SVM)","Eigenvalues and eigenfunctions;Feature extraction;Kernel;Support vector machines;Training","principal component analysis;radial basis function networks;security of data;support vector machines","IDS mechanism;PCA feature subsets;RBF kernel;SVM;architecture complexity;intrusion detection system;performance factor;principal component analysis;radial basis function;support vector machines","","1","","21","","","12-14 June 2012","","IEEE","IEEE Conference Publications"
