"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=7021026,6662354,5560165,991561,5709362,1232400,995343,1338634,5211153,7063234,1655710,7160662,6729773,4751282,1285404,4740680,6968282,6395949,6514428,6651315,5541811,1662421,6503527,7065598,5986030,6914031,5195732,1527621,1565234,6209182,5358988,7176182,4739598,1437816,5963164,1259688,6162722,6682725,5423922,5484868,5232464,6603663,6524474,1510710,4908344,4448633,5645870,6966278,5460635,4509852,4673693,5195973,4798935,983489,4271657,7013122,4664331,5089117,6847436,1500500,6974621,6408446,4698180,6994023,5544650,5066478,7209081,6503982,6426808,6113491,7065804,5473675,4072154,6511343,6614240,1385878,7014753,1214127,7154480,6082170,6483125,5538219,4239105,1214283,1590237,1380187,1692963,6013727,7150633,5404210,4041841,4809172,6903571,5369962,5212577,7033908,5169328,5422996,6128270,6459813",2015/11/20 18:05:45
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A mitigation strategy against malicious Primary User Emulation Attack in Cognitive Radio networks","Naqvi, B.; Murtaza, S.; Aslam, B.","Nat. Univ. of Sci. & Technol., Islamabad, Pakistan","Emerging Technologies (ICET), 2014 International Conference on","20150126","2014","","","112","117","The increasing demand of usable spectrum range startled the world of serious shortage in coming years. Cognitive Radio technology emerged to solve this problem by allowing unlicensed users to utilize the spectrum resources whenever the licensed users are not active. With the emergence of this technology many security issues arose, that if successful may hamper all the benefits this promising technology has to offer. Among many other security issues Primary User Emulation Attack is one. In this paper we discuss the Primary User Emulation Attack. We also discuss the existing work in the field, along with its limitations. We also elucidate the effects of this attack through simulation results. In the end we describe our proposed approach to counter the Primary User Emulation Attack.","","978-1-4799-6088-0","","10.1109/ICET.2014.7021026","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7021026","Cognitive Radio Network;Malicious Primary User Emulation Attack;Opportunistic access;Primary User Emulation Attack;Selfish Primary User Emulation Attack;Sensing","Cognitive radio;Emulation;Internet;Jamming;Security;Sensors;Simulation","cognitive radio;radio networks;radio spectrum management;telecommunication security","cognitive radio networks;malicious primary user emulation attack mitigation strategy;spectrum resources;usable spectrum range","","0","","25","","","8-9 Dec. 2014","","IEEE","IEEE Conference Publications"
"Effective Statistical Detection of Smart Confidentiality Attacks in Multi-Domain Networks","Gharbaoui, M.; Paolucci, F.; Giorgetti, A.; Martini, B.; Castoldi, P.","TeCIP Inst., Scuola Superiore Sant'Anna, Pisa, Italy","Network and Service Management, IEEE Transactions on","20131211","2013","10","4","383","397","The need to preserve information confidentiality among network providers has prevented the actual deployment of effective Traffic Engineering (TE) solutions for QoS-enabled end-to-end connectivity services in multi-domain multi-provider networks. The use of Path Computation Element (PCE) architecture can foster the effective implementation of TE through a centralized engine devoted to end-to-end path computations. However, despite authentication, authorization and encryption, confidentiality issues may arise due to abuses of information included in path computation replies to bogus requests issued by malicious PCEs. This paper first demonstrates the security leak allowing the exposure of intra-domain information in current inter-PCE path computation procedures. Then it proposes an anomaly-based approach, namely PCE Anomaly Detector (PAD) in order to detect malicious utilization of path computation services. The proposed PAD employs a novel double-step multi-dimensional formulation based on the Sequential Hypothesis Testing (SHT) statistical classification procedure, able to recognize a suspicious sequence of requests while aiming at inferring confidential information about other domains. PAD is extensively evaluated through simulations. Results show good performance in terms of detection capabilities while guaranteeing the trade-off between accuracy and responsiveness, minimizing false alarm occurrences. Robustness against smart attacks is also proved with respect to a comprehensive set of attack patterns and under different network load conditions. Finally, intra-domain information exposition is evaluated, showing the PAD ability to preserve confidentiality.","1932-4537","","","10.1109/TNSM.2013.111113.130482","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6662354","BGP;Multi-domain networks;PCE;control plane security;sequential hypothesis testing;traffic engineering","Computer architecture;Network security;Network topology;Quality of service;Statistical analysis","authorisation;computer network security;cryptography;message authentication;quality of service;statistical analysis;telecommunication traffic","PAD;PCE anomaly detector;PCE architecture;QoS-enabled end-to-end connectivity services;SHT;TE solutions;anomaly-based approach;attack patterns;authentication;authorization;bogus requests;encryption;end-to-end path computations;information confidentiality;inter-PCE path computation;intradomain information exposition;intradomain information exposure;malicious PCE;malicious utilization detection;multidomain multiprovider networks;network load conditions;network providers;path computation element;security leak;sequential hypothesis testing;smart confidentiality attacks;statistical classification procedure;statistical detection;traffic engineering","","1","","","","2013-11-12","December 2013","","IEEE","IEEE Journals & Magazines"
"An Adaptive Growing Hierarchical Self Organizing Map for Network Intrusion Detection","Ippoliti, D.; Xiaobo Zhou","Dept. of Comput. Sci., Univ. of Colorado at Colorado Springs, Colorado Springs, CO, USA","Computer Communications and Networks (ICCCN), 2010 Proceedings of 19th International Conference on","20100902","2010","","","1","7","The growing hierarchical self organizing map (GHSOM) has been shown to be an effective technique to facilitate anomaly detection. However, existing approaches based on GHSOM are not able to adapt online to the ever-changing problem domain of network intrusion. This results in low accuracy in identifying network intrusions, particularly ""unknown"" attacks. In this paper, we propose an adaptive GHSOM based approach (A-GHSOM) to network intrusion detection. It consists of four significant enhancements: enhanced threshold-based training, dynamic input normalization, feedback-based quantization error threshold adaptation, and prediction confidence filtering and forwarding. We test the capability of the A-GHSOM approach for intrusion detection using the KDD'99 dataset. Extensive experimental results demonstrate that compared with eight representative intrusion detection approaches, A-GHSOM achieves significant overall accuracy improvement and significant improvement in identifying ""unknown"" attacks while maintaining low false-positive rates. It achieves an overall accuracy rate of 99.63%, and 94.04% accuracy rate in identifying ""unknown"" attacks while the false positive rate is 1.8%.","1095-2055","978-1-4244-7114-0","","10.1109/ICCCN.2010.5560165","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5560165","","Accuracy;Adaptation model;Intrusion detection;Neurons;Probes;Quantization;Training","computer network security;security of data;self-organising feature maps;telecommunication computing","A-GHSOM;adaptive growing hierarchical self organizing map;anomaly detection;dynamic input normalization;feedback-based quantization error threshold adaptation;network intrusion detection;prediction confidence filtering;threshold-based training","","5","","17","","","2-5 Aug. 2010","","IEEE","IEEE Conference Publications"
"Application intrusion detection using language library calls","Jones, A.K.; Yu Lin","Virginia Univ., Charlottesville, VA, USA","Computer Security Applications Conference, 2001. ACSAC 2001. Proceedings 17th Annual","20020807","2001","","","442","449","Traditionally, intrusion detection systems detect intrusions at the operating system (OS) level. We explore the possibility of detecting intrusion at the application level by using rich application semantics. We use short sequences of language library calls as signatures. We consider library call signatures to be more application-oriented than system call signatures because they are a more direct reflection of application code. Most applications are written in a higher-level language with an associated support library such as C or C++. We hypothesize that library call signatures can be used to detect attacks that cause perturbation in the application code. We are hopeful that this technique will be amenable to detecting attacks that are carried out by internal intruders, who are viewed as legitimate users by an operating system.","","0-7695-1405-7","","10.1109/ACSAC.2001.991561","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=991561","","Authorization;Availability;Databases;Intrusion detection;Libraries;Monitoring;Object detection;Operating systems;Reflection;Security","authorisation;message authentication;software libraries","application intrusion detection;code perturbation;internal intruders;language library calls;library call signatures;rich application semantics","","7","","8","","","10-14 Dec. 2001","","IEEE","IEEE Conference Publications"
"IDS Evaluation Approach Based on MLE-ROC","Hai-hua Liang; Jin-yi Chang; Ke-qing Li","Dept. of Comput. Sci. & Eng., Changshu Inst. of Technol., Changshu, China","Intelligent Systems (GCIS), 2010 Second WRI Global Congress on","20110204","2010","3","","229","232","The measures of Intrusion Detection System (IDS) in special threshold-value are derived from the contingency table. ROC curve facilitates to evaluate general performance of Intrusion Detection System (IDS). In practice, ROC convex hull (ROCCH) method which combines techniques from computational geometry is used, but it maximizes the area under the ROC curve (AUC). In order to maximum likelihood estimation of value of AUC, We propose MLE-ROC, a new algorithm depending on monotonic regression.","","978-1-4244-9247-3","","10.1109/GCIS.2010.227","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5709362","IDS;MLEROC;ROCCH;contingency table;monotonic regression","Classification algorithms;Gaussian distribution;Intrusion detection;Machine learning;Machine learning algorithms;Maximum likelihood detection;Maximum likelihood estimation","computational geometry;maximum likelihood estimation;regression analysis;security of data","IDS evaluation approach;MLE-ROC;ROC convex hull method;computational geometry;intrusion detection system;maximum likelihood estimation;monotonic regression","","0","","9","","","16-17 Dec. 2010","","IEEE","IEEE Conference Publications"
"Detecting insider threats by monitoring system call activity","Nam Nguyen; Reiher, P.; Kuenning, G.H.","Comput. Sci. Dept., California Univ., Los Angeles, CA, USA","Information Assurance Workshop, 2003. IEEE Systems, Man and Cybernetics Society","20030923","2003","","","45","52","One approach to detecting insider misbehavior is to monitor system call activity and watch for danger signs or unusual behavior. We describe an experimental system designed to test this approach. We tested the system's ability to detect common insider misbehavior by examining file system and process-related system calls. Our results show that this approach can detect many such activities.","","0-7803-7808-3","","10.1109/SMCSIA.2003.1232400","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1232400","","Companies;Computer science;Computer security;Computerized monitoring;Data mining;File systems;Intrusion detection;System testing;Telecommunication traffic;Watches","authorisation;computer crime;network operating systems;statistical analysis;system monitoring;user interfaces","file system;insider misbehavior detection;process-related system call;system ability;system call activity monitoring","","24","6","12","","","18-20 June 2003","","IEEE","IEEE Conference Publications"
"Information security on Internet enterprise managed intrusion detection system (EMIDS)","Satti, M.M.; Garner, B.J.","Macquarie Corporate Telecommun., Sydney, NSW, Australia","Multi Topic Conference, 2001. IEEE INMIC 2001. Technology for the 21st Century. Proceedings. IEEE International","20020807","2001","","","234","238","Network security and particularly, Internet security, is at the forefront of business network management and data integrity assurance for network service providers. Confidence in the use of the Internet for business purposes, both business-to-business and business-to-consumer transactions relies on effective authentication and intruder detection processes. Regrettably, the triumph of the Internet design for global information access and sharing is at risk of being tarnished as a ubiquitous open trading environment by unscrupulous and vindictive attacks. Information security is thus the overarching concern of Internet businesses and users! A general security goal is to prevent intrusions. However, no prevention measures can provide adequate security assurance, unless the organization also has an effective strategy for handling intrusion dynamics that include Preparation, Detection and Response. The scope of this paper focuses on the preparation, detection and response phases. The paper also covers, albeit briefly, pre-intrusion planning requirements, hacker perspectives and aims, risk judgements and associated technical methods, such as, foot-printing, scanning, enumeration and then gaining access into the network.","","0-7803-7406-1","","10.1109/INMIC.2001.995343","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=995343","","Australia;Authentication;Business;Computer networks;Data security;Economic forecasting;IP networks;Information security;Internet;Intrusion detection","Internet;authorisation;computer crime","Internet enterprise managed intrusion detection system;Internet security;business network management;data integrity assurance;effective authentication;foot-printing;global information access;hacker perspectives;intruder detection;network security;network service providers;open trading environment;prevention measures","","1","","10","","","2001","","IEEE","IEEE Conference Publications"
"Host-based intrusion detection by monitoring Windows registry accesses","Topallar, M.; Depren, M.O.; Anarim, E.; Ciliz, K.","Bogazici Univ., Istanbul, Turkey","Signal Processing and Communications Applications Conference, 2004. Proceedings of the IEEE 12th","20041025","2004","","","728","731","We propose a host-based intrusion detection system for Microsoft Windows. The proposed system detects attacks on a host machine by monitoring anomalous accesses to the Windows registry. First, a model of normal registry behavior is trained for a host and then this model is used to detect abnormal registry accesses. The system trains a normal model using data that contains no attacks and then checks each access to the registry to determine whether or not the behavior is abnormal and corresponds to an attack. A new approach to register anomaly detection (RAD) is proposed in the meaning of model generator and anomaly detector. A self organizing map (SOM), a type of artificial neural network model, is used as an anomaly detection algorithm. The system is trained on a set of normal registry accesses using SOM algorithm and then it is used to detect the behavior of malicious software. The results of this study show that the proposed system is effective in detecting the behavior of malicious software and has a low rate of false alarms compared to other host-based intrusion detection systems.","","0-7803-8318-4","","10.1109/SIU.2004.1338634","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1338634","","Artificial neural networks;Condition monitoring;Detection algorithms;Detectors;Hip;Intrusion detection;Organizing;Software algorithms;Virtual colonoscopy","invasive software;learning (artificial intelligence);self-organising feature maps","Microsoft Windows registry access monitoring;anomalous accesses;artificial neural network model;false alarm rate;host-based intrusion detection;malicious software;model generator;register anomaly detection;self organizing map","","0","","17","","","28-30 April 2004","","IEEE","IEEE Conference Publications"
"Anormaly Intrusion Detection Based on SOM","Li Min; Wang Dongliang","Network Center, Beijing Univ. of Civil Eng. & Archit., Beijing, China","Information Engineering, 2009. ICIE '09. WASE International Conference on","20090821","2009","1","","40","43","In this paper, we first introduce the principle of SOM algorithm, and then study the real-time intrusion detection system, finding it is not very good in the real-time intrusion detection system. Regarding this problem, this paper presents a real-time intrusion detection model based on SOM algorithm, and takes the system call process as studying object to illustrate the performance of this model. Finally, we compared the detection ability of SOM algorithm with other intrusion detection models by simulation experiment, and the experiment shows that intrusion detection of anomalous based SOM not only meets requirements, but also has a strong nature of real-time, and the nature of real-time of the anomaly intrusion detection model based on SOM is 100 times higher than that of the Forrest and Leepsilas method.","","978-0-7695-3679-8","","10.1109/ICIE.2009.240","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5211153","SOM;algorithm;intrusion detection;real-time","Biological neural networks;Civil engineering;Computer networks;Computer security;Data security;Intrusion detection;Network topology;Neural networks;Neurons;Real time systems","hidden Markov models;security of data;self-organising feature maps","Forrest method;Lee method;SOM algorithm;anomaly intrusion detection model;hidden Markov model;neural network algorithm;real-time intrusion detection model;self-organizing map algorithm","","2","","11","","","10-11 July 2009","","IEEE","IEEE Conference Publications"
"Developing a Hybrid Intrusion Detection System Using Data Mining for Power Systems","Shengyi Pan; Morris, T.; Adhikari, U.","Mississippi State Univ., Starkville, MS, USA","Smart Grid, IEEE Transactions on","20151019","2015","6","6","3104","3113","Synchrophasor systems provide an immense volume of data for wide area monitoring and control of power systems to meet the increasing demand of reliable energy. The construction of traditional intrusion detection systems (IDSs) that use manually created rules based upon expert knowledge is knowledge-intensive and is not suitable in the context of this big data problem. This paper presents a systematic and automated approach to build a hybrid IDS that learns temporal state-based specifications for power system scenarios including disturbances, normal control operations, and cyber-attacks. A data mining technique called common path mining is used to automatically and accurately learn patterns for scenarios from a fusion of synchrophasor measurement data, and power system audit logs. As a proof of concept, an IDS prototype was implemented and validated. The IDS prototype accurately classifies disturbances, normal control operations, and cyber-attacks for the distance protection scheme for a two-line three-bus power transmission system.","1949-3053","","","10.1109/TSG.2015.2409775","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7063234","Cyber-attacks;data mining;distance protection;intrusion detection system (IDS);power system;synchrophasor system","Data mining;Intrusion detection;Power system security;Power transmission lines;Transmission line measurements","data mining;expert systems;learning (artificial intelligence);phasor measurement;power engineering computing;security of data","Big Data problem;IDS prototype;common path mining;cyber-attacks;data mining technique;data volume;distance protection scheme;disturbance classification;expert knowledge;hybrid IDS;hybrid intrusion detection system;knowledge-intensive rules;normal control operations;pattern learning;power system audit logs;power system control;power system scenarios;power systems;synchrophasor measurement data fusion;synchrophasor systems;system disturbances;temporal state-based specification learning;two-line three-bus power transmission system;wide area monitoring","","1","","","","2015-03-18","Nov. 2015","","IEEE","IEEE Journals & Magazines"
