"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=5556741,4746470,1498482,5283421,1493767,5344007,5167013,4772621,6488163,5276474,4476719,1565278,5569762,5501981,7019811,6599567,7080987,4689379,932232,6211143,6392447,5555261,5313807,6032885,6391805,5635816,1243802,4443446,810999,6620047,5630494,7056934,5585792,4215510,7107552,4141335,6830952,7033161,5363061,5489678,5283372,5137885,5364614,6295122,6754583,1223684,5379997,4635789,4621045,1021318,6486009,5612449,7282227,6831916,6731960,4428209,5302184,1658300,4579915,6921795,4679066,6047923,4028688,5563714,5963161,1426503,1297040,1662306,1194881,5498492,7013367,6025646,6406663,6997490,5376182,5231520,6249409,1310734,6528551,6921740,4622570,6878854,1134298,1489006,6757727,6075132,4958805,6194493,4375847,4267564,4815406,7065641,4156679,7033255,6148781,6622963,7229705,4482813,6923630,1623998",2015/11/20 18:08:03
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Mitigating Packet Dropping Problem in Mobile Ad Hoc Networks: Proposals and Challenges","Djahel, S.; Nait-abdesselam, F.; Zonghua Zhang","Dept. of Comput. Sci., Univ. of Sci. & Technol. of Lille, Lille, France","Communications Surveys & Tutorials, IEEE","20111103","2011","13","4","658","672","In mobile ad hoc networks (MANETs), nodes usually cooperate and forward each other's packets in order to enable out of range communication. However, in hostile environments, some nodes may deny to do so, either for saving their own resources or for intentionally disrupting regular communications. This type of misbehavior is generally referred to as packet dropping attack or black hole attack, which is considered as one of the most destructive attacks that leads to the network collapse. The special network characteristics, such as limited battery power and mobility, make the prevention techniques based on cryptographic primitives ineffective to cope with such attack. Rather, a more proactive alternative is required to ensure the safety of the forwarding function by staving off malicious nodes from being involved in routing paths. Once such scheme fails, some economic-based approaches can be adopted to alleviate the attack consequences by motivating the nodes cooperation. As a backup, detection and reaction schemes remain as the final defense line to identify the misbehaving nodes and punish them. In this paper, we make a comprehensive survey investigation on the state-of-the-art countermeasures to deal with the packet dropping attack. Furthermore, we examine the challenges that remain to be tackled by researchers for constructing an in-depth defense against such a sophisticated attack.","1553-877X","","","10.1109/SURV.2011.072210.00026","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5556741","Ad Hoc Networks;Black Hole Attack;Packet Dropping Attack;Routing Protocols Security","Ad hoc networks;Cryptography;Mobile computing;Routing;Routing protocols","cryptography;mobile ad hoc networks","MANET;attack consequences;backup schemes;black hole attack;cryptographic primitives;detection schemes;economic-based approaches;forwarding function;malicious nodes;misbehaving node identification;mobile ad hoc networks;network collapse;nodes cooperation;packet dropping attack;packet dropping problem mitigation;prevention techniques;proactive alternative;reaction schemes","","12","","51","","2010-08-23","Fourth Quarter 2011","","IEEE","IEEE Journals & Magazines"
"PTBBWD: A Fast Process Traffic Behavior Based Worm Detection Algorithm","Xiao Fengtao; Hu Huaping; Liu Bo; Chen Xin","Sch. of Comput. Sci., Nat. Univ. of Defense Technol., Changsha","Future Information Technology and Management Engineering, 2008. FITME '08. International Seminar on","20090109","2008","","","181","186","An algorithm named PTBBWD is presented to detect worms. It is process traffic behavior based and has considered three important behaviors: total amount of source ports in wormlike traffic, changing frequency of source ports in wormlike process traffic and the wormlike traffic proportion of the total process traffic. Unlike similar work before, PTBBWD checks the frequency and the total amount of source ports only when a process is sending wormlike traffic. Experiments using applications in the wild show that PTBBWD can detect worms quickly and correctly with small false positives.","","978-0-7695-3480-0","","10.1109/FITME.2008.150","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4746470","","Computer network management;Computer worms;Detection algorithms;Frequency;Information management;Information technology;Internet;Seminars;Technology management;Telecommunication traffic","invasive software","frequency checking;process traffic behavior based worm detection algorithm;source ports","","0","","16","","","20-20 Nov. 2008","","IEEE","IEEE Conference Publications"
"A study of analyzing network traffic as images in real-time","Seong Soo Kim; Reddy, A.L.N.","Dept. of Electr. Eng., Texas A&M Univ., College Station, TX, USA","INFOCOM 2005. 24th Annual Joint Conference of the IEEE Computer and Communications Societies. Proceedings IEEE","20050822","2005","3","","2056","2067 vol. 3","This paper presents NetViewer, a network measurement approach that can simultaneously detect, identify and visualize attacks and anomalous traffic in real-time by passively monitoring packet headers. We propose to represent samples of network packet header data as frames or images. With such a formulation, a series of samples can be seen as a sequence of frames or video. This enables techniques from image processing and video compression to be applied to the packet header data to reveal interesting properties of traffic. We show that ""scene change analysis"" can reveal sudden changes in traffic behavior or anomalies. We also show that ""motion prediction"" techniques can be employed to understand the patterns of some of the attacks. We show that it may be feasible to represent multiple pieces of data as different colors of an image enabling a uniform treatment of multidimensional packet header data. We compare NetViewer with classical detection theory based Neyman-Pearson test and an IDS tool.","0743-166X","0-7803-8968-9","","10.1109/INFCOM.2005.1498482","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1498482","","Data visualization;Image analysis;Image processing;Intrusion detection;Layout;Monitoring;Multidimensional systems;Telecommunication traffic;Testing;Video compression","data compression;image coding;telecommunication traffic;visual communication","NetViewer;Neyman-Pearson test;image processing;motion prediction techniques;multidimensional packet header data;network measurement approach;network traffic;real-time images;scene change analysis;video compression","","5","1","23","","","13-17 March 2005","","IEEE","IEEE Conference Publications"
"PolyVaccine: Protecting Web Servers against Zero-Day, Polymorphic and Metamorphic Exploits","Campo-Giralte, L.; Jimenez-Peris, R.; Patino-Martinez, M.","Fac. de Inf., Univ. Politec. de Madrid, Madrid, Spain","Reliable Distributed Systems, 2009. SRDS '09. 28th IEEE International Symposium on","20091009","2009","","","91","99","Today Web servers are ubiquitous having become critical infrastructures of many organizations. However, they are still one of the most vulnerable parts of organizations infrastructure. Exploits are many times used by worms to fast propagate across the full Internet being Web servers one of their main targets. New exploit techniques have arouse in the last few years that have rendered useless traditional IDS techniques based on signature identification. Exploits use polymorphism (code encryption) and metamorphism (code obfuscation) to evade detection from signature-based IDSs. In this paper, we address precisely the topic of how to protect Web servers against zero-day (new), polymorphic, and metamorphic malware embedded in data streams (requests) that target Web servers. We rely on a novel technique to detect harmful binary code injection (i.e., exploits) in HTTP requests that is more efficient than current techniques based on binary code emulation or instrumentation of virtual engines. The detection of exploits is done through sandbox processes. The technique is complemented by another set of techniques such as caching, and pooling, to reduce its cost to neglectable levels.Our technique has little assumptions regarding the exploit unlike previous approaches that assume the existence of sled or getPC code, loops, read of the payload, writes to different addresses, etc. The evaluation shows that caching is highly effective and that the average latency introduced by our system is neglectable.","1060-9857","978-0-7695-3826-6","","10.1109/SRDS.2009.15","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5283421","exploit;metamorphic malware;polymorphic malware;vulnerability;web server;zero-day malware","Binary codes;Computer worms;Cryptography;Emulation;Instruments;Internet;Intrusion detection;Protection;Search engines;Web server","Internet;cache storage;cryptography;digital signatures;file servers;invasive software;telecommunication security","HTTP request;Internet;PolyVaccine;Web server protection;binary code emulation;cache storage;code encryption;code obfuscation;harmful binary code injection detection;malware;metamorphic exploit;polymorphic exploit;sandbox process;signature-based IDS;virtual engine instrumentation;worms;zero-day exploit","","1","1","36","","","27-30 Sept. 2009","","IEEE","IEEE Conference Publications"
"A correlative context-based framework for network intrusion detection system","Ye Wang; Abdel-Wahab, H.","Dept. of Comput. Sci., Old Dominion Univ., Norfolk, VA, USA","Computers and Communications, 2005. ISCC 2005. Proceedings. 10th IEEE Symposium on","20050815","2005","","","463","468","Intrusion detection system (IDS) is one of the most important security protection mechanisms. Although many IDS commercial products and research projects exist, we still face a serious problem under current systems, a high false positive rate. We observe that current network IDSs don't make full use of the information available from different levels and points of the protected network, and we argue that the utilization of this information is essential. We introduce a new framework for network IDSs based on a network context awareness (NCA) layer as an additional data source to IDSs. We describe the architecture of NCA and methods of how to extract network information into NCA. A correlation engine is presented that works on alerts generated by a specific IDS system (Snort) and NCA information. Our experimental results using simulated attacks show that our proposed solution significantly reduces the false alarm rate and has the potential to greatly improve the efficacy of detecting novel attacks.","1530-1346","0-7695-2373-0","","10.1109/ISCC.2005.6","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1493767","","Computational modeling;Computer science;Computer security;Context awareness;Data mining;Face detection;Humans;Intrusion detection;Protection;Statistics","computer networks;security of data;telecommunication security","IDS commercial products;correlative context-based framework;network context awareness;network information extraction;network intrusion detection system;security protection mechanisms","","0","","24","","","27-30 June 2005","","IEEE","IEEE Conference Publications"
"Grammar-Based Anomaly Methods for HTTP Attacks","Xiaofeng Yang; Mingming Sun; Xuelei Hu; Jingyu Yang","Sch. of Comput. Sci. & Technol., Nanjing Univ. of Sci. & Technol., Nanjing, China","Pattern Recognition, 2009. CCPR 2009. Chinese Conference on","20091204","2009","","","1","5","HTTP-related vulnerabilities are being more commonly exploited as HTTP applications becoming the number one application across the Internet. Several HTTP specific anomaly methods have been proposed, among which grammar-based methods tend more likely to reflect the underlying structure of HTTP communications, therefore showed a promising classifying capability between benign and malicious accesses. Because of being separately proposed among other methods, grammar-based methods have not been summarized and compared directly on the same dataset. This paper presents several grammar-based anomaly methods for HTTP attacks, reveals their detecting capabilities, common features, strengths and drawbacks in comparison with each other.","","978-1-4244-4199-0","","10.1109/CCPR.2009.5344007","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5344007","","Application software;Computer science;Computer vision;Electronic mail;Internet;Intrusion detection;Protocols;Sun;Testing;Web services","Internet;grammars;security of data;transport protocols","HTTP attack;HTTP communication structure;Hypertext Transfer Protocol;Internet;benign access;grammar-based anomaly method;malicious access","","0","","13","","","4-6 Nov. 2009","","IEEE","IEEE Conference Publications"
"Polymorphic Worm Detection Using Signatures Based on Neighborhood Relation","Jie Wang; Jianxin Wang; Yu Sheng; Jianer Chen","Sch. of Inf. Sci. & Eng., Central South Univ., Changsha, China","High Performance Computing and Communications, 2009. HPCC '09. 11th IEEE International Conference on","20090717","2009","","","347","353","In recent years, worm signatures suffer from difficulties to detect polymorphic worms because these worms can change their patterns dynamically. In this paper, a class of neighborhood-relation signatures (NRS) are proposed, including 1-NRS, 2-NRS and (1,2)-NRS. NRS can be used for detecting polymorphic worms since these worms often remain the same relationship between bytes in changing their patterns. Two signature generation algorithm based on expectation-maximization (EM) and Gibbs Sampling are designed to generate NRS. We perform extensive experiments to demonstrate the effectiveness of NRS and the correctness of the process of signatures generation. Experiment results show that our approach of defending polymorphic worm based on NRS is more effective than other approach based on existed signatures.","","978-1-4244-4600-1","978-0-7695-3738-2","10.1109/HPCC.2009.59","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5167013","","Atherosclerosis;Change detection algorithms;Cryptography;Frequency;High performance computing;Information science;Internet;Intrusion detection;Payloads;Sampling methods","digital signatures;expectation-maximisation algorithm;invasive software;sampling methods","Gibbs sampling algorithm;NRS;expectation-maximization algorithm;neighborhood-relation signature;polymorphic worm detection;signature generation algorithm","","0","","13","","","25-27 June 2009","","IEEE","IEEE Conference Publications"
"Non-cryptographic methods of MAC spoof detection in wireless LAN","Bansal, R.; Tiwari, S.; Bansal, D.","Dept. of Comput. Sci. & Eng., Punjab Eng. Coll., Chandigarh, India","Networks, 2008. ICON 2008. 16th IEEE International Conference on","20090202","2008","","","1","6","The immense growth of wireless network makes it prone to number of security threats. Most prevalent among them are spoof threats, in which one network device changes its network identifiers to that of another network device. One of the possible reasons of spoofing in wireless network is that per-frame source authentication is not provided. Full scale authentication can be provided, but it is not always desirable as it requires reliable key management. The attacker can further launch Denial of Service attacks by spoofing deauthentication/disassociation or power saving frames, can bypass the access control list or can falsely advertise services to wireless clients. This paper discusses some of the non cryptographic techniques to detect MAC spoofing along with their pros and cons and the network scenarios in which they can be used. Analysis of these techniques is done on data captured from live test bed. The information in this paper can help the wireless equipment manufacturers to implement intrusion detection systems capable of detecting MAC address spoofing efficiently with least number of false alarms.","1556-6463","978-1-4244-3805-1","","10.1109/ICON.2008.4772621","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4772621","","Access control;Authentication;Computer crime;Cryptography;Intrusion detection;Power system protection;Radio frequency;Testing;Wireless LAN;Wireless networks","access protocols;wireless LAN","MAC spoof detection;access control;denial of service attacks;full scale authentication;intrusion detection systems;network identifiers;non-cryptographic methods;per-frame source authentication;power saving frames;security threats;wireless LAN;wireless network","","3","","18","","","12-14 Dec. 2008","","IEEE","IEEE Conference Publications"
"Detecting spamming activities by network monitoring with Bloom filters","Po-Ching Lin; Ping-Hai Lin; Pin-Ren Chiou; Chien-Tsung Liu","Dept. of Comput. Sci. & Inf. Eng., Nat. Chung Cheng Univ., Chaiyi, Taiwan","Advanced Communication Technology (ICACT), 2013 15th International Conference on","20130328","2013","","","163","168","Spam delivery is common in the Internet. Most modern spam-filtering solutions are deployed on the receiver side. They are good at filtering spam for end users, but spam messages still keep wasting Internet bandwidth and the storage space of mail servers. This work is therefore intended to detect and nip spamming bots in the bud. We use the Bro intrusion detection system to monitor the SMTP sessions in a university campus, and track the number and the uniqueness of the recipients' email addresses in the outgoing mail messages from each individual internal host as the features for detecting spamming bots. Due to the huge number of email addresses observed in the SMTP sessions, we store and manage them efficiently in the Bloom filters. According to the SMTP logs over a period of six months from November 2011 to April 2012, we found totally 65 dedicated spamming bots in the campus and observed 1.5 million outgoing spam messages from them.We also found account cracking events on 14 legitimate mail servers, on which some user accounts are cracked and abused for spamming. The method can effectively detect and curb the spamming bots with the precision and the recall up to 0.97 and 0.96.","1738-9445","978-1-4673-3148-7","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6488163","Bloom filters;botnet;detection;network monitoring;spamming activities","Electronic publishing;Encyclopedias;Industries;Internet;Monitoring;Postal services","Internet;computer network security;data structures;e-mail filters;educational institutions;unsolicited e-mail","Bloom filters;Bro intrusion detection system;Internet bandwidth;SMTP logs;SMTP session monitoring;account cracking events;bot spamming activity detection;internal host;legitimate mail servers;mail server storage space;network monitoring;outgoing mail messages;precision value;recall value;recipient e-mail addresses;spam delivery;spam message filtering;spamming bot detection;university campus","","1","","16","","","27-30 Jan. 2013","","IEEE","IEEE Conference Publications"
"An architecture of a distributed intrusion detection system using cooperating agents","Sen, J.; Sengupta, I.; Chowdhury, P.R.","Dept. of Comput. Sci. & Eng., Indian Inst. of Technol., Kharagpur, India","Computing & Informatics, 2006. ICOCI '06. International Conference on","20091002","2006","","","1","6","An intrusion detection system (IDS) is a security mechanism that is expected to monitor and detect intrusions into the computer systems in real time. The currently available intrusion detection systems have a number of problems that limit their configurability, scalability, and efficiency. There have been some propositions about distributed architectures based on multiple independent agents working collectively for intrusion detection. However, these distributed intrusion detection systems are not fully distributed as most of them centrally analyze data collected from distributed nodes resulting in a single point of failure. In this paper, we propose a distributed architecture with autonomous and cooperating agents without any central analysis component. The agents cooperate by using a hierarchical communication of interests and data, and the analysis of intrusion data is made by the agents at the lowest level of the hierarchy. This architecture provides significant advantages in design of an IDS in terms of scalability, flexibility, extensibility, fault tolerance, and resistance to compromise. We have developed a proof-of-concept prototype, and conducted experiments on the system. The results show the effectiveness of our system in detecting intrusive activities in any network of workstations.","","978-1-4244-0219-9","978-1-4244-0220-5","10.1109/ICOCI.2006.5276474","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5276474","","Computer architecture;Computer security;Computerized monitoring;Data analysis;Failure analysis;Fault tolerance;Independent component analysis;Intrusion detection;Real time systems;Scalability","multi-agent systems;security of data","computer systems;cooperating agents;distributed architectures;distributed intrusion detection system;distributed nodes;fault tolerance;security mechanism","","1","","14","","","6-8 June 2006","","IEEE","IEEE Conference Publications"
