"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=1410702,1579287,6736756,5376342,7210322,6816584,4610081,6997530,5689069,5640375,6644096,6208721,6568370,4681989,1495942,5969976,4534791,6726074,6388436,5339075,4533371,1425055,5588654,1192456,4490257,5687239,5484771,5592568,5348536,6134252,1607438,1378292,7294100,5346092,6949858,4341642,6588100,5689852,7288799,5682339,7092165,6866746,1333625,5751342,5471504,7051239,7036903,5425280,7058308,5771201,4761087,6297119,994548,6838655,1173075,6717881,5636154,5622257,6308959,7038788,7288111,7013129,6975564,1311294,5564937,4908545,6947736,4631942,4756607,1688374,6354738,6942515,4406216,6297279,6743390,6928673,4534410,1506525,5929314,6617840,6137782,6060463,6480061,6687157,4579528,4925096,6394806,6781248,7046699,6263792,4385061,6804988,5963095,5376737,1176712,7120048,5452407,6716742,5546735,6349477",2015/11/20 17:51:06
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A general cooperative intrusion detection architecture for MANETs","Sterne, D.; Carman, D.; Wilson, B.; Talpade, R.; Ko, C.; Tseng, C.-Y.; Bowen, T.","McAfee Res., Santa Clara, CA, USA","Information Assurance, 2005. Proceedings. Third IEEE International Workshop on","20050404","2005","","","57","70","Intrusion detection in MANETs is challenging because these networks change their topologies dynamically; lack concentration points where aggregated traffic can be analyzed; utilize infrastructure protocols that are susceptible to manipulation; and rely on noisy, intermittent wireless communications. We present a cooperative, distributed intrusion detection architecture that addresses these challenges while facilitating accurate detection of MANET-specific and conventional attacks. The architecture is organized as a dynamic hierarchy in which detection data is acquired at the leaves and is incrementally aggregated, reduced, and analyzed as it flows upward toward the root. Security management directives flow downward from nodes at the top. To maintain communications efficiency, the hierarchy is automatically reconfigured as needed using clustering techniques in which clusterheads are selected based on topology and other criteria. The utility of the architecture is illustrated via multiple attack scenarios.","","0-7695-2317-X","","10.1109/IWIA.2005.1","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1410702","","Collaboration;Intrusion detection;Military computing;Mobile ad hoc networks;Mobile communication;Network topology;Routing protocols;Telecommunication traffic;Wireless application protocol;Wireless communication","ad hoc networks;groupware;mobile computing;mobile radio;protocols;security of data;telecommunication network management;telecommunication network topology;telecommunication security;telecommunication traffic","MANET;automatic reconfiguration;clusterheads;clustering techniques;cooperative intrusion detection architecture;detection data acquisition;distributed intrusion detection architecture;infrastructure protocols;mobile ad hoc networks;network topology;security management;wireless communications","","32","3","18","","","23-24 March 2005","","IEEE","IEEE Conference Publications"
"Proceedings of the 39th Annual Hawaii International Conference on System Sciences - Proceedings of the 39th Annual Hawaii International Conference on System Sciences - Table of contents","","","System Sciences, 2006. HICSS '06. Proceedings of the 39th Annual Hawaii International Conference on","20060123","2006","1","","vii","li","Presents the table of contents of the proceedings.","1530-1605","0-7695-2507-5","","10.1109/HICSS.2006.389","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1579287","","","","","","0","","","","","4-7 Jan. 2006","","IEEE","IEEE Conference Publications"
"Vehicular cloud networking: architecture and design principles","Euisin Lee; Eun-Kyu Lee; Gerla, M.; Oh, S.Y.","UCLA, Los Angeles, CA, USA","Communications Magazine, IEEE","20140212","2014","52","2","148","155","Over the past several decades, VANET has been a core networking technology to provide safety and comfort to drivers in vehicular environments. Emerging applications and services, however, require major changes to its underlying computing and networking models, which demand new network planning for VANET. This article especially examines how VANET evolves with two emerging paradigms: vehicular cloud computing and information-centric networking. VCC brings the mobile cloud model to vehicular networks and thus changes the way of network service provisioning, whereas ICN changes the notion of data routing and dissemination. We envision a new vehicular networking system, vehicular cloud networking, on top of them. This article scrutinizes its architecture and operations, and discusses its design principles.","0163-6804","","","10.1109/MCOM.2014.6736756","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6736756","","Cloud computing;Computational modeling;Computer architecture;Intelligent vehicles;Telecommunication network management;Vehicular ad hoc networks","cloud computing;telecommunication network planning;telecommunication network routing;vehicular ad hoc networks","VANET;data dissemination;data routing;information-centric networking;mobile cloud model;network planning;vehicular cloud computing;vehicular cloud networking;vehicular networking system;vehicular networks","","6","","","","","February 2014","","IEEE","IEEE Journals & Magazines"
"An Improved Perceptron Tree Learning Model Based Intrusion Detection Approach","Qinzhen Xu; Zhimao Bai; Luxi Yang","Sch. of Inf. Sci. & Eng., Southeast Univ., Nanjing, China","Artificial Intelligence and Computational Intelligence, 2009. AICI '09. International Conference on","20100112","2009","4","","307","311","This paper dedicates to develop an improved perceptron tree (PT) learning model based intrusion detection approach. The binary tree structure of a PT enables the model to divide the intrusion detection problem into sub-problems and solve them in decreased complexity in different tree levels. The expert neural networks (ENNs) embedded in the internal nodes can be simplified by limiting the number of inputs and hidden neurons. The potential advantage of a PT is that the trained learning model is actually a Â¿gray boxÂ¿ since each embedded simplified ENN can be interpreted into explicit rules easily. However, the whole structure of a PT is likely to be high complex, i.e., the trained PT is probably composed of a large number of internal nodes. In this case, the disjunctive description of the learned intrusion detection rules extracted from such PT is too complex to understand. The generalization ability of the detection approach may be depressed as well. In view of this situation, the structure of the trained PT needs to be fine pruned. The experimental results demonstrate that the proposed approach can achieve competitive detection accuracy as well as refined learning model structure.","","978-1-4244-3835-8","978-0-7695-3816-7","10.1109/AICI.2009.176","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5376342","decision tree;intrusion detection;perceptron tree;tree pruning","Artificial intelligence;Binary trees;Computational intelligence;Computer security;Decision trees;Information science;Intrusion detection;Machine learning;Neural networks;Neurons","learning (artificial intelligence);perceptrons;security of data;trees (mathematics)","binary tree structure;expert neural networks;gray box;intrusion detection approach;perceptron tree learning model;refined learning model structure","","1","","16","","","7-8 Nov. 2009","","IEEE","IEEE Conference Publications"
"DDoS attacks and countermeasures in cyberspace","Zeb, K.; Baig, O.; Asif, M.K.","Center of Excellence in Inf. Assurance (CoEIA), King Saud Univ., Riyadh, Saudi Arabia","Web Applications and Networking (WSWAN), 2015 2nd World Symposium on","20150820","2015","","","1","6","In cyberspace, availability of the resources is the key component of cyber security along with confidentiality and integrity. Distributed Denial of Service (DDoS) attack has become one of the major threats to the availability of resources in computer networks. It is a challenging problem in the Internet. In this paper, we present a detailed study of DDoS attacks on the Internet specifically the attacks due to protocols vulnerabilities in the TCP/IP model, their countermeasures and various DDoS attack mechanisms. We thoroughly review DDoS attacks defense and analyze the strengths and weaknesses of different proposed mechanisms.","","978-1-4799-8171-7","","10.1109/WSWAN.2015.7210322","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7210322","Cyber security;Cyber-attack;Cyberspace;DDoS Defense;DDoS attack;Mitigation;Vulnerability","Computer crime;Filtering;Floods;IP networks;Internet;Protocols;Servers","Internet;computer network security;transport protocols","DDoS attack mechanisms;Internet;TCP-IP model;computer networks;cyber security;cyberspace;distributed denial of service attacks","","0","","34","","","21-23 March 2015","","IEEE","IEEE Conference Publications"
"Using Association Link Network Model for Organizing Video Resources from Web","Zheng Xu; Xiangfeng Luo; Chen Liang; Fenglin Zhi; Lin Mei","Third Res. Inst. of Minist. of Public Security, Shanghai, China","Semantics, Knowledge and Grids (SKG), 2013 Ninth International Conference on","20140519","2013","","","52","57","Recent research shows that videos ""in the wild"" are growing at a staggering rate. The rapid increase number of video resources has brought an urgent need to develop intelligent methods to organize the video events. In this paper, we use the Association Link Network model for organizing video resources from Web. Association Link Network is a kind of semantic link network, which is designed to establish associated relations among various resources (e.g., Web pages or documents in digital library) aiming at extending the loosely connected network of no semantics (e.g., the Web) to an association-rich network. Since the theory of cognitive science considers that the associated relations can make one resource more comprehensive to users, the motivation of ALN is to organize the associated resources loosely distributed in the Web for effectively supporting the Web intelligent activities such as browsing, knowledge discovery and publishing, etc. The tags and surrounding texts of video resources are used to represent the semantic content. The relatedness between tags and surrounding texts are implemented in the Association Link Network model. Two data sets from YouTube and Flickr1 are used to evaluate the proposed method. The experimental results show that the proposed method can measure the association relations accurately and robustly.","","","","10.1109/SKG.2013.8","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6816584","Association Link Network;semantic link network;video organizing;video representing","Cognition;Organizing;Publishing;Semantic Web;Semantics;Web pages;YouTube","Internet;Web sites;video retrieval","Flickr;YouTube;association link network model;association-rich network;cognitive science;intelligent Web activities;semantic content;semantic link network;video representation;video resources organization","","0","","24","","","3-4 Oct. 2013","","IEEE","IEEE Conference Publications"
"Immunity based virus detection with process call arguments and user feedback","Zhou Li; Yiwen Liang; Zejun Wu; Chengyu Tan","Coll. of Comput. Sci., Wuhan Univ., Wuhan","Bio-Inspired Models of Network, Information and Computing Systems, 2007. Bionetics 2007. 2nd","20080829","2007","","","57","64","Detecting unknown virus is a challenging task. Most of the current virus detection approaches, such as anti-virus tools, require precognition of virus signatures for detection, but they are hard to detect unknown virus. In this paper, we present a new immunity based virus detection approach. This approach collects arguments of process calls instead of the sequence of process, which obtain more information of process, and then utilizes them to train detectors with real-valued negative selection (RVNS) algorithm. In the stage of testing, user feedback is analyzed to adjust the threshold between normal files and viruses. We took two experiments to evaluate the performance of the approach, and the detection rate achieved is 0.7, which proved this approach could cope with unknown virus.","","978-963-9799-05-9","978-963-9799-05-9","10.1109/BIMNICS.2007.4610081","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4610081","Artificial Immune System;Process Call Arguments;Real-valued Negative Selection;User Feedback;Virus Detection","Artificial immune systems;Computer science;Detectors;Educational institutions;Feedback;Immune system;Object detection;Permission;Testing;Viruses (medical)","artificial immune systems;computer viruses","anti-virus tools;artificial immune system;immunity based virus detection;process call arguments;real-valued negative selection algorithm;user feedback;virus signatures precognition","","0","","24","","","10-12 Dec. 2007","","IEEE","IEEE Conference Publications"
"Towards time-varying classification based on traffic pattern","Yiyang Shao; Luoshi Zhang; Xiaoxian Chen; Yibo Xue","Dept. of Autom., Tsinghua Univ., Beijing, China","Communications and Network Security (CNS), 2014 IEEE Conference on","20141229","2014","","","512","513","Many important network security areas, such as Intrusion Detection System and Next-Generation Firewall, leverage Traffic Classification techniques to reveal application-level protocols. Machine Learning algorithms give us the ability to identify encrypted or complicated traffic. However, classification accuracies of Machine Learning algorithms are always facing challenges and doubts in practical usage. In this paper, we propose a time-varying Logistic Regression model embedded with traffic pattern. The comparison between original Logistic Regression model and time-varying one shows an effective improvement in accuracy. We hope to exploit a new way to implement Machine Learning algorithms in network traffic analysis areas by considering the characteristics of traffic changes in time domain.","","","","10.1109/CNS.2014.6997530","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6997530","Logistic Regression;Time-varying Model;Traffic Classification;Traffic Pattern","Accuracy;Educational institutions;Logistics;Machine learning algorithms;Ports (Computers);Protocols;Security","cryptography;firewalls;learning (artificial intelligence);next generation networks;regression analysis;telecommunication traffic","accuracy improvement;application-level protocols;encrypted-complicated traffic identification;intrusion detection system;machine learning algorithms;network security;next-generation firewall;time domain;time-varying classification;time-varying logistic regression model;traffic change characteristics;traffic classification techniques;traffic pattern","","0","","2","","","29-31 Oct. 2014","","IEEE","IEEE Conference Publications"
"Study on improvement of recognition ability of intrusion detection system","Fu Yanwei; Zhu Yingying","Network Center, Changzhou Univ., Changzhou, China","Communication Technology (ICCT), 2010 12th IEEE International Conference on","20110117","2010","","","5","8","This paper integrates PCA method and optimized LMBP neural network into intrusion detection system. The feasibility and efficiency of the optimized algorithm are approved by utilizing the KDDCUP99 dataset, constructing suitable training samples and testing samples and using MATLAB simulation experiment. Experiment shows that the improved algorithm has obvious superiority in training times and accuracy.","","978-1-4244-6868-3","","10.1109/ICCT.2010.5689069","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5689069","Intrusion Detection;Levenberg-Marquardt(LM) Algorithm;Neural Network;Principal Component Analysis","Computational modeling;Databases;Jacobian matrices;Optimization","backpropagation;neural nets;principal component analysis;security of data","KDDCUP99 dataset;MATLAB simulation;PCA method;intrusion detection system;optimized LMBP neural network;principal component analysis;recognition ability improvement","","0","","8","","","11-14 Nov. 2010","","IEEE","IEEE Conference Publications"
"A new data mining based network Intrusion Detection model","Gudadhe, M.; Prasad, P.; Wankhade, K.","Dept. of Inf. Technol., Priyadarshini Coll. of Eng., Nagpur, India","Computer and Communication Technology (ICCCT), 2010 International Conference on","20101118","2010","","","731","735","Nowadays, as information systems are more open to the Internet, the importance of secure networks is tremendously increased. New intelligent Intrusion Detection Systems (IDSs) which are based on sophisticated algorithms rather than current signature-base detections are in demand. There is often the need to update an installed Intrusion Detection System (IDS) due to new attack methods or upgraded computing environments. Since many current Intrusion Detection Systems are constructed by manual encoding of expert knowledge, changes to them are expensive and slow. In data mining-based intrusion detection system, we should make use of particular domain knowledge in relation to intrusion detection in order to efficiently extract relative rules from large amounts of records. This paper proposes new ensemble boosted decision tree approach for intrusion detection system. Experimental results shows better results for detecting intrusions as compared to others existing methods.","","978-1-4244-9033-2","","10.1109/ICCCT.2010.5640375","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5640375","boosted decision trees;data mining;ensemble approach;network intrusion detection system","Accuracy;Classification algorithms;Classification tree analysis;Data mining;Feature extraction;Intrusion detection","data mining;security of data","boosted decision tree;data mining;domain knowledge;intrusion detection system;network intrusion detection model","","8","","18","","","17-19 Sept. 2010","","IEEE","IEEE Conference Publications"
