"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=6883583,4567340,4426146,4597064,5576274,5688968,4731895,6088496,7322612,7293971,7280357,6162539,4550349,852457,6844659,1638122,4959103,4600004,4041181,4370457,6998478,6657498,5678009,4660099,1378409,1565250,4699868,6511316,6606485,6676457,1423667,6860434,6208959,1377249,1244357,5161654,6363979,4772642,6295980,1460505,4958791,4215537,6680852,6083630,5760265,6665383,5480959,6151387,6922049,5697717,4529343,4470340,7012907,6396095,6922081,6423680,1209932,1194894,1206607,5462043,1438399,6504158,4530516,4675281,4603290,5488489,6470945,5604193,6123125,4575183,7045229,5176039,5362617,4815808,6296196,6409241,5664320,4296809,5480792,6161171,5368053,1194924,6994033,6655271,5502451,6021705,6208344,7082815,4722647,5556741,4662879,5283421,1493767,4666415,6488163,5982728,6198335,4085379,6301425,4476719",2015/11/20 17:51:25
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Policy and network-based intrusion detection system for IPv6-enabled wireless sensor networks","Amaral, J.P.; Oliveira, L.M.; Rodrigues, J.J.P.C.; Guangjie Han; Lei Shu","Inst. de Telecomun., Univ. of Beira Interior, Covilha, Portugal","Communications (ICC), 2014 IEEE International Conference on","20140828","2014","","","1796","1801","The recent years realize a progressive transition where fixed computing reached maturity and the mobility age started to thrive. Nowadays, another transition from the mobility age to the “Internet of Everything” (IoE) is taking place. In the IoE vision, several types of quotidian objects will be able to communicate over the Internet. As a result, it is expected that within a decade, IoE will have an economic value of $14.4 trillion, as the number of devices connected to the Internet continues to increase exponentially. The support for security services in these emerging resource-constrained devices is considered a challenge but needs to take into account from the very early stages of the wireless network inception. This paper proposes a network-based intrusion detection system (IDS) for IPv6-enabled wireless sensor networks. The proposed IDS is used to detect security attacks based on traffic signatures and abnormal behaviors.","","","","10.1109/ICC.2014.6883583","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6883583","6LoWPAN;IDS;Internet of everything;Internet of things;Intrusion detection system;WSN;Wireless sensor networks","Energy management;Intrusion detection;Monitoring;Protocols;Software;Wireless sensor networks","IP networks;digital signatures;security of data;telecommunication traffic;wireless sensor networks","IPv6-enabled wireless sensor networks;Internet of Everything;IoE;abnormal behaviors;network-based intrusion detection system;policy;quotidian objects;resource-constrained devices;security attack detection;security services;traffic signatures","","0","","19","","","10-14 June 2014","","IEEE","IEEE Conference Publications"
"New directions in covert malware modeling which exploit white-listing","Wang, J.; Kesidis, G.; Miller, D.J.","Dept. of EE&CSE, Penn State Univ., University Park, PA","Sarnoff Symposium, 2007 IEEE","20080716","2007","","","1","7","Zero-day attacks - especially those that hide the attack exploit by using code obfuscation and encryption - remain a formidable challenge to existing network defenses. Many techniques have been developed that can address known attacks and similar new attacks that may arise in the future. Some methods, like Earlybird and Polygraph, focus on string-based content prevalence in payloads; others focus on the presence of particular I386 instructions, e.g., Sigfree counts the number of ldquousefulrdquo instructions in each request. For both types of systems, a white-listing mechanism, in which some strings or instructions are regarded as innocuous, is necessary to avoid a high false positive rate associated with common content such as URL addresses and peer-to-peer traffic. In this paper, we explore a more sophisticated attack model that not only makes malcode payloads look like nominal ones, but which is also assumed to be both aware of and exploitative of the white-listing itself in forming a Trojan mechanism. In other words, the malware attempts to embed its malcode into the prevalent content that is normally white-listed. If the malcode is encrypted, the attacker will also attempt to obfuscate its plain-text decryption code as much as possible. Both current string-based and instructionbased systems will likely fail to detect such attacks. We propose a comprehensive IDS model in the paper and discuss some potential defensive mechanisms against such attack.","","978-1-4244-2483-2","","10.1109/SARNOF.2007.4567340","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4567340","","Computer networks;Computer worms;Cryptography;Distributed computing;Electronic mail;Embedded computing;Humans;Intrusion detection;Military computing;Payloads","cryptography;invasive software;peer-to-peer computing;telecommunication security;telecommunication traffic;tree data structures","IDS model;Trojan mechanism;URL addresses;code obfuscation;covert malware modeling;encryption;generalized suffix tree;network defenses;payload-based detection;peer-to-peer traffic;string-based content prevalence;white-listing mechanism;zero-day attacks","","0","1","35","","","April 30 2007-May 2 2007","","IEEE","IEEE Conference Publications"
"Optimal Selection and Activation of Intrusion Detection Agents for Wireless Sensor Networks","Tran Hoang Hai; Eui-Nam Huh","Kyung Hee Univ., Seoul","Future Generation Communication and Networking (FGCN 2007)","20080107","2007","1","","350","355","Intrusion detection is an efficient method against attacks in computer network and system. Most intrusion detection system for sensor networks and ad hoc networks are based on the cooperative of intrusion detection agents and suffered from a computation and memory usage overload. In this paper, we address this problem by proposing two algorithms to optimal select and activate the intrusion detection agents for sensor networks.","","0-7695-3048-6","","10.1109/FGCN.2007.175","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4426146","","Ad hoc networks;Computer networks;Computer security;Condition monitoring;IP networks;Intelligent sensors;Intrusion detection;Laboratories;Sensor phenomena and characterization;Wireless sensor networks","ad hoc networks;mobile agents;security of data;wireless sensor networks","ad hoc networks;computer network attacks;intrusion detection agents;memory usage overload;wireless sensor networks","","1","","31","","","6-8 Dec. 2007","","IEEE","IEEE Conference Publications"
"Methodology of Network Intrusion Detection System Penetration Testing","Hui Liu; Zhitang Li","Dept. of Comput. Sci. & Technol., HuaZhong Univ. of Sci. & Technol., Wuhan","Web-Age Information Management, 2008. WAIM '08. The Ninth International Conference on","20080812","2008","","","546","551","Like a network camera, in the deployment of security equipments, IDS keeps the role of monitoring and analyzing the traffic in a timely manner. It strongly prevents the intrusive motivation by the way of recording every illegal access. Unfortunately, in the same time, hackers are trying their best to evade the IDS, in order to cover up their abnormal tracks. It is very important to let the IDS keep it's own safety, especially in the network deployment policy, in which IDS keeps an undivided part. From the aspect of vulnerability, this paper lists seven threats and submits the penetration test examples respectively. Also, the paper gives some useful advices in order to strengthen IDS safety.","","978-0-7695-3185-4","978-0-7695-3185-4","10.1109/WAIM.2008.69","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4597064","intrusion detection;network security;penetration testing","Computer hacking;Computer security;Computerized monitoring;Data security;Information security;Intrusion detection;Protection;Safety;System testing;Telecommunication traffic","cameras;program testing;security of data","intrusive motivation;network camera;network deployment policy;network intrusion detection system penetration testing;security equipments","","0","","13","","","20-22 July 2008","","IEEE","IEEE Conference Publications"
"Finding Value Reducts Using Rough Multisets","Chien-Chung Chan; Chen Chen; Garikapati, V.","Dept. of Comput. Sci., Univ. of Akron, Akron, OH, USA","Granular Computing (GrC), 2010 IEEE International Conference on","20100916","2010","","","85","89","This paper introduces a new value reduction algorithm for generating rules from consistent and inconsistent examples represented by Multiset Decision Tables (MDT). The algorithm is implemented as stored procedure in MS SQL, hence, it is capable of dealing with very large data sets. The running time of value reduction algorithm is higher than the decision tree program, in general. However, by using a minimum support threshold, the run-time can be improved significantly as indicated in our experiments using the IDS data set of 4 million records.","","978-1-4244-7964-1","","10.1109/GrC.2010.150","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5576274","","Approximation methods;Decision trees;Finite element methods;Information systems;Partitioning algorithms;Rough sets","SQL;data reduction;decision tables;decision trees;rough set theory","IDS data;MS SQL;decision tree program;multiset decision tables;rough multisets;value reduction algorithm","","0","","22","","","14-16 Aug. 2010","","IEEE","IEEE Conference Publications"
"Table of contents","","","Communication Technology (ICCT), 2010 12th IEEE International Conference on","20110117","2010","","","1","28","Presents the table of contents of the proceedings.","","978-1-4244-6868-3","","10.1109/ICCT.2010.5688968","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5688968","","","","","","0","","","","","11-14 Nov. 2010","","IEEE","IEEE Conference Publications"
"An Application-Level Signatures Extracting Algorithm Based on Offset Constraint","Wen Long; Yang Xin; Yixian Yang","Inf. Security Center, Beijing Univ. of Posts & Telecommun., Beijing","Intelligent Information Technology Application Workshops, 2008. IITAW '08. International Symposium on","20081230","2008","","","122","125","It's an efficient approach to identify the application traffic through application-level signatures, but the performance of an application-level identification approach heavily depends on accuracy and abundance of signatures. Unfortunately, deriving the signatures manually is very time consuming and difficult. Machine learning has been widely used in network data analysis. But existing studies mostly considered statistical network flow attributes such as packet size distributions, for that there arenpsilat so far efficient solutions to extract signatures based on application-level content. The association rules algorithm may be the key to solve the problem, but itpsilas unavailable while itemset is a permutation of items or transaction is a set of itemsets. Aiming at this problem, the paper provides a signatures extracting algorithm based on offset constraint, which present the notion of Sequence Itemset and Offset Attribute Set, remedying the defect of association rules algorithm. The results indicate that signatures extracted by this approach is highly accurate for apply to online application identification.","","978-0-7695-3505-0","","10.1109/IITA.Workshops.2008.152","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4731895","Application Identification;Offset Constraint;Sequence Itemset;Signatures Extracting","Association rules;Data analysis;Data mining;Information technology;Itemsets;Machine learning;Machine learning algorithms;Payloads;Protocols;Telecommunication traffic","data mining;handwriting recognition;learning (artificial intelligence);security of data;statistical analysis","application-level content;application-level identification approach;application-level signatures extracting algorithm;association rules algorithm;machine learning;network data analysis;offset attribute set;offset constraint;packet size distributions;sequence itemset;statistical network flow attributes","","0","","10","","","21-22 Dec. 2008","","IEEE","IEEE Conference Publications"
"A comparative study of use of Shannon, Rényi and Tsallis entropy for attribute selecting in network intrusion detection","Ferreira Lemos Lima, C.; Assis, F.M.; de Souza, C.P.","Dept. of Educ., Fed. Inst. of Maranhao, Sa&#x0303;o Lui&#x0301;s, Brazil","Measurements and Networking Proceedings (M&N), 2011 IEEE International Workshop on","20111201","2011","","","77","82","The selection of optimal attributes from the set of all possible attributes of a network traffic is the first step to detect network intrusions. However, in order to optimize the effectiveness of intrusion detection procedure and decrease its complexity, it is still a challenge to select an optimal attribute subset. In this context, the primary problem of attribute selection is the criterion to evaluate a given attribute subset. In this work, it is presented an evaluation of Rényi and Tsallis entropy performances compared with Shannon entropy in order to obtain an optimal attribute subset that increase the capability of the Intrusion Detection System to classify the traffic as normal or as suspicious. In the experimental results, the detection accuracy and the false alarm rate almost remains the same or even becomes better depending on the attack category (e.g. in the DoS and Probing attack) when small attribute subsets are used compared when all attributes are used.","","978-1-4577-0455-0","","10.1109/IWMN.2011.6088496","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6088496","Attribute selection;Rényi and Tsallis entropy;network intrusion detection","Accuracy;Clustering algorithms;Decision trees;Entropy;Intrusion detection;Machine learning;Monitoring","computer network security;entropy","DoS attack;Rényi entropy;Shannon entropy;Tsallis entropy;attack category;attribute selection;detection accuracy;false alarm rate;intrusion detection procedure;intrusion detection system;network intrusion detection;network intrusions;network traffic;optimal attribute subset;optimal attributes;probing attack","","1","","31","","","10-11 Oct. 2011","","IEEE","IEEE Conference Publications"
"A comparative performance evaluation of intrusion detection based on neural network and PCA","Sonawane, Harshal A.; Pattewar, Tareek M.","Department of Computer Engineering, SES's RCPIT, Shirpur, North Maharashtra University, India","Communications and Signal Processing (ICCSP), 2015 International Conference on","20151112","2015","","","0841","0845","Security is the biggest challenge for the digital data of information systems and computer networks. Some systems are used for providing security to this data. Like these systems intrusion detection system (IDS) is used for providing security to computer networks and information systems. In IDS many systems uses number of techniques for providing accuracy by selecting complete features of dataset but they lagged in terms of time and memory. For real time applications time and memory is critical issue. So, there is a need of such systems which will minimize time and memory parameters. This paper presents IDS using two Methods. These both methods based on neural network. First method uses less features of dataset using Principal component Analysis (PCA) technique and second method uses complete features of dataset. Experiments are performed on these two methods using KDD Cup 99 dataset. The results simulate the effect of less featured based incomplete learning technique and complete feature based learning technique. According to the obtained results when the system usage the less features of KDD Cup 99 dataset with incomplete instances of data then the classification accuracy of model becomes less efficient as compared to the entire dataset training but it is efficient for time and memory parameters. So, Method I is beneficial for real time applications. These both systems are developed using Java technology.","","978-1-4799-8080-2","","10.1109/ICCSP.2015.7322612","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7322612","Backpropagation;Intrusion Detection System (IDS);KDD Cup 99 Dataset;Neural Network;Principal Component Analysis (PCA)","Accuracy;Computational modeling;Cryptography;Image edge detection;Indexes;Neural networks;Principal component analysis","","","","","","","","","2-4 April 2015","","IEEE","IEEE Conference Publications"
"rrBox: A remote dynamically reconfigurable network processing middlebox","Tze Hon Tan; Chia Yee Ooi; Marsono, M.N.","Fac. of Electr. Eng., Univ. Teknol. Malaysia, Skudai, Malaysia","Field Programmable Logic and Applications (FPL), 2015 25th International Conference on","20151008","2015","","","1","4","This paper presents a remote dynamically reconfigurable network processing middlebox. The packet forwarding and other network functional circuitry in the data plane of this middlebox can be updated remotely at run-time by client computer through 1Gbps Ethernet connection. The proposed architecture is stand-alone and uses a customized reconfiguration controller and Internal Configuration Access Port to achieve dynamic reconfiguration. Data plane functional update enables feature extension, customization, optimization and patch on design flaws, which is crucial for application to cope with the changes in operational constraints. A case study on network protection using this platform is included to verify the developed platform and to demonstrate the benefits of remote functional updates. Based on experimental result, the implemented middlebox achieved roughly 350Mbps reconfiguration throughput, which is beneficial in mass remote update with low device downtime for functional update.","","","","10.1109/FPL.2015.7293971","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7293971","Middlebox;NetFPGA 10G;Partial reconfiguration;Remote dynamic reconfiguration","Computer architecture;Field programmable gate arrays;Hardware;Middleboxes;Payloads;Ports (Computers);Throughput","local area networks","Ethernet connection;customized reconfiguration controller;internal configuration access port;mass remote update;network functional circuitry;packet forwarding;remote dynamically reconfigurable network processing middlebox;rrBox","","","","","","","2-4 Sept. 2015","","IEEE","IEEE Conference Publications"
