"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=932193,5720813,7288396,7229717,5643647,891162,5751307,6269250,5339567,5379723,7280878,5072552,4593642,6843095,6940209,4375925,5940226,7037744,5672276,1611627,6112886,6547755,6295300,5380409,6152225,1556536,5529697,6354433,5205102,5483858,1283970,6880794,6195713,7004484,7033949,4519852,6295984,5329496,5958860,6748546,4747223,1605912,4239021,6144814,6779650,4105332,7076867,4709287,1259892,4148957,6085952,6661807,4037133,6258304,6512323,5233195,1179706,5496597,7160083,5284126,5591574,5734955,5364978,4482674,5705187,962636,5378562,932187,1254307,6918856,6101571,6092896,6998241,5402617,6994044,1553301,7225410,4049810,4755621,1688584,1015591,4097902,4711665,4272951,6170432,4244796,5061947,7299923,1630800,6563147,1226839,6747642,4725329,7036788,4804783,6496716,5679519,6483158,5976506,1176779",2015/11/20 17:53:37
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A hybrid approach to the profile creation and intrusion detection","Marin, J.; Ragsdale, D.; Sirdu, J.","Inf. Technol. & Oper. Center, US Mil. Acad., West Point, NY, USA","DARPA Information Survivability Conference & Exposition II, 2001. DISCEX '01. Proceedings","20020807","2001","1","","69","76 vol.1","Anomaly detection involves characterizing the behaviors of individuals or systems and recognizing behavior that is outside the norm. This paper describes some preliminary results concerning the robustness and generalization capabilities of machine learning methods in creating user profiles based on the selection and subsequent classification of command line arguments. We base our method on the belief that legitimate users can be classified into categories based on the percentage of commands they use in a specified period. The hybrid approach we employ begins with the application of expert rules to reduce the dimensionality of the data, followed by an initial clustering of the data and subsequent refinement of the cluster locations using a competitive network called Learning Vector Quantization. Since Learning Vector Quantization is a nearest neighbor classifier, and new record presented to the network that lies outside a specified distance is classified as a masquerader. Thus, this system does not require anomalous records to be included in the training set","","0-7695-1212-7","","10.1109/DISCEX.2001.932193","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=932193","","Authorization;Character recognition;Frequency;Information technology;Intrusion detection;Learning systems;Lifting equipment;Nearest neighbor searches;Robustness;Vector quantization","authorisation;knowledge based systems;learning (artificial intelligence);pattern classification;security of data","Learning Vector Quantization;anomaly detection;command line arguments;competitive network;expert rules;hybrid approach;intrusion detection;machine learning methods;masquerader;nearest neighbor classifier;profile creation;user profiles","","14","2","39","","","2001","12 Jun 2001-14 Jun 2001","IEEE","IEEE Conference Publications"
"An Improving Tabu Search Algorithm for Intrusion Detection","Wu Jian-guang; Tao Ran; Li Zhi-Yong","Sch. of Inf. & Electron., Beijing Inst. of Technol., Beijing, China","Measuring Technology and Mechatronics Automation (ICMTMA), 2011 Third International Conference on","20110228","2011","1","","435","439","Utilizing feature selection in intrusion detection can remove redundant features and improve the speed of the intrusion detection system efficiently on the basis of protecting the integrity of the original data. This paper proposes a new feature selection method that is based on KNN and Tabu search algorithm. The experiment result shows that this method can remove the redundant features, and reduce the time of feature selection. This method not only guarantees the accuracy of detection but also improves the detection speed efficiently.","","978-1-4244-9010-3","","10.1109/ICMTMA.2011.110","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5720813","feature relevance;feature selection;intrusion detection;tabu search","Accuracy;Algorithm design and analysis;Classification algorithms;Feature extraction;Intrusion detection;Search problems;Training","search problems;security of data","KNN algorithm;detection speed improvement;feature selection;intrusion detection system;redundant feature removal;tabu search algorithm","","1","","6","","","6-7 Jan. 2011","","IEEE","IEEE Conference Publications"
"DIAMoND: Distributed Intrusion/Anomaly Monitoring for Nonparametric Detection","Korczynski, M.; Hamieh, A.; Jun Ho Huh; Holm, H.; Rajagopalan, S.R.; Fefferman, N.H.","Rutgers Univ., Piscataway, NJ, USA","Computer Communication and Networks (ICCCN), 2015 24th International Conference on","20151005","2015","","","1","8","In this paper, we describe a fully nonparametric, scalable, distributed detection algorithm for intrusion/anomaly detection in networks. We discuss how this approach addresses a growing trend in distributed attacks while also providing solutions to problems commonly associated with distributed detection systems. We explore the impacts to detection performance from network topology, from the defined range of distributed communication for each node, and from involving only a small percent of total nodes in the network in the distributed detection communication. We evaluate our algorithm using a software-based testing implementation, and demonstrate up to 20% improvement in detection capability over parallel, isolated anomaly detectors for both stealthy port scans and DDoS attacks.","","","","10.1109/ICCCN.2015.7288396","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7288396","","Accuracy;Detection algorithms;Diamonds;Network topology;Protocols;Sensitivity;Topology","computer network security;telecommunication network topology","DDoS attack;DIAMoND;distributed attacks;distributed communication;distributed intrusion-anomaly monitoring for nonparametric detection;network topology;software-based testing implementation","","","","","","","3-6 Aug. 2015","","IEEE","IEEE Conference Publications"
"Detecting various SQL Injection vulnerabilities using String Matching and LCS method","Anitha, V.; Lakshmi, A.S.; Revathi, M.; Selvi, K.","Dept. of Comput. Sci. & Eng., Paavai Eng. Coll., Namakkal, India","Advanced Computing (ICoAC), 2014 Sixth International Conference on","20150831","2014","","","237","241","Nowadays a lot of people are using the internet for sharing their personal and business information where there may be a chance for intruder to access the information. Hence, there is a need to take proper attention to overcome the vulnerabilities in the web pages. SQLI (SQL Injection) is a commonly occurring vulnerability where the intruder tries to access the back end (database) using SQL Query. Lot of research work has been done so far in order to prevent SQLI but still the problem remains as a challenge. Since, most of the technique will try to fix the problem in one perspective but in the other end there will be a huge flaw too. Hence, we require a proper system to detect the SQLI completely. Here, we are presenting a system which detects all type of SQLI vulnerabilities after elaborately reviewing the existing methods. Experimental result shows that our proposed system detects all type of SQLI vulnerability when compared with the existing techniques.","","978-1-4799-8466-4","","10.1109/ICoAC.2014.7229717","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7229717","SQL Query and intruders;SQLI;Vulnerabilities;Web attacks","Accuracy;Business;Databases;Encoding;Integrated circuits;Monitoring;Security","Internet;SQL;Web sites;security of data;string matching","Internet;LCS method;SQL injection vulnerability detection;SQL query;SQLI vulnerability detection system;Web page vulnerabilities;business information sharing;personal information sharing;string matching","","0","","16","","","17-19 Dec. 2014","","IEEE","IEEE Conference Publications"
"An efficient algorithm for detection of selfish packet dropping nodes in Wireless Mesh Networks","Sen, J.","Innovation Lab., Tata Consultancy Services Ltd., Kolkata, India","Computer Information Systems and Industrial Management Applications (CISIM), 2010 International Conference on","20101122","2010","","","283","288","In a Wireless Mesh Network (WMN), high speed routers equipped with advanced antennas, communicate with each other in a multi-hop fashion over wireless channels and form a broadband backhaul. WMNs provide reliable connectivity and fault-tolerance, as each node is connected to several other nodes. If a node fails due to hardware problems, its neighbors can find another route. Extra capacity can be achieved by introducing additional nodes in the network. However, the throughput of a WMN may be severely degraded due to presence of some selfish routers that avoid forwarding packets for other nodes even as they send their own traffic through the network. This paper presents an algorithm for detection of selfish nodes in a WMN that uses statistical theory of inference for reliable clustering of the nodes. Simulation results show that the algorithm has a high detection rate and a low rate of false positives.","","978-1-4244-7817-0","","10.1109/CISIM.2010.5643647","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5643647","AODV protocol;analysis of variance;clustering;node misbehavior;selfish node;wireless mesh network","Automata;Clustering algorithms;Monitoring;Robustness;Routing;Routing protocols","antennas;fault tolerance;statistical analysis;telecommunication traffic;wireless channels;wireless mesh networks","WMN;antennas;broadband backhaul;fault-tolerance;network traffic;node clustering;packet dropping nodes;selfish routers;statistical theory;wireless channels;wireless mesh networks","","0","","17","","","8-10 Oct. 2010","","IEEE","IEEE Conference Publications"
"Novelty in synergistic radar technology, by adding intrusion location capability","Gagnon, A.","Auratek Security Inc","Security Technology, 2000. Proceedings. IEEE 34th Annual 2000 International Carnahan Conference on","20020806","2000","","","29","34","There is a new trend in the outdoor security market that demands more precision in identifying the crossing area of an intruder. Often called “intrusion location capability”, this capability also presents inherent features such as; more accuracy in camera pre-set positioning, temporary disabling of sub-zone and individual sensitivity level per sub-zone. However, even though the market trend demands them, such features must have minimum impact on the overall system cost. The paper shows how synergistic radar technology can be modified to offer intruder location capability to a sub-zone area as precise as 10% of the total zone length. In other word, for a typical zone length of 100 meters, the zone is subdivided in to up to ten equally spaced sub-zones of 10 meters each, giving an intrusion crossing point resolution of 10 meters. Synergistic radar technology can be applied to buried, surface, wall and roof applications. This “intrusion location capability” also applies to each of these applications","","0-7803-5965-8","","10.1109/CCST.2000.891162","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=891162","","Cameras;Coaxial cables;Costs;Intrusion detection;Radar;Radio broadcasting;Radio frequency;Radio transmitters;Security;Space technology","access control;radar applications;radar signal processing","camera pre-set positioning accuracy;individual sensitivity level;intrusion location capability;outdoor security;synergistic radar technology;temporary sub-zone disabling","","2","","7","","","2000","23 Oct 2000-25 Oct 2000","IEEE","IEEE Conference Publications"
"Network lifetime and stealth time of wireless video sensor intrusion detection systems under risk-based scheduling","CongDuc Pham","LIUPPA Lab., Univ. of Pau, Pau, France","Wireless and Pervasive Computing (ISWPC), 2011 6th International Symposium on","20110415","2011","","","1","6","Intrusion detection surveillance applications with wireless video sensor networks are those applications which require low energy consumption to increase network lifetime while at the time require a high level of quality of service. This paper show by simulation how a dynamic risk management scheme based on Bezier curves that takes into account the application's criticality can provide fast event detection for mission-critical surveillance applications while increasing at the same the network lifetime. We also show that a simple form of reinforcement behavior used conjointly with the risk-based management succeeds in increasing further the network lifetime.","","978-1-4244-9868-0","978-1-4244-9867-3","10.1109/ISWPC.2011.5751307","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5751307","Sensor networks;reinforcement;risk-based scheduling;video surveillance","Dynamic scheduling;Intrusion detection;Redundancy;Risk management;Sensors;Surveillance;Wireless sensor networks","curve fitting;energy consumption;quality of service;risk management;scheduling;telecommunication security;video surveillance;wireless sensor networks","Bezier curves;dynamic risk management scheme;energy consumption;intrusion detection system;mission-critical surveillance application;network lifetime;quality of service;reinforcement behavior;risk-based scheduling;wireless video sensor networks","","1","","19","","","23-25 Feb. 2011","","IEEE","IEEE Conference Publications"
"Optimization methods of GIDS packet classification using dynamic traffic characteristic","Ning Zhuo; Sun Zhi-Xin; Xu Jian-Zhen","Sch. of Internet of Things, Nanjing Univ. of Posts & Telecommun., Nanjing, China","Information Science and Digital Content Technology (ICIDT), 2012 8th International Conference on","20120816","2012","1","","170","174","Traditional packet classification algorithms in Giga bit Intrusion Detection System (GIDS) always focus on static characteristic of the signature and ignore the traffic characteristic totally. In this paper we argue that efficiency of the classification algorithm is up to how current traffic visits the tree, the more well-proportioned the classification tree could partition the traffic, the more efficient it would be. So optimization methods using dynamic traffic characteristics are exploited. Our contributions lie in three folds. Firstly, a novel best classification tree is formally defined aiming to minimize the visit cost of the traffic in the slot, based on which optimization methods are exploited. Secondly, Packet Feature Entropy is proposed to measure how efficiently a packet field can partition the traffic, and the popular 14 packet fields used in Snort are investigated in detail by 10Gbps backbone trace and Netflow data. Finally, adaptive updating strategies are discussed by analyzing the experiment results.","","978-1-4673-1288-2","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6269250","GIDS;Heavy Hitters;Packet Feature Entropy;Traffic Characteristic","Classification algorithms;Current measurement;Entropy;Optimization;Protocols","optimisation;pattern classification;security of data;telecommunication traffic;trees (mathematics)","GIDS packet classification;Netflow data;Snort;adaptive updating strategy;backbone trace;classification tree;dynamic traffic characteristic;giga bit intrusion detection system;optimization methods;packet feature entropy;packet field;static characteristic;traditional packet classification algorithms","","0","","8","","","26-28 June 2012","","IEEE","IEEE Conference Publications"
"Malware obfuscation measuring via evolutionary similarity","Jian Li; Jun Xu; Ming Xu; HengLi Zhao; Ning Zheng","Inst. of Comput. Applic. Technol., Hangzhou Dianzi Univ., Hangzhou, China","Future Information Networks, 2009. ICFIN 2009. First International Conference on","20091120","2009","","","197","200","With prevailing of the malware, it is necessary to measure the malware obfuscation. We traced the system calls as the dynamic action of malware, and used evolutionary similarity to measure obfuscation. An algorithm, which uses sequence alignment as a way of arranging the sequences to identify similar regions, has been proposed to calculate the similarity. We used real-world malwares to test the resilience of our method. Our experiment has shown that our method has strong resilience against common obfuscation technologies.","","978-1-4244-5158-6","978-1-4244-5159-3","10.1109/ICFIN.2009.5339567","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5339567","evolutionary similarity;malware;obfuscation;similarity","Bioinformatics;Computer applications;Computer security;DNA;Proteins;RNA;Resilience;Sequences;Software measurement;Switches","invasive software","Malware obfuscation;evolutionary similarity;sequence alignment","","2","","10","","","14-17 Oct. 2009","","IEEE","IEEE Conference Publications"
"Payload modeling for network Intrusion Detection Systems","Nwanze, N.; Sun-il Kim; Summerville, D.H.","Electr. & Comput. Eng., State Univ. of New York at Binghamton, Vestal, NY, USA","Military Communications Conference, 2009. MILCOM 2009. IEEE","20100115","2009","","","1","7","A number of Intrusion Detection Systems (IDS) research efforts have demonstrated that network-based attacks can be detected by modeling normal network packet payloads and watching for anomalies. In this paper, we explore a data mining technique based on Principal Component Analysis that can identify specific features within packet payloads that are highly representative of the network traffic. of their respective services. Apart from reducing the processing overhead through minimization of the feature space, the autonomous identification of such sub-groups of features can readily enable IDS's to develop classifiers that are more apt at separating normal traffic from anomalous traffic. We demonstrate the effectiveness of this techniques by generating feature sets from a collection of network traffic and applying them to the training and detection phases of a payload-based IDS. The results show that it is able to separate network attacks while maintaining low false positive rates. We also show that random sampling of less than 100% of the payload is possible and allows the IDS to combat attack obfuscation.","","978-1-4244-5238-5","978-1-4244-5239-2","10.1109/MILCOM.2009.5379723","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5379723","","Computer networks;Face detection;Inspection;Intrusion detection;Payloads;Principal component analysis;Sampling methods;Systems engineering and theory;Telecommunication traffic;Traffic control","Internet;data mining;principal component analysis;security of data","data mining;network intrusion detection systems;network traffic;network-based attacks;payload modeling;principal component analysis","","0","","15","","","18-21 Oct. 2009","","IEEE","IEEE Conference Publications"
