"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=1690388,1684706,4725374,5451769,1625320,7082039,5210995,6408845,4215807,6718441,5579595,4741037,5686163,5369094,6968577,4766847,4137090,6983833,5211044,4721224,6554177,7160479,7158774,4024522,6852559,6515481,6685034,6257992,1206606,5718700,4809596,6568372,6714184,5691338,6120819,5629240,4076926,7266510,1223922,6888688,6734875,6249817,6900095,5376161,7029925,1493766,1199446,7014196,4085377,6727838,5279558,6405760,5597870,4538300,6682167,1260114,6375255,1627205,6184895,5451905,7005947,6781185,5377998,7182944,6804504,5502852,1612221,4756509,7064626,5485336,6828057,6940213,932190,4288932,6289192,6717779,6832333,1244436,4738466,6980960,6195589,7103959,5444887,1440779,5485895,7000543,6653738,5977647,1376838,6632838,6407028,7159364,7210298,5197204,5720662,7038827,5302833,6838228,1049551,5705886",2015/11/20 17:54:26
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Monitoring &amp; Forensic Analysis forWireless Networks","Mc Grath, K.P.; Nelson, J.","Dept. of Electron. & Comput. Eng., Limerick Univ.","Internet Surveillance and Protection, 2006. ICISP '06. International Conference on","20060918","2006","","","4","4","This paper describes FLUX: ""A network forensic time machine"". Operating like a surveillance camera, FLUX is an infrastructure for capturing and analyzing packets traversing the network. The 'time machine' term relates to the amount of dedicated storage to evidentiary data which can be forensic ally analyzed. The purpose of FLUX is to build intelligence about network usage, uncover anomalous traffic by transforming raw network data into meaningful knowledge","","0-7695-2649-7","","10.1109/ICISP.2006.21","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1690388","","Data analysis;Forensics;Information analysis;Intrusion detection;Law;Legal factors;Monitoring;Protection;Telecommunication traffic;Wireless networks","security of data;telecommunication security","FLUX;data storage;network forensic time machine;network packet;surveillance camera;wireless networks forensic analysis;wireless networks monitoring","","1","","20","","","26-28 Aug. 2006","","IEEE","IEEE Conference Publications"
"Table of contents","","","Information and Communication Technologies, 2006. ICTTA '06. 2nd","20061016","2006","2","","I","XXXIII","Presents the table of contents of the proceedings.","","0-7803-9521-2","","10.1109/ICTTA.2006.1684706","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1684706","","","","","","0","","","","","24-28 April 2006","","IEEE","IEEE Conference Publications"
"Research on the Application of CRFs Based on Feature Sets in Network Intrusion Detection","Jianping Li; Huiqiang Wang; Jianguang Yu","Coll. of Comput. Sci. & Technol., Harbin Eng. Univ., Harbin, China","Security Technology, 2008. SECTECH '08. International Conference on","20081222","2008","","","194","197","This thesis puts forward a method of CRFs (Conditional Random Fields) based on feature sets in network intrusion detection. This method takes advantages of the CRFs models which can stitch to sequence data marking and add random attributes. It uses varied connection information and its relativity in network connection information data sequence as well as the feature sets relativity to attack detection and discovery of abnormal phenomenon. It uses KDD Cup 1999 data sets as experimental data and comes to a conclusion that our proposed method is practicable, reliable and efficient.","","978-0-7695-3486-2","","10.1109/SecTech.2008.26","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4725374","","Application software;Computer networks;Computer science;Educational institutions;Information security;Information technology;Intrusion detection;Natural languages;Petroleum;Random variables","random processes;random sequences;security of data","conditional random field;data sequence marking;feature set;network intrusion detection;random attribute","","1","","10","","","13-15 Dec. 2008","","IEEE","IEEE Conference Publications"
"A Taxonomy of IEEE 802.11 Wireless Parameters and Open Source Measurement Tools","Dujovne, D.; Turletti, T.; Filali, F.","Univ. Diego Portales, Chile","Communications Surveys & Tutorials, IEEE","20100513","2010","12","2","249","262","The analysis and evaluation of new wireless network protocols is a long process that requires mathematical analysis, simulations, and increasingly experimentations under real conditions. Measurements are essential to analyze the performance of wireless protocols such as IEEE 802.11 networks in real environments, but experimentations are complex to perform and analyze. Usually, network researchers develop their own tools, sometimes from scratch, to fit the requirements of their experimentations, and these tools are then abandoned when the paper is published. In this study, we emphasize the importance, for the network research community, to use and contribute to the development of open source measurement tools. In this regard, we propose a survey and classification of IEEE 802.11 wireless parameters and open source tools available to collect or estimate these parameters. We highlight the parameters that can be extracted from wireless traffic probes and those that are available through the driver of wireless cards. Then, we introduce and compare open source tools that can be used to make the measurements, with special attention to the flexibility of the tools and their application scope. Finally, we discuss with several case studies the combination of tools that best suit the needs of the wireless experiments and provide a list of common pitfalls to avoid.","1553-877X","","","10.1109/SURV.2010.021110.00020","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5451769","IEEE 802.11;open source software;probes;wireless analyzers;wireless measurements;wireless parameters","","mathematical analysis;probes;protocols;telecommunication traffic;wireless LAN","IEEE 802.11 wireless parameters;mathematical analysis;open source measurement tools;taxonomy;wireless cards;wireless network protocols;wireless traffic probes","","7","1","55","","2010-04-19","Second Quarter 2010","","IEEE","IEEE Journals & Magazines"
"Identifying intrusions in computer networks with principal component analysis","Wang, W.; Battiti, R.","Dept. of Comput. Sci. & Telecommun., Trento Univ., Italy","Availability, Reliability and Security, 2006. ARES 2006. The First International Conference on","20060508","2006","","","8 pp.","","Most current anomaly intrusion detection systems (IDSs) detect computer network behavior as normal or abnormal but cannot identify the type of attacks. Moreover, most current intrusion detection methods cannot process large amounts of audit data for real-time operation. In this paper, we propose a novel method for intrusion identification in computer networks based on principal component analysis (PCA). Each network connection is transformed into an input data vector. PCA is employed to reduce the dimensionality of the data vectors and identification is handled in a low dimensional space with high efficiency and low use of system resources. The normal behavior is profiled based on normal data for anomaly detection and models of each type of attack are built based on attack data for intrusion identification. The distance between a vector and its reconstruction onto those reduced subspaces representing the different types of attacks and normal activities is used for identification. The method is tested with network data from MIT Lincoln labs for the 1998 DARPA intrusion detection evaluation program and testing results show that the model is promising in terms of identification accuracy and computational efficiency for real-time intrusion identification.","","0-7695-2567-9","","10.1109/ARES.2006.73","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1625320","","Computer networks;Computer security;Data mining;Data security;Intelligent networks;Intrusion detection;Monitoring;Neural networks;Principal component analysis;Testing","computer crime;computer networks;principal component analysis","PCA;anomaly detection;computer network;intrusion detection system;intrusion identification;principal component analysis","","6","","19","","","20-22 April 2006","","IEEE","IEEE Conference Publications"
"Detecting Information Leakage Based on Subtracting Matrix","Zongda Han; Binglong Li","Zhengzhou Inst. of Inf. & Technol., Zhengzhou, China","Computational Intelligence and Design (ISCID), 2014 Seventh International Symposium on","20150409","2014","2","","498","503","This paper proposes an approach of detecting information leakage based on subtracting matrix to determine files when and where were leaked from file system. Due to the low efficiency of detecting leak operation and the rapid growth of the size of storage device make it difficult to locate the place where the leakage occurred. We build a time matrix model by file system access timestamps in a suspicious information system. Then three kinds of two-value (0-1) matrices are generated based on the similarity of access timestamps in the time matrix. The behavior of information leakage can be finally determined by comparing the degree of the similarity in these matrices. The experimental results show the method can detect information leakage more quickly and accurately.","","978-1-4799-7004-9","","10.1109/ISCID.2014.249","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7082039","Computer forensic;File system forensics;Information leakage;MAC timestamp;Subtracting matrix","Drives;File systems;Forensics;Measurement;Probability distribution;Real-time systems;Time complexity","digital forensics;storage management","(0-1) matrices;access timestamps;computer forensic;file determination;file system;information leakage detection;leak operation detection;storage device;subtracting matrix;suspicious information system;time matrix model;two-value matrices","","0","","17","","","13-14 Dec. 2014","","IEEE","IEEE Conference Publications"
"Detection of Security and Dependability Threats: A Belief Based Reasoning Approach","Lorenzoli, D.; Spanoudakis, G.","Dept. of Comput., City Univ. London, London, UK","Emerging Security Information, Systems and Technologies, 2009. SECURWARE '09. Third International Conference on","20090821","2009","","","312","320","Monitoring the preservation of security and dependability (S&D) properties during the operation of systems at runtime is an important verification measure that can increase system resilience. However it does not always provide sufficient scope for taking control actions against violations as it only detects problems after they occur. In this paper, we describe a proactive monitoring approach that detects potential violations of S&D properties, called ldquothreatsrdquo, and discuss the results of an initial evaluation of it.","","978-0-7695-3668-2","","10.1109/SECURWARE.2009.55","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5210995","belief based reasoning;runtime monitoring;security and dependability","Condition monitoring;Event detection;Information security;Mechanical factors;Resilience;Runtime;Software measurement;Software systems;Uncertainty;Web services","belief networks;program verification;security of data;system monitoring","EVEREST monitoring framework;S&D threat;belief based-reasoning approach;belief graph;detect potential violation;event resoning toolkit;proactive monitoring approach;security detection;security-and-dependability threat;verification measure","","0","","14","","","18-23 June 2009","","IEEE","IEEE Conference Publications"
"Coupling characteristics between leaky coaxial cables with and without obstacle","Xiangang Wang; Junhong Wang; Zhan Zhang; Meie Chen","Key Lab. of All Opt. Network &amp; Adv. Telecommun. Network of EMC, Beijing Jiaotong Univ., Beijing, China","Antennas, Propagation & EM Theory (ISAPE), 2012 10th International Symposium on","20130110","2012","","","612","615","The coupling characteristics between two leaky coaxial cables (LCXs) with transverse slots are analyzed by employing an equivalent method and superposition principle. In the method, two cables are used as transceiver, and the coupling characteristics are studied by analyzing the received signals in two ports of the receiving cable when the structure parameters and frequency change. It is found that the received signals are the same as the transmitted signal, only with a time delay and attenuation in amplitude. When there is an obstacle between the cables, the received signals regularly change with the location of the obstacle. Based on the analysis, a location detection method which is valuable to the design of intrusion detection system is discussed.","","978-1-4673-1799-3","","10.1109/ISAPE.2012.6408845","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6408845","coupling characteristics;leaky coaxial cables;obstacle detection;superposition principle","Arrays;Attenuation;Bandwidth;Coaxial cables;Couplings;Delay effects;Power cables","coaxial cables;coaxial waveguides;delays;signal detection;telecommunication security;transceivers","LCX;amplitude attenuation;coupling characteristics;intrusion detection system;leaky coaxial cables;leaky waveguide structures;location detection method;received signal analysis;receiving cable;superposition principle;time delay;transceiver;transverse slot analysis","","0","","8","","","22-26 Oct. 2012","","IEEE","IEEE Conference Publications"
"Insider Attacker Detection in Wireless Sensor Networks","Fang Liu; Xiuzhen Cheng; Dechang Chen","George Washington Univ., Washington","INFOCOM 2007. 26th IEEE International Conference on Computer Communications. IEEE","20070529","2007","","","1937","1945","Though destructive to network functions, insider attackers are not detectable with only the classic cryptography-based techniques. Many mission-critic sensor network applications demand an effective, light, flexible algorithm for internal adversary identification with only localized information available. The insider attacker detection scheme proposed in this paper meets all the requirements by exploring the spatial correlation existent among the networking behaviors of sensors in close proximity. Our work is exploratory in that the proposed algorithm considers multiple attributes simultaneously in node behavior evaluation, with no requirement on a prior knowledge about normal/malicious sensor activities. Moreover, it is application-friendly, which employs original measurements from sensors and can be employed to monitor many aspects of sensor networking behaviors. Our algorithm is purely localized, fitting well to the large-scale sensor networks. Simulation results indicate that internal adversaries can be identified with a high accuracy and a low false alarm rate when as many as 25% sensors are misbehaving.","0743-166X","1-4244-1047-9","","10.1109/INFCOM.2007.225","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4215807","","Authentication;Batteries;Collaborative work;Communication system security;Cryptography;Data security;Intelligent sensors;Monitoring;Sensor phenomena and characterization;Wireless sensor networks","telecommunication security;wireless sensor networks","attacker detection;cryptography-based techniques;internal adversary identification;large-scale sensor networks;spatial correlation;wireless sensor networks","","41","","30","","","6-12 May 2007","","IEEE","IEEE Conference Publications"
"Conference proceedings [program]","","","TENCON 2013 - 2013 IEEE Region 10 Conference (31194)","20140123","2013","","","1","189","The following topics are dealt with: signal processing; power and energy; computer science; electronic devices; system, man& cybernetics track; intelligence transportation system; computational intelligence; and microwave theory and techniques.","2159-3442","978-1-4799-2825-5","","10.1109/TENCON.2013.6718441","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6718441","","Bones;Educational institutions;Muscles;Noise;Noise measurement;Speech;Speech processing","computer science;cybernetics;power systems;signal processing;transportation","computational intelligence;computer science;cybernetics track;electronic devices;intelligence transportation system;microwave techniques;microwave theory;signal processing","","0","","","","","22-25 Oct. 2013","","IEEE","IEEE Conference Publications"
