"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=4674371,5687051,7229747,5336926,7164592,7257194,5764586,5453694,4505743,5405818,766909,4272911,5565111,5764573,4737122,6694633,5207887,6514309,5940552,4488489,7069319,6765413,6296122,6844436,6823672,6205096,4770021,7081987,6892542,4276476,7123497,5749877,7010349,6821485,6107851,1626946,6524462,1559894,5971981,5631462,4470424,4786615,6547839,6674409,4159918,6415755,6364462,5750977,6717217,6779284,1378297,5949394,6333418,6996540,5457893,1713200,4603103,5383961,5620919,1371331,5212282,5371023,4588390,5369555,7237305,5584418,4599918,6305259,6025886,7019551,6069708,6405405,7208643,6906378,6209126,7072714,4142188,4815762,1232403,4283916,1382393,5175957,6295976,7151531,6847977,6688003,7000814,4618767,6341943,1269717,4028860,5738791,6781206,6682651,1378554,6155940,6314176,5489628,5136210,4415510",2015/11/20 17:48:27
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Detecting Intrusions through System Call Sequence and Argument Analysis","Maggi, F.; Matteucci, M.; Zanero, S.","Dipt. di Elettron. e Inf., Politec. di Milano, Milano, Italy","Dependable and Secure Computing, IEEE Transactions on","20101109","2010","7","4","381","395","We describe an unsupervised host-based intrusion detection system based on system call arguments and sequences. We define a set of anomaly detection models for the individual parameters of the call. We then describe a clustering process that helps to better fit models to system call arguments and creates interrelations among different arguments of a system call. Finally, we add a behavioral Markov model in order to capture time correlations and abnormal behaviors. The whole system needs no prior knowledge input; it has a good signal-to-noise ratio, and it is also able to correctly contextualize alarms, giving the user more information to understand whether a true or false positive happened, and to detect global variations over the entire execution flow, as opposed to punctual ones over individual instances.","1545-5971","","","10.1109/TDSC.2008.69","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4674371","Intrusion detection;Invasive software (viruses;Markov models.;Network-level security and protection;Security;Trojan horses);Unauthorized access (hacking;anomaly detection;behavior detection;phreaking);worms","Automatic testing;Context modeling;Event detection;Intrusion detection;Noise measurement;Performance evaluation;Prototypes;Signal to noise ratio;System testing","Markov processes;pattern clustering;security of data;unsupervised learning","alarm contextualization;anomaly detection model;argument analysis;behavioral Markov model;clustering process;execution flow;signal-to-noise ratio;system call sequence;time correlation;unsupervised host based intrusion detection system","","13","1","47","","2008-11-17","Oct.-Dec. 2010","","IEEE","IEEE Journals & Magazines"
"Improving signature detection classification model using features selection based on customized features","Othman, Z.A.; Bakar, A.A.; Etubal, I.","Fac. of Inf. Sci. & Technol., Univ. Kebangsaan Malaysia (UKM), Bangi, Malaysia","Intelligent Systems Design and Applications (ISDA), 2010 10th International Conference on","20110113","2010","","","1026","1031","Having an accurate Signature Detection Classification (SDC) Model has become highly demanding for Intrusion Detection Systems (IDS) to secure networks, especially when dealing with large and complex security audit data set. Selecting appropriate network features is one of the factors that influence the accuracy of SDC model. Past research has shown that the Hidden Marcov Chain, Genetic Algorithm, and the two-second time windows are among the best features selection methods for SDC Model. However this paper aims to improve the accuracy model by applying the features extraction based customized features. The customized features are the network data set which has been preprocessed through the following steps: removing biased attributes, discretized using chi-merge and remove the attributes with string value. The previous research applies the feature extraction based on all features. The best model is measured based on the detection rate, false alarm rate and number of rules using four data mining techniques such as Ripper(Jrip), Ridor, PART and decision three. The experiment is conducted using three random KDD-cup99 data sets. The result shows that the features extraction based on customized features has increased the accuracy model between 0.4% to 9% detection rates and reduced between 0.17% to 0.5% false alarm rates. The result shows the importance of data preprocessing in producing a high quality SDC Model.","","978-1-4244-8134-7","","10.1109/ISDA.2010.5687051","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5687051","Data Mining;Features Selection;Genetic algorithm feature selection;JRip algorithm;Signature Detection","","data mining;decision trees;digital signatures;feature extraction;pattern classification;security of data","KDD-cup99 data sets;PART;Ridor;Ripper(Jrip);biased attribute removal;customized features;data mining;data preprocessing;decision three;detection rate;false alarm rate;features extraction;features selection;intrusion detection system;network security;security audit data set;signature detection classification model","","2","","18","","","Nov. 29 2010-Dec. 1 2010","","IEEE","IEEE Conference Publications"
"Detecting and revocation the compromised node in zone - based wireless sensor network using a two stage approach","Udaya Suriya, R.D.; Vayanaperumal, R.","Comput. Sci. & Eng., Sathyabama Univ., Chennai, India","Advanced Computing (ICoAC), 2014 Sixth International Conference on","20150831","2014","","","7","13","Since the WSN is not secure in nature, it compromises the sensor node and the physical capture of these nodes is very easy for the intruder nodes. The intruder nodes simply communicate with any node in the zone, thus compromising the nodes and in turn spoiling the nature of the network. To reduce the damages be fallen on the compromised nodes, it should be successfully detected and revoked as soon as possible. Range of node specifies detection systems in wireless ad-hoc and sensor networks have been projected by academicians, of late. In the existing approach Leader based intrusion detection system is used to find out suspect regions where the compromised nodes are ensconced, here the Leader will be elected region wise based on the energy level to detect the attacker and revoke the compromised node. To overcome this as well as to provide high security two new stage approaches are proposed. They are the DPFM-[Data Packet Format Matching] method which detects the attacker node and DAA-[Divert Attention Attacker] method which prevents nodes compromising in the zone. The simulation result shows that the compromising node is eliminated and attacks are controlled in the network.","","978-1-4799-8466-4","","10.1109/ICoAC.2014.7229747","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7229747","Attacker Node;Compromising Node;Detect and Prevent;Zone-Based","Communication system security;Lead;Wireless communication;Wireless sensor networks","ad hoc networks;telecommunication security;wireless sensor networks","DAA method;DPFM method;WSN;attacker node detection;data packet format matching method;divert attention attacker method;leader based intrusion detection system;two stage approach;wireless ad hoc sensor network","","0","","17","","","17-19 Dec. 2014","","IEEE","IEEE Conference Publications"
"Computational model for trust management in RFID supply chains","Mahinderjit-Singh, M.; Xue Li","Sch. of Inf. Technol. & Electr. Eng., Univ. of Queensland, Brisbane, QLD, Australia","Mobile Adhoc and Sensor Systems, 2009. MASS '09. IEEE 6th International Conference on","20091117","2009","","","734","740","Trust management in an open RFID system environment is a nontrivial problem, where different organizations have different business workflows and operate on different standards and protocols. Open RFID systems can only be effective if the systems can trust each other and be collaborative. The open system environment is also constantly evolving. So the trust and the collaborations need to be constantly maintained to cope with changes. RFID is becoming a ubiquitous computing technology imposing security and privacy threats. Counterfeiting in supply chain management is an attack with cloned and fraud RFID tags in order to gain illegal benefits. In this paper we will extend our previous work on a trust framework and construct a computational model for the trust management. The trust evaluation is built into the process of transactions of the data exchange and authorization in order to facilitate a better data sharing and access control. An example of wine counterfeiting will be presented and we will show how our computational trust model helps in reducing fraud brand of wines in supply chain management (SCM).","","978-1-4244-5113-5","","10.1109/MOBHOC.2009.5336926","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5336926","Computational Trust Management (CTM);RFID;Supply Chain Management (SCM);Trust Management (TM)","Collaborative work;Computational modeling;Counterfeiting;Environmental management;Open systems;Protocols;Radiofrequency identification;Standards organizations;Supply chain management;Supply chains","copy protection;electronic data interchange;radiofrequency identification;security of data;supply chain management;ubiquitous computing;wine industry","RFID supply chains;RFID system;computational trust model;data exchange;fraud brand;organizations;supply chain management;trust management;ubiquitous computing technology;wine counterfeiting","","2","","25","","","12-15 Oct. 2009","","IEEE","IEEE Conference Publications"
"Secure cooperative spectrum sensing based on energy efficiency under SSDF attack","Cao Long; Zhao Hangsheng; Zhang Jianzhao; Liu Yongxiang","PLA Univ. of Sci. & Technol., Nanjing, China","Wireless Symposium (IWS), 2015 IEEE International","20150727","2015","","","1","4","Spectrum sensing is a premise for the realization of Cognitive Radio Networks (CRN). This paper considers Spectrum Sensing Data Falsification (SSDF) attack to CRN, where malicious users send false local spectrum sensing results in cooperative spectrum sensing, and it will result in wrong final decisions by the fusion center. A low overhead symmetric cryptographic mechanism utilizing message authentication code to authenticate the sensing data of Secondary User (SU) is proposed to resolve this problem. Moreover, in this article, the concept of energy efficiency in cooperative spectrum sensing is first introduced, and the optimal length of message authentication code is provided to maximize the energy efficiency. Simulation results verify the efficiency of this scheme, and the solution of optimal problem is also evaluated.","","","","10.1109/IEEE-IWS.2015.7164592","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7164592","Cooperative spectrum sensing;energy efficiency;fusion rule;malicious user","Cascading style sheets;Energy efficiency;Indexes;Lead;Mathematical model;Sensors;Sun","cognitive radio;cryptography;radio spectrum management;signal detection;telecommunication security","CRN;SSDF;SSDF attack;SU;cognitive radio networks;energy efficiency;fusion center;message authentication code;secondary user;secure cooperative spectrum sensing;spectrum sensing data falsification;symmetric cryptographic mechanism","","0","","8","","","March 30 2015-April 1 2015","","IEEE","IEEE Conference Publications"
"Evaluating the performance of a differential evolution algorithm in anomaly detection","Elsayed, S.; Sarker, R.; Slay, J.","Australian Centre for Cyber Security, Univ. of New South Wales at Canberra, Canberra, ACT, Australia","Evolutionary Computation (CEC), 2015 IEEE Congress on","20150914","2015","","","2490","2497","During the last few eras, evolutionary algorithms have been adopted to tackle cyber-terrorism. Among them, genetic algorithms and genetic programming were popular choices. Recently, it has been shown that differential evolution was more successful in solving a wide range of optimization problems. However, a very limited number of research studies have been conducted for intrusion detection using differential evolution. In this paper, we will adapt differential evolution algorithm for anomaly detection, along with proposing a new fitness function to measure the quality of each individual in the population. The proposed method is trained and tested on the 10%KDD99 cup data and compared against existing methodologies. The results show the effectiveness of using differential evolution in detecting anomalies by achieving an average true positive rate of 100%, while the average false positive rate is only 0.582%.","","","","10.1109/CEC.2015.7257194","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7257194","anomaly detection;differential evolution;intrusion detection systems","Artificial neural networks;Feature extraction;Indexes;Intrusion detection;Sociology;Statistics;Testing","computer network security;genetic algorithms","Cyber terrorism;anomaly detection;differential evolution algorithm;fitness function;genetic programming;intrusion detection;optimisation","","","","44","","","25-28 May 2015","","IEEE","IEEE Conference Publications"
"Steganalysis of Internet data, a feasibility study","Gholampour, I.; Khalilian, H.; Ghaemmaghami, S.","Electron. Res. Inst., Sharif Univ. of Technol., Tehran, Iran","Computer Networks and Distributed Systems (CNDS), 2011 International Symposium on","20110505","2011","","","61","66","This paper addresses the feasibility of applying realtime steganalysis to the Internet data. To reach a practical solution, we have employed offline procedures to minimize the volume of the data to be processed by an online real-time system. Possible offline services that can be provided to an online system then led us to appropriate network designs for the online system. To go into detail of the online systems, we have carefully analyzed some well-known, state-of-the-art steganalysis algorithms and estimated their processing power and memory requirements. Some formulas are derived to relate the network bit rate with the number of the processing units, their processing power, and memory size. We have then integrated the online and offline subsystems in standard network architectures to provide steganalysis services for different organizations with different requirements. It is shown that high data analysis rates can be achieved using reasonable HW cost.","","978-1-4244-9153-7","","10.1109/CNDS.2011.5764586","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5764586","Covert Channel;Data Hiding;Internet;Real-time Processing;Steganalysis","Algorithm design and analysis;Classification algorithms;Memory management;Organizations;Service oriented architecture;Transform coding","Internet;steganography","Internet data steganalysis;network designs;offline subsystems;online real-time system;online subsystems","","0","","20","","","23-24 Feb. 2011","","IEEE","IEEE Conference Publications"
"The Design and Implementation of Host-Based Intrusion Detection System","Lin Ying; Zhang Yan; Ou Yang-jia","Sch. of Software, Yunnan Univ., Kunming, China","Intelligent Information Technology and Security Informatics (IITSI), 2010 Third International Symposium on","20100422","2010","","","595","598","Intrusion detection is the process of identifying and responding to suspicious activities targeted at computing and communication resources, and it has become the mainstream of information assurance as the dramatic increase in the number of attacks. Intrusion detection system (IDS) monitors and collects data from a target system that should be protected, processes and correlates the gathered information, and initiates responses when evidence of an intrusion is detected. In this paper, we designed and implemented a host-based intrusion detection system, which combines two detection technologies, one is log file analysis technology and the other is BP neural network technology. Log file analysis is an approach of misuse detection, and BP neural network is an approach of anomaly detection. By combination of these two kinds of detection technologies, the HIDS that we have implemented can effectively improve the efficiency and accuracy of intrusion detection.","","978-1-4244-6730-3","978-1-4244-6743-3","10.1109/IITSI.2010.127","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5453694","BP neural network;HIDS;Log analysis;OSSEC;intrusion detection;intrusion detection system","Computer displays;Computer security;Decoding;Information analysis;Information technology;Intrusion detection;Neural networks;Pattern matching;Protection;Telecommunication traffic","backpropagation;data analysis;neural nets;security of data","BP neural network;anomaly detection;backpropagation;host-based intrusion detection system;log file analysis","","5","","9","","","2-4 April 2010","","IEEE","IEEE Conference Publications"
"A Novel Hybrid Model for Information Processing Basing on Rough Sets and Fuzzy SVM","Guang-Ming Xian; Bi-qing Zeng","South China Normal Univ., Foshan","Multimedia and Ubiquitous Engineering, 2008. MUE 2008. International Conference on","20080507","2008","","","320","323","Rough set theory (RST) is a new effective tool in dealing with vagueness and uncertainty information from a large number of data. Fuzzy support vector machine (FSVM) has become the focus of research in machine learning. And it greatly improves the capabilities of fault-tolerance and generalization of standard support vector machine. The hybrid model of RS-FSVM inherits the merits of RS and FSVM, and is applied into fused image quality evaluation in this paper. RST is used as preprocessing step to improve the performances of FSVM. A large number of experimental results show that when the number training samples are enough RS-SVM can achieve higher precision of classification than methods of FSVM and SVM.","","978-0-7695-3134-2","","10.1109/MUE.2008.68","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4505743","Fuzzy support vector machine;Rough set","Fault tolerance;Focusing;Fuzzy sets;Image quality;Information processing;Machine learning;Rough sets;Set theory;Support vector machines;Uncertainty","fault tolerance;fuzzy set theory;image classification;image fusion;learning (artificial intelligence);rough set theory;support vector machines","fault-tolerance;fused image quality evaluation;fuzzy support vector machine;image classification;information processing;machine learning;rough set theory","","0","","16","","","24-26 April 2008","","IEEE","IEEE Conference Publications"
"A novel SYN Cookie method for TCP layer DDoS attack","Bo Hang; Ruimin Hu","Math. & Comput. Sci. Coll., Xiangfan Univ., Xiangfan, China","BioMedical Information Engineering, 2009. FBIE 2009. International Conference on Future","20100205","2009","","","445","448","With the development of network, the issues of network security are rapidly becoming a serious problem, and the Denial of Service (DoS) attack has already become the greatest threat to the network. SYN Flood attack is one of the most common distributed denial of service attack way (DDoS). This paper presents an improved SYN Cookie method, designing a novel attack detector processing and a enhanced attack respondor with a new cookie verification algorithm and changing the definition of cookie field, to reduce algorithm complexity with the ensurance of security. The experiment results show that the proposed method provided an average computational complexity reduction of 30% compared with the traditional method. The new method can be an effective defense against the TCP SYN Flood attack with a lower complexity.","","978-1-4244-4690-2","978-1-4244-4692-6","10.1109/FBIE.2009.5405818","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5405818","DDoS;SYN Cookie;SYN Flood","Biomedical engineering;Computer crime;Computer networks;Computer science;Educational institutions;Floods;Large-scale systems;Mathematics;Network servers;Protocols","computer network security;transport protocols","SYN Cookie method;TCP layer DDoS attack;attack detector processing;cookie verification algorithm;distributed denial of service attack;network security","","0","","19","","","13-14 Dec. 2009","","IEEE","IEEE Conference Publications"
