"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=6857100,6310873,7113467,6463163,5302104,7263569,6215581,6724140,5989901,6821438,6374190,5684064,6182413,7226430,6188027,7306574,6755771,5686874,5223087,7036607,7158687,5254293,6655678,6060407,7042166,6036822,5198928,4804321,6578795,5588768,6306715,6076900,7266730,5972033,5319276,5694218,5954752,5620246,6029830,6997498,5231497,6322881,6885320,6724158,5328731,6900359,6623718,5462467,4908346,6194499,6508196,6798303,6702822,5738874,5501976,6718874,6838304,6842601,5353204,5347501,7145335,6821339,6004157,5374541,5501517,5283541,5479212,7282244,5930083,6007564,5501960,5702114,7076866,5678704,5481346,6354310,6128285,6746505,5634386,5546771,6249903,6112321,7158479,5403022,6996154,7023635,7030883,6641053,6890522,5489523,6757982,5489155,5254234,4908550,5402622,6029887,6761271,6726547,5443456,5601287",2015/11/03 10:03:25
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"We are all treated equal, aren't we? — Flow-level performance as a function of flow size","Mehmood, M.A.; Feldmann, A.; Uhlig, S.; Willinger, W.","KICS, UET, Lahore, Pakistan","Networking Conference, 2014 IFIP","20140717","2014","","","1","9","Recent Internet studies have reported on continued traffic growth, changes in applications usage, and a proliferation in the adoption of high-speed access links. Any adverse impact that these observed trends may have on Internet traffic flows can result in sub par performance, which in turn results in unsatisfactory user experience. To study such adverse impacts, we examine in this paper the flow-level performance of popular applications across a range of size-based flow-classes and applications. We use out-of-sequence packets, retransmissions, throughput, and RTTs as key flow performance metrics. Leveraging data sets collected from two complementary network environments, we compare these metrics for popular applications and for the up/downstream directions. We show that irrespective of the direction, flows are severely impacted by the specifics of the network, e.g., DSL or CDN and application behavior. We also find that, in general, this impact differs markedly across the different flow-classes. In particular, contrary to popular belief, the small flows from all applications, which make up the majority of flows, experience significant retransmissions, while the very large flows, although small in number, experience very limited retransmissions. In terms of application-related performance, we observe that especially when compared to HTTP, apart from large flows, P2P flows suffer from continuously high retransmissions and low throughput. As for the root cause of these retransmissions, we identify the access part of the network as the main culprit and not the network core.","","","","10.1109/IFIPNetworking.2014.6857100","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6857100","","DSL;Internet;Measurement;Monitoring;Payloads;Protocols;Throughput","Internet;peer-to-peer computing;telecommunication traffic","CDN;DSL;Internet traffic flows;P2P flows;RTT;application behavior;application-related performance;flow-level performance;high-speed access links;key flow performance metrics;out-of-sequence packets;retransmissions;size-based flow-classes;throughput","","0","","45","","","2-4 June 2014","","IEEE","IEEE Conference Publications"
"An Anomaly Detection Algorithm Based on Lossless Compression","Nan Wang; Jizhong Han; Jinyun Fang","Inst. of Comput. Technol., Beijing, China","Networking, Architecture and Storage (NAS), 2012 IEEE 7th International Conference on","20120924","2012","","","31","38","Anomaly detection is essential in network security. It has been researched for decades. Many anomaly detection methods have been proposed. Because of the simplicity of principles, statistical and Markovian methods dominate these approaches. However, their effectiveness is constrained by specific preconditions, which make them work for only appropriate data sets which satisfy their premises. Other than statistical and Markovian model, information theory provides a different perspective about anomaly detection. However, the computation of information theoretic measures is still based on statistics. In this paper, we present a novel, information theoretic anomaly detection framework. Instead of statistics, it employs lossless compression for measuring the information quantity, and detects outliers according to compression result. We also discuss the selection of underlying compression algorithm, and choose a grammar compression for utilizing the structure of data. With grammar compression, our method overcomes the shortcomings of statistical and Markovian methods. In addition, the implementation and operation of our method is even simpler than traditional approaches. We test our method on four data sets about text analyzing, host intrusion detection and bug detection. Experimental results show that, even traditional methods fail in some situations, our simple method works well in all cases.","","978-1-4673-1889-1","","10.1109/NAS.2012.8","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6310873","anomaly detection;data mining;grammar-based compression","Compression algorithms;Entropy;Grammar;Hidden Markov models;Markov processes;Statistical analysis;Training","Markov processes;information theory;security of data;telecommunication security","Markovian method;Markovian model;anomaly detection algorithm;anomaly detection method;bug detection;compression algorithm;data structure;grammar compression;information quantity;information theoretic anomaly detection framework;information theoretic measures;information theory;intrusion detection;lossless compression;network security","","0","","26","","","28-30 June 2012","","IEEE","IEEE Conference Publications"
"A Lightweight Key Freshness Scheme for Wireless Sensor Networks","Ghafoor, A.; Sher, M.; Imran, M.; Saleem, K.","Dept. of Comput. Sci., Nat. Univ. of Modern Languages, Islamabad, Pakistan","Information Technology - New Generations (ITNG), 2015 12th International Conference on","20150601","2015","","","169","173","Secret key establishment and freshness are challenging task in resource constrained wireless sensor networks (WSNs). A large number of messages are exchanged for key establishment at startup and every time a node join or leave the group to refresh keys. These operations incur huge computation and communication cost that reduces the network life time. To minimize energy consumption and improve network lifetime, this paper presents a lightweight XOR based Key Freshness Scheme (XKFS), which allows refreshing the key without inter node message transmission. A single message containing a magic word is transmitted by the group head to its member nodes and keys are refreshed using XOR and left shift operations. XKFS only requires a light weight message from a more powerful head node and thus eliminates the inter node communication cost. The performance of the XKFS is validated through simulations. Simulation results demonstrate the performance supremacy of XKFS over contemporary schemes in terms of minimizing key freshness operations and energy consumption.","","978-1-4799-8827-3","","10.1109/ITNG.2015.32","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7113467","Energy efficiency;Key freshness;Key management;Secure group communication;Wireless sensor networks","Ad hoc networks;Communication system security;Computational modeling;Energy consumption;Protocols;Security;Wireless sensor networks","computer network security;electronic messaging;private key cryptography;telecommunication power management;wireless sensor networks","XKFS;energy consumption minimization;huge communication cost;huge computation cost;left shift operations;lightweight XOR based Key Freshness Scheme;magic word;message exchange;message transmission;resource constrained WSN;secret key establishment;wireless sensor network life time","","0","","17","","","13-15 April 2015","","IEEE","IEEE Conference Publications"
"Anomaly based intrusion detection in wireless networks using Bayesian classifier","Klassen, M.; Ning Yang","Comput. Sci. Dept., California Lutheran Univ., Thousand Oaks, CA, USA","Advanced Computational Intelligence (ICACI), 2012 IEEE Fifth International Conference on","20130218","2012","","","257","264","Ad hoc wireless network with black hole attacks, denial of service attacks and malicious attacks are investigated to study if we can detect harmful activities in a timely manner. A popular simulator NS2 was used to create a controlled wireless network environment. The network was built with 33 nodes with AODV protocol and traffic data was collected from the network. The probability based Naïve Bayesian classifier was used with 10 attributed derived from the traffic data. The classification rates obtained is over 97% when numeric attribute values are discretized in Naïve Bayesian classifier. It is observed that in our network simulation, denial-of-service attacks and black hole attacks are always correctly detected while malicious attacks and normal traffic are not.","","978-1-4673-1743-6","","10.1109/ICACI.2012.6463163","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6463163","","Ad hoc networks;Bayesian methods;Computer crime;Intrusion detection;Routing protocols;Wireless networks","Bayes methods;ad hoc networks;computer network security;routing protocols;telecommunication traffic","AODV protocol;Naive Bayesian classifier;ad hoc wireless network;anomaly based intrusion detection;black hole;classification rates;controlled wireless network environment;denial of service attacks;harmful activity detection;malicious attacks;popular simulator NS2;probability;traffic data","","0","","12","","","18-20 Oct. 2012","","IEEE","IEEE Conference Publications"
"An Autonomous Road Side Infrastructure Based System in Secure VANETs","Wenmao Liu; Hongli Zhang; Weizhe Zhang","Sch. of Comput. Sci. & Technol., Harbin Inst. of Technol., Harbin, China","Wireless Communications, Networking and Mobile Computing, 2009. WiCom '09. 5th International Conference on","20091030","2009","","","1","6","Road side infrastructures with certification and service aid are important in secure vehicular communication. Few road side infrastructure issues have been addressed in former studies. Lacking trusted certification, scalability, efficiency and intrusion detection in vehicle-only network causes various attacks. In this paper we propose an autonomous road side infrastructure network approach. Some road side infrastructures are preselected administratively and the others gather towards the formers autonomously. Road side infrastructures in the same autonomous network cache and forward certificates, which are invisible to other autonomous network. In our approach, CA cluster in different regions comply with corresponding scalability strategy and regional policy. A distributed IDS system integrated with the CA database provide further security protection from malicious vehicles with legal certificates. The certificate caching and forwarding schema accelerates authentication. In our analysis, our approach has a better efficiency, scalability and security guarantee than former road side infrastructure designs.","","978-1-4244-3692-7","978-1-4244-3693-4","10.1109/WICOM.2009.5302104","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5302104","","Certification;Data security;Distributed databases;Intrusion detection;Law;Legal factors;Protection;Remotely operated vehicles;Roads;Scalability","ad hoc networks;mobile radio;telecommunication security","CA cluster;VANET;autonomous road side infrastructure network approach;certificate caching;certificate forwarding;distributed IDS system;intrusion detection;scalability strategy;secure vehicular communication;security protection;vehicular ad hoc network","","1","","15","","","24-26 Sept. 2009","","IEEE","IEEE Conference Publications"
"Computer Network Security and Technology Research","Fan Yan; Yang Jian-Wen; Cheng Lin","Coll. of Math & Comput. Sci., Jiangxi Sci. & Technol. Normal Univ., Nanchang, China","Measuring Technology and Mechatronics Automation (ICMTMA), 2015 Seventh International Conference on","20150914","2015","","","293","296","The rapid development of computer network system brings both a great convenience and new security threats for users. Network security problem generally includes network system security and data security. Specifically, it refers to the reliability of network system, confidentiality, integrity and availability of data information in the system. Network security problem exists through all the layers of the computer network, and the network security objective is to maintain the confidentiality, authenticity, integrity, dependability, availability and audit-ability of the network. This paper introduces the network security technologies mainly in detail, including authentication, data encryption technology, firewall technology, intrusion detection system (IDS), antivirus technology and virtual private network (VPN). Network security problem is related to every network user, so we should put a high value upon network security, try to prevent hostile attacks and ensure the network security.","","978-1-4673-7142-1","","10.1109/ICMTMA.2015.77","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7263569","Authentication;Encryption;Firewall;Intrusion Detection System;Network Security","Authentication;Communication networks;Encryption;Firewalls (computing);Virtual private networks","computer viruses;cryptography;data integrity;data privacy;firewalls;message authentication","IDS;VPN;antivirus technology;authentication;computer network security;data encryption technology;data information availability;data information confidentiality;data information integrity;data security;firewall technology;hostile attack prevention;intrusion detection system;network system reliability;technology research;virtual private network","","","","","","","13-14 June 2015","","IEEE","IEEE Conference Publications"
"Keystroke Biometrics with number-pad input using hybridization of adaboost with random forest","Eswari, N.; Sundarapandiyan, S.; Vennila, P.; Umamaheswari, R.; Jothilakshmi, G.","Dept. of CSE, Periyar Maniammai Univ., Thanjavur, India","Advances in Engineering, Science and Management (ICAESM), 2012 International Conference on","20120614","2012","","","105","109","Keystroke Biometrics is a new authentication technique to identify legitimate users via their typing behavior, which are in turn derived from the timestamps of key-press and keyrelease events in the keyboard while typing their password. Many researchers have explored this domain, with mixed results, but few have examined the relatively impoverished results for digits only password, so that the input password is from the number-pad portion of the keyboard. In this paper, machine learning technique is adapted for keystroke authentication. The selected classification method is adaboost and random forest. Also, combination of adaboost and Random forest will improve the accuracy of the system. The performance metrics are FAR (False Acceptance Rate) and FRR (False Rejection Rate).","","978-1-4673-0213-5","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6215581","Adaboost;Keystroke Dynamics;Random Forest","Detectors;Measurement","authorisation;biometrics (access control);learning (artificial intelligence);pattern classification","Adaboost;FAR performance metric;FRR performance metric;authentication technique;classification method;digits only password;false acceptance rate;false rejection rate;input password;key-press timestamp;keyrelease timestamp;keystroke authentication;keystroke biometrics;machine learning technique;number-pad input;random forest","","1","","19","","","30-31 March 2012","","IEEE","IEEE Conference Publications"
"Preventing SQL injection attacks using negative tainting approach","Gadgikar, A.S.","Dept. of Comput. Eng., D.Y. Patil Coll. of Eng., Pune, India","Computational Intelligence and Computing Research (ICCIC), 2013 IEEE International Conference on","20140127","2013","","","1","5","One of the major issues of web application security is SQL injection attacks, which gives attackers an unrestricted access to the database. Preventing SQL Injection attacks using negative tainting approach is an idea of incorporating the uniqueness of negative tainting with linked list structure. As most of the tools available today concentrates on positive tainting technique, less work has been done on negative tainting. So this approach has been chosen and it provides good response time for application programs where large databases are used. This system is able to stop most of the known successful attacks except stored procedures and character encoding attacks and generates very less (negligible) false positives.","","978-1-4799-1594-1","","10.1109/ICCIC.2013.6724140","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6724140","SQL Injection;negative tainting;positive tainting","Computational intelligence;Conferences;Data mining;Databases;Runtime;Security;Servers","SQL;security of data","SQL injection attack;Web application security;negative tainting approach;positive tainting","","0","","19","","","26-28 Dec. 2013","","IEEE","IEEE Conference Publications"
"A Survey of Trust in Workflows and Relevant Contexts","Viriyasitavat, W.; Martin, A.","Dept. of Stat., Chulalongkorn Univ., Bangkok, Thailand","Communications Surveys & Tutorials, IEEE","20120727","2012","14","3","911","940","With the fast-growing Internet technology, several service-based interactions are prevalent and appear in several forms such as e-commerce, content provider, Virtual Organizations, Peer-to-Peer, Web Service, Grids, Cloud Computing, and individual interactions. This demands for an effective mechanism to establish trust among participants in a high-level abstract way, capturing relevant factors ranging on Service Level Agreement, security policies, requirements, regulations, constraints, Quality of Service, reputation, and recommendation. Trust is platform-independent and flexible to be seamlessly integrated into heterogeneous domains and interoperate with different security solutions in distributed environments. Establishing trust in a service workflow leads to the willingness of services to participate. Coordinating service workflows without trust consideration may pose higher risks, possibly results in poor performance, additional vulnerabilities, or failures. Although trust in service workflows and relevant contexts has been studied for a past decade, the standard development is still immature. Nowadays, trust approaches to service workflows comprise a large area of research where one can hardly classify into a comprehensive survey. This survey examines and explores the role of trust in service workflows and their contexts from a wide variety of literatures. Various mechanisms, architecture, techniques, standards, and frameworks are explained along the way with discussions. Working trust definition and classification are newly provided and supported with examples.","1553-877X","","","10.1109/SURV.2011.072811.00081","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5989901","Security;Trust;Wowkflows","Companies;Context;Permission;Reliability","Internet;security of data","Internet technology;distributed environments;quality of service;security policies;security solutions;service level agreement;service workflow trust;service-based interactions","","3","","230","","2011-08-18","Third Quarter 2012","","IEEE","IEEE Journals & Magazines"
"Data Generation and Analysis for Digital Forensic Application Using Data Mining","Khobragade, P.K.; Malik, L.G.","Dept. of Comput. Sci. & Engi, GHRCE, Nagpur, India","Communication Systems and Network Technologies (CSNT), 2014 Fourth International Conference on","20140529","2014","","","458","462","In the cyber crime huge log data, transactional data occurs which tends to plenty of data for storage and analyze them. It is difficult for forensic investigators to play plenty of time to find out clue and analyze those data. In network forensic analysis involves network traces and detection of attacks. The trace involves an Intrusion Detection System and firewall logs, logs generated by network services and applications, packet captures by sniffers. In network lots of data is generated in every event of action, so it is difficult for forensic investigators to find out clue and analyzing those data. In network forensics is deals with analysis, monitoring, capturing, recording, and analysis of network traffic for detecting intrusions and investigating them. This paper focuses on data collection from the cyber system and web browser. The FTK 4.0 is discussing for memory forensic analysis and remote system forensic which is to be used as evidence for aiding investigation.","","978-1-4799-3069-2","","10.1109/CSNT.2014.97","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6821438","Clustering;Data Collection;Digital forensic tool;Log Data collection","Computers;Data mining;Data visualization;Databases;Digital forensics;Security","computer crime;data analysis;data mining;digital forensics;firewalls;storage management","FTK 4.0;Web browser;cyber crime huge log data;cyber system;data analysis;data collection;data generation;data mining;data storage;digital forensic application;firewall logs;intrusion detection system;memory forensic analysis;network attack detection;network forensic analysis;network traces;network traffic;packet captures;remote system forensic;transactional data","","0","","13","","","7-9 April 2014","","IEEE","IEEE Conference Publications"
