"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=5596198,5541866,6046904,7093765,6682757,6497837,5958871,5178592,6148473,6483123,5601345,6975235,6912144,6838227,6010243,5136630,5369822,6903739,5437668,6093368,5172466,5571319,7286529,6174412,6938709,5645432,6918239,5366474,5972464,6546172,7140289,6637178,7254021,5676339,5366507,5598214,6201943,5974290,5691262,5363277,6637579,7045369,5211091,7007771,5374831,6297155,6182548,6745439,6750267,5740725,5630380,5720645,5375999,6122778,6731322,6575366,5484843,6968652,6044800,5741639,6375888,5614743,4809743,7078682,5404200,6392448,5948805,6210570,5166733,7160207,6663566,5210988,5684120,5619315,6612197,5326395,6059948,5232436,6684029,5738821,5375897,6822266,6335544,5364707,6364521,5069450,6828051,5533111,5586949,6014457,6779330,5990703,6844613,6838707,5954703,6454305,6357930,6525333,5363731,6997469",2015/11/03 09:51:01
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Comparative analysis of broadband wireless access from Wi-Fi to WiMax.","Khan, A.A.; Zaman, N.","Inst. of Bus. & Technol., Pakistan","Applied Sciences and Technology (IBCAST), 2009 6th International Bhurban Conference on","20101007","2009","","","8","14","The paper discusses the compatibility of WiMax and Wi-Fi networks. These networks are most popular in industry now days. WiMax is used for MAN and Wi-Fi is used for LAN. WiMax standard provides point to multipoint broadband services up to 30 miles with the frequency ranges from 10 GHz to 60 GHz. This standard can deliver 75 Mbps per channel with end-to-end encryption called CCMP (which is Counter Mode with Cipher Block Chaining Message Authentication Code Protocol) that is based on AES encryption. These measures are not enough in dense urban area especially if services are VoIP or multimedia based. So, Wi-Fi protocol IEEE 802.11 can solve this problem. Wi-Fi is a standard that covers 20 MHz per channel with 100-meter range. The future of next generation broadband network hides in these protocols.","","978-1-4244-8650-2","978-969-8741-07-5","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5596198","","","WiMax;cryptography;message authentication;wireless LAN","AES encryption;Wi-Fi;WiMax;broadband wireless access;cipher block chaining message authentication code protocol;counter mode;point to multipoint broadband services","","0","","11","","","19-22 Jan. 2009","","IEEE","IEEE Conference Publications"
"Autonomous agent based intrusion detection in virtual computing environment","Ohoussou, A.K.; Hai Jin; Deqing Zou; Feng Zhao; Guofu Xiang; Ge Cheng","Cluster & Grid Comput. Lab., Huazhong Univ. of Sci. & Technol., Wuhan, China","Wireless Communications, Networking and Information Security (WCNIS), 2010 IEEE International Conference on","20100805","2010","","","682","686","One of the motivations for virtualization technology is the desire to develop new services to enhance system security without trusting both the applications and the operating systems. An intrusion detection system is an example of such service that can help to isolate users from malicious attacks. In this paper, we propose hybrid-based intrusion detection architecture in virtual computing environment to detect and isolate harmful behaviors by real-time monitoring and alarming. In contrast to monolithic intrusion detection system, we introduce autonomous agents, acting independently of each other, to monitor the system. The agents are deployed in virtual machines to analyze actions occurring on the network and inside the hosts to determine whether they are potential security violations or not. Our architecture is implemented based on Xen, and the detection management center is deployed in a secure virtual machine.","","978-1-4244-5850-9","","10.1109/WCINS.2010.5541866","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5541866","autonomous agent;intrusion detection;virtual computing environment","Autonomous agents;Correlators;Hardware;Intrusion detection;Isolation technology;Network servers;Operating systems;Protection;Virtual machining;Virtual manufacturing","","","","0","","11","","","25-27 June 2010","","IEEE","IEEE Conference Publications"
"Immune Systems Approaches for Cryptographic Algorithm","Ariffin, S.; Mahmod, R.; Jaafar, A.; Ariffin, M.R.K.","Fac. of Comput. Sci. & Inf. Technol., Univ. Putra Malaysia, Serdang, Malaysia","Bio-Inspired Computing: Theories and Applications (BIC-TA), 2011 Sixth International Conference on","20111017","2011","","","231","235","This paper proposed immune-inspired approaches in designing a new function for cryptographic algorithm named as 3D-AES. The immune systems approaches were selected on the basis of complex features that are desirable for substitution and permutation process to ensure adequate security and confidentiality of the systems in the world of information technology. This paper will identify the correspondences and highlight essential computation elements that can be applied in cryptographic algorithm that satisfies with Shannon's confusion and diffusion properties. The 3D-AES uses components in Advanced Encryption Standard(AES) algorithm and new core components based on immune systems approaches. Cryptographic strength in the context of this paper is related to the ability of the algorithm to produce a random output. The empirical findings are presented and identified that the randomness of the output in the 3D-AES algorithm are comparable with AES algorithm.","","978-1-4577-1092-6","","10.1109/BIC-TA.2011.33","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6046904","AES;Artificial Immune System;block cipher;cryptographic algorithm;protein structure;randomness test","Amino acids;Encryption;Immune system;Proteins;Three dimensional displays","artificial immune systems;biology;cryptography;information technology","AES;Shannon confusion;advanced encryption standard;cryptographic algorithm;immune systems approach;information technology;permutation process;substitution process","","0","","24","","","27-29 Sept. 2011","","IEEE","IEEE Conference Publications"
"Cybersecurity investment optimization with risk: Insights for resource allocation","Yueran Zhuo; Solak, S.","Isenberg Sch. of Manage., Univ. of Massachusetts Amherst, Amherst, MA, USA","Industrial Engineering and Operations Management (IEOM), 2015 International Conference on","20150427","2015","","","1","13","Cybersecurity has become a key factor determining the success of business operations who relies on the functioning of information systems. Hence, the effecient investment on cybersecurity is an important financial and operaional decision. We propose a modeling framework that incorporates major components relevant to cybersecurity practice, and study the characteristics of optimal cybersecurity investment decisions for a firm, as well as how they vary under different risk approaches. A data-based analysis for major industries is performed, where we map the maximum potential loss of a firm with the optimal cybersecurity budget size and discover that the optimal budget size is independent of the mix of assets that a firm holds. In addition, we also conclude that firms in finance, energy, and technology sectors should invest more in detective technologies than preventive, as oppose to even split in most other industries. Moreover, the overall cybersecurity budgets for the former set of industries should be higher when compared with others.","","978-1-4799-6064-4","","10.1109/IEOM.2015.7093765","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7093765","","Computer security;Industries;Investment;Joints;Loss measurement;Portfolios;Uncertainty","asset management;business data processing;information systems;investment;optimisation;resource allocation;risk management;security of data","assets;business operations success;cybersecurity investment optimization;data-based analysis;energy sectors;finance sectors;financial decision;firm;information systems;maximum potential loss;modeling framework;operaional decision;optimal cybersecurity budget size;optimal cybersecurity investment decisions;resource allocation;risk approaches;technology sectors","","0","","36","","","3-5 March 2015","","IEEE","IEEE Conference Publications"
"Wireless spreading of WiFi APs infections using WPS flaws: An epidemiological and experimental study","Sanatinia, A.; Narain, S.; Noubir, G.","Coll. of Comput. & Inf. Sci., Northeastern Univ., Boston, MA, USA","Communications and Network Security (CNS), 2013 IEEE Conference on","20131212","2013","","","430","437","WiFi Access Points (APs) are ideal targets of attack. They have access to home internal networks which allows an adversary to easily carry out man-in-the-middle attacks and spread infections wirelessly. They can also be used to launch massive denial of service attacks that target the physical infrastructure as well as the RF spectrum (both WiFi and cellular). While Wired Equivalent Privacy (WEP) vulnerabilities are common knowledge, the flaws of the WiFi Protected Setup (WPS) protocol are less known. In this paper, we use an epidemiological approach, combined with experimental war-driving measurements to investigate the speed of infections spreading in four neighborhoods of Boston, MA, USA, with distinct population and demographics. Our analysis and experimental data indicate that such attacks are feasible. While the graph of WEP APs and WPS APs may not be fully connected, the combined graph of WEP-WPS APs is fully connected, making large scale spreading of infections feasible. Due to the unique characteristics of WPS, the absence of automated firmware upgrades and mechanisms to safely configure and administer APs; these attacks pose a significant threat that require serious attention and countermeasures to provide safe management of APs and their policies.","","","","10.1109/CNS.2013.6682757","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6682757","","Computational modeling;Educational institutions;IEEE 802.11 Standards;Protocols;Sociology;Statistics;Wireless communication","access protocols;cellular radio;computer network security;data privacy;firmware;wireless LAN","Boston;USA;WEP;WPS flaws;WPS protocol;WiFi AP infections;WiFi protected setup protocol;access points;automated firmware;cellular radio;denial of service attacks;epidemiological study;home internal networks;man-in-the-middle attacks;war-driving measurements;wired equivalent privacy","","0","","33","","","14-16 Oct. 2013","","IEEE","IEEE Conference Publications"
"Smart grid protocol testing through cyber-physical testbeds","Yardley, T.; Berthier, R.; Nicol, D.; Sanders, W.H.","Electr. & Comput. Eng. Dept., Univ. of Illinois at Urbana-Champaign, Urbana, IL, USA","Innovative Smart Grid Technologies (ISGT), 2013 IEEE PES","20130415","2013","","","1","6","Sound cyber security testing is a critical challenge, in particular for large and complex systems such as the smart grid. In this paper, we explore the need for, and specific issues involved in, security testing for smart grid components and standards and how testbeds play a critical role in that environment. We present three main problems; the need for a methodology to define the appropriate tests, the need for a means of comparing and measuring the security of the system under scrutiny, and the current lack of tools and instrumentation with which to carry out those tests. We present work addressing those problem areas through approaches in methodology, quantification of security, formal methods, and tool creation. We illustrate our approach through a case study showing applications of these techniques to the Advanced Metering Infrastructure (AMI) protocol space and discuss advances in cyber-physical testbed experimentation that ease this testing at scale.","","978-1-4673-4894-2","978-1-4673-4895-9","10.1109/ISGT.2013.6497837","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6497837","","Hardware;Instruments;Protocols;Security;Smart grids;Software;Testing","power system measurement;power system security;protocols;smart power grids","AMI;advanced metering infrastructure protocol;complex system;cyberphysical testbed;instrumentation;smart grid protocol testing;sound cyber security testing","","3","","19","","","24-27 Feb. 2013","","IEEE","IEEE Conference Publications"
"Technical program / abstract","","","Computers & Informatics (ISCI), 2011 IEEE Symposium on","20110721","2011","","","1","39","Presents abstracts of tutorials from the conference proceedings.","","978-1-61284-689-7","","10.1109/ISCI.2011.5958871","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5958871","","","","","","0","","","","","20-23 March 2011","","IEEE","IEEE Conference Publications"
"Neural Network based Intrusion Detection System for critical infrastructures","Linda, O.; Vollmer, T.; Manic, M.","","Neural Networks, 2009. IJCNN 2009. International Joint Conference on","20090731","2009","","","1827","1834","Resiliency and security in control systems such as SCADA and nuclear plant's in today's world of hackers and malware are a relevant concern. Computer systems used within critical infrastructures to control physical functions are not immune to the threat of cyber attacks and may be potentially vulnerable. Tailoring an intrusion detection system to the specifics of critical infrastructures can significantly improve the security of such systems. The IDS-NNM - intrusion detection system using neural network based modeling, is presented in this paper. The main contributions of this work are: 1) the use and analyses of real network data (data recorded from an existing critical infrastructure); 2) the development of a specific window based feature extraction technique; 3) the construction of training dataset using randomly generated intrusion vectors; 4) the use of a combination of two neural network learning algorithms - the error-back propagation and Levenberg-Marquardt, for normal behavior modeling. The presented algorithm was evaluated on previously unseen network data. The IDS-NNM algorithm proved to be capable of capturing all intrusion attempts presented in the network communication while not generating any false alerts.","1098-7576","978-1-4244-3548-7","978-1-4244-3553-1","10.1109/IJCNN.2009.5178592","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5178592","Anomaly Intrusion Detection System;Control System;Neural Network","Artificial neural networks;Clustering algorithms;Communication system control;Communication system security;Computer networks;Control systems;Data mining;Feature extraction;Intrusion detection;Neural networks","computer crime;invasive software;learning (artificial intelligence);neural nets","Levenberg-Marquardt learning rule;SCADA;computer systems;control system resiliency;control system security;critical infrastructures;cyber attacks;error-back propagation;hackers;intrusion detection system;intrusion vectors;malware;neural network based modeling;neural network learning algorithms;normal behavior modeling;nuclear plant;window based feature extraction technique","","22","","23","","","14-19 June 2009","","IEEE","IEEE Conference Publications"
"A process framework for securing an e-Learning ecosystem","Eswari, P.R.L.","e-Security Team, Centre for Dev. of Adv. Comput. (C-DAC), Hyderabad, India","Internet Technology and Secured Transactions (ICITST), 2011 International Conference for","20120209","2011","","","403","407","E-Learning is a pedagogy empowered by Information and Communication technologies supporting education / training. While e-Learning exists over the past decade and a half, it is receiving considerable attention only in the recent times. Both Industry and Academia are heavily depending on e-Learning in streamlining their teaching process and also in meeting the just-in-time learning requirements of individual learners. Though huge budget is spent in creating, maintaining and offering the courses through e-Learning, security is still not considered as an important aspect in e-Learning. This leads to unauthorized access to course content, thread of discussions and evaluation reports of the learners. Any security compromise in e-Learning Ecosystem will have a serious impact on credibility of the institution. While security tools are used to tackle various issues independently, these alone will not suffice but process should be in place in order to address the continuously growing security threat. Through this paper, various security & privacy risks associated with e-Learning are enumerated and a process framework is proposed for securing an e-Learning Ecosystem, which helps to address the security problem in a systematic way in order to foster the benefits of e-Learning.","","978-1-4577-0884-8","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6148473","Authorization;Availability;Confidentiality;Ecosystem;Identification & Authentication;Integrity;Security;Security Audit;Threat Modeling;e-Learning","Authentication;Ecosystems;Educational institutions;Electronic learning;Portals","computer based training;data privacy;educational courses;security of data","course content;discussion thread;e-learning ecosystem security;education;evaluation reports;information and communication technologies;institution credibility;just-in-time learning requirements;privacy risks;process framework;teaching process;training","","0","","10","","","11-14 Dec. 2011","","IEEE","IEEE Conference Publications"
"Proposing a light weight semi-distributed IDS for mobile ad-hoc network based on nodes' mode","Tabari, M.Y.; Hassanpour, H.; Pouyan, A.; Saleki, S.","Dept. of Comput. Eng. & IT, Shahrood Univ. of Technol., Shahrood, Iran","Telecommunications (IST), 2012 Sixth International Symposium on","20130321","2012","","","948","953","In this paper we propose a light weight semi-distributed IDS architecture for intrusion detection in mobile ad-hoc network. We consider three modes for nodes in this network as normal, attack-presented, and suspicious which the process of detection is based on them. Suspicious mode is a rough detecting situation which may occur in both normal or attack-presented mode, and our architecture changes to distributed and cooperative fashion to overcome the ambiguity in this mode. We use neural-fuzzy interface as our architecture detection engine. The ability of the proposed architecture has been evaluated using two introduced measures (PTDN and PFDN), and in overhead case it is compared with traditional standalone architecture. Results show that our architecture has a good ability even in a network with low level attack and rapid node movement with low overhead.","","978-1-4673-2072-6","","10.1109/ISTEL.2012.6483123","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6483123","Mobile ad-hoc network;attack;intrusion detection;neural-fuzzy interface;security","Ad hoc networks;Computer architecture;Engines;Intrusion detection;Mathematical model;Mobile communication;Mobile computing","mobile ad hoc networks;neural nets;security of data","PFDN;PTDN;attack-presented mode;intrusion detection;light weight semidistributed IDS;low level attack;mobile ad-hoc network;neural-fuzzy interface;node mode;rapid node movement;rough detecting situation;standalone architecture;suspicious mode","","0","","28","","","6-8 Nov. 2012","","IEEE","IEEE Conference Publications"
