"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=7012931,6632838,6407028,7159364,5335532,5385021,5402619,7210298,5197204,5720662,7038827,6820345,5887022,6220366,5302833,6838228,5705886,5959760,5224115,5228006,5664887,6118730,6518912,6531744,6174711,7193259,5209250,6932632,6779352,5437712,5231545,7292408,5350409,5579129,6545935,6197226,5485668,6400503,5679958,5619044,5663957,6664287,7009274,6197088,5471506,6982526,5329076,5704000,7164948,5473646,6088821,6123473,5952942,6510201,5360018,7011170,5228074,5541121,7024063,6523809,5600281,5358211,4925094,7016968,6119993,6405641,6332370,6081880,6718258,5873247,7011911,6920763,5406583,6684073,6375215,6234721,5459850,6045946,6859792,6256518,6502459,6211908,5619169,5279685,6388206,5360130,5566370,6877294,6672100,6648920,5646054,6974866,7176208,6013134,6004128,5565031,7155851,6045100,5374568,5137316",2015/11/03 10:24:58
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Behavioural and node performance based Grayhole attack Detection and Amputation in AODV protocol","Jain, S.; Raghuwanshi, S.K.","Dept. Of Inf. Technol., Samrat Ashok Technol. Inst., Vidisha, India","Advances in Engineering and Technology Research (ICAETR), 2014 International Conference on","20150119","2014","","","1","5","In Mobile ad-hoc Network nodes dynamically moves from one place to another and if one node wants to communicate with other node then for communication route establishment between two communicating nodes should takes place Due to dynamic nature many routing attacks also takes place such as black hole and gray hole attack. A gray hole attack is a special kind of black hole attack in this attack malicious node takes part in route discovery process and after route gets discovered through them these nodes start dropping packets and some type of packet will be blocked, gray hole attack detection process is difficult rather than black hole attack. This paper presents Ad-hoc on demand Distance Vector Routing Protocol as a base routing strategies and some node set as a IDS (intrusion detection system) to detect gray hole attack. Here we apply behavioural anomaly base detection for gray hole attack and IDS node watch the anomaly of data generated by gray hole node and broadcast the gray hole node block message to all participated nodes for prevention of that type of attack. the entire work simulate using the network simulator-2 and analyze the performance using network base parameter and identify the anomaly generator node as well as data drop identification.","2347-9337","","","10.1109/ICAETR.2014.7012931","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7012931","AODV;Ad-hoc;Black hole;Gray hole;IDS;MANET;Security","Analytical models;Data models;Mobile ad hoc networks;Mobile computing;Routing;Routing protocols","mobile ad hoc networks;routing protocols;security of data","AODV protocol;IDS node;ad-hoc on demand distance vector routing protocol;base routing strategies;behavioural anomaly base detection;black hole attack;data drop identification;intrusion detection system;mobile ad-hoc network nodes;network base parameter;network simulator-2;node performance based grayhole attack detection process;route discovery process;routing attacks","","0","","15","","","1-2 Aug. 2014","","IEEE","IEEE Conference Publications"
"Cloud-centric application tracing and user monitoring intrusion prevention system","Tomasek, M.; Cajkovsky, M.; Klimek, I.","Dept. of Comput. & Inf., Tech. Univ. of Kosice, Kos&#x030C;ice, Slovakia","Intelligent Engineering Systems (INES), 2013 IEEE 17th International Conference on","20131017","2013","","","339","343","This paper presents first theoretical model of IDPS which combines application tracing and user decisions for building user profiles. This novel idea is based on fact that we have seen nearly all kind of malware since Intrusion Detection System was widely deployed. Our solution presents “deny any” policy as default action. Thus all behavior that we have not seen before is considered as malicious. This paper presents several novel approaches, such as building four various databases used for software description and one profile database for describing user behavior, opposite existing solutions which mainly uses just one database for specifying malware. Presented architecture of this approach outlines predispositions to use this solution with crowd sourcing.","","978-1-4799-0828-8","","10.1109/INES.2013.6632838","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6632838","","Artificial intelligence;Computers;Databases;Intrusion detection;Malware;Software","cloud computing;invasive software;user interfaces","IDPS theoretical model;cloud-centric application tracing;crowd sourcing;intrusion detection and prevention system;malware;software description;user decisions;user monitoring intrusion prevention system;user profile building","","0","","32","","","19-21 June 2013","","IEEE","IEEE Conference Publications"
"A New Knn Categorization Algorithm for Harmful Information Filtering","Juan Du; Zhi an Yi","Software Coll., Northeast Pet. Univ., Daqing, China","Computational Intelligence and Design (ISCID), 2012 Fifth International Symposium on","20130110","2012","1","","489","492","The prediction result of classifier is biased towards the class with more samples, when the harmful text information is filtered. This is because that the samples that including the harmful information were difficult to gain. Construct virtual samples is an effective means to solve the problem of pattern recognition in the small sample, using the up-sampling method to construct virtual samples in the data layer, the traditional KNN algorithm has been improved: a small sample set is divided into clusters by using the K-means clustering, the virtual samples are generated and verified the validity in the cluster. The experimental results show that this method can construct the virtual samples which are similar to the real sample characteristics, and improved the classification effect of KNN algorithm.","","978-1-4673-2646-9","","10.1109/ISCID.2012.128","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6407028","Harmful information filtering;Network information security;Small sample pattern recognition;Virtual sample","Classification algorithms;Clustering algorithms;Genetic algorithms;Genetics;Information filtering;Support vector machine classification;Training","information filtering;learning (artificial intelligence);pattern classification;pattern clustering;sampling methods;text analysis","KNN algorithm;KNN categorization algorithm;classification effect;data layer;harmful information filtering;harmful text information;k-means clustering;pattern recognition;up-sampling method","","0","","7","","","28-29 Oct. 2012","","IEEE","IEEE Conference Publications"
"Game-theoretic approach towards network security: A review","Tom, L.","Dept. of Comput. Sci. & Eng., Jyothi Eng. Coll., Thrissur, India","Circuit, Power and Computing Technologies (ICCPCT), 2015 International Conference on","20150716","2015","","","1","4","Advancements in information technology has increased the use of internet. With the pervasiveness of internet, network security has become critical issue in every organization. Network attacks results in massive amount of loss in terms of money, reputation and data confidentiality. Reducing or eliminating the negative effects of any intrusion is a fundamental issue of network security. The network security problem can be represented as a game between the attacker or intruder and the network administrator where both the players try to attain maximum outcome. The network administrator tries to defend the attack and the attacker tries to overcome it and attack the system. Thus network security can be enforced using game theoretic approach. This paper presents a review of game theoretic solutions developed for network security.","","","","10.1109/ICCPCT.2015.7159364","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7159364","Nash equilibrium;attack defence;game theory;network security","Communication networks;Computational modeling;Games;Intrusion detection;Nash equilibrium","Internet;game theory;information technology;security of data;ubiquitous computing","Internet;game-theoretic approach;information technology;network administration;network security;pervasiveness","","0","","20","","","19-20 March 2015","","IEEE","IEEE Conference Publications"
"A rapid deployment guided radar sensor","Harman, K.; Hodgins, B.; Patchell, J.; Maki, M.","Senstar Corp., Carp, ON, Canada","Security Technology, 2009. 43rd Annual 2009 International Carnahan Conference on","20091113","2009","","","232","238","A need has long existed for a rapid deployment, terrain following security sensor for use around portable resources, along an avenue of approach, or for the temporary replacement of a failed sensor. Existing solutions such as portable microwave or passive infra-red (PIR) sensors are relatively inexpensive, but cannot work over uneven terrain, around corners, or in foliage. The cost and installation complexity of these sensors increases rapidly as more units are required. The Repels<sup>reg</sup> RF sensor provides many of the required features, but uses sensor cables that are overtly mounted above ground. The OmniTrax<sup>reg</sup> technology was first introduced at the 2004 Carnahan Conference, applying ultra wide band radar principles to a ranging leaky cable guided radar sensor. In 2007, a program called TFDIDS (terrain following deployable intrusion detection sensor) was initiated in conjunction with the US Air Force, to apply the advancements in this ranging technology to the rapid deployment sensor needs defined by the USAF tactical automated sensor system (TASS). This advancement includes a novel invention employing the processing of dual parallel leaky sensor cables, termed Stereo OmniTrax. This processing dramatically improves the discrimination between human intrusion threats and small nuisance targets or environmental effects. The TFDIDS system provides a complete lightweight sensor kit for the rapid deployment (less than 30 minutes) of a 100 m detection zone, and later, for the sensor's retrieval and reuse. TFDIDS interfaces to standard Government Furnished Equipment (GFE) including USAF powering and communications devices. This paper outlines the key elements of the TFDIDS design, describes its components, and explains how TFDIDS provides reliable detection using a surface sensor cable deployment. Initial performance results are presented, from tests conducted at the Senstar SITE in 2008. The test applications include through-the-woods, on tarmac and o- n typical open field surfaces.","","978-1-4244-4169-3","978-1-4244-4170-9","10.1109/CCST.2009.5335532","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5335532","Rapid deployment perimeter security sensor;border security;leaky cable sensor;rapid deployment;sensor field testing;terrainfollowing deployable intrusion detection system;ultra wideband radar","Cables;Costs;Infrared sensors;Microwave sensors;Radio frequency;Security;Sensor phenomena and characterization;Sensor systems;Testing;Ultra wideband radar","infrared detectors;military radar;ultra wideband radar","OmniTrax<sup>reg</sup> technology;RF sensor;Stereo OmniTrax;TFDIDS design;US Air Force;USAF tactical automated sensor system;deployable intrusion detection sensor;dual parallel leaky sensor cables;radar sensor;security sensor;standard Government furnished equipment;ultrawide band radar principles","","0","","4","","","5-8 Oct. 2009","","IEEE","IEEE Conference Publications"
"Table of contents - Volume 1","","","Computer Science-Technology and Applications, 2009. IFCSTA '09. International Forum on","20100119","2009","1","","v","xii","Presents the table of contents of the proceedings.","","978-0-7695-3930-0","","10.1109/IFCSTA.2009.4","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5385021","","","","","","0","","","","","25-27 Dec. 2009","","IEEE","IEEE Conference Publications"
"Towards secure information systems in online banking","Karim, Z.; Rezaul, K.M.; Hossain, A.","Appl. Res. Centre for Bus. & Inf. Technol. (ARCBIT), Guildhall Coll., London, UK","Internet Technology and Secured Transactions, 2009. ICITST 2009. International Conference for","20100129","2009","","","1","6","In this era of globalization, information security is becoming more important because the world is becoming highly interconnected with the Internet. At present customers can do banking online which is easy and time saving and at the same time they are vulnerable to threats. This paper seeks to investigate the current debate regarding the threats and vulnerabilities of the information security of online banking and to study some possible remedial actions to defend the threats. The aim of this research is to flesh out and critically analyse data and findings from the research dedicated to the online banking and its information security problems. This would lead to (1) outlining the overview of online banking and its information security system, (2) investigating the specific threats of online banking regarding information security, (3) justifying the role of information security threats in financial losses and the acceptance of online banking by the customers, (4) searching for the critical success factors, and (5) forecasting some possible solutions in the near future. The research finds out the threats of information security of online banking with some real successful fraudulent activities happened in the past and proposes different security measures that can be taken to protect the internet frauds. These measures will help customers to develop awareness by education and training, and improve online services provided by the banks which could develop a safeguard against the frauds by the policy reengineering and using advanced unique technology.","","978-1-4244-5647-5","","10.1109/ICITST.2009.5402619","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5402619","","Banking;Data analysis;Educational institutions;Globalization;Information management;Information security;Information systems;Information technology;Programmable logic arrays;Web and internet services","Internet;bank data processing;fraud;security of data","Internet;customer;data analysis;information security;internet frauds;online banking;online services;policy reengineering","","0","","33","","","9-12 Nov. 2009","","IEEE","IEEE Conference Publications"
"Framework for cloud intrusion detection system service","Aljurayban, N.S.; Emam, A.","Inf. Syst. Dept., King Saud Univ., Riyadh, Saudi Arabia","Web Applications and Networking (WSWAN), 2015 2nd World Symposium on","20150820","2015","","","1","5","In this Internet era, the use of cloud computing is causing a massive volume of online financial transactions, and the exchange of personal and sensitive information over the internet. Attackers use many different types of malware in searches motivated by curiosity or financial gain. In this paper, we propose an efficient framework called the Layered Intrusion Detection Framework (LIDF) that can be applied on the different layers of cloud computing in order to identify the presence of normal traffic among the monitored cloud traffic. The proposed framework uses data mining, especially an Artificial Neural Network, which makes it accurate, fast, and scalable. At the same time, the LIDF can reduce the rate of the analyzed traffic and achieve better performance by increasing the throughput without affecting its main goal.","","978-1-4799-8171-7","","10.1109/WSWAN.2015.7210298","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7210298","Artificial Neural Network;Data Mining;Intrusion Detection;cloud computing","Artificial neural networks;Cloud computing;Computational modeling;Intrusion detection;Monitoring;Training","cloud computing;data mining;invasive software;neural nets;telecommunication traffic","ANN;Internet era;LIDF;artificial neural network;cloud computing;cloud intrusion detection system service;cloud traffic;data mining;layered intrusion detection framework;malware;normal traffic;online financial transactions","","0","","","","","21-23 March 2015","","IEEE","IEEE Conference Publications"
"An Intrusion Detection Algorithm Based on Decision Tree Technology","Juan Wang; Qiren Yang; Dasen Ren","Comput. & Network Center, Guizhou Univ. for Nat., Guiyang, China","Information Processing, 2009. APCIP 2009. Asia-Pacific Conference on","20090807","2009","2","","333","335","Traditional intrusion detection technology exists a lot of problems, such as low performance, low intelligent level, high false alarm rate, high false negative rate and so on. In this paper, C4.5 decision tree classification method is used to build an effective decision tree for intrusion detection, then convert the decision tree into rules and save them into the knowledge base of intrusion detection system. These rules are used to judge whether the new network behavior is normal or abnormal. Experiments show that: the detection accuracy rate of intrusion detection algorithm based on C4.5 decision tree is over 90%, and the process of constructing rules is easy to understand, so it is an effective method for intrusion detection.","","978-0-7695-3699-6","","10.1109/APCIP.2009.218","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5197204","C4.5 algorithm;data mining;decision tree;intrusion detection","Classification tree analysis;Computer networks;Data mining;Decision trees;Face detection;High performance computing;Information security;Intelligent networks;Intrusion detection;Testing","decision trees;knowledge based systems;security of data","decision tree classification;intrusion detection;knowledge base system","","1","","5","","","18-19 July 2009","","IEEE","IEEE Conference Publications"
"Statistical Analysis of Self-Similar Session Initiation Protocol (SIP) Messages for Anomaly Detection","Hentehzadeh, N.; Mehta, A.; Gurbani, V.K.; Gupta, L.; Tin Kam Ho; Wilathgamuwa, G.","","New Technologies, Mobility and Security (NTMS), 2011 4th IFIP International Conference on","20110228","2011","","","1","5","The Session Initiation Protocol (SIP) is an important multimedia session establishment protocol used on the Internet. Due to the nature and deployment realities of the protocol (ASCII message representation, widespread usage over UDP, limited use of encryption), it becomes relatively easy to attack the protocol at the message level to launch denial of service attacks. To mitigate this, self- learning systems have been proposed to detect anomalous SIP messages and filter them. However, previous works use datasets with large differences between the normal and anomalous message. This gives high performance for existing classification systems, including those based on Euclidean distances. We present our analysis on a new dataset that has minimal difference between normal and anomalous messages. Our findings indicate that existing classification schemes behave unsatisfactorily on our dataset. We demonstrate why this is the case by statistical analysis of our dataset, and furthermore, present feature reduction techniques to enhance the classification performance of existing classification schemes on our dataset.","2157-4952","978-1-4244-8705-9","978-1-4244-8703-5","10.1109/NTMS.2011.5720662","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5720662","","Computer crime;Euclidean distance;Feature extraction;Grammar;Internet;Protocols;Transforms","Internet;cryptographic protocols;message authentication;multimedia communication;pattern classification;signalling protocols;statistical analysis","Euclidean distance;Internet;anomalous message;anomaly detection;classification system;encryption;feature reduction technique;multimedia session establishment protocol;self learning system;session initiation protocol;statistical analysis","","8","","20","","","7-10 Feb. 2011","","IEEE","IEEE Conference Publications"
