"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=5658466,5982572,6413770,6903456,5625739,5972244,5438073,6754942,6587583,5873279,6845160,7124898,6421346,5541822,6261934,7038805,6063248,6735091,5990663,5197303,5975134,6488798,6154153,5485739,6132712,5207373,7086615,7118190,5573366,6204730,5340992,5421387,5343506,6128529,6918983,5452408,6552542,6058947,6334816,6820344,6118591,5486071,5428421,5453673,6387926,7194748,6748543,6030268,4808852,5696311,6997050,6077024,5633400,5734086,5983570,6394913,6974871,6360644,6449904,6755026,6233822,5541637,6781343,7116055,5305521,7266526,6212022,7097899,6085413,7284092,5558648,6753786,5976504,5601285,7043675,5575656,6828001,6298130,6023622,5431978,6457437,6423877,6584858,6754981,7300605,5198721,6141359,6481988,6654827,5703991,6983400,6158822,5514037,5986488,6320783,5453584,4959184,5593741,7232339,6857840",2015/11/03 10:30:37
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"An IDS detection algorithm based IBP neural network","Han Zhong-Xiang; Wang Xiao-Dong; Hu Xi-Ming; Duan Tao","Telecommun. Eng. Inst., Air Force Eng. Univ., Xi'an, China","Intelligent Computing and Intelligent Systems (ICIS), 2010 IEEE International Conference on","20101206","2010","2","","698","701","This paper discuss limitation of multi-ply feedback neural network algorithm, put forward a fast IDS detection algorithm based improved BP algorithm -IBP, new algorithm add a momentum item adopt alterable learn speed policy and batching, simulation with computer proves that choose bigger learning gene can quicken algorithm convergent speed. The modified algorithm has some advantage than traditional algorithm in convergent speed, susceptive to begin coefficient, stabilization in network.","","978-1-4244-6582-8","","10.1109/ICICISYS.2010.5658466","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5658466","IBP algorithm;convergent speed;intrusion detection","Analytical models;Surges","backpropagation;neural nets;security of data","convergent speed;fast IDS detection algorithm;improved BP algorithm;learning gene;momentum item","","0","","13","","","29-31 Oct. 2010","","IEEE","IEEE Conference Publications"
"Strategy based proxy to secure user agent from flooding attack in SIP","Hussain, I.; Nait-Abdesselam, F.","Lab. d''Inf. Paris Descartes, Univ. Paris Descartes, Paris, France","Wireless Communications and Mobile Computing Conference (IWCMC), 2011 7th International","20110811","2011","","","430","435","Voice over IP (VoIP) technology has proven to be an immensely useful technology during the last decade. Not only it provides various services to users (e.g. calls, instant messaging, internet conferencing etc), but it is also in a process of extending services (e.g. fax service). Due to the open environment of packet switched network, the signaling protocols (such as SIP and H.323) and the transport protocols (e.g. RTP and SRTP) used by VoIP, it is prone to unwanted accesses and does not comply with the security standards. VoIP is also vulnerable to threats from TCP/IP and UDP. Furthermore, the malicious users can exhaust proxy and end users with INIVTE flooding in SIP. In order to overcome these challenging issues, we propose a simple and robust method to detect INVITE flooding on the SIP proxy server by a strategic proxy model that is based on a user-specified threshold. This model is based on the traffic pattern of normal VoIP traffic and the attacked traffic pattern. Unlike considering only stateful proxies, our model is works for both stateless and stateful proxies.","","978-1-4244-9539-9","","10.1109/IWCMC.2011.5982572","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5982572","","Computer crime;Estimation;Floods;IP networks;Protocols;Registers;Servers","IP networks;Internet telephony;packet switching;signalling protocols;telecommunication security;telecommunication traffic;transport protocols","H.323;INIVTE flooding;SIP proxy server;SRTP;TCP/IP;UDP;VoIP technology;attacked traffic pattern;end users;flooding attack;malicious users;normal VoIP traffic;packet switched network;security standards;signaling protocols;stateful proxy;stateless proxy;strategic proxy model;strategy based proxy;transport protocols;unwanted accesses;user agent;user-specified threshold;voice over IP technology","","4","","18","","","4-8 July 2011","","IEEE","IEEE Conference Publications"
"Design on Test Method of Network-Based Intrusion Detection System","Liang Shen; Yuanyuan Yang; Zhijia Wang; Xiaoxiao Zhang; Jian Gu","Minist. of Public Security Quality Supervision &amp; Testing Center of Security Products for Comput. Inf. Syst., Third Res. Inst. of Minist. of Public Security, Shanghai, China","Control Engineering and Communication Technology (ICCECT), 2012 International Conference on","20130117","2012","","","661","664","Based on the research work of network-based intrusion detection system testing principles and conditions, this paper seeks the solution to unify practical research content and GA/T 403.1-2002 reasonably. Precisely, a more comprehensive and reasonable network-based intrusion detection system testing methodology as well as a complete testing work flow is proposed. Based on these foundations, design and realization of a testing tool is finished. As a result, the problems such as difficult to be tested and compared in the original testing project will be solved.","","978-1-4673-4499-9","","10.1109/ICCECT.2012.198","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6413770","NIDS;information security;pattern match;protocol analysis","Detectors;Intrusion detection;Pattern matching;Protocols;Standards","program testing;security of data","comprehensive network;network based intrusion detection system;reasonable network;test method design;work flow testing","","0","","10","","","7-9 Dec. 2012","","IEEE","IEEE Conference Publications"
"Silver Lining: Enforcing Secure Information Flow at the Cloud Edge","Khan, S.M.; Hamlen, K.W.; Kantarcioglu, M.","Dept. of Comput. Sci., Univ. of Texas at Dallas, Richardson, TX, USA","Cloud Engineering (IC2E), 2014 IEEE International Conference on","20140922","2014","","","37","46","SilverLine is a novel, exceptionally modular framework for enforcing mandatory information flow policies for Java computations on commodity, data-processing, Platform-as-a-Service clouds by leveraging Aspect-Oriented Programming (AOP) and In-lined Reference Monitors (IRMs). Unlike traditional system-level approaches, which typically require modifications to the cloud kernel software, OS/hypervisor, VM, or cloud file system, SilverLine automatically in-lines secure information flow tracking code into untrusted Java binaries as they arrive at the cloud. This facilitates efficient enforcement of a large, flexible class of information flow and mandatory access control policies without any customization of the cloud or its underlying infrastructure. The cloud and the enforcement framework can therefore be maintained completely separately and orthogonally (i.e., modularly). To demonstrate the approach's feasibility, a prototype implements and deploys SilverLine on a real-world data processing cloud-Hadoop MapReduce. Evaluation results demonstrate that SilverLine provides inter-process information flow security for Hadoop clouds with easy maintainability (through modularity) and low overhead.","","","","10.1109/IC2E.2014.83","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6903456","Access control;Aspect-Oriented Programming;Cloud computing;In-lined Reference Monitors;Information flow control;Security","Access control;Cloud computing;Java;Monitoring;Programming;Runtime","aspect-oriented programming;authorisation;cloud computing;parallel programming","AOP;Hadoop MapReduce;IRM;Java binary;Java computations;OS-hypervisor;SilverLine;VM;access control policy;aspect-oriented programming;cloud edge;cloud file system;cloud kernel software;data processing cloud;in-lined reference monitors;information flow policy;inter-process information flow security;operating systems;platform-as-a-service clouds;virtual machines","","0","","60","","","11-14 March 2014","","IEEE","IEEE Conference Publications"
"Disarming firewall","Shaikh, Z.A.; Ahmed, F.","Dept. of Comput. Sci., FAST NUCES, Karachi, Pakistan","Information and Emerging Technologies (ICIET), 2010 International Conference on","20101109","2010","","","1","6","We have focused on a particular mechanism of providing network security: firewall technology. Firewalls provide a false sense of security because they have inherent flaws that are continuously exploited by hackers. Current firewalls lack in providing adequate security against insiders. Literature suggests that these limitations arise from the deficiencies in firewall design. This paper presents a model of a firewall called disarming firewall. The model is composed of different components, each serving different purpose. The firewall protects against malicious insiders by limiting the attacking capabilities of each internal host. Knowing that obtaining knowledge of end systems is a precursor of an attack, the firewall hides the identity of OS and server software placed in DMZ from internal as well as external users. Another problem solved by the firewall is the general laziness in applying patches to the software. The auditing system of firewall actively monitors all systems in the perimeter and applies patches as soon as they are released.","","978-1-4244-8001-2","","10.1109/ICIET.2010.5625739","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5625739","Disarmed Host;Firewall;Network Security","Authentication;Fires;Internet;Monitoring;Servers;Software","authorisation;computer crime;operating systems (computers)","auditing system;disarming firewall;hackers;network security;operating system;server software","","0","","22","","","14-16 June 2010","","IEEE","IEEE Conference Publications"
"Semantic Intrusion Detection System using pattern matching and state transition analysis","Ganesh, K.S.; Sekar, M.R.; Vaidehi, V.","Dept. of Inf. Technol., Anna Univ., Chennai, India","Recent Trends in Information Technology (ICRTIT), 2011 International Conference on","20110804","2011","","","607","612","Emerging technologies have metamorphosed the nature of surveillance and monitoring application, but the sensory data collected using various gadgets still remain changeable and poorly synchronized. Recently data mining and state transition analysis are becoming important components in identifying intrusions. This paper proposes a semantic based intrusion detection scheme where state transition analysis, pattern matching and data mining techniques are integrated to maximize the detection accuracy. Patterns and rules are formulated based on the events detected by WSN. The sink receives information about the several events happening in the coverage area and correlates the streaming data (events) in spatial domain (several sensors) and time domain. The semantic rules are developed using ANTLR tool. The proposed scheme has been validated using a surveillance system for detecting an intruder. Implementations prove that the proposed hybrid intrusion detection scheme can accurately detect an intruder with the help of a wired network and an appropriate database.","","978-1-4577-0588-5","","10.1109/ICRTIT.2011.5972244","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5972244","ANTLR;Intrusion Detection System (IDS);Wireless Sensor Network (WSN)","Grammar;Image sensors;Intrusion detection;Pattern matching;Radiofrequency identification;Semantics","computer network security;data mining;pattern matching;wireless sensor networks","ANTLR tool;WSN;data mining technique;data streaming;hybrid intrusion detection scheme;metamorphosed;pattern matching;semantic based intrusion detection scheme;semantic rules;spatial domain;state transition analysis;surveillance system;time domain","","1","","19","","","3-5 June 2011","","IEEE","IEEE Conference Publications"
"Improving Network Intrusion Detection by Means of Domain-Aware Genetic Programming","Blasco, J.; Orfila, A.; Ribagorda, A.","Comput. Sci. Dept., Carlos III Univ. of Madrid, Leganes, Spain","Availability, Reliability, and Security, 2010. ARES '10 International Conference on","20100325","2010","","","327","332","One of the central areas in network intrusion detection is how to build effective systems that are able to distinguish normal from intrusive traffic. In this paper we explore the use of Genetic Programming (GP) for such a purpose. Although GP has already been studied for this task, the inner features of network intrusion detection have been systematically ignored. To avoid the blind use of GP shown in previous research, we guide the search by means of a fitness function based on recent advances on IDS evaluation. For the experimental work we use a well-known dataset (i.e. KDD-99) that has become a standard to compare research although its drawbacks. Results clearly show that an intelligent use of GP achieves systems that are comparable (and even better in realistic conditions) to top state-of-the-art proposals in terms of effectiveness, improving them in efficiency and simplicity.","","978-1-4244-5879-0","","10.1109/ARES.2010.53","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5438073","effectiveness;efficiency;genetic programming;intrusion detection","Availability;Computer network reliability;Computer networks;Computer science;Computer security;Computerized monitoring;Genetic programming;Intrusion detection;Proposals;Telecommunication traffic","genetic algorithms;security of data","domain-aware genetic programming;fitness function;intrusive traffic;network intrusion detection;normal traffic","","2","","22","","","15-18 Feb. 2010","","IEEE","IEEE Conference Publications"
"Efficient fingerprint extraction for high performance Intrusion Detection System","Haiyang Jiang; Gaogang Xie; Salamatian, K.","Inst. of Comput. Technol., Beijing, China","Computers and Communications (ISCC), 2013 IEEE Symposium on","20140306","2013","","","000179","000184","Deep Packet Inspection (DPI) module in Intrusion Detection Systems (IDSes) consists of two components: Pre-filter and Rule Verification (RV). Pre-filter adopts Multi-Pattern Matching (MPM) engine to filter out the vast majority of benign packets and then leave a few suspicious packets with false positives into RV component. These false positives are due to the scanning process in the pre-filter: it detects the traffic in a single pass against a set of fingerprints, which are extracted from the given ruleset by selecting only a small portion of the patterns in each signature. RV component precisely checks the suspicious packets and eliminates these false positives. The performance of DPI module is related to the extracted fingerprint set. An efficient fingerprint set should improve the pre-filter throughput, and at the same time decrease the count of checking activities in RV component. We show in this paper that these two requirements cannot be simultaneously satisfied in the existing fingerprint extraction strategies. Pre-filter performance greatly benefits from smaller fingerprint set because of the more compact MPM engine. But RV component suffers from the higher rate of false positives caused by the smaller fingerprint set. We optimally trade off these two requirements with a new extraction method in this work. Through analysing a small amount of training traffic in the initial phase, our strategy gives each fingerprint candidate an empirical weight for the subsequent extraction. Experimental results obtained by integrating our proposed method into the Snort IDS show that our strategy improves the IDS average throughput by at least 69% over the latest real ruleset and real traffic.","","","","10.1109/ISCC.2013.6754942","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6754942","Fingerprint;Intrusion Detection System;Pre-filter;Snort","Filtering;Fingerprint recognition;Indium phosphide;Inspection;TV","feature extraction;fingerprint identification;security of data","MPM engine;RV component;Snort IDS;fingerprint extraction strategies;high performance intrusion detection system;prefilter component;rule verification component","","0","","19","","","7-10 July 2013","","IEEE","IEEE Conference Publications"
"Probability-Based Location Aware Design and On-Demand Robotic Intrusion Detection System","Chia-How Lin; Kai-Tai Song","Inst. of Electr. Control Eng., Nat. Chiao Tung Univ., Hsinchu, Taiwan","Systems, Man, and Cybernetics: Systems, IEEE Transactions on","20140513","2014","44","6","705","715","For an on-demand robotic system, a location aware module provides location information of objects, users, and the mobile robot itself. This information supports various intelligent behaviors of a service robot in day-to-day scenarios. This paper presents a novel probability-based approach to building a location aware system. With this approach, the inconsistencies often seen in received signal strength indicator (RSSI) measurements are handled with a minimum of calibration. By taking off-line calibration measurement of a ZigBee sensor network, the inherent problem of signal uncertainty of to-be-localized nodes can be effectively resolved. The proposed RSSI-based algorithm allows flexible deployment of sensor nodes in various environments. The proposed algorithm has been verified in several typical environments and experiments show that the method outperforms existing algorithms. The location aware system has been integrated with an autonomous mobile robot to demonstrate the proposed on-demand robotic intruder detection system. In the experiments, three alarm sensors were employed to monitor abnormal conditions. If an intrusion was detected, the robot immediately moves to the location and transmits scene images to the user, allowing the user to respond to the situation in real time.","2168-2216","","","10.1109/TSMC.2013.2277691","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6587583","Autonomous navigation;location aware system;received signal strength indicator;security robot;sensor network","Mobile nodes;Robot sensing systems;Security;Wireless sensor networks;Zigbee","Zigbee;calibration;intelligent robots;mobile robots;mobility management (mobile radio);probability;safety systems;service robots","RSSI measurements;ZigBee sensor network;calibration;intelligent behaviors;location aware module;mobile robot;on-demand robotic intrusion detection system;probability-based location aware design;received signal strength indicator;service robot","","1","","26","","2013-08-28","June 2014","","IEEE","IEEE Journals & Magazines"
"A Dynamic Intrusion Detection Model Based on Immunity for Wireless Sensor Network","Zhao Jianhua; Liu Ning","Dept. of Comput. Sci., ShangLuo Univ., ShangLuo, China","Intelligent Systems and Applications (ISA), 2011 3rd International Workshop on","20110613","2011","","","1","3","To improve the security of wireless sensor network (WSN), this paper designed a dynamic immunity-based intrusion detection model for WSN. The model mainly achieved the generation of detector and antigen detection. In the process of antigen detection, the self model class was introduced to filter self element and reduce the workload of the detector. In the process of detector generation, the model realized the dynamic evolution of self set, the dynamic evolution of non-mature detector, mature detector and the memory detector. At the same time, vaccine extraction and vaccination technology was applied to improve the diversity of antibodies. Simulation results showed that the model had good detection rate and low energy consumption.","","978-1-4244-9855-0","978-1-4244-9857-4","10.1109/ISA.2011.5873279","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5873279","","Data models;Detectors;Immune system;Intrusion detection;Vaccines;Wireless sensor networks","telecommunication security;wireless sensor networks","WSN;antigen detection;dynamic evolution;dynamic immunity based intrusion detection model;memory detector;vaccination technology;vaccine extraction;wireless sensor network","","0","","7","","","28-29 May 2011","","IEEE","IEEE Conference Publications"
