"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=6063441,5301983,6755152,6508069,6841978,6977561,7249461,6497883,6363077,7229755,5261007,6156010,6182308,6332390,7193071,6828090,5508146,5662398,7219827,6766917,5607423,7090973,5668982,4939152,6131185,6766347,6802673,6860412,5606495,7247214,7029942,5683235,5438076,6423597,5619200,6155892,6179141,5716269,6805165,6261759,5254162,6637317,6037280,5654405,6949297,5936317,6906469,6617506,7051949,5656587,5231405,6185110,6393577,7154823,5600057,5504372,6305685,6583469,5466919,4809188,5713478,5715059,6205453,5231276,5445840,6823958,5138087,6664405,6188153,6061325,6526269,5659004,6980283,5958237,7296445,5749876,6719161,5403018,5704465,6553828,6122818,5369402,6459829,5396211,5480719,5622757,6427168,6125695,5570991,6127643,5928949,7158895,6040429,5158473,5334920,4976374,5640420,6299403,7272921,5564604",2015/11/03 10:25:39
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A Distributed Solution for Privacy Preserving Outlier Detection","Luong The Dung; Ho Tu Bao","Inf. Technol. Center, Gov. Inf. Security Comm., Hanoi, Vietnam","Knowledge and Systems Engineering (KSE), 2011 Third International Conference on","20111031","2011","","","26","31","In this paper, we study some parties - each has a private data set - want to conduct the outlier detection on their joint data set, but none of them want to disclose its private data to the other parties. We propose a linear transformation technique to design protocols of secure multivariate outlier detection in both horizontally and vertically distributed data models. While different from the most of previous techniques in a privacy preserving fashion for distance-based outliers detection, our focus is the technique in statistics for detecting outliers.","","978-1-4577-1848-9","","10.1109/KSE.2011.13","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6063441","Privacy Preserving Outlier Detection;linear transformation","Complexity theory;Data privacy;Distributed databases;Privacy;Protocols;Security;Vectors","data privacy;protocols","distance based outlier detection;distributed solution;linear transformation technique;privacy preserving outlier detection;private data set;secure multivariate outlier detection;vertically distributed data model","","1","","23","","","14-17 Oct. 2011","","IEEE","IEEE Conference Publications"
"The Research of NIDS Based on Improved GA","Qiao Pei-li; Chen Shi-Feng; Su Jie","Dept. Comput. Sci. & Technol., Harbin Univ. of Sci. & Technol., Harbin, China","Wireless Communications, Networking and Mobile Computing, 2009. WiCom '09. 5th International Conference on","20091030","2009","","","1","4","To settle the problems in existing intrusion detection systems, this paper researches the application of genetic algorithms in intrusion detection system, discusses the fitness function structure, and improves population choice and selection operator and crossover operator and mutation operator. We propose an intrusion detection model based on improved genetic algorithm and proves it's feasible by experiments.","","978-1-4244-3692-7","978-1-4244-3693-4","10.1109/WICOM.2009.5301983","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5301983","","Application software;Binary codes;Biological system modeling;Computer science;Decoding;Evolution (biology);Genetic algorithms;Genetic mutations;Intrusion detection;Reflective binary codes","genetic algorithms;security of data","crossover operator;fitness function structure;genetic algorithms;mutation operator;network intrusion detection system;selection operator","","0","","5","","","24-26 Sept. 2009","","IEEE","IEEE Conference Publications"
"An Architecture for Data Security in Cloud Computing","Sugumaran, M.; Murugan, B.B.; Kamalraj, D.","Dept. of Comput. Sci. & Eng., Pondicherry Eng. Coll., Pondicherry, India","Computing and Communication Technologies (WCCCT), 2014 World Congress on","20140403","2014","","","252","255","Cloud computing is a more flexible, cost effective and proven delivery platform for providing business or consumer services over the Internet. Cloud computing supports distributed service oriented architecture, multi-user and multi-domain administrative infrastructure. So, it is more prone to security threats and vulnerabilities. At present, a major concern in cloud adoption is towards its security and privacy. Security and privacy issues are of great concern to cloud service providers who are actually hosting the services. In most cases, the provider must guarantee that their infrastructure is secure and clients' data and applications are safe, by implementing security policies and mechanisms. The security issues are organized into several general categories: trust, identity management, software isolation, data protection, availability reliability, ownership, data backup, data portability and conversion, multi platform support and intellectual property. In this paper, it is discuss about some of the techniques that were implemented to protect data and propose architecture to protect data in cloud. This architecture was developed to store data in cloud in encrypted data format using cryptography technique which is based on block cipher.","","978-1-4799-2876-7","","10.1109/WCCCT.2014.53","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6755152","Cloud computing;data privacy;data security;symmetric cryptography;virtualization","Ciphers;Cloud computing;Computer architecture;Encryption","cloud computing;cryptography;data protection;electronic data interchange;industrial property;safety-critical software;service-oriented architecture","block cipher;business services;client data;cloud computing;cloud service providers;consumer services;cryptography technique;data availability;data backup;data conversion;data ownership;data portability;data privacy;data protection;data reliability;data security architecture;data storage;distributed service-oriented architecture;encrypted data format;identity management;intellectual property;multiuser multidomain administrative infrastructure;software isolation;trust factor","","0","","33","","","Feb. 27 2014-March 1 2014","","IEEE","IEEE Conference Publications"
"Balanced neighborhood aware clustering technique in Wireless Sensor Networks","Bhowmik, S.; Sen, A.; Bhattacharjee, S.","Belzabar Softwares Design India Pvt. Ltd., Delhi, India","Power, Control and Embedded Systems (ICPCES), 2012 2nd International Conference on","20130425","2012","","","1","5","Clustering forms the basis of a well structured Wireless Sensor Networks. Formation of efficient clusters leads to longer lifetime of the sensor networks. So we tend to optimize the initial clustering process. In this paper we have proposed Mean neighbor clustering algorithm that evenly distributes the nodes around the clusters and form well balanced clusters in the system. The proposed Mean neighbor clustering protocol uses the local neighborhood information to form balanced clusters in sensor networks. The proposed method is also compared with various existing clustering protocols in sensor networks. Comparison is done based on parameters like cluster number, average cluster, cluster range, circularity and hop distance. Simulations show that our proposed algorithm performs better than other neighborhood aware clustering techniques.","","978-1-4673-1047-5","","10.1109/ICPCES.2012.6508069","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6508069","Wireless Sensor Networks;average cluster;balanced clustering;circularity;cluster number;cluster range;clustering;hop distance;mean neighbor clustering;neighborhood aware clustering","","pattern clustering;protocols;telecommunication network reliability;wireless sensor networks","average cluster;balanced neighborhood aware clustering technique;cluster formation;cluster number;cluster range;clustering process;hop distance;local neighborhood information;mean neighbor clustering algorithm;mean neighbor clustering protocol;node distribution;sensor network lifetime;wireless sensor network","","0","","12","","","17-19 Dec. 2012","","IEEE","IEEE Conference Publications"
"Network Intrusion Detection System using attack behavior classification","Al-Jarrah, O.; Arafat, A.","Dept. of Comput. Eng., Jordan Univ. of Sci. & Technol., Irbid, Jordan","Information and Communication Systems (ICICS), 2014 5th International Conference on","20140626","2014","","","1","6","Intrusion Detection Systems (IDS) have become a necessity in computer security systems because of the increase in unauthorized accesses and attacks. Intrusion Detection is a major component in computer security systems that can be classified as Host-based Intrusion Detection System (HIDS), which protects a certain host or system and Network-based Intrusion detection system (NIDS), which protects a network of hosts and systems. This paper addresses Probes attacks or reconnaissance attacks, which try to collect any possible relevant information in the network. Network probe attacks have two types: Host Sweep and Port Scan attacks. Host Sweep attacks determine the hosts that exist in the network, while port scan attacks determine the available services that exist in the network. This paper uses an intelligent system to maximize the recognition rate of network attacks by embedding the temporal behavior of the attacks into a TDNN neural network structure. The proposed system consists of five modules: packet capture engine, preprocessor, pattern recognition, classification, and monitoring and alert module. We have tested the system in a real environment where it has shown good capability in detecting attacks. In addition, the system has been tested using DARPA 1998 dataset with 100% recognition rate. In fact, our system can recognize attacks in a constant time.","","978-1-4799-3022-7","","10.1109/IACS.2014.6841978","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6841978","Host sweep;Intrusion Detection Systems;Network probe attack;Port scan;TDNN neural network","IP networks;Intrusion detection;Neural networks;Pattern recognition;Ports (Computers);Probes;Protocols","computer network security;neural nets;pattern classification","HIDS;NIDS;TDNN neural network structure;alert module;attack behavior classification;computer security systems;host sweep attacks;host-based intrusion detection system;network intrusion detection system;network probe attacks;packet capture engine;pattern classification;pattern recognition;port scan attacks;preprocessor;reconnaissance attacks;unauthorized accesses","","0","","26","","","1-3 April 2014","","IEEE","IEEE Conference Publications"
"Agricultural Drought Data Acquisition and Transmission System Based on Internet of Things","Liu Ping","Dept. of Phys. & Chem., Heihe Univ., Heihe, China","Intelligent Systems Design and Engineering Applications (ISDEA), 2014 Fifth International Conference on","20141206","2014","","","128","132","The real-time acquisition and transmission system of agricultural drought data is researched. With the real time acquisition and analysis of agricultural drought data, it can effectively and accurately predict and analyze the agricultural drought data and provide scientific decision-making of water supply and drainage engineering. It has great significance in increasing agricultural production and to promoting agricultural production. Based on Internet of things technology, the networking sensing layer is distributed in the agricultural infrastructures, real-time data acquisition is realized, the network transmission layer is used to transmit the agricultural drought data, the scientific decision-making of water supply and drainage is realized in the decision layer based on expert system, the scientific decision-making of water supply and drainage is realized. The design scheme of agricultural drought data acquisition and transmission system is proposed based on Internet of Things. The infrared detector 512X10 is designed, the amplification of the input matching circuit are used in circuit design with low noise, for filtering and de-noising processing is realized in the FPGA for the agricultural drought data acquisition. Simulation result shows that the system acquisition and transmission performance is perfect, and it has prospective application value in the agricultural drought data acquisition and analysis.","","978-1-4799-4262-6","","10.1109/ISDEA.2014.36","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6977561","agricultural drought data;data acquisition;data transmission;system design","Data acquisition;Data communication;Internet of Things;Ports (Computers);Real-time systems;Universal Serial Bus","Internet of Things;agricultural engineering;data acquisition;hydrology;infrared detectors;irrigation;water supply","512X10 infrared detector;Internet of Things;agricultural drought data acquisition;data transmission;drainage engineering;networking sensing layer;scientific decision making;water supply","","0","","5","","","15-16 June 2014","","IEEE","IEEE Conference Publications"
"Matrix-based parallel pattern matching method","Hongli Zhang; Dongliang Xu; Lei Zhang; Yanbin Sun","Sch. of Comput. Sci. & Technol., Harbin Inst. of Technol., Harbin, China","Communications (ICC), 2015 IEEE International Conference on","20150910","2015","","","7114","7119","This study presents pattern matching algorithms, based on vector and matrix models that are suitable for parallel pattern matching. On these two models, we further proposed the vector-based single-pattern matching (VBSP) and the matrix-based multi-pattern matching (MBMP) algorithms, as well as the matrix-based multi-pattern approximate (MBMPA) algorithm and the matrix-based multi-pattern exact (MBMPE) algorithm. The G-MBMP algorithm refers to the implementation of the MBMP algorithm on a graphics processing unit (GPU). The performance of the G-MBMPA is better than that of the G-impMASM. The performance of the G-MBMPE is better than that of the G-WM (GPU-based WM algorithm) and that of the G-AC algorithms (GPU-based AC algorithm). The memory of the G-MBMPE algorithm is the least of the three algorithms and is significantly less than that of the G-AC algorithm.","","","","10.1109/ICC.2015.7249461","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7249461","G-MAMP;GPU;matrix;parallel pattern matching","Approximation algorithms;Computational modeling;Graphics processing units;Instruction sets;Matrix converters;Pattern matching;Security","graphics processing units;matrix algebra;parallel algorithms;pattern matching;vectors","graphics processing unit;matrix based multipattern approximate algorithm;matrix based multipattern exact algorithm;matrix based multipattern matching algorithm;matrix based parallel pattern matching;vector based single pattern matching algorithm","","0","","13","","","8-12 June 2015","","IEEE","IEEE Conference Publications"
"Cyber/physical security vulnerability assessment integration","Macdonald, D.; Clements, S.L.; Patrick, S.W.; Perkins, C.; Muller, G.; Lancaster, M.J.; Hutton, W.","Pacific Northwest Nat. Lab. Richland, Richland, WA, USA","Innovative Smart Grid Technologies (ISGT), 2013 IEEE PES","20130415","2013","","","1","6","Securing high value and critical assets is one of the biggest challenges facing this nation and others around the world. In modern integrated systems, there are four potential modes of attack available to an adversary: 1 physical only attack, 2 cyber only attack, 3 physical-enabled cyber attack, 4 cyber-enabled physical attack. Blended attacks involve an adversary working in one domain to reduce system effectiveness in another domain. This enables the attacker to penetrate further into the overall layered defenses. Existing vulnerability assessment (VA) processes and software tools which predict facility vulnerabilities typically evaluate the physical and cyber domains separately. Vulnerabilities which result from the integration of cyber-physical control systems are not well characterized and are often overlooked by existing assessment approaches. In this paper, we modified modification of the timely detection methodology, used for decades in physical security VAs, to include cyber components. The Physical and Cyber Risk Analysis Tool (PACRAT) prototype illustrates an integrated vulnerability assessment that includes cyber-physical interdependencies. Information about facility layout, network topology, and emplaced safeguards is used to evaluate how well suited a facility is to detect, delay, and respond to attacks, to identify the pathways most vulnerable to attack, and to evaluate how often safeguards are compromised for a given threat or adversary type. We have tested the PACRAT prototype on critical infrastructure facilities and the results are promising. Future work includes extending the model to prescribe the recommended security improvements via an automated cost-benefit analysis.","","978-1-4673-4894-2","978-1-4673-4895-9","10.1109/ISGT.2013.6497883","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6497883","Modeling;Power Industry;Risk analysis;Security;Simulation","Analytical models;Computational modeling;Computer security;Delays;Organizations;Software tools","cost-benefit analysis;critical infrastructures;risk analysis;security of data","PACRAT;Physical and Cyber Risk Analysis Tool;attack delay;attack detection;attack response;automated cost-benefit analysis;blended attack;critical asset security;critical infrastructure facility;cyber components;cyber only attack;cyber-enabled physical attack;cyber-physical control system;cyber-physical interdependency;cyber-physical security vulnerability assessment integration;emplaced safeguard;facility layout;facility vulnerability prediction;high value asset security;layered defense;network topology;physical only attack;physical-enabled cyber attack;security improvement;software tool;system effectiveness reduction","","0","","5","","","24-27 Feb. 2013","","IEEE","IEEE Conference Publications"
"Performance Evaluation of Multi-pattern Matching Algorithms on Smartphone","Amamra, A.; Talhi, C.; Robert, J.","Dept. of Software Eng. &amp; Inf. Technol., Ecole de Technol. Super., Montreal, QC, Canada","Broadband, Wireless Computing, Communication and Applications (BWCCA), 2012 Seventh International Conference on","20130121","2012","","","329","334","Dramatic increase of smartphones malwares has imposed adopting malware detection solution for them. Signature-based technique is widely used in commercial Antivirus and it is based on multi-pattern matching algorithms. In this paper, we discuss several multi-pattern matching algorithms and review their complexities. We implement and evaluate their performance on limited resources environment, which is Android Smartphone. We study Android memory management and identify the available memory. We compare the available memory with required by each algorithm. We classify algorithms according to their memory budgets.","","978-1-4673-2972-9","","10.1109/BWCCA.2012.61","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6363077","Malware Detection;Pattern Matching;Signature-based technique;Smartphone;Smartphone Memory","Algorithm design and analysis;Classification algorithms;Malware;Memory management;Pattern matching;Random access memory;Smart phones","Linux;digital signatures;invasive software;pattern matching;performance evaluation;resource allocation;smart phones;storage management","Android memory management;Android smartphone;available memory identification;commercial antivirus;limited resource environment;malware detection solution;multipattern matching algorithms;performance evaluation;signature-based technique;smartphone malwares","","0","","25","","","12-14 Nov. 2012","","IEEE","IEEE Conference Publications"
"Setting up an energy measurable application bed of Wireless Sensor Network for the improved energy economics","Thangaraj, M.; Anuradha, S.","Dept. of Comput. Sci., Madurai Kamaraj Univ., Palgalai Nagar, India","Advanced Computing (ICoAC), 2014 Sixth International Conference on","20150831","2014","","","102","107","The Energy Engineering study and Energy Optimization initiatives have shown significant growth in the field of Wireless Sensor Network (WSN). But while setting up the WSN application bed the application specific Quality of Service parameters are considered in greater account, whereas the energy relevant parameters of activity and processes are ignored. Later hardware, topology, application and algorithmic components and embedded codings are adjusted for energy monitoring and energy improvements. None of energy improvement initiatives validate whether the energy correction improves the overall network energy, rather they focus on the one aspect of the energy improvement. Very rarely the economics involved in the energy correction and economics of optimized energy are validated. Most of the time it became the overhead for the person who sets up the application bed as hardware, embedded coding, instrument driver, application coding vendors least bother about the energy aspect. This paper is going to propose the design, deployment aspects at various stages of the Wireless Sensor Network for energy monitoring and improvement initiatives as well highlight the various market available vendor products with its lacking aspect of energy.","","978-1-4799-8466-4","","10.1109/ICoAC.2014.7229755","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7229755","Application bed;Economics;Energy;Monitoring;Wireless Sensor Network","Bit rate;Economics;Energy measurement;Hardware;Monitoring;Routing protocols;Wireless sensor networks","quality of service;wireless sensor networks","WSN;application coding vendor;embedded coding;energy improvement;energy measurable application;energy monitoring;instrument driver;quality of service;wireless sensor network","","0","","13","","","17-19 Dec. 2014","","IEEE","IEEE Conference Publications"
