"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=4444065,1500110,5462149,5360964,1571273,4897305,5333009,7083519,5644999,6321069,1628440,4724653,6266990,6542526,1183435,5478852,6451183,4084959,4100784,7219899,5636383,1515762,4534459,4142533,7027606,4493603,5680347,5997513,1238076,5282972,7038200,1588287,5439201,5328990,5643667,1378401,5136452,4021813,4110291,4550834,6578274,5355038,5578474,816012,6949927,6492547,5483870,1593102,4530270,5714703,4469390,1716408,6726491,5719540,6770369,7284079,6059956,4392174,4666407,4756576,5607649,5989048,5601324,5116333,4317815,6040153,6781255,4812153,6341457,4347201,6575297,5954494,4225002,7184860,5176006,4195445,4772012,6906761,4509892,7073179,6201043,4724378,5482631,1342195,4086245,6320108,6844277,6999702,6549057,6227763,6950749,4287516,6733649,7016208,1498070,4494160,1344773,1324121,1279308,6987018",2015/11/22 18:37:26
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Lightweight Detection of DoS Attacks","Pukkawanna, S.; Visoottiviseth, V.; Pongpaibool, P.","Mahidol Univ., Bangkok","Networks, 2007. ICON 2007. 15th IEEE International Conference on","20080128","2007","","","77","82","Denial of service (DoS) attacks have continued to evolve and impact availability of the Internet infrastructure. Many researchers in the field of network security and system survivability have been developing mechanisms to detect DoS attacks. By doing so they hope to maximize accurate detections (true-positive) and minimize non-justified detections (false-positive). This research proposes a lightweight method to identify DoS attacks by analyzing host behaviors. Our method is based on the concept of BLINd Classification or BLINC: no access to packet payload, no knowledge of port numbers, and no additional information other than what current flow collectors provide. Rather than using pre-defined signatures or rules as in typical Intrusion Detection Systems, BLINC maps flows into graphlets of each attack pattern. In this work we create three types of graphlets for the following DoS attack patterns: SYN flood, ICMP flood, and host scan. Results show that our method can identify all occurrences and all hosts associated with attack activities, with a low percentage of false positive.","1556-6463","978-1-4244-1230-3","978-1-4244-1230-3","10.1109/ICON.2007.4444065","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4444065","","Availability;Bandwidth;Computer crime;Computer science;Floods;Inspection;Intrusion detection;Payloads;Telecommunication traffic;Web and internet services","Internet;computer network reliability;telecommunication security","DoS attack;Internet;denial of service;lightweight detection;network security;system survivability","","4","","19","","","19-21 Nov. 2007","","IEEE","IEEE Conference Publications"
"Intrusion detection and simulation for high-speed networks","Fei Yu; Xiaoping Dai; Yue Shen; Huang Huang; Miaoliang Zhu","Sch. of Comput. & Inf. Eng., Hunan Agric. Univ., Changsha, China","Services Systems and Services Management, 2005. Proceedings of ICSSSM '05. 2005 International Conference on","20050829","2005","2","","835","840 Vol. 2","The problem in network security presently is how to get real-time intrusion detection and alert. In the paper, we design intrusion detection system architecture and arithmetic again, meanwhile put forward an improved pattern matching arithmetic based on protocol analysis and theorization machine on Frete. New architecture can use network processor to collect and analyze data in network bottom, which enhance the speed and efficiency in intrusion detection system.","","0-7803-8971-9","","10.1109/ICSSSM.2005.1500110","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1500110","","Analytical models;Data analysis;Data communication;Databases;Ethernet networks;Intrusion detection;Pattern analysis;Pattern matching;Protocols;Stochastic processes","pattern matching;protocols;security of data;telecommunication security","Frete;data analysis;data collection;high-speed networks;intrusion detection arithmetic;intrusion detection system architecture;intrusion simulation;network processor;network security;pattern matching arithmetic;protocol analysis;real-time intrusion alert;real-time intrusion detection;theorization machine","","1","","11","","","13-15 June 2005","","IEEE","IEEE Conference Publications"
"Robust and Fast Pattern Matching for Intrusion Detection","Namjoshi, K.; Narlikar, G.","Bell Labs., Alcatel-Lucent, Paris, France","INFOCOM, 2010 Proceedings IEEE","20100506","2010","","","1","9","The rule language of an Intrusion Detection System (IDS) plays a critical role in its effectiveness. A rule language must be expressive, in order to describe attack patterns as precisely as possible. It must also allow for a matching algorithm with predictable and low complexity, in order to ensure robustness against denial-of-service attacks. Unfortunately, these requirements often conflict. We show, for instance, that a single rule, when coupled with a backtracking matching algorithm, can bring the processing rate down to nearly ONE packet per second. Performance vulnerabilities of this type are known for patterns described using regular expressions, and can be avoided by using a deterministic matching algorithm. Increasingly, however, rules are being written using the more powerful regex syntax, which includes non-regular features such as back-references. The matching algorithm for general regex's is based on backtracking, and is thus vulnerable to attacks. The main contribution of this paper is a deterministic algorithm for the full regex syntax, which builds upon the deterministic algorithm for regular expressions. We provide a (rough) complexity bound on the worst-case performance, and show that this bound can be tightened through compile-time analysis of the regex structure. These bounds can be used as an admissibility check, to isolate expressions that require further analysis. Finally, we present an implementation of these algorithms in the context of the Snort IDS, and experimental results on several packet traces which show substantial improvement over the backtracking algorithm.","0743-166X","978-1-4244-5836-3","","10.1109/INFCOM.2010.5462149","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5462149","","Automata;Communications Society;Computer crime;Data security;Intrusion detection;Pattern matching;Performance analysis;Prediction algorithms;Protection;Robustness","backtracking;computational complexity;deterministic algorithms;pattern matching;security of data","Snort IDS;backtracking matching algorithm;compile-time analysis;denial-of-service attacks;deterministic matching algorithm;fast pattern matching;intrusion detection systems;processing rate;regex syntax;robust pattern matching;robustness;rule language","","4","1","36","","","14-19 March 2010","","IEEE","IEEE Conference Publications"
"An innovative paralleled packet algorithm with Plus Bits","Yun Liu; Wenjie Li; Ran Cai; Qiong Sun; Xiaohua Huang; Yan Ma","Res. Inst. of Networking Technol., Beijing Univ. of Posts & Telecommun., Beijing, China","Network Infrastructure and Digital Content, 2009. IC-NIDC 2009. IEEE International Conference on","20091231","2009","","","247","251","Packet classification (PC) is one of the core technologies for next generation network service. The goal is to classify packet into different Â¿flowÂ¿ and classification result can be applied in differentiated service. Though many multi-dimensional classifications have been put forward, few of them could accomplish fast search speed, low storage requirements and fast updates at the same time, especially when these algorithms are revised from IPv4 to IPv6. In this paper, we present an innovative packet classification algorithm, called partial paralleled algorithm based on plus bits (P3). P3 algorithm begins by two paralleled single-field engines and followed by hash table of the remained 3 fields. A novel structure, plus bits, is introduced to reduce hash memory accesses. For a 4k filterset, P3 algorithm can achieve about 9 memory accesses on average, taking 326 KB of memory for its data structure and supporting incremental update. We show that our P3 algorithm can meet the demand of current PC requirements.","","978-1-4244-4898-2","978-1-4244-4900-6","10.1109/ICNIDC.2009.5360964","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5360964","Hash;Partial Parallelism;Plus Bits","Classification algorithms;Costs;Data structures;Filters;Laboratories;Radio access networks;Random access memory;Search engines;Software algorithms;Sun","IP networks;Web services;cryptography","IPv4;IPv6;differentiated service;hash memory access reduction;multidimensional classifications;next generation network service;packet classification;paralleled packet algorithm;partial paralleled algorithm","","0","","8","","","6-8 Nov. 2009","","IEEE","IEEE Conference Publications"
"Infrastructures for information technology systems","Ramamoorthy, C.V.; Seker, R.","Electr. Eng. & Comput. Sci., California Univ., Berkeley, CA, USA","Systems, Man and Cybernetics, 2005 IEEE International Conference on","20060110","2005","1","","979","986 Vol. 1","The existing definitions for infrastructure notion do not seem to completely capture its impact, outreach, and the importance of entities it represents. Thorough understanding of the concept is necessary if we are to develop long-lasting adaptive infrastructures, which can handle the continuously increasing service demands and threats. We study the infrastructure notion to understand and clarify its definition, impact, and scope. We take different perspectives for exploring subtle relationships between a system and its infrastructure. We provide various classifications to cope with the inherent complexity of the infrastructure notion. Our emphasis is the information technology infrastructure, its security, and survivability.","","0-7803-9298-1","","10.1109/ICSMC.2005.1571273","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1571273","Infrastructure;computer security;disaster-hardening;evolution;information technology infrastructure","Air transportation;Computer science;Computer security;Context;Information security;Information technology;Maintenance;Power generation;Power grids;Power system reliability","information systems;information technology;security of data","adaptive infrastructures;computer security;information technology infrastructure","","0","","9","","","2005","","IEEE","IEEE Conference Publications"
"A novel Intrusion Detection Framework for IP-based sensor networks","Amin, S.O.; Yoon jig Young; Siddiqui, M.S.; Choong Seon Hong","Dept. of Comput. Eng., Kyung Hee Univ., Yongin","Information Networking, 2009. ICOIN 2009. International Conference on","20090428","2009","","","1","3","Utilization of IP in sensor networks converges them to a unified and simple naming and addressing hierarchy. Thereby, allowing us to be benefited from the existing well established tools and technologies of IP networks. Along with many other unveiled issues, securing IP-USN (IP based Ubiquitous Sensor Network) is of great concern for researchers so that future market satisfaction and demands can be met. Without a proper security framework, it is hard to envisaged IP-USN realm. In this paper we propose a novel Intrusion Detection Framework for IPUSN. According to the best of our knowledge this is the first security framework for any kind of IP based sensor devices. The proposed scheme is fast, lightweight in terms of computation and memory, which make it appropriate for resource constrained sensor devices.","","978-89-960761-3-1","978-89-960761-3-1","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4897305","","Computer architecture;Computer crime;IP networks;Internet;Intrusion detection;Next generation networking;Patient monitoring;Proposals;Security;Standardization","IP networks;ubiquitous computing;wireless sensor networks","IP-based sensor networks;intrusion detection framework;ubiquitous sensor networks","","0","","7","","","21-24 Jan. 2009","","IEEE","IEEE Conference Publications"
"Security technologies, usage and guidelines in SCADA system networks","Kiuchi, M.; Serizawa, Y.","Central Res. Inst. of Electr. Power Ind. (CRIEPI), Tokyo, Japan","ICCAS-SICE, 2009","20091113","2009","","","4607","4612","The use of off-the-shelf IT systems in SCADA systems has increased, resulting in higher usability at a lower cost. This has introduced a higher risk from cyber threats. As many SCADA systems play an important role in infrastructure and industrial systems, it is important to maintain reliability and security. However, applying cyber security measures should not interfere with the functionality of the SCADA system. We used a model SCADA system to assess various security measures deployed in the system. In addition, standards and guidelines will become more important for selecting appropriate security.","","978-4-907764-34-0","978-4-907764-33-3","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5333009","Cyber security;IP network;IT systems;SCADA system;guideline","Access protocols;Business communication;Communication system control;Communication system security;Computer security;Control systems;Electronic mail;Guidelines;Network servers;SCADA systems","IP networks;SCADA systems;security of data","SCADA system networks;cyber security guidelines;cyber security technology;cyber security usage;off-the-shelf IT systems","","0","","24","","","18-21 Aug. 2009","","IEEE","IEEE Conference Publications"
"Security of SIP-based infrastructure against malicious message attacks","Shrestha, A.K.","Dept. of Comput. & Electron., Tribhuvan Univ., Kathmandu, Nepal","Software, Knowledge, Information Management and Applications (SKIMA), 2014 8th International Conference on","20150409","2014","","","1","8","Nowadays Session Initiation Protocol (SIP) has become the most widely used signaling protocol by the vendors in the Voice over Internet Protocol (VoIP) communication. As the SIP is gaining popularity, open architecture of VoIP often makes SIP vulnerable to so many threats. The paper introduces SIP along with its different security mechanisms with the focus on attack signatures generation technique to identify the malformed SIP messages. It aims to generate various malicious SIP messages and to verify the limitations of the existing classical Intrusion Detection System (IDS) in identifying the malicious messages. Then it sets out to implement an improved detection framework using the rules as regular expression. The experiments were carried out using SER as an open source SIP server, Kphone and X-lite as SIP clients and the SIPSAK as an attacking tool on a testbed architecture which was in a form of virtual environment created with VMware. The platforms used were BackTrack7 and Windows 7. The test was first performed on SNORT, an open source IDS and later by adding the improved detection rules in the configuration file of the SIP server. The successful attacks on the classical attack-signatures generation framework proved that the existing IDSs couldn't identify logical errors in the malicious SIP messages. The proposed detection module identified and rejected all kind of malicious SIP messages with acceptable processing overheads. Moreover the associated signatures database can also be incorporated into other VoIP protocols and open source IDSs like SNORT. This paper has provided the effective mechanism in creating well-formed defense against malicious SIP message attacks to ensure the integrity and security of VoIP subsystems.","","","","10.1109/SKIMA.2014.7083519","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7083519","Intrusion detection system;Malicious message;SIP;SQL injection;VoIP","Inspection;Internet;Protocols;Security;Servers;Standards;Syntactics","Internet telephony;client-server systems;computer network security;digital signatures;public domain software;signalling protocols;virtual machines","BackTrack7;IDS;Kphone;SER;SIP clients;SIP server;SIP-based infrastructure security;SIPSAK;SNORT;Session Initiation Protocol;VMware;VoIP communication;VoIP subsystem integrity;VoIP subsystem security;Voice over Internet Protocol communication;Windows 7;X-lite;attack signature generation technique;attack-signature generation framework;attacking tool;configuration file;detection rule improvement;intrusion detection system;logical error identification;malformed SIP message identification;malicious SIP message attacks;malicious SIP messages;malicious message attacks;malicious message identification;open architecture;open source IDS;open source SIP server;processing overheads;regular expression;security mechanisms;signaling protocol;signature database;testbed architecture;threat vulnerability;virtual environment","","0","","8","","","18-20 Dec. 2014","","IEEE","IEEE Conference Publications"
"Forming Virtualized Secure Framework for Location Based Services (LBS) using Direct Anonymous Attestation (DAA) protocol","Othman, H.; Hashim, H.; Razmi, M.A.Y.; Manan, J.A.","Fac. of Electr. Eng., Univ. Teknol. MARA (UiTM), Shah Alam, Malaysia","Wireless and Mobile Computing, Networking and Communications (WiMob), 2010 IEEE 6th International Conference on","20101129","2010","","","622","629","The tremendous growth in mobile and wireless communications comes with more pervasive applications. Current mobile device platform does not allow a local or remote user to attest the target platform. The limitation of using existing software-based protection alone can be easily affected by malicious codes and it cannot assure its own integrity. In this paper, we explore a new approach of anonymity issues in Privacy Enhancing Technologies (PETs) which will result in the privacy enhancement of user personal data and location information in mobile network services. We create the foundation for running trusted applications, network and services on top of existing Mobile Location Protocol (MLP). We also propose a Virtualized Secure Framework between mobile devices (clients) and Location Based Services (LBS) Server in Virtual Machine (VM) environment based on Direct Anonymous Attestation protocol. Trusted Platform Module (TPM) acts as the foundation for mobile security mechanisms and privacy of user's information. Virtualization is needed to improve the utilization of existing computing resources and to reduce hardware. Every single device found in a physical machine will be virtualized in the VMs. DAA protocol is proposed to anonymously verify the authority of users and preserve privacy of user's private location information.","","978-1-4244-7743-2","978-1-4244-7741-8","10.1109/WIMOB.2010.5644999","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5644999","Attestation Protocol;Location Based Services (LBS);Mobile Communication Security;Trusted Platform Module (TPM);Virtualization","Cryptography;Driver circuits;Hardware;Mobile communication;Mobile computing;Programmable logic arrays;WiMAX","client-server systems;data privacy;mobile computing;mobility management (mobile radio);protocols;telecommunication security;virtual machines","anonymity issues;direct anonymous attestation protocol;location based services server;mobile communication;mobile location protocol;pervasive application;privacy enhancement;private location information;user personal data;virtual machine;virtualized secure framework;wireless communication","","2","1","21","","","11-13 Oct. 2010","","IEEE","IEEE Conference Publications"
"A dynamic intrusion detection scheme for cluster-based wireless sensor networks","Tingyao Jiang; Gangliang Wang; Heng Yu","The College of Computer and Information Technology, China Three Gorges University, Yichang, Hubei Province, China 443002","World Automation Congress (WAC), 2012","20121004","2012","","","259","261","Security is a critical challenge for robust and reliable wireless sensor networks. In this paper, A novel dynamic intrusion detection scheme for cluster-based wireless sensor networks is presented. The nodes in a wireless sensor network are grouped into clusters based on the special relationships with a cluster head in each cluster. The proposed scheme firstly uses a clustering algorithm to build a model of normal traffic behavior, and then uses this model of normal traffic to detect abnormal traffic patterns. According to the different network conditions of clusters, this scheme also can dynamically set different detection parameters for different clusters to achieve a more appropriate detection algorithm. The performance analysis shows that the proposed intrusion detection scheme can improve the detection accuracy and drop the false positive rate, and is highly efficient of the energy conservation.","2154-4824","978-1-4673-4497-5","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6321069","Anomaly detection;Ddynamic intrusion detection;Wireless sensor networks","","","","","0","","9","","","24-28 June 2012","","IEEE","IEEE Conference Publications"
