"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=7193259,5209250,6779352,6545935,4382879,1554794,5485668,1461920,5679958,6982526,1709697,6123473,5952942,5228074,5358211,7016968,6119993,1364656,6332370,6081880,4689108,1517609,6920763,1206547,6859792,6256518,6502459,6211908,983485,6388206,4195069,1493825,6877294,6974866,7176208,4085040,5565031,6045100,1461781,6063441,6841978,7249461,6363077,7229755,6182308,1254308,4428636,6332390,7193071,6828090,7219827,6766917,4383985,5607423,832535,4454922,4480193,1605766,4690729,5438076,1565240,5619200,4663303,6155892,6179141,5716269,6261759,4228362,4420474,4762368,5254162,6037280,4371159,6617506,6185110,7154823,5600057,6305685,4534802,6583469,4200751,5713478,4606107,5231276,6823958,6664405,6061325,6980283,4085803,4116573,6553828,4197958,6459829,5480719,5622757,6125695,6040429,5334920,1600611,1353850",2015/11/22 18:39:19
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A study of feature selection approaches for classification","Shafreen Banu, A.K.; Ganesh, S.H.","Dept. of Inf. Technol., Bishop Heber Coll. (Autonomous), Tiruchirappalli, India","Innovations in Information, Embedded and Communication Systems (ICIIECS), 2015 International Conference on","20150813","2015","","","1","4","Classification approaches need to be improved in the domain of medical applications. Feature selection for classification is a very active research field in data mining Selecting only relevant features before classification reduces the workload of classifier using feature selection. Feature selection optimizes the classification performance. It finds only useful features and removes non- relevant features, and reduces the input dimensionality which simplifies the implementation of the classifier and speed up the processing rate. Researchers have introduced many feature selection algorithms with different selection criteria. However, it has been found that no single criterion is best for all applications. A hybrid approach for feature selection called based on genetic algorithms (GAs) that employs a target learning algorithm to evaluate features. The merits of this method includes t multiple feature selection criteria and find small subsets of features that perform well for the target algorithm.","","978-1-4799-6817-6","","10.1109/ICIIECS.2015.7193259","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7193259","Classification;Dimension Reduction;Feature Selection;Hybrid Approach","Cancer;Classification algorithms;Ferroelectric films;Integrated circuits;Principal component analysis;Random access memory;Support vector machines","feature selection;genetic algorithms;learning (artificial intelligence);medical information systems;pattern classification","GA;classification approach;classification performance optimization;data mining;feature evaluation;feature selection approach;genetic algorithms;hybrid approach;input dimensionality reduction;medical applications;nonrelevant feature removal;processing rate;selection criteria;target learning algorithm;workload reduction","","0","","16","","","19-20 March 2015","","IEEE","IEEE Conference Publications"
"Method for Getting Inter-Independent Features Used to Intrusion Detection System in Controllable and Trusted Networks","Yu Sheng chen; Zhang Li; Lu Xiu lin; Liu Quan fu; Xu Long wei; Lei Yu guo","Comput. Sci. Dept., North China Univ. of Sci. & Technol., Beijing, China","Intelligent Systems, 2009. GCIS '09. WRI Global Congress on","20090821","2009","4","","461","465","In order to improve the reality, useful and whole performance of network intrusion detection system (IDS), the solution to get independent features used to (or evidence) IDS is presented in the paper. The approach of auto-recognition of inter-relativity of the features is developed, which is classification method for features. The features picked up by the method are used as the input of back propagate neural network (BPNN). The features are inter-independent, or weak relative. On the base of the chosen features, an IDS is built. Tests show that the approach and IDS developed in the article is useful and available. It is conclusion that a set of inter-independent features should be provided for IDS. The inter-relative degree of features can be required with the help of the method developed in the article.","","978-0-7695-3571-5","","10.1109/GCIS.2009.393","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5209250","Back propagate neural network (BPNN);Inter-relativity of feature;Intrusion Detection System (IDS)","Application software;Availability;Computer security;Control systems;Information security;Intelligent networks;Intelligent systems;Intrusion detection;Neural networks;Testing","backpropagation;computer networks;security of data","auto-recognition;back propagate neural network;controllable networks;inter-independent features;inter-relativity;intrusion detection system;trusted networks","","0","","7","","","19-21 May 2009","","IEEE","IEEE Conference Publications"
"Multi-level LEACH protocol model using NS-3","Kodali, R.K.; Aravapalli, N.K.","Dept. of E. C. E., Nat. Inst. of Technol., Warangal, India","Advance Computing Conference (IACC), 2014 IEEE International","20140327","2014","","","375","380","A Wireless Sensor Network (WSN) consists of a large number of tiny devices called sensor nodes, which are usually deployed randomly over a wide area in order to sense and monitor various physical phenomena related parameters including environmental conditions at various locations. The WSN nodes communicate with each other. WSN devices have various resource constraints such as less memory, low clock speed, finite battery energy, and limited computational power. It may not be feasible to replace the batteries in the WSN nodes. As all the nodes are battery operated it is necessary to conserve the limited battery energy so that the lifetime of the network can be extended. Network lifetime, energy efficiency, load balancing and more over scalability are some key requirements of WSN applications. This work presents a multi level hierarchical routing protocol, which is based on the LEACH protocol. This protocol improves both the energy efficiency and the lifetime of the network. Two-level LEACH (TL-LEACH), Three-level LEACH (3L-LEACH) and Four-level LEACH (4L-LEACH) have been presented. NS-3 simulation platform has been used to carry out performance analysis of these hierarchical routing protocols. The performance analysis shows that the hierarchical routing protocols, TL-LEACH, 3L-LEACH and 4L-LEACH fare better than the LEACH protocol.","","978-1-4799-2571-1","","10.1109/IAdCC.2014.6779352","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6779352","LEACH;WSN;energy efficiency;network lifetime","Monitoring;Protocols;Routing;Wireless sensor networks","energy conservation;routing protocols;telecommunication power management;wireless sensor networks","NS-3;WSN;clock speed;computational power;energy efficiency;finite battery energy;load balancing;multilevel LEACH protocol model;network lifetime;routing protocol;sensor nodes;wireless sensor network","","2","","17","","","21-22 Feb. 2014","","IEEE","IEEE Conference Publications"
"Issues with Various Security Threats on Mobile Phones","Nseir, S.; Hirzallah, N.; Aqel, M.","Fac. of Sci. & IT, Zarqa Univ., Zarqa, Jordan","Information and Communication Technology (PICICT), 2013 Palestinian International Conference on","20130624","2013","","","37","42","The number of Mobile phones, mainly smart phones, being sold has increased dramatically in recent years. They are becoming more preferred companions to users than desktops or notebooks. This has led to more and more sensitive data being stored on these mobile devices. Unfortunately, applications and data stored on mobile phones are less protected from unauthorized access than on most desktop and mobile computers. In this paper, we will discuss the various security threats that are specific to mobile phones. These threats mainly come from the ports that open the phone to the external world, such as Bluetooth, WiFi and MicroSD memory slots. The paper then concludes that more investigations and innovative techniques are needed to secure the data stored on the removable memory cards, yet creates no further burdensome or bothersome to the users.","","978-1-4799-0137-1","","10.1109/PICICT.2013.17","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6545935","Mobile phones;Security;Smart phone;Threats","Bluetooth;IEEE 802.11 Standards;Mobile communication;Security;Smart phones;Wireless communication","authorisation;mobile computing;smart phones","data security;mobile devices;mobile phones;ports;removable memory cards;security threats;smart phones;unauthorized access protection","","0","","19","","","15-16 April 2013","","IEEE","IEEE Conference Publications"
"Efficient Clustering Approach for Intrusion Detection in Ad Hoc Networks","Samad, K.; Ahmed, E.; Mahmood, W.; Sharif, K.; Chaudhry, A.A.","NUST Inst. of Inf. Technol., Rawalpindi","Engineering Sciences and Technology, 2005. SCONEST 2005. Student Conference on","20071112","2005","","","1","6","Mobile ad-hoc networks (MANETs) are temporary wireless networks useful in emergency rescue services, battlefields operations, mobile conferencing and a variety of other useful applications. Due to dynamic nature and lack of centralized monitoring points, these networks are highly vulnerable to attacks. Intrusion detection systems (IDS) provide audit and monitoring capabilities that offer the local security to a node and help to perceive the specific trust level of other nodes. We take benefit of the clustering concept in MANETs for the effective communication between nodes, where each cluster involves a number of member nodes and is managed by a cluster-head. It can be taken as an advantage in these battery and memory constrained networks for the purpose of intrusion detection, by separating tasks for the head and member nodes, at the same time providing opportunity for launching collaborative detection approach. The clustering schemes are generally used for the routing purposes to enhance the route efficiency. However, the effect of change of a cluster tends to change the route; thus degrades the performance. This paper presents a low-overhead clustering algorithm for the benefit of detecting intrusion rather than efficient routing. It also discusses the intrusion detection techniques with the help of this simplified clustering scheme.","","978-0-7803-9442-1","978-0-7803-9442-1","10.1109/SCONEST.2005.4382879","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4382879","Ad hoc networks;clustering scheme;election process;intrusion detection","Ad hoc networks;Batteries;Collaboration;Communication effectiveness;Communication system security;Degradation;Intrusion detection;Monitoring;Routing;Wireless networks","ad hoc networks;mobile radio;telecommunication network routing;telecommunication security;telecommunication services","MANET;collaborative detection approach;emergency rescue services;intrusion detection systems;mobile ad hoc networks;overhead clustering algorithm;route efficiency;wireless networks","","2","","11","","","27-27 Aug. 2005","","IEEE","IEEE Conference Publications"
"Table of contents","","","Evolutionary Computation, 2005. The 2005 IEEE Congress on","20051212","2005","2","","vii","xxiv","Presents the table of contents of the proceedings.","","0-7803-9363-5","","10.1109/CEC.2005.1554794","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1554794","","","","","","0","","","","","2-5 Sept. 2005","","IEEE","IEEE Conference Publications"
"Network security management platform system design and implementation","Xia Qing","Huaihai Inst. of Technol., Lianyungang, China","Computer Engineering and Technology (ICCET), 2010 2nd International Conference on","20100617","2010","7","","V7-659","V7-662","Based on the introduction of the common network security technology and network security management platform module partition, this paper provides a network security management platform system design, and in detail designs its subsystem. Also in the system development process, the various features of the system are carried out corresponding testing, and the test results show that the system has reached the expected requirements.","","978-1-4244-6347-3","","10.1109/ICCET.2010.5485668","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5485668","MVC;management platform;network security;security events management","Communication system security;Cryptography;Data security;Databases;Disaster management;IP networks;Information security;Intrusion detection;Protection;Technology management","computer network security","network security management;system development process;testing","","0","","8","","","16-18 April 2010","","IEEE","IEEE Conference Publications"
"Trust evaluation model for wireless sensor networks","Junbeom Hur; Younho Lee; Hyunsoo Yoon; Daeseon Choi; Seunghun Jin","Div. of Comput. Sci., Korea Adv. Energy Res. Inst., Daejeon","Advanced Communication Technology, 2005, ICACT 2005. The 7th International Conference on","20050711","2005","1","","491","496","Wireless sensor networks offer many beneficial applications in various fields. However, because sensor devices are limited in their resources and susceptible to a variety of novel attacks, even a few malicious adversaries can easily spread deceitful data and make the networks be in confusion without great efforts. Therefore, it is essential to distinguish forged data of illegal nodes from innocent data of legal nodes in sensor networks. In this paper, to make resilient wireless sensor networks, we propose a trust evaluation model which can identify trustworthiness of sensor nodes in order to filter out malicious nodes' deceitful data","","","","10.1109/ICACT.2005.245914","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1461920","","Application software;Computer networks;Computer science;Data security;Filters;Law;Legal factors;Resilience;Sensor systems;Wireless sensor networks","telecommunication security;wireless sensor networks","forged data;illegal nodes;trust evaluation model;wireless sensor networks","","3","","12","","","0-0 0","","IEEE","IEEE Conference Publications"
"Table of contents","","","Parallel Distributed and Grid Computing (PDGC), 2010 1st International Conference on","20110106","2010","","","ix","xiii","Presents the table of contents of the proceedings.","","978-1-4244-7675-6","","10.1109/PDGC.2010.5679958","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5679958","","","","","","0","","","","","28-30 Oct. 2010","","IEEE","IEEE Conference Publications"
"Anomaly intrusions detection based on support vector machines with bat algorithm","Enache, A.-C.; Sgarciu, V.","Fac. of Autom. Control & Comput. Sci., Univ. Politeh., Bucharest, Romania","System Theory, Control and Computing (ICSTCC), 2014 18th International Conference","20141215","2014","","","856","861","Intrusion Detection Systems(IDS) have become an essential part of every security framework. These systems rely on monitoring and detection of intrusions, thus composing an additional line of defense. Several paradigms have been applied for implementing IDS. In this paper we propose a NIDS model based on Information Gain for feature selection and Support Vector Machines(SVM) for the detection component. SVM is a feed forward neural network with many advantages that comply with the requirements of an IDS. One drawback of this classification algorithm is that its performance depends on some input parameters. Our solution for this optimization problem is to apply swarm intelligence. We test our approach with the NSL-KDD data set and show that our model can obtain better results than regular SVM or PSO-SVM.","","","","10.1109/ICSTCC.2014.6982526","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6982526","Intrusion Detection;SVM and Bat Algorithm","Accuracy;Barium;Intrusion detection;Kernel;Optimization;Particle swarm optimization;Support vector machines","feature selection;feedforward neural nets;optimisation;security of data;support vector machines;swarm intelligence","Bat algorithm;NIDS model;NSL-KDD data;PSO-SVM;feature selection;feed forward neural network;intrusion detection systems;optimization;support vector machines;swarm intelligence","","0","","27","","","17-19 Oct. 2014","","IEEE","IEEE Conference Publications"
