"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=5973957,5978609,6209011,5474493,5762461,6827720,5620464,1280229,6925769,6681236,7014762,4394963,6339296,6503534,4781208,5976791,1106687,6408540,5636128,6787176,4596986,6808251,6614821,1515559,6836608,1236299,4534301,1309169,874995,1437826,4529402,4258526,6918258,6226348,5361130,5605434,6415777,6481449,5608747,4696102,1532065,4195300,6805344,4555995,4674999,1620159,6125887,6043787,1550963,6720175,5276470,5439005,5698368,5672410,5374810,5560073,4340221,683728,6750181,1412917,6902777,5276609,6683549,6223663,5949393,6680959,1542870,6209209,6158772,4024042,6215493,5470852,1297037,6779336,5616479,1380672,1577953,1556903,7065947,6249860,1704780,1378527,6026885,6295474,6470974,6493323,4593135,6494989,5764585,5719616,7131828,1377237,4780662,5341332,1554659,1625751,1467786,5073094,7034714,1342330",2015/11/22 18:30:04
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"OSISS: An operating system integrity surveillance system based on VMM","Wei Liu; Xun Li; Wei Huang; Hao Huang; Zhixian Chen","Nat. Key Lab. for Novel Software, Nanjing Univ., Nanjing, China","Computer Science and Service System (CSSS), 2011 International Conference on","20110804","2011","","","546","549","Kernel-level attacks can compromise the security of an operating system by tampering with key data and control flow in the kernel. Current approaches defend against these attacks by applying data integrity or control flow integrity control methods. However, they focus on only a certain aspect and cannot give a complete integrity monitoring solution. This paper tries our best to find out all resorts that violate the kernel integrity of operating system by analyzing what objects an action of the kernel relies on and affects. Then we examine all these objects to avoid them from being tamped with and also monitor whether the effect of an action of the kernel is the same as the semantics specified by the original design. Our operating system integrity surveillance system (OSISS) is implemented in a virtual machine monitor (VMM) and it can detect abnormity of an action by monitoring the data integrity and control flow integrity with acceptable performance loss.","","978-1-4244-9762-1","","10.1109/CSSS.2011.5973957","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5973957","","Kernel;Monitoring;Registers;Security;Semantics;Virtual machine monitors","data integrity;operating system kernels;security of data;virtual machines","OSISS;VMM;control flow integrity control methods;data integrity;kernel-level attacks;operating system integrity surveillance system;operating system kernel integrity;operating system security;virtual machine monitor","","0","","11","","","27-29 June 2011","","IEEE","IEEE Conference Publications"
"A distributed intrusion detection scheme for wireless sensor networks","Eludiora, S.I.; Abiona, O.O.; Oluwatope, A.O.; Bello, S.A.; Sanni, M.L.; Ayanda, D.O.; Onime, C.E.; Adagunodo, E.R.; Kehinde, L.O.","Dept. of Comput. Sci. & Eng., Obafemi Awolowo Univ., Ile-Ife, Nigeria","Electro/Information Technology (EIT), 2011 IEEE International Conference on","20110808","2011","","","1","5","The task of Intrusion Detection Systems (IDS) in Wireless Sensors Networks (WSNs) is to monitor sensor network systems; detecting possible intrusions in the WSNs environment, alerting users after intrusions had been detected and reconfiguring the network if possible. In this study a Distributed IDS for WSNs was developed. Distributed IDS is implemented using TMote sky wireless sensor for testing and simulation over specified parameters. For efficient monitoring of the WSNs, the proposed system employs Mobile Agents (MAs) that can communicate with other sensors and move from one Base Station (BS) to another in order to enhance intrusion detection and prevention. Comparative analysis of the result is studied based on three major parameters: energy consumption, response time and detection accuracy. The result of the study shows better performance.","2154-0357","978-1-61284-465-7","","10.1109/EIT.2011.5978609","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5978609","distributed network;intrusion detection system;mobile agent;wireless sensor networks","Base stations;Computer crime;Electronic mail;Intrusion detection;Servers;Wireless sensor networks","mobile agents;security of data;telecommunication computing;wireless sensor networks","TMote sky wireless sensor;base station;detection accuracy;distributed intrusion detection scheme;energy consumption;mobile agents;response time;wireless sensor networks","","2","","14","","","15-17 May 2011","","IEEE","IEEE Conference Publications"
"Low cost weather station with remote control","Krejcar, O.","Dept. of Inf. Technol., Univ. of Hradec Kralove, Hradec Kralove, Czech Republic","Applied Machine Intelligence and Informatics (SAMI), 2012 IEEE 10th International Symposium on","20120531","2012","","","463","468","This work describes use a PC to control home weather station and visualization measuring data via applications written in programming language C# with communications via USB or RS232. Weather station is capable of measure temperature up to five temperature sensors DS18B20, wind speed via measuring turbine with optical encoder, the intensity of illumination via light sensitive element and finally is able to detect an approaching thunderstorm by measuring atmospheric charge. The station also disposing eight galvanic separation switch outputs, whose function in the supplied software set to customer requirements. Visualization is done in the charts for each measured quantity and also in arranged the panel, depicting the actual situation.","","978-1-4577-0196-2","","10.1109/SAMI.2012.6209011","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6209011","Digital Outputs;Measure input quantity;USB/RS232;Vizualization;Weather station","Atmospheric measurements;Data visualization;Meteorology;Switches;Temperature measurement;Temperature sensors","data visualisation;geophysics computing;meteorological instruments;peripheral interfaces;telecontrol;temperature measurement;temperature sensors;thunderstorms;velocity measurement","C# programming language;DS18B20 temperature sensors;RS232;USB;atmospheric charge measurement;galvanic separation switch outputs;illumination intensity;light sensitive element;low cost home weather station control;measuring data visualization;measuring turbine;optical encoder;remote control;temperature measurement;wind speed measurement","","1","","9","","","26-28 Jan. 2012","","IEEE","IEEE Conference Publications"
"A Kernel Level VFS Logger for Building Efficient File System Intrusion Detection System","Alam Ansari, M.S.; Chattopadhayay, A.; Das, S.","Nat. Inst. of Technol., Durgapur, India","Computer and Network Technology (ICCNT), 2010 Second International Conference on","20100601","2010","","","273","279","For any file, the modification, access and creation date and time stamp (MAC DTS) is a major parameter, which if preserved properly can be used to gain crucial evidence about activities on the file. Activities on a file system is generally protected by access control mechanism specific to the operating system; discretionary or mandatory access control mechanism being the most common ones. Generally, access control mechanisms deal with allow or deny a based rule (for access to a file) which even extends to role based access control in some cases. This directly implies that access protection mechanism is generally tightly coupled with almost all operating systems. Still, intrusion is a common phenomenon. This paper analyzes and measures the performance of our previously defined approach for efficient file system intrusion detection system. This paper also establishes how this approach can be complementary to existing access control mechanism for Linux kernel 2.6.x.","","978-0-7695-4042-9","978-1-4244-6962-8","10.1109/ICCNT.2010.47","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5474493","Access and Creation Date and Time stamp (MAC DTS);Host Based Intrusion Detection System (HIDS);Loadable Kernel Module (LKM);Modification;System calls;Virtual File System (VFS)","Access control;Computer networks;File systems;Intrusion detection;Kernel;Linux;Operating systems;Performance analysis;Protection;Security","authorisation;file organisation","Linux kernel 2.6.x;access control mechanism;date stamp;file access;file creation;file modification;file system intrusion detection system;kernel level VFS logger;time stamp;virtual file system","","2","","12","","","23-25 April 2010","","IEEE","IEEE Conference Publications"
"Deterministic Finite Automata for pattern matching in FPGA for intrusion detection","BabuKaruppiah, A.; Rajaram, S.","Velammal Coll. of Eng. & Technol., Madurai, India","Computer, Communication and Electrical Technology (ICCCET), 2011 International Conference on","20110502","2011","","","167","170","Intrusion detection has been at the center of intense research in the last decade owing to the rapid increase of sophisticated attacks on computer systems. Network Intrusion Detection Systems (NIDS) detect and prevent numerous security threats in network traffic. Recent Network Intrusion Detection Systems (NIDS) use regular expressions to represent suspicious or malicious character sequences in packet payloads in a more efficient way. They require high-speed packet processing providing a challenging case study for pattern matching using regular expressions. This paper presents an efficient method for finding matches to a given regular expression in a given text using FPGAs. This paper introduces a Deterministic Finite Automata (DFA) method of hardware implementation to support regular expressions.","","978-1-4244-9393-7","","10.1109/ICCCET.2011.5762461","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5762461","Network Intrusion Detection System;Nondeterministic Finite Automata;Regular Expression","Automata;Computers;Doped fiber amplifiers;Field programmable gate arrays;Hardware;Intrusion detection;Pattern matching","deterministic automata;field programmable gate arrays;finite automata;security of data;telecommunication traffic","FPGA;deterministic finite automata;network intrusion detection system;network traffic;packet processing;pattern matching;security threat","","2","","17","","","18-19 March 2011","","IEEE","IEEE Conference Publications"
"Applying feature selection to payload-based Web Application Firewalls","Torrano-Gimenez, C.; Hai Thanh Nguyen; Alvarez, G.; Petrovic, S.; Franke, K.","Inst. de Fis. Aplic., Consejo Super. de Investig. Cientificas, Madrid, Spain","Security and Communication Networks (IWSCN), 2011 Third International Workshop on","20140609","2011","","","75","81","Web Application Firewalls (WAFs) analyze the HTTP traffic in order to protect Web applications from attacks. To be effective, WAFs need to analyze the payload of the packets. One of the techniques used for intrusion detection is to extract features from the payload by means of n-grams. An n-gram is a subsequence of n items from a given sequence. The number of n-grams is 256 to the nth power. Since it grows exponentially with n, the curse of dimensionality and computational complexity problem arise. In this paper we propose to apply feature selection in order to reduce the number of features extracted by n-grams and thus to improve the effectiveness of WAFs. We conduct experiments on our own HTTP data set. After extracting n-grams from this data set, we apply the Generic-Feature-Selection (GeFS) measure for intrusion detection [5] to select important features. We use four different classifiers to test the detection accuracy before and after feature selection. The experiments show that we can remove more than 95% of irrelevant and redundant features from the original data set (and thus improve the performance by more than 80% on average), while reducing only slightly (by less than 6%) the accuracy of WAFs.","","","","10.1109/IWSCN.2011.6827720","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6827720","Web application firewall;Web attack detection;feature selection;intrusion detection systems;machine learning algorithms;n-grams","Accuracy;Correlation;Data mining;Feature extraction;Intrusion detection;Optimization;Payloads","Internet;computational complexity;firewalls;telecommunication traffic","GeFS;HTTP traffic;WAF;computational complexity;data set;dimensionality;generic-feature-selection measure;intrusion detection;n-grams;payload-based Web application firewalls","","1","","22","","","18-20 May 2011","","IEEE","IEEE Conference Publications"
"Research on anomaly behavior blocking method for desktop security","Wang Jing; Sun Chao-Yi; Feng Li; Zhou Ti","Wuhan Digital Eng. Inst., Wuhan, China","Computer Application and System Modeling (ICCASM), 2010 International Conference on","20101104","2010","4","","V4-67","V4-71","Anti-virus software is a most common method for protecting the security of Desktop operating system. However, they fall prey to a number of shortcomings such as fully depend on and need to update the virus-database frequently, long scanning time, and their inability to prevent the unknown attacks. Aiming at these, in this paper we propose a novel anomaly behavior blocking approach based on the process behavior reflected in operating system kernel, and introduce an adaptive sliding window to trace the whole process behavior sequence dynamically, two security indices, Normal-Density and Abnormal-Density are also put forward to evaluate the security status of process. By introducing them into the Network Entropy theory, we can make certain the blocking occasion and the blocking granularity accurately. Compared to the traditional blocking models based on fixed window, the experimental results show that this approach can block malicious behavior more effectively as well as drastically.","","978-1-4244-7235-2","978-1-4244-7237-6","10.1109/ICCASM.2010.5620464","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5620464","Abnormal-Density;Normal-Density;behavior blocking;desktop security;network theory;sliding window","Manganese;Tin","computer viruses;operating systems (computers)","adaptive sliding window;anomaly behavior blocking method;antivirus software;desktop operating system security;network entropy theory;operating system kernel;scanning time;virus database update","","0","","12","","","22-24 Oct. 2010","","IEEE","IEEE Conference Publications"
"Intrusion detection in MANETS - the second wall of defense","Nadkarni, K.; Mishra, A.","Dept. of Comput. Sci., Blacksburg, VA, USA","Industrial Electronics Society, 2003. IECON '03. The 29th Annual Conference of the IEEE","20040405","2003","2","","1235","1238 Vol.2","Wireless mobile ad hoc networks (popularly known as MANETs) have been the focus of research in recent times. Rapid and infrastructure-less deployment in emergency and military situations make these networks unique. However, certain inherently vulnerable characteristics lead to security concerns, which can prove especially damaging in sensitive situations like military operations. Intrusion prevention measures are not guaranteed to work all the time since unrelenting attackers can eventually break them down. An intrusion detection scheme (IDS) monitors a network and looks for intrusions, thus forming a second wall of defense. In this paper, we have proposed a misuse detection -based IDS for MANETs. Our protocol-independent design makes use of a self-adjusting threshold scheme and detects a priori known attack patterns with over 90% accuracy and is generally insensitive to false alarms. Experimental validation has provided significant results about non-degradability of network performance with our IDS incorporated for security enhancements.","","0-7803-7906-3","","10.1109/IECON.2003.1280229","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1280229","","Broadcasting;Communication system security;Computer science;Intelligent networks;Intrusion detection;Military computing;Mobile ad hoc networks;Routing protocols;Time measurement;Wireless sensor networks","ad hoc networks;mobile radio;protocols;telecommunication security","MANET;attack patterns;denial of service attacks;destination-sequenced distance-vector protocol;intrusion detection scheme;replay attack;self-adjusting threshold scheme;wireless mobile ad hoc networks","","2","","7","","","2-6 Nov. 2003","","IEEE","IEEE Conference Publications"
"CluClas: Hybrid clustering-classification approach for accurate and efficient network classification","Fahad, A.; Alharthi, K.; Tari, Z.; Almalawi, A.; Khalil, I.","Sch. of Comput. Sci. & IT, RMIT Univ., Melbourne, VIC, Australia","Local Computer Networks (LCN), 2014 IEEE 39th Conference on","20141016","2014","","","168","176","The traffic classification is the foundation for many network activities, such as Quality of Service (QoS), security monitoring, Lawful Interception and Intrusion Detection Systems (IDS). A recent statistics-based approach to address the unsatisfactory results of traditional port-based and payload-based approaches has attracted attention. However, the presence of non-informative attributes and noise instances degrade the performance of this approach. Thus, to address this problem, in this paper, we propose a hybrid clustering-classification approach (called CluClas) to improve the accuracy and efficiency of network traffic classification by selecting informative attributes and representative instances. An extensive empirical study on four traffic data sets shows the effectiveness of our proposed approach.","","978-1-4799-3778-3","","10.1109/LCN.2014.6925769","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6925769","","Accuracy;Clustering algorithms;Data models;Hidden Markov models;Measurement;Testing;Training","computer network performance evaluation;pattern classification;pattern clustering;statistical analysis;telecommunication traffic","CluClas;hybrid clustering-classification approach;informative attribute selection;network traffic classification accuracy improvement;network traffic classification efficiency improvement;noise instances;noninformative attributes;performance degradation;representative instances;security statistics-based approach","","0","","32","","","8-11 Sept. 2014","","IEEE","IEEE Conference Publications"
"Applying Data Mining Techniques to Intrusion Detection in Wireless Sensor Networks","Coppolino, L.; D'Antonio, S.; Garofalo, A.; Romano, L.","Dept. of Technol., Univ. of Naples Parthenope, Naples, Italy","P2P, Parallel, Grid, Cloud and Internet Computing (3PGCIC), 2013 Eighth International Conference on","20131212","2013","","","247","254","Wireless Sensor Networks (WSNs) have become a hot research topic in recent years. They have many potential applications for both civil and military tasks. However, the unattended nature of WSNs and the limited computational and energy resources of their nodes make them susceptible to many types of attacks. Intrusion detection is one of the major and efficient defence methods against attacks in a network infrastructure. Intrusion Detection Systems can be seen as the second line of defence and they complement the security primitives that are adopted in order to prevent attacks against the computer network being protected. The peculiar features of a wireless sensor network pose stringent requirements to the design of intrusion detection systems. In this paper, we propose a hybrid, lightweight, distributed Intrusion Detection System (IDS) for wireless sensor networks. This IDS uses both misuse-based and anomaly-based detection techniques. It is composed of a Central Agent, which performs highly accurate intrusion detection by using data mining techniques, and a number of Local Agents running lighter anomaly-based detection techniques on the motes. Decision trees have been adopted as classification algorithm in the detection process of the Central Agent and their behaviour has been analysed in selected attacks scenarios. The accuracy of the proposed IDS has been measured and validated through an extensive experimental campaign. This paper presents the results of these experimental tests.","","","","10.1109/3PGCIC.2013.43","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6681236","Wireless Sensor Networks;data mining;decision trees;intrusion detection","Decision trees;Intrusion detection;Monitoring;Routing;Routing protocols;Wireless sensor networks","computer network security;data mining;decision trees;pattern classification;wireless sensor networks","WSN;anomaly-based detection technique;attack prevention;central agent;civil task;classification algorithm;computational resource;computer network protection;data mining technique;decision tree;defence method;distributed IDS;energy resource;hybrid IDS;intrusion detection system;lightweight IDS;local agent;military task;misuse-based detection technique;network infrastructure;security primitive;wireless sensor network","","1","","25","","","28-30 Oct. 2013","","IEEE","IEEE Conference Publications"
