"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=6223291,4424907,6093331,1565903,6356590,7081776,1636219,7166135,5564841,738566,7030937,7007770,1019404,4414001,4351510,7033353,6206744,6967229,1286942,7034437,4897261,4529401,6341451,4682223,5256707,7289570,6182465,6295248,1717732,5432802,1347545,5488473,1231477,5754246,5705189,1392818,6549801,6186940,6006309,4205341,6740026,5341095,5954707,6209208,1588319,6224397,7111733,6112159,7230712,4155347,1526016,6673419,4545371,6933677,7296134,4633829,1532061,4220949,4416949,5712878,7166574,5365354,6836623,5072152,6405937,5412495,4482814,1181303,1420080,6996115,4595797,6122824,6174775,6119058,1705624,1214278,1636278,5366648,7086229,4697929,7226783,5458661,5380614,1312653,5591674,7023596,6188784,1264934,6129371,1264924,5234950,6165263,4116237,6976483,4659428,4381564,4085233,1004400,6528595,5345623",2015/11/22 18:29:49
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A hybrid framework of intrusion detection system for resource consumption based attacks in wireless ad-hoc networks","Selvamani, K.; Anbuchelian, S.; Kanimozhi, S.; Elakkiya, R.; Bose, S.; Kannan, A.","DCSE, Anna Univ., Chennai, India","Systems and Informatics (ICSAI), 2012 International Conference on","20120625","2012","","","8","12","The rapid proliferation of wireless ad-hoc networks and mobile computing applications has changed the landscape of network security. In this paper, we use hybrid approach that have both misuse and anomaly intrusion detection system using cross feature analysis for obtaining the trained data and test data from the trace file and to model the intrusion detection pattern. Apart from detection based on trace data, we proposed an innovative technique which operates through the implementation of battery consumption based detection on wireless ad-hoc networks by correlating attacks with their impact on device power consumption on the fly. The proposed system monitors power behavior to detect potential intrusions by noting irregularities of power consumption. This proposed and implemented work of the IDS using Network Simulator (NS-2) has achieved high detection rate and low false positive rate.","","978-1-4673-0198-5","","10.1109/ICSAI.2012.6223291","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6223291","Anomaly Detection;Cross Feature Analysis;Intrusion Detection;Misuse Detection;Sleep Deprivation attack","Ad hoc networks;Batteries;Feature extraction;Intrusion detection;Mobile computing;Vectors;Wireless communication","computer network security;mobile ad hoc networks;mobile computing;power aware computing","IDS;anomaly intrusion detection system;battery consumption based detection;cross feature analysis;device power consumption;hybrid framework;intrusion detection system;mobile computing applications;network security;network simulator;resource consumption based attacks;test data;trace file;trained data;wireless ad-hoc networks","","0","","11","","","19-20 May 2012","","IEEE","IEEE Conference Publications"
"Extended thymus action for improving response of AIS based NID system against malicious traffic","Shafiq, M.Z.; Kiani, M.; Hashmi, B.; Farooq, M.","Nat. Univ. of Sci. & Technol., Rawaplindi","Evolutionary Computation, 2007. CEC 2007. IEEE Congress on","20080107","2007","","","3369","3376","Artificial immune systems (AISs) are being increasingly utilized to develop network intrusion detection (NID) systems. The fundamental reason for their success in NID is their ability to learn normal behavior of a network system and then differentiate it from an anomalous behavior. As a result, they can detect a majority of innovative attacks. In comparison, classical signature based systems fail to detect innovative attacks. Light Weight Intrusion Detection System (LISYS) provides the basic framework for AIS based NID systems. This framework has been improved incrementally, including incorporation of thymus action, since it was first developed. In this paper, we have extended the basic thymus action model, which provides immature detectors with multiple chances to develop tolerization to normal. However, AIS is prone to successful attacks by malicious traffic which appears similar to the normal traffic. This results in high number of false positives. In this paper, we present a mathematical model of malicious traffic for TCP-SYN flood based distributed denial of services (DDoS) attacks. This model is used to generate different sets of malicious traffic. These sets are used for performance comparison of the proposed extended thymus action with the simple thymus action model. The results of our experiments demonstrate that the extended model has significantly reduced the number of false positives.","","978-1-4244-1339-3","978-1-4244-1340-9","10.1109/CEC.2007.4424907","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4424907","","Artificial immune systems;Detectors;Floods;Intrusion detection;Law;Legal factors;Libraries;Mathematical model;Telecommunication traffic;Traffic control","artificial immune systems;security of data","artificial immune systems;distributed denial of services attacks;extended thymus action;light weight intrusion detection system;malicious traffic;network intrusion detection;network system","","1","3","22","","","25-28 Sept. 2007","","IEEE","IEEE Conference Publications"
"A new method based on Finite State Machine for detecting misbehaving nodes in ad hoc networks","Jalali, D.S.; Shahrbanoonezhad, A.","Islamic Azad Univ., Dehloran, Iran","Digital Information Management (ICDIM), 2011 Sixth International Conference on","20111201","2011","","","187","192","In this paper we express a new intrusion detection system based FSM (Finite State Machine) in ad hoc networks. Security is one of the most important issues in current networks. The most common cases of attacks in mobile Ad hoc networks can be drop of routing packages and changes in the incoming packet which aims at disrupting the network routing and overall network reduce performance. The presented approach based on FSM focuses at recognizing the malicious nodes within the network in a fast and accurate way, then it deals with rapid introduction of the malicious nodes to other nodes in the network to prevent sending multiple packets and drop and packet change. Finally, we will show the significant improvement of some factors in comparison with other last works and we simulated our methods by NS2 software.","Pending","978-1-4577-1538-9","","10.1109/ICDIM.2011.6093331","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6093331","FSM;ad hoc network;intrusion detection;malicious node;security","Ad hoc networks;Intrusion detection;Routing;Routing protocols;Software","finite state machines;mobile ad hoc networks;telecommunication network routing","finite state machine;intrusion detection system;misbehaving nodes;mobile ad hoc networks;network routing;routing packages","","0","","21","","","26-28 Sept. 2011","","IEEE","IEEE Conference Publications"
"The protection of QoS for multimedia transmission against denial of service attacks","Hongli Luo; Mei-Ling Shyu","Dept. of Electr. & Comput. Eng., Miami Univ., Coral Gables, FL, USA","Multimedia, Seventh IEEE International Symposium on","20060103","2005","","","6 pp.","","In this paper, a secure and adaptive multimedia transmission framework is proposed to maintain the quality of service (QoS) of the multimedia streams during the denial-of service (DoS) attacks. A DoS attack generates a large amount of traffic, which will occupy the bandwidth and degrade the quality of video. The proposed framework consists of two components: intrusion detection and adaptive transmission management. The intrusion detection component monitors the incoming traffic to the server, detects the attacks, and interacts with the adaptive transmission management component; while the adaptive transmission management component is designed to improve QoS of the video via the efficient utilization of the network resources. With the detection of the DoS attacks, the bandwidth occupied by the attacks can be reduced and protected for video transmission. The results of our preliminary simulations in NS2 show that the quality of the multimedia stream can still be maintained during an attack.","","0-7695-2489-3","","10.1109/ISM.2005.115","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1565903","","Bandwidth;Computer crime;Degradation;Intrusion detection;Network servers;Protection;Quality of service;Resource management;Streaming media;Telecommunication traffic","multimedia communication;quality of service;security of data;telecommunication security;video streaming","DoS attacks;QoS protection;adaptive multimedia transmission;adaptive transmission management;denial of service attacks;intrusion detection;multimedia streams;quality of service;video transmission","","1","1","12","","","12-14 Dec. 2005","","IEEE","IEEE Conference Publications"
"Enhancing security in CAN systems using a star coupling router","Kammerer, R.; Fromel, B.; Wasicek, A.","Inst. for Comput. Eng., Vienna Univ. of Technol., Vienna, Austria","Industrial Embedded Systems (SIES), 2012 7th IEEE International Symposium on","20121124","2012","","","237","246","Controller Area Network (CAN) is the most widely used protocol in the automotive domain. Bus-based CAN does not provide any security mechanisms to counter manipulations like eavesdropping, fabrication of messages, or denial-of-service attacks. The vulnerabilities in bus-based CAN are alarming, because safety-critical subsystems (e.g., the power train) often deploy a CAN bus, and hence a failure propagation from the security domain to the safety domain can take place. In this paper we propose a star coupling router and a trust model for this router to overcome some of the security deficiencies present in bus-based CAN systems. The CAN router establishes a partitioning of a CAN bus into separate CAN segments and allows to rigorously check the traffic within the CAN system, including the value and time domains. We evaluate the introduced trust model on a prototype implementation of the CAN router by performing attacks that would be successful on classic bus-based CAN, but are detected and contained on router-based CAN. The router can consequently increase the security in automotive applications and render some of the attacks described in the literature (e.g., fuzzying attack) on a car useless. Since the CAN router offers ports that are compatible to standard CAN, the router can be used to increase the security of legacy CAN based systems.","","978-1-4673-2685-8","978-1-4673-2683-4","10.1109/SIES.2012.6356590","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6356590","","Automotive engineering;Multicast communication;Routing;Security;Software;Topology","computer network security;controller area networks;software maintenance","CAN router;CAN systems security;automotive applications;automotive domain;bus-based CAN;controller area network;denial-of-service attacks;eavesdropping;failure propagation;legacy CAN based systems;message fabrication;power train;router-based CAN;safety domain;safety-critical subsystems;star coupling router;trust model","","2","","24","","","20-22 June 2012","","IEEE","IEEE Conference Publications"
"Classification of Disturbances and Cyber-Attacks in Power Systems Using Heterogeneous Time-Synchronized Data","Shengyi Pan; Morris, T.; Adhikari, U.","Mississippi State Univ., Starkville, MS, USA","Industrial Informatics, IEEE Transactions on","20150602","2015","11","3","650","662","Visualization and situational awareness are of vital importance for power systems, as the earlier a power-system event such as a transmission line fault or cyber-attack is identified, the quicker operators can react to avoid unnecessary loss. Accurate time-synchronized data, such as system measurements and device status, provide benefits for system state monitoring. However, the time-domain analysis of such heterogeneous data to extract patterns is difficult due to the existence of transient phenomena in the analyzed measurement waveforms. This paper proposes a sequential pattern mining approach to accurately extract patterns of power-system disturbances and cyber-attacks from heterogeneous time-synchronized data, including synchrophasor measurements, relay logs, and network event monitor logs. The term common path is introduced. A common path is a sequence of critical system states in temporal order that represent individual types of disturbances and cyber-attacks. Common paths are unique signatures for each observed event type. They can be compared to observed system states for classification. In this paper, the process of automatically discovering common paths from labeled data logs is introduced. An included case study uses the common path-mining algorithm to learn common paths from a fusion of heterogeneous synchrophasor data and system logs for three types of disturbances (in terms of faults) and three types of cyber-attacks, which are similar to or mimic faults. The case study demonstrates the algorithm's effectiveness at identifying unique paths for each type of event and the accompanying classifier's ability to accurately discern each type of event.","1551-3203","","","10.1109/TII.2015.2420951","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7081776","Common Paths;Common paths;Cyber-attack Detection;Disturbances;Symmetric and Unsymmetrical Faults;Synchrophasor Data and Device Log Mining;cyber-attack detection;disturbances;symmetric and unsymmetrical faults;synchrophasor data and device log mining","Classification algorithms;Data mining;Monitoring;Power systems;Relays;Sensors;Transmission line measurements","data mining;pattern classification;phasor measurement;power engineering computing;power system security;security of data;sensor fusion","classification;common path;critical system states;heterogeneous synchrophasor data;heterogeneous time-synchronized data;network event monitor logs;path-mining algorithm;pattern extraction;power system cyber-attacks;power system disturbances;relay logs;sequential pattern mining approach;synchrophasor measurements;system logs","","0","","34","","2015-04-08","June 2015","","IEEE","IEEE Journals & Magazines"
"Native API based Windows anomaly intrusion detection method using SVM","Miao Wang; Cheng Zhang; Jingjing Yu","Sch. of Electron. & Inf. Eng., Xi''an Jiaotong Univ.","Sensor Networks, Ubiquitous, and Trustworthy Computing, 2006. IEEE International Conference on","20060619","2006","1","","6 pp.","","While many researches of host anomaly detection system using system calls under UNIX/UNIX-like systems have been done but little in Windows systems, we do the similar research under Windows platforms via tracing the sequences of Windows native APIs which are considered as the Windows system calls. In this article, we first introduce native API briefly and then divide the captured sequences with slide window method to establish normal pattern database. Then support vector machine method is used for anomaly detection due to its advantages in small-scale dataset and generalization capability. The main purpose of this paper is to prove that Windows native APIs are plausibly possible data source for host anomaly detection system under Windows platforms","","0-7695-2553-9","","10.1109/SUTC.2006.1636219","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1636219","","Buffer overflow;Databases;Educational institutions;Internet;Intrusion detection;Invasive software;Operating systems;Physics;Support vector machines;Wireless LAN","application program interfaces;operating systems (computers);security of data;support vector machines","SVM;UNIX-like system;Windows native API;host anomaly detection system;intrusion detection method;small-scale dataset;support vector machine method","","3","","15","","","5-7 June 2006","","IEEE","IEEE Conference Publications"
"Development of cyber situation awareness model","Adenusi, D.; Kuboye, B.M.; Alese, B.K.; Thompson, A.F.-B.","Dept. of Comput. Sci., Fed. Univ. of Technol., Akure, Nigeria","Cyber Situational Awareness, Data Analytics and Assessment (CyberSA), 2015 International Conference on","20150727","2015","","","1","11","This study designed and simulated cyber situation awareness model for gaining experience of cyberspace condition. This was with a view to timely detecting anomalous activities and taking proactive decision safeguard the cyberspace. The situation awareness model was modelled using Artificial Intelligence (AI) technique. The cyber situation perception sub-model of the situation awareness model was modelled using Artificial Neural Networks (ANN). The comprehension and projection submodels of the situation awareness model were modelled using Rule-Based Reasoning (RBR) techniques. The cyber situation perception sub-model was simulated in MATLAB 7.0 using standard intrusion dataset of KDD'99. The cyber situation perception sub-model was evaluated for threats detection accuracy using precision, recall and overall accuracy metrics. The simulation result obtained for the performance metrics showed that the cyber-situation sub-model of the cybersituation model better with increase in number of training data records. The cyber situation model designed was able to meet its overall goal of assisting network administrators to gain experience of cyberspace condition. The model was capable of sensing the cyberspace condition, perform analysis based on the sensed condition and predicting the near future condition of the cyberspace.","","","","10.1109/CyberSA.2015.7166135","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7166135","Artificial Intelligence;Awareness;cyber-situation;cybersecurity;cyberspace","Artificial neural networks;Computational modeling;Computer security;Cyberspace;Data models;Intrusion detection;Mathematical model","artificial intelligence;inference mechanisms;knowledge based systems;mathematics computing;neural nets;security of data","AI technique;ANN;Matlab 7.0;RBR techniques;anomalous activities detection;artificial intelligence;artificial neural networks;cyber situation awareness model;cyberspace condition;proactive decision safeguard;rule-based reasoning;training data records","","0","","15","","","8-9 June 2015","","IEEE","IEEE Conference Publications"
"Researches on the IPv6 Network safeguard linked system","Ma Yue; Lian Hong; Zhang Xiao Feng","Dept. of Sci. & Technol., Guizhou Radio & TV Univ., Guiyang, China","Computer Science and Information Technology (ICCSIT), 2010 3rd IEEE International Conference on","20100907","2010","7","","387","390","In security protection, the hotspot of research is the linkage of intrusion detection to firewall and honeypot. At present the linkage System achieved is still limited to IPv4 Network. Based on the analyses of the structure of IPv6 NIDS, this paper aims at improving the real-time alert and accuracy of intrusion detection by means of AC-BM Fast Multivariate Matching Algorithm. The introduction of collaboration and information sharing between the virtual honeypot technology and NIDS can be used to avert or buffer the illegal actions of Intruders. By careful study of unknown means of attacks, relevant rules can be extracted by updating intrusion feature Database, thereby promoting it operative efficiency. Test results have proved that it is effective and reliable to establish the linkage system of intrusion detection with virtual honey pot based on IPv6 Network.","","978-1-4244-5537-9","","10.1109/ICCSIT.2010.5564841","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5564841","IPv6 protocol;firewall;intrusion detection;linkage;virtual honeypot","Databases;Ethernet networks;Fires;Variable speed drives","IP networks;authorisation;computer network security","AC-BM fast multivariate matching algorithm;IPv4 network;IPv6 NIDS;IPv6 network safeguard linked system;collaboration sharing;firewall;information sharing;intrusion detection;intrusion feature database;linkage system;security protection;virtual honey pot;virtual honeypot technology","","0","","6","","","9-11 July 2010","","IEEE","IEEE Conference Publications"
"NetSTAT: a network-based intrusion detection approach","Vigna, Giovanni; Kemmerer, R.A.","Dept. of Comput. Sci., California Univ., Santa Barbara, CA, USA","Computer Security Applications Conference, 1998. Proceedings. 14th Annual","20020806","1998","","","25","34","Network-based attacks have become common and sophisticated. For this reason, intrusion detection systems are now shifting their focus from the hosts and their operating systems to the network itself. Network-based intrusion detection is challenging because network auditing produces large amounts of data, and different events related to a single intrusion may be visible in different places on the network. This paper presents NetSTAT, a new approach to network intrusion detection. By using a formal model of both the network and the attacks, NetSTAT is able to determine which network events have to be monitored and where they can be monitored","1063-9527","0-8186-8789-4","","10.1109/CSAC.1998.738566","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=738566","","Computer network reliability;Computer networks;Computer science;IP networks;Intrusion detection;Monitoring;Operating systems;Programmable logic arrays;Protection;Read only memory","auditing;computer network management;computerised monitoring;security of data","NetSTAT;attacks;formal model;network auditing;network event monitoring;network-based attacks;network-based intrusion detection approach","","46","9","12","","","7-11 Dec 1998","07 Dec 1998-11 Dec 1998","IEEE","IEEE Conference Publications"
