"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=6945739,6915405,5136802,5680264,6299388,5212467,5339579,6598669,6976660,6674207,5397574,4771995,5287883,6258681,6753822,6378945,6496489,7116443,7132990,6786899,5974685,5533751,5486239,5232346,6450551,6387906,5694933,6599816,6770191,7155872,6449847,6903566,7275914,5359020,7029341,6486016,6568386,5882707,5474389,7021026,6662354,5497665,5560165,7125071,6836555,7011254,5709362,5276789,7181554,7002456,6292162,5211153,6750211,6641041,5520341,7063234,5695670,6489550,5679579,6729773,5620645,5497315,5561608,6968282,5596546,6045076,6158816,5485868,5665099,6395949,6514428,5380613,6651315,5541811,5582760,5485373,6503527,7065598,6123481,6514216,5986030,6693525,6914031,5480348,6968417,5672444,6132881,6354763,5161720,6014059,5563925,5319486,5982444,6987902,6209182,5358988,7176182,5359074,5564442,5963164",2015/11/03 09:47:32
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A Game Model for Predicting the Attack Path of APT","Xupeng Fang; Lidong Zhai; Zhaopeng Jia; Wenyan Bai","Beijing Univ. of Posts & Telecommun., Beijing, China","Dependable, Autonomic and Secure Computing (DASC), 2014 IEEE 12th International Conference on","20141106","2014","","","491","495","As a major threat today, how to defense against APT (advanced persistent attack) effectively becomes a major issue for network security. APT is a combination of past attacks, not a new one. It's different from any one of previous attacks. Predicting the attack path of APT exactly would be a breakthrough for the future defense in Internet of things. Firstly, the paper proposes classifications of attack and defense for game model from the perspective of game theory. Then, we present the OAPG model, which uses attack path of APT as the attacker's strategy. Finally, according to the Nash equilibrium, we compute the optimal attack path for the attacker and best-response strategies for the defender.","","978-1-4799-5078-2","","10.1109/DASC.2014.94","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6945739","Internet of things;attack path;game model;strategy","Buffer overflows;Computational modeling;Correlation;Games;Predictive models;Servers;Telecommunications","Internet of Things;computer network security;game theory","APT;Internet of Things;Nash equilibrium;OAPG model;advanced persistent attack;attack path prediction;game model;game theory;network security;optimal attack path","","0","","8","","","24-27 Aug. 2014","","IEEE","IEEE Conference Publications"
"Diversified intrusion detection using Various Detection methodologies with sensor fusion","Saleem Malik Raja, K.; Jeya Kumar, K.","Dept. of ECE, Kamaraj Coll. of Eng. & Technol., Virudhunagar, India","Computation of Power, Energy, Information and Communication (ICCPEIC), 2014 International Conference on","20141002","2014","","","442","448","Various Intrusion Detection System (IDS) in the literature have shown that multiple classifier may be well versed in detecting the specific attack, but detecting different types of attack is low. In order to ensure high security this work focuses on multiple classifier fusion technique to increase detection rate. The primary role of classifier is to classify the correct and incorrect instance therefore multiple classifier design that is practical, and detects more attack by means of combining them is preferred here. To our best knowledge, this is the first design that considers multiple classifier in which all classifiers are different that detects both anomalies based and misuse based attacks. The dataset collected in a networking environment with the relatively high data density may contain attacks that assaults the system and thus violates system security. In this paper the operation of combining multiple classifiers that detects all categories of attack, from that improving the detection rate and true positive rate thereby reducing the false positive rate can be done. Decision based on threshold value and combining the classifiers result based on majority voting rule helps to increase the overall efficiency and accuracy in detecting the various categories of attack.","","978-1-4799-3826-1","","10.1109/ICCPEIC.2014.6915405","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6915405","Fusion;Intrusion Detection System (IDS);Majority Voting Rule;Multiple Classifier","","security of data;sensor fusion","detection methodologies;diversified intrusion detection;intrusion detection system;misuse based attacks;multiple classifier fusion technique;security;sensor fusion;threshold value","","0","","17","","","16-17 April 2014","","IEEE","IEEE Conference Publications"
"Manipulation of Network Traffic Traces for Security Evaluation","Gadelrab, M.; Kalam, A.; Deswarte, Y.","LAAS-CNRS, Univ. de Toulouse, Toulouse","Advanced Information Networking and Applications Workshops, 2009. WAINA '09. International Conference on","20090626","2009","","","1124","1129","Testing network-based security tools such as intrusion detection and prevention systems (IDS/IPS) differs from testing ordinary network tools (e.g., routers and switches). Basically, in addition to the parameters (such as bandwidth utilization, routing information and packets timing) that are important for network tools, security tools are more sensitive to issues like traffic composition, contents, and session level parameters. Generating a realistic synthetic traffic that keeps all the characteristics of the real traffic has proved to be difficult. For this reason, security testers often use real traffic traces in their test or evaluation. However, the available traces are often limited in number or size. Therefore, it is necessary to merge and manipulate traces to create a test environment that would be representative of the operational environment, and to inject attacks into the traffic. A variety of tools for recording, replaying as well as forging packets can be obtained easily, but there exist very few tools for manipulating traces so as to modify the traffic composition from the networking viewpoint. Among them, surprisingly there is no tool for manipulating traces without destructing their security-relevant characteristics. In this paper, we present a brief survey for trace manipulation and packet forging tools. Then we determine the requirements of tools for manipulating traces and injecting attacks while keeping their original characteristics. Finally, we present the architecture, and the implementation of our tool intended to fill this lack in security testing tools.","","978-1-4244-3999-7","978-0-7695-3639-2","10.1109/WAINA.2009.36","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5136802","","Character generation;Communication system traffic control;Data security;Information security;Intrusion detection;Switches;System testing;Telecommunication traffic;Timing;Traffic control","IP networks;bandwidth allocation;security of data;telecommunication network routing;telecommunication security;telecommunication traffic;transport protocols","TCP/IP network;attack injection;bandwidth utilization;intrusion detection system;intrusion prevention system;network traffic trace manipulation tool;network-based security testing tool;packet forging tool;packet timing;routing information","","1","","15","","","26-29 May 2009","","IEEE","IEEE Conference Publications"
"Intrusion detection in Honeynets by compression and hashing","Abbasi, F.H.; Harris, R.J.","Sch. of Eng. & Adv. Technol. (SEAT), Massey Univ., Palmerston North, New Zealand","Telecommunication Networks and Applications Conference (ATNAC), 2010 Australasian","20110106","2010","","","96","101","This paper proposes the design of a behaviour-based Intrusion Detection System (IDS), adopting Fuzzy hashing and Normalized Compression Distance (NCD) to determine similarity in behavioural profiles of worms and malware. The system runs in parallel with an existing knowledge or misuse-based system like Snort, but augments the intrusion detection capabilities by revealing malicious behaviour or activities within the Honeynet. The system integrates into a Honeynet, where the network-based events will be trapped by the gateway device, while system-based events will be trapped on the Honeypot(s). Results of prototype network system components are also discussed.","","978-1-4244-8173-6","978-1-4244-8171-2","10.1109/ATNAC.2010.5680264","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5680264","intrusion detection system (IDS)","Complexity theory;Databases;Grippers;Intrusion detection;Malware;Payloads;Protocols","cryptography;invasive software","Honeypot;Snort;behaviour-based intrusion detection system design;fuzzy hashing;gateway device;honeynets;malware;misuse-based system;network-based events;normalized compression distance;system-based events;worms","","1","","37","","","Oct. 31 2010-Nov. 3 2010","","IEEE","IEEE Conference Publications"
"Table of contents","","","Knowledge and Systems Engineering (KSE), 2012 Fourth International Conference on","20120913","2012","","","v","vii","Presents the table of contents of the proceedings.","","978-1-4673-2171-6","","10.1109/KSE.2012.7","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6299388","","","","","","0","","","","","17-19 Aug. 2012","","IEEE","IEEE Conference Publications"
"Research on intrusion detection of SVM based on PSO","Tie-Jun Zhou; Yang Li; Jia Li","Sch. of Comput. & Commun., Hunan Univ., Changsha, China","Machine Learning and Cybernetics, 2009 International Conference on","20090825","2009","2","","1205","1209","Intrusion detection plays more important role in network security today. This paper introduces a method, particle swarm optimization and support vector machine, to intrusion detection system, and presents a new design of ID Based on particle swarm optimization and support vector machine. This paper presents an optimal selection approach of the SVM parameters (regulation parameter C and the radial basis function width parameter sigma ) based on particle swarm optimization algorithm. The experiments show that the optimal parameter selection approach based on PSO is available and the research of intrusion detection based on particle swarm optimization and support vector machine is effective in reducing the number of alerts, false positive, false negative better.","","978-1-4244-3702-3","978-1-4244-3703-0","10.1109/ICMLC.2009.5212467","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212467","Intrusion detection;Parameter optimization;Particle swarm optimization algorithm;Support vector machine","Computer networks;Computer security;Cybernetics;Decision making;Intrusion detection;Machine learning;Particle swarm optimization;Risk management;Support vector machine classification;Support vector machines","computer networks;particle swarm optimisation;radial basis function networks;security of data;support vector machines;telecommunication security","PSO;SVM;intrusion detection;network security;optimal parameter selection;particle swarm optimization;radial basis function width parameter;regulation parameter;support vector machine","","1","","11","","","12-15 July 2009","","IEEE","IEEE Conference Publications"
"A data correlation method for anomaly detection systems using regression relations","Hassanzadeh, A.; Sadeghiyan, B.","Dept. of Comput. Eng., Amirkabir Univ. of Technol., Tehran, Iran","Future Information Networks, 2009. ICFIN 2009. First International Conference on","20091120","2009","","","242","248","Normal profiles have specific properties which would be changed when an attack occurs. The main property we have considered for each behavior is the correlation between the parameters of it. We compute a correlation matrix for normal sessions in the training phase. Then we select effective security parameters for our detection engine using an equivalent class with a graphical illustration namely correlation relation graph (CRG). These extracted parameters among all parameters of each normal behavior have a relation with each other which could be computed by regression relations. Each behavior has some pairs of selected parameters including the independent parameter and the dependent one. As an inline detection process, we look at the value of selected parameters of each current session and put them into their computed regression relation. If the computed value of the dependent parameter of each pair has a value greater then what we compute by their regression relation, it will be considered as a deviation. Number of deviations per session and the combination of them is used to label a session as normal or attack. The results show that our proposed method has suitable detection rate and false alarm.","","978-1-4244-5158-6","978-1-4244-5159-3","10.1109/ICFIN.2009.5339579","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5339579","Anomaly Detection;Confidence Interval;Correlation Coefficient;Correlation Relation Graph;Data Correlation;Regression Relation","Computer networks;Correlation;Data engineering;Data security;Engines;Humans;Information analysis;Information security;Intrusion detection;Sensor systems","graph theory;matrix algebra;regression analysis;security of data","anomaly detection systems;correlation matrix;correlation relation graph;data correlation method;inline detection process;regression relations;security parameters","","0","","15","","","14-17 Oct. 2009","","IEEE","IEEE Conference Publications"
"Key-Recovery Attacks on KIDS, a Keyed Anomaly Detection System","Tapiador, J.E.; Orfila, A.; Ribagorda, A.; Ramos, B.","Dept. of Comput. Sci., Univ. Carlos III de Madrid, Leganes, Spain","Dependable and Secure Computing, IEEE Transactions on","20150512","2015","12","3","312","325","Most anomaly detection systems rely on machine learning algorithms to derive a model of normality that is later used to detect suspicious events. Some works conducted over the last years have pointed out that such algorithms are generally susceptible to deception, notably in the form of attacks carefully constructed to evade detection. Various learning schemes have been proposed to overcome this weakness. One such system is Keyed IDS (KIDS), introduced at DIMVA “10. KIDS” core idea is akin to the functioning of some cryptographic primitives, namely to introduce a secret element (the key) into the scheme so that some operations are infeasible without knowing it. In KIDS the learned model and the computation of the anomaly score are both key-dependent, a fact which presumably prevents an attacker from creating evasion attacks. In this work we show that recovering the key is extremely simple provided that the attacker can interact with KIDS and get feedback about probing requests. We present realistic attacks for two different adversarial settings and show that recovering the key requires only a small amount of queries, which indicates that KIDS does not meet the claimed security properties. We finally revisit KIDS' central idea and provide heuristic arguments about its suitability and limitations.","1545-5971","","","10.1109/TDSC.2013.39","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6598669","Adversarial classification;anomaly detection;intrusion detection systems;secure machine learning","Computational modeling;Feature extraction;Intrusion detection;Machine learning algorithms;Payloads;Training","learning (artificial intelligence);security of data","KIDS;anomaly detection systems;evasion attacks;key-recovery attacks;keyed anomaly detection system;machine learning algorithms","","0","","23","","2013-09-13","May-June 2015","","IEEE","IEEE Journals & Magazines"
"Using Jpcap API to Monitor, Analyze, and Report Network Traffic for DDoS Attacks","Kumar, G.D.; Guru Rao, C.V.; Singh, M.K.; Ahmad, F.","Comput. Sci. & Eng. Dept., SR Eng. Coll., Warangal, India","Computational Science and Its Applications (ICCSA), 2014 14th International Conference on","20141206","2014","","","35","39","Nowadays, Computer Networks tend to be large and diverse systems that communicate using wide selection of protocols. This complexity made the desire for more sophisticated tools to watch and troubleshoot network traffic. Network traffic monitoring is can be quite a network diagnostic tool that monitors local area networks and provides a graphical display of network statistics. While collecting information through the network's data stream, network monitor displays the source address of the computer that sent a frame onto the network, the destination address of the computer that received the frame and also the protocols employed to send the frame. The procedure through which network monitor collects this information is known as Capturing. Automatically, the network monitor gathers statistics on all of the frames it detects on the network into a capture buffer that is a reserved storage area in memory. To capture statistics on merely a specific subset of frames, we could discriminate these frames by designing a capture filter. To work with network monitor, the computer will need to have a network card that supports promiscuous mode. This paper targets on the usage of packet capturing library Jpcap for monitoring, analyzing and reporting Distributed Denial of Service (DDoS) Attacks.","","","","10.1109/ICCSA.2014.18","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6976660","DDoS Attacks;Intrusion Detection;Jpcap;Packet Capture;Sniffer","Computer crime;Computers;IP networks;Libraries;Monitoring;Network interfaces;Protocols","application program interfaces;computer network security;computerised monitoring;graphical user interfaces;local area networks;telecommunication traffic","DDoS attacks;Jpcap API;capture filter;computer networks;distributed denial of service attacks;local area networks;network diagnostic tool;network statistic graphical display;network traffic monitoring;packet capturing library;promiscuous mode;protocols;reserved storage area","","0","","11","","","June 30 2014-July 3 2014","","IEEE","IEEE Conference Publications"
"Model for software behaviour detection based on process algebra and system call","Shen Limin; Wang Tao; Ma Chuan","Coll. of Inf. Sci. & Eng., Yanshan Univ., Qinhuangdao, China","Communications, China","20131122","2013","10","11","24","36","Behaviour detection models based on automata have been studied widely. By adding edge ε, the local automata are combined into global automata to describe and detect software behaviour. However, these methods introduce nondeterminacy, leading to models that are imprecise or inefficient. We present a model of software Behaviour Detection based on Process Algebra and system call (BDPA). In this model, a system call is mapped into an action, and a function is mapped into a process. We construct a process expression for each function to describe its behaviour. Without constructing automata or introducing nondeterminacy, we use algebraic properties and algorithms to obtain a global process expression by combining the process expressions derived from each function. Behaviour detection rules and methods based on BDPA are determined by equivalence theory. Experiments demonstrate that the BDPA model has better precision and efficiency than traditional methods.","1673-5447","","","10.1109/CC.2013.6674207","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6674207","intrusion detection;process algebra;software behaviour model;static analysis;system call","Analytical models;Automata;Behavioral science;Binary codes;Computational modeling;Mathematical model","automata theory;process algebra;software engineering","BDPA;global automata;local automata;process algebra;software behaviour detection;system call","","0","","","","","Nov. 2013","","IEEE","IEEE Journals & Magazines"
