"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=5969976,6824986,5600904,6726074,7103191,7060231,6388436,6721951,5339075,5745908,5972070,5588654,4797292,7033256,5563555,5687239,5484771,5592568,5739055,5348536,6134252,7294100,5346092,6949858,6588100,5689852,7105594,7288799,6745322,5682339,7092165,6814725,6866746,4809011,5751342,6189073,5471504,5376529,7051239,5493496,5706198,6761561,7036903,5425280,7058308,5771201,6297119,5284110,6838655,5496974,6717881,5636154,5622257,5277013,6308959,7038788,6682964,6364689,7238358,5662864,6990267,7288111,7013129,6975564,6269360,5564937,5997494,4908545,6058957,5740396,4555692,5349207,6947736,7160894,6406088,4784728,6511487,6177359,6354738,5623839,6942515,5367767,6193576,6597201,6297279,6743390,6928673,6654811,5455257,7184822,6844691,5751372,6425277,5641325,5393778,5929314,6726662,5212501,5368826,6617840",2015/11/03 10:05:46
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Adapted E-model and dynamic adjustment of VoIP parameters","Hrvoje, O.; Drago, Z.","Hypo Alpe-Adria-Bank d.d., Zagreb, Croatia","Telecommunications (ConTEL), Proceedings of the 2011 11th International Conference on","20110801","2011","","","481","486","Optimisation is the aim of each activity, implying procedures and actions decreasing costs and making the system more effective. Here the measurement values are presented obtained from the operational network and, in parallel, under the same conditions, the subjective information on the service quality. The measured values are compared with the current model; the way of simplification and use of that model is presented in view of construction of the structure that can optimise VoIP communication based on simple information. The paper's objective is to compare the experimental results of MOS assessments with calculated values of R parameter. The paper also presents the proposal of agent structure for optimisation of quality of VoIP communication.","","978-1-61284-169-4","978-3-85125-161-6","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5969976","Mean Opinion Score (MOS);Quality of Service;R factor;VoIP;delay","Bandwidth;Codecs;Delay;Optimization;Proposals;Quality of service","Internet telephony;optimisation;quality of service","MOS assessment;R parameter;VoIP communication;adapted E-model;agent structure;dynamic adjustment;mean opinion score assessment;optimisation;service quality;subjective information","","0","","13","","","15-17 June 2011","","IEEE","IEEE Conference Publications"
"Conditional disclosure of encrypted whitelists for DDoS attack mitigation","Bianchi, G.; Rajabi, H.; Caponi, A.; Picierro, G.","","Globecom Workshops (GC Wkshps), 2013 IEEE","20140605","2013","","","200","206","Defensive techniques against Internet-scale attacks can significantly benefit from sharing network security data among different domains. One compelling example, proposed in this paper, is the case of whitelists for DDoS mitigation, where domains broadcast, for each possible DDoS target (!), the set of legitimate customers (client IP addresses) whose traffic should not be blocked while a DDoS attack is in progress. However, such a fine-grained whitelist sharing approach appears hardly appealing (to say the least) to operators; not only the indiscriminate sharing of customers' addresses raises privacy concerns, but also it discloses, to competitor domains, business critical information on the identity and activity of customers. In a previous work, we proposed a cryptographic approach called “conditional data sharing”, devised to permit disclosure of cross-domain shared fine-grained organized subsets of network monitoring data, only when a threshold number of domains are ready to reveal their data. In this paper, we cast such technique to a realistic scenario of whitelist sharing for DDoS mitigation, and we significantly extend the underlying cryptographic approach so as to support disclosure not only for threshold-based policies, but for more general (monotone) access structures.","","","","10.1109/GLOCOMW.2013.6824986","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6824986","","Access control;Computer crime;Conferences;Cryptography;IP networks;Monitoring","computer network security;cryptography","DDoS mitigation;Internet-scale attacks;client IP addresses;competitor domains;conditional data sharing;cross-domain shared fine-grained organized subsets;cryptographic approach;defensive techniques;domains broadcast;legitimate customers;network monitoring data;network security data sharing;privacy concerns;threshold-based policies;whitelist sharing","","0","","39","","","9-13 Dec. 2013","","IEEE","IEEE Conference Publications"
"The Trust-Based MAC - Layer Security Protocol for Mobile Ad Hoc Networks","Rajaram, A.; Palaniswami, S.","Anna Univ., Coimbatore, India","Wireless Communications Networking and Mobile Computing (WiCOM), 2010 6th International Conference on","20101014","2010","","","1","4","In this paper, we develop a trust based security protocol based on a MAC-layer approach which attains confidentiality and authentication of packets in both routing and link layers of MANETs. In the first phase of the protocol, we design a trust based packet forwarding scheme for detecting and isolating the malicious nodes using the routing layer information. It uses trust values to favor packet forwarding by maintaining a trust counter for each node. A node is punished or rewarded by decreasing or increasing the trust counter. If the trust counter value falls below a trust threshold, the corresponding intermediate node is marked as malicious. In the next phase of the protocol, we provide link-layer security using the CBC-X mode of authentication and encryption. By simulation results, we show that the proposed MAC-layer security protocol achieves high packet delivery ratio while attaining low delay and overhead.","","978-1-4244-3708-5","978-1-4244-3709-2","10.1109/WICOM.2010.5600904","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5600904","","Ad hoc networks;Mobile communication;Mobile computing;Peer to peer computing;Protocols;Radiation detectors;Security","access protocols;ad hoc networks;cryptography;telecommunication security","CBC-X mode;MAC layer security protocol;authentication;encryption;link-layer security;malicious nodes;mobile ad hoc networks;packet delivery;routing layer information;trust based security protocol;trust counter;trust threshold;trust values","","3","","11","","","23-25 Sept. 2010","","IEEE","IEEE Conference Publications"
"Machine learning based internet traffic recognition with statistical approach","Jaiswal, R.C.; Lokhande, S.D.","Dept. of Electron. & Telecommun., Pune Inst. of Comput. Technol., Pune, India","India Conference (INDICON), 2013 Annual IEEE","20140130","2013","","","1","6","The researchers have started looking for Internet traffic recognition techniques that are independent of `well known' TCP or UDP port numbers, or interpreting the contents of packet payloads. Newer approaches classify traffic by recognizing statistical patterns in externally observable attributes of the traffic (such as typical packet lengths and inter-arrival times). The main goal is to cluster or classify the Internet traffic flows into groups that have identical statistical properties. The need to deal with Traffic patterns, large datasets and Multidimensional spaces of flow and packet attributes is one of the reasons for the introduction of Machine Learning (ML) techniques in this field. ML techniques are subset of Artificial Intelligence used for traffic recognition. Further, there are four types of Machine Learning, i.e. Classification (Supervised learning), clustering (Un-Supervised learning), Numeric prediction and Association. In this research paper IP traffic recognition through classification process is implemented. Different researchers are calling this process as IP traffic Recognition, IP traffic Identification, and sometimes IP traffic classification. Here Real time internet traffic has been captured using packet capturing tool and datasets has been developed. Also few standard datasets have been used in this research work. Then using standard attribute selection algorithms, a reduced statistical feature dataset has been developed. After that, Six ML algorithms AdaboostM1, C4.5, Random Forest tree, MLP, RBF and SVM with Polykernel function classifiers are used for IP traffic classification. This implementation and analysis shows that Tree based algorithms are effective ML techniques for Internet traffic classification with accuracy up to of 99.7616 %.","","978-1-4799-2274-1","","10.1109/INDCON.2013.6726074","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6726074","AdaboostM1;C4.5;Internet Traffic Classification;MLP;Machine Learning;RBF and SVM with Polykernel function;Random Forest tree","Accuracy;Classification algorithms;IP networks;Internet;Support vector machines;Training;Vegetation","IP networks;Internet;learning (artificial intelligence);pattern recognition;statistical analysis;telecommunication traffic","IP traffic classification;IP traffic identification;IP traffic recognition;Internet traffic classification;Internet traffic flows;MLP;RBF;SVM;TCP port numbers;UDP port numbers;artificial intelligence;classification process;machine learning based Internet traffic recognition;packet attributes;packet capturing tool;packet payloads;polykernel function classifiers;random forest tree;real time Internet traffic;reduced statistical feature dataset;standard attribute selection algorithms;statistical pattern recognition;tree based algorithms;unsupervised learning","","0","","34","","","13-15 Dec. 2013","","IEEE","IEEE Conference Publications"
"Performance analysis of LEACH protocol under Denial of Service attacks","Almomani, I.; Al-Kasasbeh, B.","Coll. of Comput. & Inf. Sci., Prince Sultan Univ., Riyadh, Saudi Arabia","Information and Communication Systems (ICICS), 2015 6th International Conference on","20150507","2015","","","292","297","Nowadays, Wireless Sensor Networks (WSN) services are applied in many civilian and military scenarios. This has initiated various security threats, especially in unattended environments. Low Energy Aware Cluster Hierarchy (LEACH) is one of the most popular hierarchical routing protocols in WSN that consumes limited energy; thus increases the network lifetime. The security of data transfer via WSN is a challenging issue, especially with the existence of Denial of Service (DoS) attacks. The contribution of this paper is twofold. Firstly, experimental analysis of the impact of existing DoS attacks on the performance of LEACH protocol, including Flooding attack, Black hole attack and Gray Hole attack will be presented. Secondly, a new DoS attack on LEACH called Scheduling attack will be introduced. In order to check the reliable operation of LEACH routing protocol, all attacks mentioned above are implemented and their impacts on the performance of the LEACH in terms of different metrics including packet delivery ratio, network lifetime and energy consumption have been evaluated.","","","","10.1109/IACS.2015.7103191","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7103191","Black Hole attack;DoS;Flooding attack;Gray Hole attack;LEACH;NS2;Scheduling attack;WSN;cluster;energy;network lifetime;security","Base stations;Computer crime;Data models;Floods;Routing protocols;Wireless sensor networks","computer network security;routing protocols;wireless sensor networks","LEACH protocol;WSN;black hole attack;denial of service attacks;energy consumption;flooding attack;gray hole attack;hierarchical routing protocols;low energy aware cluster hierarchy;network lifetime;packet delivery ratio;scheduling attack;security of data transfer;wireless sensor networks","","0","","12","","","7-9 April 2015","","IEEE","IEEE Conference Publications"
"Table of contents","","","Computer, Communication, Control and Information Technology (C3IT), 2015 Third International Conference on","20150316","2015","","","1","6","The following topics are dealt with: brain-computer interface; frequency selective surface; spectrum sharing network; imperfect channel state information; wireless sensor network; business intelligence; intrusion detection system; PV system; software product development; image compression; thermal power system; cellular automata; LDPC codes; power quality assessment; interference cancellation; LTE network; induction generator; wind-based microgeneration; power system transient stability; fuzzy based adaptive control; computational complexity analysis; DC-DC switch mode step-up power supply; multipath fading channel; AWGN noise; video conferencing technique; supercapacitor; load balanced multicast routing protocol; wireless mobile ad hoc network; grayscale image representation; color image representation; partially occluded object detection; compact suspended planar patch antenna; solar cell; sensorless control methodology; brushless DC motor; pixel classification; scalable context-aware recommendation system; image segmentation; rectangular microstrip antenna; Rayleigh fading channel; secure hash function based authentication scheme; and OFDM systems.","","978-1-4799-4446-0","","10.1109/C3IT.2015.7060231","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7060231","","","AWGN channels;DC-DC power convertors;Long Term Evolution;OFDM modulation;Rayleigh channels;adaptive control;asynchronous generators;brain-computer interfaces;brushless DC motors;cellular automata;competitive intelligence;computational complexity;cryptographic protocols;distributed power generation;frequency selective surfaces;fuzzy control;image classification;image coding;image colour analysis;image representation;image segmentation;interference suppression;microstrip antenna arrays;mobile ad hoc networks;multipath channels;object detection;parity check codes;photovoltaic power systems;power supply quality;power system transient stability;radio spectrum management;recommender systems;routing protocols;sensorless machine control;solar cells;switched mode power supplies;teleconferencing;thermal power stations;video communication;wireless sensor networks","AWGN noise;DC-DC switch mode step-up power supply;LDPC codes;LTE network;OFDM systems;PV system;Rayleigh fading channel;brain-computer interface;brushless DC motor;business intelligence;cellular automata;color image representation;compact suspended planar patch antenna;computational complexity analysis;frequency selective surface;fuzzy based adaptive control;grayscale image representation;image compression;image segmentation;imperfect channel state information;induction generator;interference cancellation;intrusion detection system;load balanced multicast routing protocol;multipath fading channel;partially occluded object detection;pixel classification;power quality assessment;power system transient stability;rectangular microstrip antenna;scalable context-aware recommendation system;secure hash function based authentication scheme;sensorless control methodology;software product development;solar cell;spectrum sharing network;supercapacitor;thermal power system;video conferencing technique;wind-based microgeneration;wireless mobile ad hoc network;wireless sensor network","","0","","","","","7-8 Feb. 2015","","IEEE","IEEE Conference Publications"
"An automatic portscan detection system with adaptive threshold setting","Kim, Sang Kon; Lee, Seung Ho; Seo, Seung Woo","School of Electrical Engineering and Computer Science &#x0026; Institute of New Media and Communications, Seoul National University, Korea","Communications and Networks, Journal of","20121220","2010","12","1","74","85","For the purpose of compromising hosts, attackers including infected hosts initially perform a portscan using IP addresses in order to find vulnerable hosts. Considerable research related to portscan detection has been done and many algorithms have been proposed and implemented in the network intrusion detection system (NIDS). In order to distinguish portscanners from remote hosts, most portscan detection algorithms use a fixed threshold that is manually managed by the network manager. Because the threshold is a constant, even though the network environment or the characteristics of traffic can change, many false positives and false negatives are generated by NIDS. This reduces the efficiency of NIDS and imposes a high processing burden on a network management system (NMS). In this paper, in order to address this problem, we propose an automatic portscan detection system using an fast increase slow decrease (FISD) scheme, that will automatically and adaptively set the threshold based on statistical data for traffic during prior time periods. In particular, we focus on reducing false positives rather than false negatives, while the threshold is adaptively set within a range between minimum and maximum values. We also propose a new portscan detection algorithm, rate of increase in the number of failed connection request (RINF), which is much more suitable for our system and shows better performance than other existing algorithms. In terms of the implementation, we compare our scheme with other two simple threshold estimation methods for an adaptive threshold setting scheme. Also, we compare our detection algorithm with other three existing approaches for portscan detection using a real traffic trace. In summary, we show that FISD results in less false positives than other schemes and RINF can fast and accurately detect portscanners. We also show that the proposed system, including our scheme and algorithm, provides good performance in terms of the rate of false positi- es.","1229-2370","","","10.1109/JCN.2010.6388436","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6388436","Adaptive threshold setting;automatic portscan detection;false negative;false positive","Adaptive systems;Detection algorithms;Detectors;Feature extraction;Heating;IP networks;Real-time systems","","","","1","","19","","","Feb. 2010","","IEEE","IEEE Journals & Magazines"
"An Enhanced GHSOM for IDS","Salem, M.; Buehler, U.","Group of Network & Data Security, Univ. of Appl. Sci. Fulda, Fulda, Germany","Systems, Man, and Cybernetics (SMC), 2013 IEEE International Conference on","20140127","2013","","","1138","1143","Artificial neural network, recently, is considered as a vibrant area in machine learning. Particularly, Growing Hierarchical Self Organizing Map (GHSOM) model, as an intelligent neural network, is vital in intrusion detection system (IDS). However, it suffers from prosaic topology, adheres to random weight vectors initialization, which degrades the performance metrics. In this paper, we progressively enhance the GHSOM to present a new delicate version, named EGHSOM. It consists of a meaningful initialization process instead of random initialization, a novel splitting threshold technique to stabilize the growth topology, merging and pruning methods on neurons to settle the topology and accelerate the detection, and a classification-confidence threshold to detect unknown anomaly in computer networks. The final model is trained using real-time traffic in addition to NSL-KDD and compared with other approaches. The result shows that EGHSOM is more efficacious than others and solves major drawbacks of intrusion detection in networks.","","","","10.1109/SMC.2013.198","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6721951","GHSOM;classifier design and evaluation;k-means;neural nets;real-time systems;similarity measure","Merging;Neurons;Radio frequency;Standards;Topology;Training;Vectors","security of data;self-organising feature maps","IDS;NSL-KDD;classification-confidence threshold;enhanced GHSOM model;growing hierarchical self organizing map;growth topology;initialization process;intelligent neural network;intrusion detection system;merging methods;pruning methods;splitting threshold technique","","1","","24","","","13-16 Oct. 2013","","IEEE","IEEE Conference Publications"
"A novel approach to design of user re-authentication systems","Jagadeesan, H.; Hsiao, M.S.","Bradley Dept. of Electr. & Comput. Eng., Virginia Tech., Blacksburg, VA, USA","Biometrics: Theory, Applications, and Systems, 2009. BTAS '09. IEEE 3rd International Conference on","20091120","2009","","","1","6","In the Internet age, security is a major concern as identity thefts often cause detrimental effects. Masquerading is an important factor for identity theft and current authentication systems using traditional methods woefully lack mechanisms to detect and prevent it. This paper presents an application independent, continual, non-intrusive, fast and easily deployable user re-authentication system based on behavioral biometrics. These behavioral attributes are extracted from the keyboard and mouse operations of the user. They are used to identify and non-intrusively authenticate the user periodically. To extract suitable user attributes, we propose a novel heuristic that uses the percentage of mouse-to-keyboard interaction ratio and interaction quotient (IQ). In the re-authentication process, every time, the current behavior of the user is compared with the stored ldquoexpectedrdquo behavior. All deviations are noted and after a certain deviation threshold is reached, the system logs the user out of the current session. The underlying heuristic prevents imposters from misusing the system. Experimental results show that the proposed heuristic can greatly improve the accuracy of application-based and application independent systems to 96.4% and 82.2% respectively.","","978-1-4244-5019-0","978-1-4244-5020-6","10.1109/BTAS.2009.5339075","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5339075","Behavioral Biometrics;interaction ratio;k-Nearest neighbor;neural networks;statistical analysis;user re-authentication","Authentication;Biometrics;Hardware;Internet;Keyboards;Mice;Neural networks;Pins;Statistical analysis;Testing","biometrics (access control);keyboards;message authentication;mouse controllers (computers);pattern classification;user centred design","behavioral biometrics;identity theft;interaction quotient;masquerading;mouse-to-keyboard interaction ratio;user reauthentication systems","","2","6","30","","","28-30 Sept. 2009","","IEEE","IEEE Conference Publications"
"Automated blocking of malicious code with NDIS intermediate driver","Lee Ling Chuan; Chan Lee Yee; Ismail, M.; Jumari, K.","CyberSecurity, Malaysia Comput. Emergency Response Team, Malaysia","Advanced Communication Technology (ICACT), 2011 13th International Conference on","20110407","2011","","","700","704","With the evolution of malware technology, modern malware often hide its malicious behaviour in various methods. One of the popular manners is to conceal the network communication. This concealment technique poses obstacles to security mechanisms, which detecting the malicious behaviours. In this paper, we give an overview of the automated blocking malicious code project, a new approach to computer security via malicious software analysis and automatic blocking software. In particular, this project focuses on building a unified executable program analysis platform and using it to provide novel solutions to a broad spectrum of different security problems. We propose a technique for the Network Driver Interface Specification (NDIS) integrate together with a unified malicious software analysis platform. The NDIS model supports hybrid network transport NDIS drivers, called NDIS intermediate drivers. This driver lies between transport driver and NDIS driver. The advantage of using NDIS intermediate drivers is, it can see the entire network traffic taking place on a system as the drivers lie between protocol drivers and network drivers. By intercepting security-related properties from network traffic directly, our project enables a principled, root cause based approach to computer security, offering novel and effective solutions.","1738-9445","978-1-4244-8830-8","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5745908","Interception;Malicious Traffic;Malware Analysis;NDIS Intermediate Driver;Network Driver Interface Specification","Driver circuits;Fires;Malware;Pattern matching;Protocols;Sockets","application program interfaces;invasive software;program diagnostics","NDIS intermediate driver;automatic malicious code blocking project;computer security;executable program analysis platform;malicious software analysis;malware technology;network communication concealment technique;network driver interface specification;transport driver","","0","","14","","","13-16 Feb. 2011","","IEEE","IEEE Conference Publications"
