"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=5599120,4908324,6208950,5975135,5497436,6976483,6597229,6249415,5655625,6528595,6623738,5345623,6566581,5973957,5978609,6209011,5474493,6758077,5762461,6827720,6121632,5588797,6185342,4755529,5620464,5566441,6925769,6457778,6413990,6681236,7014762,6339296,4911190,7166564,6503534,6617852,5976791,6408540,5636128,6787176,6295977,7140301,7005921,6808251,6614821,5453618,5578462,6341580,6836608,5657729,5576069,6375202,6642938,5451546,5566648,5497853,5208846,7111611,7113585,6918258,6949352,6819483,6226348,5361130,5605434,5640261,6106397,6415777,6375208,5380353,6481449,5228012,5425559,5608747,6423246,5432650,6158768,6779425,5533214,6805344,6148479,5583161,6104003,6146603,5622853,5929036,5582874,6946191,5366294,7056980,6125887,5759338,6043787,6720175,5439005,5455227,5698368,5672410,5374810,5560073",2015/11/03 09:35:24
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Optimal Multipath Planning for Intrusion Detection in Smart Homes Using Wireless Sensor and Actor Networks","Yung-Liang Lai; Jehn-Ruey Jiang","Nat. Central Univ., Jhongli, Taiwan","Parallel Processing Workshops (ICPPW), 2010 39th International Conference on","20101011","2010","","","562","570","Intrusion detection is one of the most important services in a smart home, which requires to monitor intrusion events and to react against them. A Wireless Sensor and Actor Network (WSAN) has a set of sensor nodes for monitoring events and a set of high capability nodes, called actor nodes, for reacting to the events. It can provide an infrastructure for building the intrusion detection system in a smart home. We need to jointly consider fault-tolerance and timeliness issues because sensor nodes are likely to be influenced by failures (e.g., dead battery) and need to deliver packets in real time over wireless links vulnerable to interference caused by walls, floors or furniture. In this paper, we propose Optimal Multipath Planning (or OMP), which is based on Edmonds-Karp maximum flow algorithm and Goldberg and Tarjan minimum cost flow algorithm, for WSANs to set up paths to deliver intrusion event notification from event sources to actors in a smart home. The planning is optimal in the sense that it sets up the maximum number of node-disjoint paths of links with the minimized expected transmission count (ETX). We also evaluate OMP's performance by simulations and compare it with the minimum cost planning using Dijkstra algorithm to show its advantages.","1530-2016","978-1-4244-7918-4","978-0-7695-4157-0","10.1109/ICPPW.2010.83","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5599120","Disjoint Path;Maximum-Flow Minimum-Cost Planning;Smart Home;Wireless Sensor and Actor Network","Intrusion detection;Network topology;Planning;Smart homes;Topology;Wireless communication;Wireless sensor networks","fault tolerance;home computing;path planning;security of data;wireless sensor networks","Dijkstra algorithm;Edmonds-Karp maximum flow algorithm;Goldberg minimum cost flow algorithm;Tarjan minimum cost flow algorithm;actor networks;actor nodes;expected transmission count;fault-tolerance;intrusion detection system;intrusion event notification;node-disjoint paths;optimal multipath planning;sensor nodes;smart homes;timeliness issues;wireless links;wireless sensor","","0","","18","","","13-16 Sept. 2010","","IEEE","IEEE Conference Publications"
"Feature Optimization Based on Artificial Fish-Swarm Algorithm in Intrusion Detections","Liu Tao; Qi Ai-ling; Hou Yuan-Bin; Chang Xin-Tan","Safe Technol. Inst., Xi'an Univ. of Sci. & Technol., Xi'an","Networks Security, Wireless Communications and Trusted Computing, 2009. NSWCTC '09. International Conference on","20090505","2009","1","","542","545","A method of optimization and simplification to network feature using Artificial Fish-swarm Algorithm in intrusion detection is proposed in this paper for solving problems of more features and slower computing speed. This method established mathematic model aimed at achieving higher detection rate and lower false positive rate, and obtaining optimal feature attributes through iterative method by using an optimization policy on the basis of ""PREY, SWARM and FOLLOW"" operators. 41 features are optimized and simplified by adopting this method. 31% feature attributes are achieved, which can completely reflect intrusion feature. The experimental results show that using feature attributes after optimization and simplification can shorten 40% work time in intrusion detection.","","978-1-4244-4223-2","","10.1109/NSWCTC.2009.57","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4908324","Artifical Fish-swarm;feature attribute;intrusion detections;optimization","Clustering algorithms;Computer networks;Computer science;Computer security;Intrusion detection;Marine animals;Optimization methods;Support vector machines;Testing;Wireless communication","iterative methods;optimisation;security of data","artificial fish-swarm algorithm;feature optimization;intrusion detections;iterative method","","0","","15","","","25-26 April 2009","","IEEE","IEEE Conference Publications"
"Preparing databases for network traffic monitoring","Vokorokos, L.; Pekar, A.; Adam, N.","Dept. of Comput. & Inf., Tech. Univ. of Kosice, Kos&#x030C;ice, Slovakia","Applied Machine Intelligence and Informatics (SAMI), 2012 IEEE 10th International Symposium on","20120531","2012","","","13","18","This paper deals with the solution of database related problems which can occur during network traffic monitoring. During data evaluation through a database excessive response time can be noticed. While the time necessary to obtain the data from the database has a significant effect on the result of the monitoring, it is important to keep its value as low as possible. Practically, the vast majority of the monitoring tools have to deal with the problems related to the database's excessive response time, so their solution is really justified. In this paper an alternative method of network monitoring, the BasicMeter tool will be introduced by which the exact problems and their solution will be illustrated.","","978-1-4577-0196-2","","10.1109/SAMI.2012.6208950","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6208950","","Data warehouses;Database systems;IP networks;Informatics;Monitoring;Time factors","computer network management;database management systems","BasicMeter tool;computer network;database excessive response time;database preparation;network traffic monitoring","","0","","20","","","26-28 Jan. 2012","","IEEE","IEEE Conference Publications"
"Securing Collaborative Intrusion Detection Systems","Cheung, S.","SRI International","Security & Privacy, IEEE","20111208","2011","9","6","36","42","Statistic-poisoning attacks inject incorrect security sensor reports into the repository of collaborative intrusion detection systems to corrupt the published attack statistics. A robust approach to computing attack statistics can help counter this threat.","1540-7993","","","10.1109/MSP.2011.97","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5975135","alert correlation;attack tolerance;collaborative intrusion detection systems;computer security;cybersecurity;intrusion detection;network security;preferential voting","Collaboration;Computer crime;Entropy;IP networks;Intrusion detection;Privacy","security of data","collaborative intrusion detection system security;robust approach;statistic-poisoning attacks","","0","","4","","2011-08-04","Nov.-Dec. 2011","","IEEE","IEEE Journals & Magazines"
"Design and analysis of heartbeat protocol in NIDS cluster","Wei Huang; Gengyu Wei; Nan Hu; Yixian Yang","Key Lab. of Network & Inf. Attack & Defense Technol. of MOE, BUPT, Beijing, China","Future Computer and Communication (ICFCC), 2010 2nd International Conference on","20100628","2010","2","","V2-348","V2-352","Heartbeat mechanism is widely used in designing high availability distributed system, while publish-subscribe architectural style has recently emerged as a promising approach to build a NIDS cluster with high dynamism and plenty of computational resources. In comparison with the requirements of general distributed computing, frontend in NIDS cluster cannot redistribute tasks on nodes failure and parallel stateful intrusion detection additionally requires the integrity of received session packets on analyzers. Therefore, the contradictory requirements of immediate node failure notification and infrequent analyzer status variation should be both considered. In this contribution, we designed one heartbeat protocol with four variations in publish-subscribe framework. By applying probabilistic model checking on the proposed heartbeat protocol, uptime ratio of one node in different variations is computed and compared under different setups. Suggestions on how to choose a suitable heartbeat for a NIDS cluster is described as well.","","978-1-4244-5821-9","","10.1109/ICFCC.2010.5497436","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5497436","NIDS cluster;PRISM;distributed computing;heartbeat;high availability;probabilistic model checking","Algorithm design and analysis;Availability;Clustering algorithms;Distributed computing;Heart beat;Information analysis;Intrusion detection;Laboratories;Performance analysis;Protocols","message passing;middleware;probability;security of data","NIDS cluster;distributed system;heartbeat protocol;immediate node failure notification;infrequent analyzer status variation;parallel stateful intrusion detection;probabilistic model checking;publish-subscribe architectural style","","0","","16","","","21-24 May 2010","","IEEE","IEEE Conference Publications"
"The implementation of NAPT function of border gateway based on middleware","Feng Liu; Xu Chen; Huafeng Liu","Sch. of Electron. & Inf. Eng., Beihang Univ., Beijing, China","Advanced Research and Technology in Industry Applications (WARTIA), 2014 IEEE Workshop on","20141206","2014","","","1153","1156","A function design of NAPT based on middleware and a system implementation of border gateway is proposed, connecting Ethernet with the Internet via non-IP link. The middleware is built by using Libpcap and Libnet in border gateway for excellent extendibility and compatibility. The data structure, algorithm, chart flow for NAPT are given.The test results show that the gateway successfully implements NAPT between Ethernet and the Internet and achieves over 42Mbps transmission rate.","","","","10.1109/WARTIA.2014.6976483","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6976483","IP;NAPT;border gateway;middleware","IP networks;Internet;Kernel;Logic gates;Middleware;Ports (Computers);Protocols","Internet;data structures;internetworking;local area networks;middleware","Ethernet;Internet;Libnet;Libpcap;NAPT function design;border gateway system implementation;chart flow;data structure;middleware;network address port translation;nonIP link;transmission rate","","0","","9","","","29-30 Sept. 2014","","IEEE","IEEE Conference Publications"
"Supervised Novelty Detection","Jumutc, V.; Suykens, J.A.K.","ESAT-SCD-SISTA, K.U. Leuven, Heverlee, Belgium","Computational Intelligence and Data Mining (CIDM), 2013 IEEE Symposium on","20130916","2013","","","143","149","In this paper we present a novel approach and a new machine learning problem, called Supervised Novelty Detection (SND). This problem extends the One-Class Support Vector Machine setting for binary classification while keeping the nice properties of novelty detection problem at hand. To tackle this we approach binary classification from a new perspective using two different estimators and a coupled regularization term. It involves optimization over a different objective and a doubled set of Lagrange multipliers. One might consider our approach as a joint estimation of the support for different probability distributions per class where an ultimate goal is to separate classes with the largest possible angle between the normal vectors to the decision hyperplanes in the feature space. Regarding an obvious novelty of our problem we report and compare the results along the lines of standard C-SVM, LS-SVM and One-Class SVM. Experiments have demonstrated promising results that validate the usefulness of the proposed method.","","","","10.1109/CIDM.2013.6597229","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6597229","","Kernel;Optimization;Support vector machines;Training data;Tuning;Vectors","learning (artificial intelligence);optimisation;pattern classification;statistical distributions;support vector machines;vectors","Lagrange multiplier;binary classification;coupled regularization term;decision hyperplane;feature space;joint estimation;machine learning problem;normal vector;optimization;probability distribution;supervised novelty detection;support vector machine","","2","","20","","","16-19 April 2013","","IEEE","IEEE Conference Publications"
"Intrusion detection framework of cluster-based wireless sensor network","Sedjelmaci, H.; Senouci, S.M.; Feham, M.","STIC Lab., Abou Bakr Belkaid Univ., Tlemcen, Algeria","Computers and Communications (ISCC), 2012 IEEE Symposium on","20120726","2012","","","000893","000897","Wireless sensor networks (WSNs) have a huge potential to be used in critical situations like military and commercial applications. However, these applications are required often to be deployed in hostile environments, where nodes and communication are attractive targets to attackers. This makes WSNs vulnerable to a variety of potential attacks. Due to their characteristics, conventional security mechanisms are not applicable. In this context, we propose an intrusion detection framework for a cluster-based WSN (CWSN) that aims to combine the advantage of anomaly and signature detection which are high detection rate and low false positive, respectively.","1530-1346","978-1-4673-2712-1","978-1-4673-2711-4","10.1109/ISCC.2012.6249415","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6249415","Anomaly detection;Clustering;Intrusion detection system;Signature detection;Wireless sensor network","Classification algorithms;Data models;Handwriting recognition;Intrusion detection;Support vector machines;Wireless sensor networks","digital signatures;telecommunication security;wireless sensor networks","anomaly;cluster-based WSN;cluster-based wireless sensor network;high detection rate;intrusion detection framework;military;security mechanism;signature detection","","1","","13","","","1-4 July 2012","","IEEE","IEEE Conference Publications"
"Supervised Non-Linear Dimensionality Reduction Techniques for Classification in Intrusion Detection","Kai-mei Zheng; Xu Qian; Na An","Sch. of Mech. Electron. & Inf. Eng., China Univ. of Min. & Technol. Beijing, Beijing, China","Artificial Intelligence and Computational Intelligence (AICI), 2010 International Conference on","20101203","2010","1","","438","442","Intrusion detection is still a crucial issue for network security. For visualization and classification on intrusion detection, the high dimensionality should be confronted. As a nonlinear learning method, Isomap is an effective dimension reduction tool among manifold learning algorithms. However, Euclidean distance is used in Isomap which is more suitable for continuous features. Another limitation is not using the class labels of data. This paper proposes supervised nonlinear learning method S-H-Isomap which utilized class labels to measure the dissimilarity between data points and replaced Euclidean distance with HVDM distance (Heterogeneous distance function). We evaluated the new scheme with KDD CUP 1999 datasets. In the classification experiments, S-H-Isomap was compared with WeighedIso, S-Isomap, Isomap, SVM, and k-NN. Experiments results show that S-H-Isomap performs the best with higher detection rate and the lowest false positive rate.","","978-1-4244-8432-4","","10.1109/AICI.2010.98","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5655625","HVDM;Isomap;dimension reduction;intrusion detection;manifold learning;supervised learning","Classification algorithms;Euclidean distance;Intrusion detection;Manifolds;Nearest neighbor searches;Support vector machines;Training","computer network security;learning (artificial intelligence)","Euclidean distance;KDD CUP 1999 datasets;S-H-Isomap;SVM;WeighedIso;dimension reduction tool;heterogeneous distance function distance;intrusion detection;kNN;manifold learning;network security;supervised nonlinear dimensionality reduction techniques;supervised nonlinear learning","","0","","16","","","23-24 Oct. 2010","","IEEE","IEEE Conference Publications"
"VOIP and data storage in wireless GSM modem over MANET area","Sachin, P.T.; Tamrakar, S.","Dept. of Comput. Sci. & Eng., NRIIST, Bhopal, India","Emerging Trends in Computing, Communication and Nanotechnology (ICE-CCN), 2013 International Conference on","20130613","2013","","","31","36","VOIP communication done by IP but we know that IP spoofed attacks are the major problems to the current internet and defense communication in VOIP. Most networks today use TCP/IP protocol as the standard to communicate with each other. Each host in the network is uniquely identified by its IP address. In TCP/IP architecture, there is no way to check authorization of source IP. So attackers can easily target source IP address in IP header. In this paper, we have proposed a method to verify authentication of source IP address. We identify the attacks by comparing IP address, corresponding MAC address and BIOS serial number with register database. Detected spoofing was maintained in a log. Our method is very simple and efficient as it will perform in MANET area. Thus it is effective method to identify IP and MAC spoofed attacks. I will construct the secured VOIP communication over MANET area using TCP / IP and storage Data in GSM modem as SMS (inbox). Finally using IP and MAC get fail to prevent spoofing attack then DoS attack prevent using BIOS serial number of clients.","","978-1-4673-5037-2","","10.1109/ICE-CCN.2013.6528595","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6528595","Cryptography;GSM modem;JDK 1.6;Oracle;Security;VOIP;Wireless ad hoc network","Computer crime;IP networks;Internet telephony;Mobile ad hoc networks;Mobile handsets;Servers","Internet telephony;access protocols;authorisation;cellular radio;computer network security;mobile ad hoc networks;modems;transport protocols","BIOS serial number;DoS attack;IP header;IP-spoofed attacks;Internet;MAC address;MAC-spoofed attacks;MANET area;SMS;TCP-IP protocol;VOIP communication security;data storage;defense communication;register database;source IP address authentication;wireless GSM modem","","0","","23","","","25-26 March 2013","","IEEE","IEEE Conference Publications"
