"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=7059533,5189824,5380921,5403309,6632834,6083630,5760265,6665383,5480959,6151387,6261673,7033841,6076771,6922049,5462321,6828072,5697717,7148405,6187962,5431797,7012907,6396095,5579109,6967252,6922081,6423680,5703703,6355994,7056879,6296068,5376255,6394941,5462043,6998265,6516436,5375980,6504158,5234504,6523799,5070769,5677538,5488489,6470945,5604193,6123125,6174878,5983922,5302099,6316699,7049308,5347873,6690512,7045229,5551719,5176039,6016820,5362617,6990233,5721145,7015756,4815808,6296196,6409241,5664320,5275559,5480792,6161171,7110135,5368053,7129553,5563461,6664460,6167419,6994033,5564578,5319287,6655271,7035624,5502451,6064371,5197236,6511311,6021705,6208344,7082815,6785328,6417634,5556741,5683320,6651081,5283421,5344007,5167013,6488163,5611550,5982728,6198335,6022060,6301425,6459863",2015/11/03 10:07:15
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Enhanced ANTSEC framework with cluster based cooperative caching in mobile ad hoc networks","Umamaheswari, S.; Radhamani, G.","Sch. of Inf. Technol. & Sci., Dr. G.R. Damodaran Coll. of Sci., Coimbatore, India","Communications and Networks, Journal of","20150312","2015","17","1","40","46","In a mobile ad hoc network (MANET), communication between mobile nodes occurs without centralized control. In this environment the mobility of a node is unpredictable; this is considered as a characteristic of wireless networks. Because of faulty or malicious nodes, the network is vulnerable to routing misbehavior. The resource constrained characteristics of MANETs leads to increased query delay at the time of data access. In this paper, AntHocNet+Security (ANTSEC) framework is proposed that includes an enhanced cooperative caching scheme embedded with artificial immune system. This framework improves security by injecting immunity into the data packets, improves the packet delivery ratio and reduces end-to-end delay using cross layer design. The issues of node failure and node malfunction are addressed in the cache management.","1229-2370","","","10.1109/JCN.2015.000008","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7059533","Mobile agents;network management;performance evaluation","Delays;Detectors;Mobile ad hoc networks;Peer-to-peer computing;Routing;Routing protocols;Security","artificial immune systems;cache storage;cooperative communication;mobile ad hoc networks;mobility management (mobile radio);telecommunication network reliability;telecommunication network routing","AntHocNet-security framework;MANET;artificial immune system;cache management;cluster-based cooperative caching;cross-layer design;data access;data packets;end-to-end delay reduction;enhanced ANTSEC framework;enhanced cooperative caching scheme;faulty node;malicious node;mobile ad hoc networks;mobile nodes;node failure;node malfunction;node mobility;packet delivery ratio;query delay;resource constrained characteristics;routing misbehavior;wireless network characteristic","","0","","","","","Feb. 2015","","IEEE","IEEE Journals & Magazines"
"Framework of Intrusion Detection System via Snort Application on Campus Network Environment","Ismail, M.N.; Ismail, M.T.","Dept. of MIIT, Univ. of Kuala Lumpur (UniKL), Kuala Lumpur, Malaysia","Future Computer and Communication, 2009. ICFCC 2009. International Conference on","20090804","2009","","","455","459","In this research, we propose an architectural solution to implement the Intrusion Detection System (IDS) via snort in campus network environment. Intrusion Detection System(IDS) via snort application has become a discussion issue for this time being. The objective of this implementation is to measure and detect the malware on snort application over local area network (LAN). Virtual private network (VPN)technology has become a discussion issue for this time being. Today, the deployment of this IDS technology on an organization truly can give a great privacy and security benefit over campus environment. This study focuses on installation,configuring and implementation of snort in University of Kuala Lumpur network environment.In addition, we emphasis on access to a MySQL database, WINCAP and Perl scripts (PHP). Based on the finding result, the IDS over snort application is able to analyze and detect malware activity in client server environment over LAN.","","978-0-7695-3591-3","","10.1109/ICFCC.2009.10","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5189824","Client Server;IDS;LAN;Malware;Snort","Application software;Area measurement;Computer networks;Databases;Intrusion detection;Local area networks;Network servers;TCPIP;Virtual private networks;Web server","invasive software;local area networks;security of data;telecommunication network management;telecommunication security;virtual private networks","IDS technology;LAN;campus network environment;intrusion detection system;local area network;malware;snort application;virtual private network","","0","","9","","","3-5 April 2009","","IEEE","IEEE Conference Publications"
"Research and Implementation of NIDS Based on IXP2400","Wen Cheng-yu; Yi Shi-jun; Ren De-hao; Jing Xiao-ping","Coll. of Commun. Eng., Chengdu Univ. of Inf. & Technol., Chengdu, China","Future Information Technology and Management Engineering, 2009. FITME '09. Second International Conference on","20100115","2009","","","104","106","In this article, a new approach to network intrusion detection system was considered. Conventional NIDS are based on software, which limits its detection performance. Now, it proposes to realize these functions by the programmable hardware. IXP2400 (Intel network processor) provides this function, which can increase performance even under hostile loads and will enable efficient intrusion detection in future multi-gigabit networks. We attach importance to detection arithmetic, data communication in thread and communication protocol used to transfer alert information in detection entity. According to the request, it realizes a NIDS based on IXP2400 that has essential function.","","978-1-4244-5339-9","","10.1109/FITME.2009.32","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5380921","IXA;IXP2400;Microblock;Microengine;NIDS","Conference management;Educational institutions;Engineering management;Fabrics;Hardware;Information management;Information technology;Intrusion detection;Switches;Technology management","computer network security;microprocessor chips;security of data","IXP2400;Intel network processor;NIDS;communication protocol;data communication;detection arithmetic;multigigabit network;network intrusion detection system","","0","","8","","","13-14 Dec. 2009","","IEEE","IEEE Conference Publications"
"Research on Network Risk Assessment Based on Attack Probability","Huiying Lv","Sch. of Inf. Eng., Capital Normal Univ., Beijing, China","Computer Science and Engineering, 2009. WCSE '09. Second International Workshop on","20100202","2009","2","","376","381","A quantitative risk evaluation method for network security is proposed based on analyzing the process that attackers intrude network. The analysis depends on modeling attack activities and attack processes by tracking the transferring of safety states. Three key factors of risk evaluation about assets, threats and vulnerabilities are identified and quantified. Especially the attack probability indexes are recurrently estimated by layering based on the intruding process, and accurate success probabilities of attack are obtained. Then a quantitative evaluation algorithm is presented to estimate risk indexes by layering based on the intruding process. The conclusion obtained by this approach provides a useful evidence and guidance for security strategies. Finally this method is demonstrated and validated in an example network environment.","","978-0-7695-3881-5","","10.1109/WCSE.2009.834","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5403309","Attack Probability;Attack State;Network Security;Risk;Risk Assessment","Computer science;Computer security;Event detection;Information analysis;Information security;Intrusion detection;Layout;Risk analysis;Risk management;Safety","probability;risk management;security of data","attack probability indexes;intruding process;network risk assessment;network security;quantitative risk evaluation method","","4","","18","","","28-30 Oct. 2009","","IEEE","IEEE Conference Publications"
"A distributed network intrusion detection system architecture based on computer stations using GPGPU","Vokorokos, L.; Ennert, M.; Cajkovsky, M.; Turinska, A.","Dept. of Comput. & Inf., Tech. Univ. of Kosice, Kosice, Slovakia","Intelligent Engineering Systems (INES), 2013 IEEE 17th International Conference on","20131017","2013","","","323","326","This article deals with the proposal of distributed parallel network system architecture for intrusion detection. The aim is to design model of architecture that will be used for searching, detecting and analyzing intrusions. This proposal of detection system in network will use enormous performance of the GPGPU high-parallel data computing technology which can substitute the most complicated part of the intrusion detection process in NIDS. The model is highly scalable and allows the usage of several most recent trends in the IDS field with GPGPU support. Due to the fast attacks reaction system analyzes all the data in different formats in whole set of attacks and system alerts.","","978-1-4799-0828-8","","10.1109/INES.2013.6632834","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6632834","","Computational modeling;Computer architecture;Graphics processing units;Hardware;Intrusion detection;Synchronization","graphics processing units;parallel processing;security of data","GPGPU high-parallel data computing technology;IDS field;NIDS;computer stations;distributed network intrusion detection system architecture;distributed parallel network system architecture;fast attacks reaction system;intrusion search;system alerts","","2","","14","","","19-21 June 2013","","IEEE","IEEE Conference Publications"
"Table of contents","","","Systems, Man, and Cybernetics (SMC), 2011 IEEE International Conference on","20111121","2011","","","1","44","Presents the table of contents of the proceedings.","1062-922X","978-1-4577-0652-3","","10.1109/ICSMC.2011.6083630","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6083630","","","","","","0","","","","","9-12 Oct. 2011","","IEEE","IEEE Conference Publications"
"Analysis of intrusion-tolerant architectures for Web Servers","Raj, S.B.E.; Varghese, G.","Comput. Sci. Dept., Karunya Univ., Coimbatore, India","Emerging Trends in Electrical and Computer Technology (ICETECT), 2011 International Conference on","20110502","2011","","","998","1003","A variety of mission critical applications need to continue to operate or provide a minimal level of services even when they are under attack or have been partially compromised; hence the need for intrusion tolerant architecture. The research focus of Intrusion Tolerant Architecture is on how to detect as many attacks as possible, as soon as we can, and at the same time to reduce the false alarm rate. This paper presents a survey of different intrusion-tolerant architectures (based on intelligent adaptive reconfiguration) for Web Server highlighting on the threat analysis. Further, we want to point out potential pitfalls as well as challenging issues need to be addressed by an intrusion tolerant architecture. We believe that the results of this evaluation will help system architects to for building more secure and survivable server systems.","","978-1-4244-7923-8","","10.1109/ICETECT.2011.5760265","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5760265","COTS;Intrusion Tolerance;Reconfiguration","Architecture;Computer architecture;Intrusion detection;Redundancy;Service oriented architecture;Web servers","Internet;computer network security","Web servers;intelligent adaptive reconfiguration;intrusion tolerant architecture;mission critical applications","","1","","29","","","23-24 March 2011","","IEEE","IEEE Conference Publications"
"An Effective Feature Selection Approach for Network Intrusion Detection","Fengli Zhang; Dan Wang","Sch. of Comput. Sci. & Eng., Univ. of Electron. Sci. & Technol. of China, Chengdu, China","Networking, Architecture and Storage (NAS), 2013 IEEE Eighth International Conference on","20131118","2013","","","307","311","Processing huge amounts of network data is one of the largest challenges for network-based intrusion detection system (IDS). Usually these data contain lots of irrelevant or redundant features. To improve the efficiency of IDS, relevant features are necessary to be extracted from original data via feature selection approaches. In this paper, an effective feature selection approach based on Bayesian Network classifier is proposed. And with the same intrusion detection benchmark dataset (NSL-KDD), the performance of the proposed approach is evaluated and compared with other commonly used feature selection methods. It is shown by empirical results that features selected by our approach have decreased the time to detect attacks and increased the classification accuracy as well as the true positive rates significantly.","","","","10.1109/NAS.2013.49","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6665383","BayesNet;NSL-KDD;feature selection;intrusion detection","Accuracy;Bayes methods;Classification algorithms;Conferences;Feature extraction;Intrusion detection","belief networks;pattern classification;security of data","Bayesian network classifier;IDS efficiency;NSL-KDD dataset;classification accuracy;feature selection approach;network data processing;network intrusion detection","","1","","30","","","17-19 July 2013","","IEEE","IEEE Conference Publications"
"Intrusion Detection Based on Variable Prefix of System Call","Qi Zheng; ShengYi Jiang","Sch. of Inf., Guangdong Univ. of Foreign Studies, Guangzhou, China","Networks Security Wireless Communications and Trusted Computing (NSWCTC), 2010 Second International Conference on","20100607","2010","1","","398","401","System call trace is one of the behavior characteristics of system process. Each system call of the trace depends on several previous system calls. Using Markov model to capture such probabilistic characteristic of the system call is time consuming. Thus, we use Probabilistic Suffix Tree to extract this feature. PST is trained with the normal system call traces. We define a new measure of abnormal system call trace based on the PST to detect abnormal processes. Experiments show that this measurement can well distinguish between normal and abnormal process.","","978-0-7695-4011-5","978-1-4244-6598-9","10.1109/NSWCTC.2010.98","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5480959","Intrusion detection;probabilistic suffix tree;system call trace","Communication system security;Computer networks;Data mining;Face detection;Feature extraction;Hidden Markov models;Informatics;Intrusion detection;Statistics;Wireless communication","Markov processes;feature extraction;probability;program diagnostics;security of data;trees (mathematics)","Markov model;PST;feature extraction;intrusion detection;probabilistic suffix tree;system call trace","","0","","9","","","24-25 April 2010","","IEEE","IEEE Conference Publications"
"Effects of network trace sampling methods on privacy and utility metrics","Fazio, P.; Tan, K.; Kotz, D.","Dartmouth Coll., Hanover, NH, USA","Communication Systems and Networks (COMSNETS), 2012 Fourth International Conference on","20120213","2012","","","1","8","Researchers choosing to share wireless-network traces with colleagues must first anonymize sensitive information, trading off the removal of information in the interest of identity protection and the preservation of useful data within the trace. While several metrics exist to quantify this privacy-utility tradeoff, they are often computationally expensive. Computing these metrics using a sample of the trace could potentially save precious time. In this paper, we examine several sampling methods to discover their effects on measurement of the privacy-utility tradeoff when anonymizing network traces. We tested the relative accuracy of several packet and flow-sampling methods on existing privacy and utility metrics. We concluded that, for our test trace, no single sampling method we examined allowed us to accurately measure the tradeoff, and that some sampling methods can produce grossly inaccurate estimates of those values. We call for further research to develop sampling methods that maintain relevant privacy and utility properties.","","978-1-4673-0296-8","978-1-4673-0297-5","10.1109/COMSNETS.2012.6151387","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6151387","","Accuracy;Entropy;IP networks;Privacy;Sampling methods;Size measurement","data privacy;radio networks;sampling methods","data preservation;flow-sampling method;identity protection;network trace sampling method;privacy-utility tradeoff measurement;wireless-network","","0","","27","","","3-7 Jan. 2012","","IEEE","IEEE Conference Publications"
