"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=5871350,6681021,7083519,5644999,1183435,5211020,6451183,6496490,7014732,5636383,1297447,7027606,5680347,1238076,7038200,5328990,1378401,4625667,5066523,6550615,6922016,6963101,4550834,5355038,5942091,5578474,4682395,1286430,1593102,6122781,5714703,5580189,6726491,5719540,6236400,6770369,7284079,6408209,6059956,6827922,5989048,4812153,6341457,6799679,6575297,4225002,7184860,925163,5176006,1495967,4772012,7073179,4724378,5482631,4359468,6844277,6999702,7100287,1498070,4494160,1635543,1324121,6550422,4700183,6363985,1578953,6035728,6903454,4488141,6120871,4454962,4696966,6233270,4077735,6504560,5686441,5580185,6081347,6693381,7253759,5384007,6422291,5604048,4482812,6838720,6896564,4317891,1687568,1659484,6141314,4228157,5751307,1386144,5379723,6843095,6181964,6940209,5557997,1611627,6485986",2015/11/22 18:20:12
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Dirichlet-Based Trust Management for Effective Collaborative Intrusion Detection Networks","Fung, C.J.; Jie Zhang; Aib, I.; Boutaba, R.","Dept. of Comput. Sci., Univ. of Waterloo, Waterloo, ON, Canada","Network and Service Management, IEEE Transactions on","20110609","2011","8","2","79","91","The accuracy of detecting intrusions within a Collaborative Intrusion Detection Network (CIDN) depends on the efficiency of collaboration between peer Intrusion Detection Systems (IDSes) as well as the security itself of the CIDN. In this paper, we propose Dirichlet-based trust management to measure the level of trust among IDSes according to their mutual experience. An acquaintance management algorithm is also proposed to allow each IDS to manage its acquaintances according to their trustworthiness. Our approach achieves strong scalability properties and is robust against common insider threats, resulting in an effective CIDN. We evaluate our approach based on a simulated CIDN, demonstrating its improved robustness, efficiency and scalability for collaborative intrusion detection in comparison with other existing models.","1932-4537","","","10.1109/TNSM.2011.050311.100028","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5871350","Collaborative intrusion detection system;admission control;computer security;security management;trust management","Collaboration;Equations;Intrusion detection;Mathematical model;Peer to peer computing;Robustness;Scalability","computer network security;groupware;peer-to-peer computing","CIDN;Dirichlet-based trust management;acquaintance management algorithm;collaborative intrusion detection networks;peer intrusion detection systems","","11","","35","","","June 2011","","IEEE","IEEE Journals & Magazines"
"Detecting Intrusive Activity in the Smart Grid Communications Infrastructure Using Self-Organizing Maps","Baig, Z.A.; Ahmad, S.; Sait, S.M.","Dept. of Comput. Eng., King Fahd Univ. of Pet. & Miner., Dhahran, Saudi Arabia","Trust, Security and Privacy in Computing and Communications (TrustCom), 2013 12th IEEE International Conference on","20131212","2013","","","1594","1599","The Smart Grid Infrastructure (SGI) provides for sustainable, affordable and uninterrupted electricity supply to consumers. The communications infrastructure of the SGI is prone to several malicious attacks identified in the recent past. Customer-specific electricity readings are communicated up the SGI hierarchy from consumer devices to centralized servers through intermediary devices such as smart meters and data concentrators/aggregators. In this paper, we model the attacks against the home area network of the SGI, through definition and generation of routine device behaviors. Any observed deviation from the defined normal profile is labeled as a malicious attack. Subsequently, we propose a Self-Organizing Map (SOM)-based approach towards training and testing of centralized SGI devices to qualify them for identifying anomalies accurately. The proposed scheme is capable of detecting anomalous readings within a consumer's household, with reasonable accuracies.","","","","10.1109/TrustCom.2013.196","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6681021","Anomaly Detection;Intrusion Detection;Self-Organizing Maps;Smart Grid Communications","Electricity;Energy consumption;Intrusion detection;Neurons;Smart grids;Training;Vectors","power engineering computing;security of data;self-organising feature maps;smart power grids","SGI communications infrastructure;SGI home area network;SOM-based approach;customer-specific electricity readings;data aggregators;data concentrators;electricity supply;intrusive activity detection;malicious attack;routine device behaviors;self-organizing maps;smart grid communications infrastructure;smart meters","","0","","12","","","16-18 July 2013","","IEEE","IEEE Conference Publications"
"Security of SIP-based infrastructure against malicious message attacks","Shrestha, A.K.","Dept. of Comput. & Electron., Tribhuvan Univ., Kathmandu, Nepal","Software, Knowledge, Information Management and Applications (SKIMA), 2014 8th International Conference on","20150409","2014","","","1","8","Nowadays Session Initiation Protocol (SIP) has become the most widely used signaling protocol by the vendors in the Voice over Internet Protocol (VoIP) communication. As the SIP is gaining popularity, open architecture of VoIP often makes SIP vulnerable to so many threats. The paper introduces SIP along with its different security mechanisms with the focus on attack signatures generation technique to identify the malformed SIP messages. It aims to generate various malicious SIP messages and to verify the limitations of the existing classical Intrusion Detection System (IDS) in identifying the malicious messages. Then it sets out to implement an improved detection framework using the rules as regular expression. The experiments were carried out using SER as an open source SIP server, Kphone and X-lite as SIP clients and the SIPSAK as an attacking tool on a testbed architecture which was in a form of virtual environment created with VMware. The platforms used were BackTrack7 and Windows 7. The test was first performed on SNORT, an open source IDS and later by adding the improved detection rules in the configuration file of the SIP server. The successful attacks on the classical attack-signatures generation framework proved that the existing IDSs couldn't identify logical errors in the malicious SIP messages. The proposed detection module identified and rejected all kind of malicious SIP messages with acceptable processing overheads. Moreover the associated signatures database can also be incorporated into other VoIP protocols and open source IDSs like SNORT. This paper has provided the effective mechanism in creating well-formed defense against malicious SIP message attacks to ensure the integrity and security of VoIP subsystems.","","","","10.1109/SKIMA.2014.7083519","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7083519","Intrusion detection system;Malicious message;SIP;SQL injection;VoIP","Inspection;Internet;Protocols;Security;Servers;Standards;Syntactics","Internet telephony;client-server systems;computer network security;digital signatures;public domain software;signalling protocols;virtual machines","BackTrack7;IDS;Kphone;SER;SIP clients;SIP server;SIP-based infrastructure security;SIPSAK;SNORT;Session Initiation Protocol;VMware;VoIP communication;VoIP subsystem integrity;VoIP subsystem security;Voice over Internet Protocol communication;Windows 7;X-lite;attack signature generation technique;attack-signature generation framework;attacking tool;configuration file;detection rule improvement;intrusion detection system;logical error identification;malformed SIP message identification;malicious SIP message attacks;malicious SIP messages;malicious message attacks;malicious message identification;open architecture;open source IDS;open source SIP server;processing overheads;regular expression;security mechanisms;signaling protocol;signature database;testbed architecture;threat vulnerability;virtual environment","","0","","8","","","18-20 Dec. 2014","","IEEE","IEEE Conference Publications"
"Forming Virtualized Secure Framework for Location Based Services (LBS) using Direct Anonymous Attestation (DAA) protocol","Othman, H.; Hashim, H.; Razmi, M.A.Y.; Manan, J.A.","Fac. of Electr. Eng., Univ. Teknol. MARA (UiTM), Shah Alam, Malaysia","Wireless and Mobile Computing, Networking and Communications (WiMob), 2010 IEEE 6th International Conference on","20101129","2010","","","622","629","The tremendous growth in mobile and wireless communications comes with more pervasive applications. Current mobile device platform does not allow a local or remote user to attest the target platform. The limitation of using existing software-based protection alone can be easily affected by malicious codes and it cannot assure its own integrity. In this paper, we explore a new approach of anonymity issues in Privacy Enhancing Technologies (PETs) which will result in the privacy enhancement of user personal data and location information in mobile network services. We create the foundation for running trusted applications, network and services on top of existing Mobile Location Protocol (MLP). We also propose a Virtualized Secure Framework between mobile devices (clients) and Location Based Services (LBS) Server in Virtual Machine (VM) environment based on Direct Anonymous Attestation protocol. Trusted Platform Module (TPM) acts as the foundation for mobile security mechanisms and privacy of user's information. Virtualization is needed to improve the utilization of existing computing resources and to reduce hardware. Every single device found in a physical machine will be virtualized in the VMs. DAA protocol is proposed to anonymously verify the authority of users and preserve privacy of user's private location information.","","978-1-4244-7743-2","978-1-4244-7741-8","10.1109/WIMOB.2010.5644999","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5644999","Attestation Protocol;Location Based Services (LBS);Mobile Communication Security;Trusted Platform Module (TPM);Virtualization","Cryptography;Driver circuits;Hardware;Mobile communication;Mobile computing;Programmable logic arrays;WiMAX","client-server systems;data privacy;mobile computing;mobility management (mobile radio);protocols;telecommunication security;virtual machines","anonymity issues;direct anonymous attestation protocol;location based services server;mobile communication;mobile location protocol;pervasive application;privacy enhancement;private location information;user personal data;virtual machine;virtualized secure framework;wireless communication","","2","1","21","","","11-13 Oct. 2010","","IEEE","IEEE Conference Publications"
"A mobile-agent based distributed dynamic μFirewall architecture","Feng Xian; Hai Jin; Ke Liu; Zongfen Han","Internet & Cluster Comput. Center, Huazhong Univ. of Sci. & Technol., Wuhan, China","Parallel and Distributed Systems, 2002. Proceedings. Ninth International Conference on","20030228","2002","","","431","436","With the development of enterprise Intranet and cluster servers, many emerging security challenges could not be solved by conventional firewall due to its inner deficiency. To address these security problems, we present a mobile-agent based distributed dynamic μFirewall architecture. In this architecture, special mobile agents implement a dynamic security policy reconfiguration and enhance the scalability. Each μFirewall is built with a packet filter and DTE-enhanced evaluator to provide dual fine-grain protection at the individual host level. A distributed intrusion detection and response (DIDR) system provides a fast response to both external and internal attacks, and allows an adaptive change in the security policy in the protected network. The DIDR system provides the infrastructure to support hierarchical intrusion responses and dynamic security capabilities. The distributed security architecture is scalable, topology independent, and intrusion-tolerant.","1521-9097","0-7695-1760-9","","10.1109/ICPADS.2002.1183435","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1183435","","Computer architecture;Filters;Internet;Intrusion detection;Mobile agents;Mobile computing;Network topology;Protection;Scalability;Web server","authorisation;distributed processing;local area networks;mobile agents;parallel architectures;security of data","μFirewall architecture;distributed dynamic architecture;distributed intrusion detection response system;domain type enforcement;dynamic security policy;enterprise Intranet;firewalls;mobile agents;scalability","","1","","15","","","17-20 Dec. 2002","","IEEE","IEEE Conference Publications"
"Fighting Insomnia: A Secure Wake-Up Scheme for Wireless Sensor Networks","Falk, R.; Hof, H.-J.","","Emerging Security Information, Systems and Technologies, 2009. SECURWARE '09. Third International Conference on","20090821","2009","","","191","196","Sleep deprivation attacks are still an unsolved but critical problem in sensor networks. They aim on quickly exhausting energy reserves of battery powered sensor nodes by continuously sending messages to the node, preventing the attacked node to switch to an energy saving sleep state. Sleep deprivation attacks come also in the form of sending traffic that causes a sleeping node to wake up. Sleep deprivation attacks have the potential to lessen the lifetime of typical sensor nodes from years to days or even hours. One important communication standard for sensor networks is IEEE 802.15.4 that defines cryptographic protection of frames. While many attacks like eavesdropping or modification of frames are covered by the available security mechanisms, these mechanisms do not address sleep deprivation attacks. This paper proposes a secure wake up scheme that activates a sensor node by a secure wake up radio from a sleep state only if messages from an authenticated and legitimate node are pending. A lightweight security verification scheme is used that can easily be performed without requiring the node to change to active state.","","978-0-7695-3668-2","","10.1109/SECURWARE.2009.36","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5211020","security;wake-up radio;wireless sensor network","Batteries;Communication standards;Communication switching;Cryptography;Protection;Security;Sleep;Switches;Telecommunication traffic;Wireless sensor networks","energy conservation;personal area networks;security of data;wireless sensor networks","IEEE 802.15.4;battery powered sensor node;energy saving sleep state;frame cryptographic protection;lightweight security verification scheme;personal area networks;secure wake up scheme;sleep deprivation attack;wireless sensor network","","5","","16","","","18-23 June 2009","","IEEE","IEEE Conference Publications"
"Trust System Design Optimization in Smart Grid Network Infrastructure","Yichi Zhang; Lingfeng Wang; Weiqing Sun","Dept. of Electr. Eng. & Comput. Sci., Univ. of Toledo, Toledo, OH, USA","Smart Grid, IEEE Transactions on","20130307","2013","4","1","184","195","The imposed communication network brings more vulnerabilities to the evolving smart grid. Therefore, defensive techniques such as intrusion detection will need to be deployed in this already complicated system. Deployment and runtime cost due to the defensive trust systems will affect the original function of smart grid system without careful planning and design. This paper is an effort to address this important issue. In particular, the set packing algorithm is used to optimize the placement of the trust nodes of the defensive system in the multiple layer architecture of the smart grid. After the trust nodes are placed, a trust node aware optimal routing algorithm is used to find the least cost routing in the communications of the nodes. Also, an algorithm to identify new trust node(s) is presented to address the fault tolerance requirement of the smart grid system. Simulation results demonstrate that our approach is promising by providing secure, efficient, and reliable communications in the smart grid network.","1949-3053","","","10.1109/TSG.2012.2224390","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6451183","Smart grid;cyber security;multi-layer system;optimal location;optimal routing;trust node","Communication networks;Heuristic algorithms;Intrusion detection;Routing;Smart grids;Wide area networks","power system reliability;power system security;smart power grids;telecommunication network reliability;telecommunication network routing;telecommunication security","communication efficiency;communication network;communication reliability;communication security;defensive trust systems;deployment cost;fault tolerance requirement;intrusion detection;least cost routing;node communication;runtime cost;set packing algorithm;smart grid multiple-layer architecture;smart grid network infrastructure;smart grid system;smart grid vulnerabilities;trust node aware optimal routing algorithm;trust node placement optimization;trust system design optimization","","1","","27","","2013-02-06","March 2013","","IEEE","IEEE Journals & Magazines"
"Modeling intrusion detection in mobile ad hoc networks as a non cooperative game","Paramasiva, B.; Pitchai, K.M.","Dept. of Comput. Sci. & Eng., Nat. Eng. Coll., Kovilpatti, India","Pattern Recognition, Informatics and Mobile Engineering (PRIME), 2013 International Conference on","20130415","2013","","","300","306","The vulnerable nature of the Mobile Adhoc Networks, make them open to numerous security threats which distorts their further developmental attempts, In order to overcome such scenarios in an effective way Intrusion Detection System techniques can be incorporated which will strengthen the frontline security. This paper addresses a novel intrusion detection system that uses Game theoretic model to detect the malicious nodes at an earlier stage. The Bayesian game concept of game theory have been used to model the interaction between any two neighbouring nodes of a mobile adhoc network and the game is resolved to find best strategies for the regular nodes of the network. These strategies are used as a defensive mechanism to defend against malicious attacks and also the nodes monitor their neighbours continuously and stores the information about the packets sent and received based on which the subsequent stages of the game are carried forward.","","978-1-4673-5843-9","","10.1109/ICPRIME.2013.6496490","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6496490","Bayesian Game;Game Theory;Intrusion Detection System;Mobile Adhoc Networks;Network Security","Bayes methods;Game theory;Games;Intrusion detection;Mobile ad hoc networks;Monitoring;Receivers","Bayes methods;game theory;mobile ad hoc networks;telecommunication security","Bayesian game concept;defensive mechanism;frontline security;game theoretic model;intrusion detection modelling;malicious attacks;malicious nodes;mobile ad hoc networks;non cooperative game;security threats","","1","","15","","","21-22 Feb. 2013","","IEEE","IEEE Conference Publications"
"Prevention of black hole attack on AODV in MANET using hash function","Aware, A.A.; Bhandari, K.","Comput. Eng. Dept., Univ. of Mumbai, Mumbai, India","Reliability, Infocom Technologies and Optimization (ICRITO) (Trends and Future Directions), 2014 3rd International Conference on","20150122","2014","","","1","6","Mobile ad hoc networks (MANET) are acquiring popularity today, as it offers wireless connectivity to the users irrespective of their geographical position. An ad-hoc network does not have a centralized infrastructure. It is a wireless network where nodes communicate with each other through multiple hops. If the nodes in the ad-hoc network change their positions dynamically, it is called a mobile ad-hoc network (MANET). It has characteristics like shared physical medium, autonomous terminal, limited physical security, infrastructure less communication, Dynamic topology, large degree of freedom, self organizing capability. Such characteristics provide an open environment for users to maintain connectivity irrespective of their geographical positions but, such types of networks are vulnerable to various kinds of attack. Ad hoc on demand Distance Vector (AODV) is one of the key protocols used for routing in MANET. The security of AODV protocol can be shattered by black hole attack. A Black hole attack can devastate routing in mobile ad hoc network. A Black hole is a malevolent node that proclaims to have the shortest optimal path to the desired destination node but in reality it does not have any active path to particular destination and the packets received by the black hole from other nodes are dropped. As the black hole attack gives the fake shortest path to the destination hence in our proposed scheme, the first optimal path is discarded and the second optimal route is selected. To maintain data integrity and for prevention of black / gray hole attack hash function is used.","","978-1-4799-6895-4","","10.1109/ICRITO.2014.7014732","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7014732","AODV;Black hole;Cooperative Black hole;MANET;gray hole","Delays;Mobile ad hoc networks;Routing;Routing protocols;Wireless communication","mobile ad hoc networks;routing protocols;telecommunication security","AODV;AODV protocol;MANET;ad hoc on demand distance vector;black hole attack prevention;black-gray hole attack hash function;dynamic topology;geographical position;hash function;malevolent node;mobile ad hoc networks;physical security;wireless connectivity;wireless network","","0","","13","","","8-10 Oct. 2014","","IEEE","IEEE Conference Publications"
"A distributed hierarchical key management scheme for mobile Ad hoc networks","John, S.P.; Samuel, P.","Dept. of Comput. Sci., Thejus Eng. Coll., Thrissur, India","Information Networking and Automation (ICINA), 2010 International Conference on","20101115","2010","1","","V1-308","V1-314","In MANET, when a node is compromised it tends to reveal the other node's key information and corrupts the whole network. The scalable method of cryptographic key management (SMOCK) proposes a method to deal with such node compromise attacks. But it has certain main drawbacks such as over dependent on centralized server and increase in key-pair when node increases. To deal with these drawbacks, we present an enhanced hierarchical key management scheme using a stable and power efficient cluster management technique. Each cluster head retains the public key of its member nodes only and act as a router when dealing with nodes of other cluster members. Using this technique, the overhead on centralized server is reduced. Moreover, the need of each node storing all public keys are diminished thus minimizing the storage overhead on each node. By Simulation results, we show that our proposed scheme achieves better delivery ratio and resilience with reduced delay and overhead.","","978-1-4244-8104-0","978-1-4244-8106-4","10.1109/ICINA.2010.5636383","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5636383","Clustering;Key Management Scheme;Mobile Ad hoc Networks;Public Key;scalable method of cryptographic key management (SMOCK)","Ad hoc networks;Cryptography;IEEE 802.11 Standards;Mobile computing;Resilience","ad hoc networks;cryptography;mobile communication;telecommunication network management","cryptographic key management;distributed hierarchical key management scheme;mobile ad hoc networks;power efficient cluster management technique","","1","","25","","","18-19 Oct. 2010","","IEEE","IEEE Conference Publications"
