"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=4757463,6603893,7148442,6496464,4554355,5941956,5270338,7061882,6385293,6258458,6128279,4683370,4664307,4673770,6598669,4683138,1625293,1618372,6387906,6599816,7029341,1428613,1628434,6292162,1437831,5695670,1655710,5679579,7160662,1285404,5561608,4740680,4753935,5541811,6123481,5986030,6968417,1652100,5195732,1565234,6209182,1635453,5963164,4263328,4411092,5272124,5425348,7073206,6524474,1653020,4267553,4448633,5195973,6516793,6993135,5578475,6810192,7209081,4042424,770718,6511343,6508398,6295971,1385878,6200667,6618693,4737166,5680272,1214283,847862,5066596,7150633,4041841,6903571,4156644,6136914,5607650,7104906,6104019,5422996,6459813,5945297,5411977,1626027,4451089,6115504,1232519,6919023,6680853,4925084,6820872,6364527,5440329,5958858,6115573,7168560,6389736,4023034,4148961,5695587",2015/11/22 18:17:49
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Policy-based intrusion detection in Web applications by monitoring Java information flows","Hiet, G.; Tong, V.V.T.; Me, L.; Morin, B.","Supelec, Cesson-Sevigne","Risks and Security of Internet and Systems, 2008. CRiSIS '08. Third International Conference on","20090120","2008","","","53","60","This article focuses on intrusion detection in systems using Web applications and COTS. We present a solution that combines policy-based intrusion detection and information flow control. We describe JBlare, an inline Java monitor that tracks inter-method flows in Java applications. This monitor collaborates with Blare, a monitor that tracks information flow in the whole system at the OS-level. The combination of these two detectors constitutes a policy-based Intrusion Detection System that can address a wide range of attacks.","","978-1-4244-3309-4","","10.1109/CRISIS.2008.4757463","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4757463","information flow control;policy-based intrusion detection;web applications security","Access control;Application software;Collaborative software;Collaborative work;Control systems;Information security;Intrusion detection;Java;Logic;Monitoring","Java;security of data","JBlare;Java information flows;Web applications;information flow control;policy-based intrusion detection","","4","","21","","","28-30 Oct. 2008","","IEEE","IEEE Conference Publications"
"RECLAMO: Virtual and Collaborative Honeynets Based on Trust Management and Autonomous Systems Applied to Intrusion Management","Gil Perez, M.; Mateos Lanchas, V.; Fernandez Cambronero, D.; Martinez Perez, G.; Villagra, V.A.","Dept. de Ing. de la Informacion y las Comun., Univ. of Murcia, Murcia, Spain","Complex, Intelligent, and Software Intensive Systems (CISIS), 2013 Seventh International Conference on","20130919","2013","","","219","227","Security intrusions in large systems is a problem due to its lack of scalability with the current IDS-based approaches. This paper describes the RECLAMO project, where an architecture for an Automated Intrusion Response System (AIRS) is being proposed. This system will infer the most appropriate response for a given attack, taking into account the attack type, context information, and the trust and reputation of the reporting IDSs. RECLAMO is proposing a novel approach: diverting the attack to a specific honey net that has been dynamically built based on the attack information. Among all components forming the RECLAMO's architecture, this paper is mainly focused on defining a trust and reputation management model, essential to recognize if IDSs are exposing an honest behavior in order to accept their alerts as true. Experimental results confirm that our model helps to encourage or discourage the launch of the automatic reaction process.","","978-0-7695-4992-7","","10.1109/CISIS.2013.44","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6603893","autonomous systems;collaborative systems;reaction networks;trust and reputation;virtualization","Collaboration;Context;Knowledge based systems;Ontologies;Reliability;Security;Semantics","groupware;security of data;trusted computing;virtual reality","AIRS;IDS;RECLAMO;automated intrusion response system;autonomous systems;collaborative honeynets;intrusion management;security intrusions;trust management;virtual honeynets","","0","","22","","","3-5 July 2013","","IEEE","IEEE Conference Publications"
"Prevention mechanism for infrastructure based Denial-of-Service attack over software Defined Network","Singh, S.; Khan, R.A.; Agrawal, A.","Dept. of I.T., B.B.A. Univ., Lucknow, India","Computing, Communication & Automation (ICCCA), 2015 International Conference on","20150706","2015","","","348","353","In software Defined Networking a Denial-of-Service (DoS) or Distributed Denial-of-Service (DDoS) attack is an attempt to make a machine or network resources unavailable for its intended users. Hence the need for protection of such network controller against attacks from within or outside a network is very much important. Although network devices in open flow can also be targeted by attackers and so required a prevention mechanism in order to avoid problems in smooth packet forwarding. In this research task we compose an Infrastructure based DoS attacking scenario over the software defined network and address the vulnerabilities in flow table, and afterward we developed a prevention mechanism to avoid such kind of attack in its initial stage before harming our network. The scenarios for the Infrastructure based DoS attack are developed using Mininet 2.2.0 and platform used for the simulation is Linux Ubuntu-14.10 Utopic Unicorn.","","978-1-4799-8889-1","","10.1109/CCAA.2015.7148442","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7148442","Denial of Service attack;Mininet;Open Flow;Software Defined Network","Bandwidth;Computer crime;Floods;IP networks;Servers;Software defined networking","computer network security;software defined networking","DDoS attack;Linux Ubuntu-14.10 Utopic Unicorn;Mininet 2.2.0;distributed denial-of-service attack;flow table vulnerabilities;infrastructure based DoS attacking scenario;network controller protection;network devices;open flow;prevention mechanism;smooth packet forwarding;software defined networking","","0","","26","","","15-16 May 2015","","IEEE","IEEE Conference Publications"
"Intrusion detection and defense mechanism for packet replication attack over MANET using swarm intelligence","Indirani, G.; Selvakumar, K.; Sivaaamasundari, V.","Dept. of Comput. Sci. & Eng., Annamalai Univ., Annamalai Nagar, India","Pattern Recognition, Informatics and Mobile Engineering (PRIME), 2013 International Conference on","20130415","2013","","","152","156","Due to the nature of a MANET, it is much more vulnerable to attack than a wired network. As a result, an Intrusion Detection System (IDS) for MANETs is designed to detect anomalous behavior and misuse. Swarm intelligence is a relatively novel field. These algorithms, like their natural systems of inspiration, show the desirable properties of being adaptive, scalable, and robust. The objective of this project is to detect and perform defense mechanism for packet replication attack. A Packet replication problem reduced by the NS2 simulator for MANET, each data packet is replicated in the IP layer at its source. The number of replication times is determined by the number of route entries for the destination, each data packet is uniquely identified with the tree-id provided by NS2 and the redundant packets are discarded in the IP layer at the receiver. The Performance of the Intrusion Detection system is verified using the parameters like Throughput, Packet-Received, Packet-Delivery Ratio, End-to-End Latency, Bandwidth and Latency.","","978-1-4673-5843-9","","10.1109/ICPRIME.2013.6496464","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6496464","Attacks;Intrusion Detection System;Mobile ad hoc Networks (MANET);Packets replication;Swarm intelligence","Intrusion detection;Mobile ad hoc networks;Mobile communication;Routing;Routing protocols","mobile ad hoc networks;particle swarm optimisation;telecommunication security","IDS;IP layer;MANET;NS2 simulator;anomalous behavior detection;bandwidth parameter;defense mechanism;end-to-end latency parameter;intrusion detection system;misuse detection;mobile ad hoc network;packet replication attack;packet-delivery ratio parameter;packet-received parameter;replication time;swarm intelligence;throughput parameter","","0","","18","","","21-22 Feb. 2013","","IEEE","IEEE Conference Publications"
"Collaboration framework for data compensation in sensor networks","Tiako, P.F.; Gruenwald, L.","Center for IT Res., Langston Univ., Langston, OK","Electro/Information Technology, 2008. EIT 2008. IEEE International Conference on","20080627","2008","","","504","509","This paper proposes a new approach of modeling the collaboration of sensor system artifacts to address the security and survivability concerns of sensor networks. The model considered is composed of sensors, base and users. Sensors are nodes that acquire and process data. Base is the node that acquires and processes data from sensors and provides an interface to access and monitor the sensor network while users monitor the system. The model proposed is instantiated and validated using association rule mining to compensate missing data in order to provide security and survivability to sensor networks.","","978-1-4244-2029-2","978-1-4244-2030-8","10.1109/EIT.2008.4554355","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4554355","Collaboration;Data Compensation;Security;Sensor Networks;Survavibility","Association rules;Biosensors;Collaboration;Data security;Intelligent sensors;Intrusion detection;Military computing;Monitoring;Sensor systems;USA Councils","data mining;telecommunication computing;telecommunication network reliability;telecommunication security;wireless sensor networks","association rule mining;collaboration framework;data compensation;sensor networks;survivability concerns","","0","","28","","","18-20 May 2008","","IEEE","IEEE Conference Publications"
"Secure and efficient key management scheme for wireless sensor networks","Nanda, R.; Tiwari, S.; Krishna, P.V.","Sch. of Comput. Sci. & Eng., Vellore Inst. of Technol., Vellore, India","Electronics Computer Technology (ICECT), 2011 3rd International Conference on","20110707","2011","5","","58","61","Taking into account the current developments and increased application of wireless sensor networks, it has become increasingly important to pay greater attention to the security of wireless sensor networks which are more prone to threats as compared to the wired networks. We have proposed a highly secure and efficient scheme for wireless sensor networks. We have designed a key management technique to ensure maximum security of the wireless sensor network and also of every individual node subject to various hostile environments and situations. This scheme ensures that compromised sensor nodes are resilient towards attack before and after mutual pairwise path establishment. It is a self enforcing scheme and analysis shows that it is more resilient to sensor capture attacks than the previous schemes.","","978-1-4244-8678-6","978-1-4244-8679-3","10.1109/ICECTECH.2011.5941956","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5941956","key management;mutual authentication;security;wireless sensor networks","Analytical models;Authentication;Computational efficiency;Resilience;Servers;Wireless sensor networks","telecommunication network management;telecommunication security;wireless sensor networks","efficient key management scheme;hostile environments;sensor capture attacks;sensor nodes;wired networks;wireless sensor network security","","2","","10","","","8-10 April 2011","","IEEE","IEEE Conference Publications"
"Xprobe2++: Low volume remote network information gathering tool","Yarochkin, F.V.; Arkin, O.; Kydyraliev, M.; Shih-Yao Dai; Yennun Huang; Sy-Yen Kuo","Dept. of Electr. Eng., Nat. Taiwan Univ., Taipei, Taiwan","Dependable Systems & Networks, 2009. DSN '09. IEEE/IFIP International Conference on","20090929","2009","","","205","210","Active operating system fingerprinting is the process of actively determining a target network system's underlying operating system type and characteristics by probing the target system network stack with specifically crafted packets and analyzing received response. Identifying the underlying operating system of a network host is an important characteristic that can be used to complement network inventory processes, intrusion detection system discovery mechanisms, security network scanners, vulnerability analysis systems and other security tools that need to evaluate vulnerabilities on remote network systems.","","978-1-4244-4422-9","978-1-4244-4421-2","10.1109/DSN.2009.5270338","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5270338","network discovery;network scanning;system fingerprinting","Electronic mail;Fingerprint recognition;Fuzzy systems;Information analysis;Intrusion detection;Operating systems;Payloads;Probes;Search engines;Testing","computer networks;operating systems (computers);security of data;software tools;telecommunication computing;telecommunication security","Xprobe2++;active operating system fingerprinting;intrusion detection system discovery mechanism;network inventory process;remote network information gathering tool;security tool;vulnerability analysis system","","4","1","12","","","June 29 2009-July 2 2009","","IEEE","IEEE Conference Publications"
"Distributed firewall in Mobile Ad Hoc Networks","Filipek, J.; Hudec, L.","Fac. of Inf. & Inf. Technol., Slovak Univ. of Technol. in Bratislava, Bratislava, Slovakia","Applied Machine Intelligence and Informatics (SAMI), 2015 IEEE 13th International Symposium on","20150319","2015","","","233","238","Mobile Ad-hoc Networks (MANET) are increasingly employed in tactical military and civil rapid-deployment networks, including emergency rescue operations and ad hoc disaster-relief networks. When compared to wired and base station-based wireless networks: MANETs are susceptible to both insider and outsider attacks. This is mainly because of the lack of well-defined defense perimeter. In this paper, we define distributed firewall architecture that is designed specifically for MANET networks. Our design is using the concept of network capabilities and is especially suited for environment which lacks centralized structure and is composed of different devices. Our model denies all communication by default and nodes can access only services and other nodes that they are authorized to. Every node contains a firewall mechanism which includes intrusion prevention system and compromised node will not necessarily compromise whole secured network. Our approach should add security features for MANETs and help them withstand security threats which would otherwise damage, if not shutdown unsecured MANET network. Our simulation shows, that our solution has minimal overhead in terms of bandwidth and latency, works well even in the presence of routing changes due to mobile nodes and is effective in containing misbehaving nodes.","","","","10.1109/SAMI.2015.7061882","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7061882","Ad hoc;firewall;mobile network;network capability","Databases;Firewalls (computing);Mobile ad hoc networks;Peer-to-peer computing;Public key","computer network reliability;firewalls;military communication;mobile ad hoc networks;telecommunication network routing","base station-based wireless network routing;civil rapid-deployment network security;distributed firewall architecture;emergency rescue operations;intrusion prevention system security threats;mobile ad hoc disaster-relief network;mobile node fault;tactical military MANET;well-defined defense perimeter","","0","","9","","","22-24 Jan. 2015","","IEEE","IEEE Conference Publications"
"Preventing ARP Spoofing Attacks through Gratuitous Decision Packet","Salim, H.; Zhitang Li; Hao Tu; Zhengbiao Guo","Dept. of Comput. Sci. & Technol., Huazhong Univ. of Sci. & Technol., Wuhan, China","Distributed Computing and Applications to Business, Engineering & Science (DCABES), 2012 11th International Symposium on","20121220","2012","","","295","300","Owing to its great need for mapping an IP address to the corresponding MAC address over an Ethernet topology, Address Resolution Protocol (ARP) has been, and still is, capable of accomplishing this task efficiently. At the same time, it suffers from some security shortcomings, because of the malicious hosts have the possibility of poisoning the ARP cache for another host on the same LAN. In this paper, by gratuitous ARP request packets, we propose a solution to the problem of ARP poisoning. Our suggested mechanism which is named a Gratuitous Decision Packet System (GDPS) seeks to achieve two main goals: (1) Detection of suspicious ARP packets, by implementing a real-time analyzing for received ARP packets. (2) The distinction between a legitimate and malicious host through sending a modified request packet of the gratuitous ARP packets. Furthermore, the experiments show that the presented design has the efficiency and accuracy, as well as it does not require any additional software or hardware.","","978-1-4673-2630-8","","10.1109/DCABES.2012.71","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6385293","ARP Cash Poisoning;Man In The Middle attack;Network Security","Economic indicators;IP networks;Local area networks;Monitoring;Protocols;Software;Unicast","access protocols;computer network security;local area networks;transport protocols","ARP poisoning problem;ARP request packets;ARP spoofing attack prevention;Ethernet topology;IP address mapping;LAN;MAC address;address resolution protocol;gratuitous decision packet system","","0","","21","","","19-22 Oct. 2012","","IEEE","IEEE Conference Publications"
"Secure PC Platform Based on Dual-Bus Architecture","El Zouka, H.A.","Dept. of Comput. Eng., Arab Acad. for Sci. & Technol. & Maritime Transp., Alexandria, Egypt","Software Security and Reliability Companion (SERE-C), 2012 IEEE Sixth International Conference on","20120806","2012","","","111","118","The emergence of single CPU dual bus architecture provided a new kind of architecture that aimed at preventing intruders from accessing valuable information stored in the computer system. Security in Von Neumann architecture is currently poorly considered, and it does not reduce significant vulnerabilities. Separating the network communication components from the data processing ones is our concern in this paper. Many proposed schemes were presented recently, but none of which, employing separate system bus, have been proven experimentally as a potentially effective method for protecting the data stored in hard drives and removable disks. In our scheme, the system does not need to maintain any authentication mechanism or data integrity for the packets sent by any node, with a well-received attention towards threatening our valuable stored data. In this paper we implemented a model for a dual bus architecture system based on a bus bridge which controls the data transferred between the two system buses, as well as preventing all spy ware programs. The experiment is done and the result has proven that the dual bus architecture is reasonable and effective. The analysis also showed that the entire computer system, including peripherals is well protected from outside intruders.","","978-1-4673-2670-4","","10.1109/SERE-C.2012.21","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6258458","Computer Architecture;Dual-Bus System;HDL Modeling and Simulation;Intrusion Prevention System","Computer architecture;Computers;Program processors;Security;Switches","security of data;system buses","Von Neumann architecture;bus bridge;data processing;data protection;network communication;secure PC platform;single CPU dual bus architecture;spy ware programs","","0","","16","","","20-22 June 2012","","IEEE","IEEE Conference Publications"
