"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=1562741,5383490,6707175,5384717,4938645,5355338,991538,6151345,6665173,5461599,1628430,4101076,5399675,6005927,4150932,6658019,5583654,7109166,4751324,6682721,5375928,6342884,6663777,1565245,4295993,5958859,5487493,6760152,898888,7056785,5734031,6375274,5459845,1605705,7060919,4429022,1400591,6211917,4529352,4197970,4068719,6781308,1183514,6168308,5593287,6956554,4425927,6681105,5318955,1523866,4284230,6925898,1378408,6363843,7082788,6583719,5963012,5706776,6419701,5166975,6844242,5766992,1512911,4550357,5931116,7279997,1223682,5374677,4317908,6912769,6766192,1498485,1652084,4413005,5634984,5716431,6549320,6211961,4493975,6133144,1437169,6699037,7059537,4530370,4609406,4708895,6076761,5547095,5169560,5276573,6863567,6769684,4147529,4271754,1274480,4275779,7140493,5598153,7107930,5466665",2015/11/22 18:19:56
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A mobile agent-based P2P model for autonomous security hole discovery","Xin Wang; Ji Zheng; Kun Xiao; Xiangyang Xue; Toh, C.K.","Dept. of Comput. Sci. & Eng., Fudan Univ., Shanghai, China","Computer and Information Technology, 2005. CIT 2005. The Fifth International Conference on","20051227","2005","","","723","727","Generally an agent-based security system is constructed hierarchical, with a central manager acting as head of the whole system. However, the manager becomes a bottleneck for being connected by each client. It can even overload when too many clients request service simultaneously. The whole system may collapse when the central manager is attacked. And these systems are passive to detect and deal with the secure problem. We present a mobile agent-based P2P model for autonomous security hole discovery (MASHD). It can detect infection and network intrusion based on knowledge of the local host. Viruses are removed and connections are refused after identification. In case of a suspicious activity, MASHD initiates a voting approach to make a collective decision and take further action. The integration of peer-to-peer behavior with mobile agents reduces latency and load; however, flexibility, effectivity, security and cooperation of the system are enhanced.","","0-7695-2432-X","","10.1109/CIT.2005.18","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1562741","","Computer science;Computer security;Computer viruses;Engineering management;Information security;Intrusion detection;Mobile agents;Peer to peer computing;Protection;Voting","authorisation;computer viruses;mobile agents;peer-to-peer computing","autonomous security hole discovery;computer viruses;mobile agent;network intrusion;peer-to-peer computing;security system","","1","","7","","","21-23 Sept. 2005","","IEEE","IEEE Conference Publications"
"An Enhanced Infrastructure for Peer-to-Peer Intrusion Detection Systems","Vakili, G.; Shajari, M.","Dept. of Comput. Eng., Amirkabir Univ. of Technol., Tehran, Iran","Environmental and Computer Science, 2009. ICECS '09. Second International Conference on","20100115","2009","","","364","368","Peer-to-peer (P2P) overlays are employed as the underlying infrastructure of P2P intrusion detection systems (IDSs). However, the improper topology of this type of infrastructure prevents efficient propagation of alerts among IDS peers and hence quick detection. We propose an enhanced logical topology as the infrastructure of P2P IDSs. We demonstrate that using this method reduces the communication latency of P2P IDSs significantly. Therefore, the enhanced infrastructure can be integrated with the existing peer-to-peer IDS architectures to further improve their performance. Our evaluation results show the performance of the existing P2P IDSs can be improved around 70% in large scale environments.","","978-0-7695-3937-9","978-1-4244-5591-1","10.1109/ICECS.2009.33","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5383490","communication latency;intrusion detection system;peer-to-peer","Collaboration;Collaborative work;Communication system security;Computer architecture;Computer science;Delay;Intrusion detection;Large-scale systems;Network topology;Peer to peer computing","peer-to-peer computing;security of data","P2P intrusion detection systems;enhanced logical topology;peer-to-peer overlays","","0","","13","","","28-30 Dec. 2009","","IEEE","IEEE Conference Publications"
"Intrusion detection in role administrated database: Transaction-based approach","Darwish, S.M.; Guirguis, S.K.; Ghozlan, M.M.","Dept. of Inf. Technol. Inst. of Grad. Studies & Res. (IGSR), Alexandria Univ., Alexandria, Egypt","Computer Engineering & Systems (ICCES), 2013 8th International Conference on","20140109","2013","","","73","79","Most of valuable information resources for all organizations are stored in database. It's a serious subject to protect this information against intruders. However, conventional security mechanisms haven't been designed to detect anomalous actions of database users. Intrusion detection systems (IDS) deliver an extra layer of security that cannot be guaranteed by built-in security tools. IDS provide the ideal solution to defend databases from intruders. In this paper, we suggest an anomaly detection approach that summarizes the raw transactional SQL queries into compact data structure called hexplet, which can model normal database access behavior (abstract the user's role profile) and recognize impostors specifically tailored for role-based access control (RBAC) database system. This hexplet allows us to preserve the correlation among SQL statements in the same transaction by exploiting the information in the transaction-log entry. Our target is to improve detection accuracy, specially the detection of those intruders inside the organization who behave strange behavior. Our model utilizes Naive Bayes Classifier (NBC) as a simple technique for evaluating the legitimacy of transaction. Experimental results show the performance of the proposed model in the term of error equal rate.","","978-1-4799-0078-7","","10.1109/ICCES.2013.6707175","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6707175","Anomaly detection;Database intrusion detection;Database security;Role-based profiling","Data structures;Database systems;Fingerprint recognition;Intrusion detection;Vectors","Bayes methods;SQL;authorisation;pattern classification;query processing","IDS;NBC;RBAC database system;anomaly detection approach;compact data structure;error equal rate;hexplet;intrusion detection systems;naive Bayes classifier;normal database access behavior;raw transactional SQL queries;role administrated database;role-based access control database system;transaction-based approach;transaction-log entry;valuable information resources","","0","","20","","","26-28 Nov. 2013","","IEEE","IEEE Conference Publications"
"An Autonomic Piloting Plane for the Handover Decision Optimization","Abid, M.; Fejjari, I.; Pujolle, G.","Lab. d''Inf. de Paris 6, Paris, France","New Technologies, Mobility and Security (NTMS), 2009 3rd International Conference on","20100119","2009","","","1","5","With the expansion and the diversification of current networks in terms of applications, technologies and services, the network control and management are becoming overly hard to manage manually even for skilled administrators. The autonomic computing and the knowledge plane are two promising initiatives proposed to cope with the ever-growth network complexity. In this article, we propose to use the piloting plane concept to grant autonomicity in current networks. This plane aims at optimizing existing applications by using elaborate algorithms fed by pertinent knowledge recovered from the knowledge plane. In our approach, we demonstrate that the knowledge and the piloting planes are complementary and both are required when implementing autonomic solutions. We illustrate our proposal by applying these concepts on the handover selection phase which is a key issue in the handover process for granting global mobility to users in heterogeneous environment. We also describe a first implementation of our handover piloting system. Results from preliminary tests in real environments scenario exhibit the effectiveness of our system.","","978-1-4244-4765-7","","10.1109/NTMS.2009.5384717","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5384717","","Computer network management;Decision making;Humans;Knowledge management;Large-scale systems;Mobile radio mobility management;Proposals;Subspace constraints;System testing;Technology management","communication complexity;fault tolerant computing;mobile computing;mobility management (mobile radio)","autonomic computing;autonomic piloting plane;global mobility;handover decision optimization;handover piloting;handover selection;heterogeneous environment;knowledge plane;network complexity;network control;network management","","1","","13","","","20-23 Dec. 2009","","IEEE","IEEE Conference Publications"
"Mining for insider threats in business transactions and processes","Eberle, W.; Holder, L.","Dept. of Comput. Sci., Tennessee Technol. Univ., Cookeville, TN","Computational Intelligence and Data Mining, 2009. CIDM '09. IEEE Symposium on","20090515","2009","","","163","170","Protecting and securing sensitive information are critical challenges for businesses. Deliberate and intended actions such as malicious exploitation, theft or destruction of data, are not only harmful and difficult to detect, but frequently these threats are propagated by an insider. Unfortunately, current efforts to identify unauthorized access to information such as what is found in document control and management systems are limited in scope and capabilities. This paper presents an approach to detecting anomalies in business transactions and processes using a graph representation. In our graph-based anomaly detection (GBAD) approach, anomalous instances of structural patterns are discovered in data that represent entities, relationships and actions. A definition of graph-based anomalies and a brief description of the GBAD algorithms are presented, followed by empirical results using a discrete-event simulation of real-world business transactions and processes.","","978-1-4244-2765-9","","10.1109/CIDM.2009.4938645","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4938645","","Communication system security;Companies;Computer science;Control systems;Data analysis;Data mining;Data security;Pattern matching;Protection;Terrorism","authorisation;business data processing;data mining;graph theory;transaction processing","GBAD algorithm;business transaction process;data mining;graph-based anomaly detection;malicious exploitation;securing sensitive information;unauthorized access","","1","","18","","","March 30 2009-April 2 2009","","IEEE","IEEE Conference Publications"
"Performance analysis of artificial neural network intrusion detection systems","Abdel-Azim, M.; Abdel-Fatah, A.I.; Awad, M.","Fac. of Eng., Mansoura Univ., Mansoura, Egypt","Electrical and Electronics Engineering, 2009. ELECO 2009. International Conference on","20091218","2009","","","II-385","II-389","Intrusion detection is the art of detecting computer abuse and any attempt to break into networks. As a field of research, it must continuously change and evolve to keep up with new types of attacks or adversaries and the ever-changing environment of the Internet. To render networks more secure, intrusion-detection systems (IDSs) aim to recognize attacks within constraints of two major performance considerations: high detection and low false-alarm rates. It is also not enough to detect already-known intrusions, yet-unseen attacks or variations of those known present a real challenge in the design of these systems. IDSs are firmly entrenched on the security front but the exact role they can play and what their deployment entails must be clear to planners of security. Nine artificial neural networks (ANN) based IDS were implemented and tested with three experiments with three topologies. The results showed that: (i) in average the modular neural network (MNN) provided the best results in experiment #3; about 99.60%; (ii) in average multilayer perceptron (MLP) provided the best results in experiment #2; 74.71%; (iii) in experiment #1; the MNN provided the best results.","","978-1-4244-5106-7","978-9944-89-818-8","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5355338","","Art;Artificial neural networks;Computer networks;Internet;Intrusion detection;Multi-layer neural network;Network topology;Neural networks;Performance analysis;Testing","multilayer perceptrons;security of data","Internet;artificial neural network;intrusion detection systems;modular neural network;multilayer perceptron","","1","","16","","","5-8 Nov. 2009","","IEEE","IEEE Conference Publications"
"DAIS: a real-time data attack isolation system for commercial database applications","Peng Liu","Dept. of Inf. Syst., Maryland Univ., Baltimore, MD, USA","Computer Security Applications Conference, 2001. ACSAC 2001. Proceedings 17th Annual","20020807","2001","","","219","229","Traditional database security mechanisms are very limited in defending successful data attacks. Authorized but malicious transactions can make a database useless by impairing its integrity and availability. The paper presents the design of a real-time data attack isolation system, denoted DAIS. DAIS isolates likely suspicious actions before a definite determination of intrusion is reported. In this way, the database can be immunized from many malicious transactions. DAIS is a COTS-DBMS-specific implementation of a general isolation algorithm that was developed previously (P. Liu et al., 2000). The design of the first DAIS prototype, which is for Oracle Server 8.1.6, is discussed. DAIS uses triggers and transaction profiles to keep track of the items read and written by transactions, isolates attacks by rewriting user SQL statements, and is transparent to end users. The DAIS design is very general. In addition to Oracle, it can be easily adapted to support many other database application platforms such as Microsoft SQL Server, Sybase, and Informix.","","0-7695-1405-7","","10.1109/ACSAC.2001.991538","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=991538","","Data security;Database systems;Face detection;Information security;Information systems;Intrusion detection;Protection;Prototypes;Real time systems;Transaction databases","SQL;authorisation;data integrity;database management systems;fault tolerant computing;real-time systems;transaction processing","COTS-DBMS-specific implementation;DAIS;Informix;Microsoft SQL Server;Oracle;Oracle Server;Sybase;authorized malicious transactions;commercial database applications;data attacks;database application platforms;database security mechanisms;end user transparency;first DAIS prototype;general isolation algorithm;integrity;intrusion tolerance;likely suspicious actions;malicious transactions;real-time data attack isolation system;transaction profiles;user SQL statements","","3","","33","","","10-14 Dec. 2001","","IEEE","IEEE Conference Publications"
"Adaptive network intrusion detection system using a hybrid approach","Rangadurai Karthick, R.; Hattiwale, V.P.; Ravindran, B.","Dept. of Comput. Sci. & Eng., IIT Madras, Chennai, India","Communication Systems and Networks (COMSNETS), 2012 Fourth International Conference on","20120213","2012","","","1","7","Any activity aimed at disrupting a service or making a resource unavailable or gaining unauthorized access can be termed as an intrusion. Examples include buffer overflow attacks, flooding attacks, system break-ins, etc. Intrusion detection systems (IDSs) play a key role in detecting such malicious activities and enable administrators in securing network systems. Two key criteria should be met by an IDS for it to be effective: (i) ability to detect unknown attack types, (ii) having very less miss classification rate. In this paper we describe an adaptive network intrusion detection system, that uses a two stage architecture. In the first stage a probabilistic classifier is used to detect potential anomalies in the traffic. In the second stage a HMM based traffic model is used to narrow down the potential attack IP addresses. Various design choices that were made to make this system practical and difficulties faced in integrating with existing models are also described. We show that this system achieves good performance empirically.","","978-1-4673-0296-8","978-1-4673-0297-5","10.1109/COMSNETS.2012.6151345","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6151345","","Computational modeling;Data models;Hidden Markov models;IP networks;Servers;Testing;Training","computer network security;hidden Markov models;pattern classification;telecommunication traffic","HMM based traffic model;adaptive network intrusion detection system;buffer overflow attacks;flooding attacks;hybrid approach;malicious activities;network system security;potential attack IP addresses;probabilistic classifier;system break-ins;unauthorized access","","2","","13","","","3-7 Jan. 2012","","IEEE","IEEE Conference Publications"
"Fast and flexible: Parallel packet processing with GPUs and click","Sun, Weibin; Ricci, Robert","Flux Research Group, University of Utah, School of Computing, Salt Lake City, USA","Architectures for Networking and Communications Systems (ANCS), 2013 ACM/IEEE Symposium on","20131118","2013","","","25","35","We introduce Snap, a framework for packet processing that outperforms traditional software routers by exploiting the parallelism available on modern GPUs. While obtaining high performance, it remains extremely flexible, with packet processing tasks implemented as simple modular elements that are composed to build fully functional routers and switches. Snap is based on the Click modular router, which it extends by adding new architectural features that support batched packet processing, memory structures optimized for offloading to coprocessors, and asynchronous scheduling with in-order completion. We show that Snap can run complex pipelines at high speeds on commodity PC hardware by building an IP router incorporating both an IDS-like full-packet string matcher and an SDN-like packet classifier. In this configuration, Snap is able to forward 40 million packets per second, saturating four 10 Gbps NICs at packet sizes as small as 128 byes. This represents an increase in throughput of nearly 4x over the baseline Click running comparable elements on the CPU.","","978-1-4799-1640-5","","10.1109/ANCS.2013.6665173","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6665173","","Graphics processing units;IP networks;Kernel;Parallel processing;Pipelines;Ports (Computers);Throughput","","","","4","","28","","","21-22 Oct. 2013","","IEEE","IEEE Conference Publications"
"A sequential mesh test based selective forwarding attack detection scheme in wireless sensor networks","Guorui Li; Xiangdong Liu; Cuirong Wang","Electron. Inf. Dept., Northeastern Univ. at Qinhuangdao, Qinhuangdao, China","Networking, Sensing and Control (ICNSC), 2010 International Conference on","20100506","2010","","","554","558","It is very difficult to distinguish between selective forwarding attacks and normal packet drops in wireless sensor networks. In order to detect selective forwarding attack effectively, we propose the sequential mesh test based detection scheme in this paper. The cluster head node detects the packet drop nodes based on the sequential mesh test method after receiving the packet drop reports. This scheme extracts a small quantity of samples to run the test, instead of regulating the total times of test in advance. It decides whether continue the test or not based on the test result until it obtains the final conclusion. We show through experiments that our scheme can provide a higher detection accurate rate and a lower false alarm rate than the existing detection scheme. Meanwhile, it requires less communication and computation power and shorter detection time to detect the selective forwarding attack nodes.","","978-1-4244-6450-0","","10.1109/ICNSC.2010.5461599","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5461599","","Batteries;Capacitive sensors;Computer networks;Monitoring;Research and development;Routing;Sensor phenomena and characterization;Sequential analysis;Testing;Wireless sensor networks","signal detection;telecommunication security;wireless sensor networks","normal packet drops;selective forwarding attack detection scheme;sequential mesh test;wireless sensor networks","","1","","16","","","10-12 April 2010","","IEEE","IEEE Conference Publications"
