"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=6680770,6549054,5368831,6298895,6732386,5486031,4055032,1306386,4533339,6985519,5763422,7299965,4399974,5068454,1550996,5284195,6047294,5700198,1203642,5207641,6783487,6158859,7000839,6519238,6968318,4277245,5700354,6417441,6419492,5089194,6666573,7000824,1712831,4629234,4627081,1348111,4673691,4365703,4067630,5958871,6483123,4690845,4510804,6975235,6838227,4281234,1291937,6903739,6174412,6938709,6918239,4268163,6546172,7140289,5676339,1644271,7045369,7007771,5374831,5720645,1354682,4159876,6122778,6071660,5741639,932167,1377212,5404200,6663566,5326395,6059948,5232436,5738821,892235,6364521,4469308,1231483,4439231,4223233,6525333,1375521,4494041,1297031,7245721,4482891,6514283,6144819,6508281,6996603,6258207,1607590,6868655,1716373,5439269,4385175,6181073,994194,4531160,918971,4627093",2015/11/22 18:18:07
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"1 Mb 0.41 µm² 2T-2R Cell Nonvolatile TCAM With Two-Bit Encoding and Clocked Self-Referenced Sensing","Jing Li; Montoye, R.K.; Ishii, M.; Chang, L.","IBM T.J. Watson Res. Center, Yorktown Heights, NY, USA","Solid-State Circuits, IEEE Journal of","20140324","2014","49","4","896","907","This work demonstrates the first fabricated 1 Mb nonvolatile TCAM using 2-transistor/2-resistive-storage (2T-2R) cells to achieve >10× smaller cell size than SRAM-based TCAMs at the same technology node. The test chip was designed and fabricated in IBM 90 nm CMOS technology and mushroom phase-change memory (PCM) technology. The primary challenge for enabling reliable array operation with such aggressive cell is presented, namely, severely degraded sensing margin due to significantly lower ON/OFF ratio of resistive memories (~10<sup>2</sup> for PCM) than that of traditional MOSFETs (>10<sup>5</sup> ). To address this challenge, two enabling techniques were developed and implemented in hardware: 1) two-bit encoding and 2) a clocked self-referenced sensing scheme (CSRSS). In addition, the two-bit encoding can also improve algorithmic mapping by effectively compressing TCAM entries. The 1 Mb chip demonstrates reliable low voltage search operation (VDDmin ~750 mV) and a match delay of 1.9 ns under nominal operating conditions.","0018-9200","","","10.1109/JSSC.2013.2292055","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6680770","Associative computing;encoding;hardware accelerator;intrusion detection;matchline compensation;nonvolatile;packet classification;phase change memory (PCM);search engine;self-referenced sensing;ternary content addressable memory (TCAM)","Arrays;Encoding;Microprocessors;Phase change materials;Random access memory;Sensors","content-addressable storage;encoding;phase change memories","2T 2R cell nonvolatile TCAM;CMOS technology;algorithmic mapping;clocked self referenced sensing;phase change memory technology;resistive memories;size 90 nm;time 1.9 ns;two bit encoding","","5","","21","","2013-12-11","April 2014","","IEEE","IEEE Journals & Magazines"
"Performance evaluation of AODV under dos attacks","Lotfy, P.A.; Azer, M.A.","Nile Univ., Cairo, Egypt","Wireless and Mobile Networking Conference (WMNC), 2013 6th Joint IFIP","20130627","2013","","","1","4","Mobile Ad-hoc Networks consist of a group of nodes with wireless connectivity forming a network without fixed infrastructure or centralized administration. Such networks are very dynamic due to nodes' mobility. This causes frequent unpredictable changes in topology, a characteristic that must be dealt with using special routing protocols. The Ad-hoc on Demand Distance Vector (AODV) is one of the most commonly used routing protocols, where nodes act as routers and routes are only provided on demand. In this paper, we evaluate the AODV's performance in the presence of two MANET attacks: Hello flood and flooding attacks.","","978-1-4673-5615-2","978-1-4673-5614-5","10.1109/WMNC.2013.6549054","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6549054","AODV;Ad hoc networks;DoS;flooding;hello flood attack","Mobile ad hoc networks;Mobile nodes;Routing;Routing protocols","mobile ad hoc networks;performance evaluation;routing protocols;telecommunication network topology","AODV;MANET;ad-hoc on demand distance vector;hello flooding attack;mobile ad-hoc network;network topology;performance evaluation;routing protocol;wireless connectivity","","2","","10","","","23-25 April 2013","","IEEE","IEEE Conference Publications"
"Security Considerations on Node Mobility in Wireless Sensor Networks","Xing Zhang; Jingsha He; Qian Wei","Coll. of Comput. Sci. & Technol., Beijing Univ. of Technol., Beijing, China","Computer Sciences and Convergence Information Technology, 2009. ICCIT '09. Fourth International Conference on","20091231","2009","","","1143","1146","Current key management schemes only consider the security of newly deployed nodes in wireless sensor networks, whereas the security of mobile nodes is ignored. In order to ensure data transfer secure in node mobility scenarios, we propose a composite security mechanism based on the elliptic curve digital signature algorithm to help nodes in the mobile scenarios to authenticate their identities and establish the pairwise keys. Analysis shows that this scheme is very low in storage, computation, and communication overhead.","","978-1-4244-5244-6","978-0-7695-3896-9","10.1109/ICCIT.2009.275","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5368831","elliptic curve digital signature;key management;mobility security;wireless sensor networks","Broadcasting;Computer crime;Computer network management;Computer security;Data security;Digital signatures;Elliptic curves;Information security;Protocols;Wireless sensor networks","digital signatures;mobility management (mobile radio);telecommunication security;wireless sensor networks","elliptic curve digital signature algorithm;key management;mobility security;node mobility;security considerations;wireless sensor networks","","1","","6","","","24-26 Nov. 2009","","IEEE","IEEE Conference Publications"
"SCADA Systems: Challenges for Forensic Investigators","Ahmed, I.; Obermeier, S.; Naedele, M.; Richard, G.G.","","Computer","20121220","2012","45","12","44","51","When security incidents occur, several challenges exist for conducting an effective forensic investigation of SCADA systems, which run 24/7 to control and monitor industrial and infrastructure processes. The Web extra at http://youtu.be/L0EFnr-famg is an audio interview with Irfan Ahmed about SCADA (supervisory control and data acquisition) systems.","0018-9162","","","10.1109/MC.2012.325","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6298895","SCADA systems;computer security;digital forensics;process control systems","Computers;Digital forensics;Forensics;Malware;Network security;Process control;SCADA systems","SCADA systems;control engineering computing;digital forensics;process control;process monitoring","SCADA systems;Web extra;forensic investigation;forensic investigators;industrial process;infrastructure process;process control;process monitoring;security incident;supervisory control and data acquisition system","","4","","","","2012-09-11","Dec. 2012","","IEEE","IEEE Journals & Magazines"
"A SNORT-based Mobile Agent for a Distributed Intrusion Detection System","Brahmi, Imen; Yahia, Sadok Ben; Poncelet, Pascal","Faculty of Sciences of Tunis, Tunisia","Security and Cryptography (SECRYPT), 2011 Proceedings of the International Conference on","20140210","2011","","","198","207","Due to the rapid growth of the network application, new kinds of network attacks are endlessly emerging. Thus, it is of paramount importance to protect the networks from attackers. Consequently, the Intrusion Detection Systems (IDS) are quickly becoming a popular requirement in building a network security infrastructure. Most existing and commercial IDS are generally centralized and suffer from a number of drawbacks, e.g., high rates of false positives, low efficiency, etc, especially when they face distributed attacks. In this paper, we introduce a novel mobile agent-based intrusion detection system focusing on the misuse detection approach, called DIDMAS (Distributed Intrusion Detection using Mobile Agents and Snort). DIDMAS takes advantages of the mobile agent paradigm to implement an efficient distributed system, as well as the integration of existing techniques, i.e., the well-known IDS SNORT. Carried out experiments showed that our proposed system presents better performance as well as a good scalability compared to the pioneer known centralized IDS SNORT system over real traffic and a set of simulated attacks.","","","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6732386","Intrusion detection system;Misuse detection;Mobiles agents;SNORT rules","Computers;Databases;Focusing;Intrusion detection;Mobile agents;Mobile communication;Monitoring","","","","0","","17","","","18-21 July 2011","","IEEE","IEEE Conference Publications"
"Intrusion detection system in wireless ad-hoc networks based on mobile agent technology","Shabaan, A.H.; ElZouka, H.; ElNasr, M.A.","Coll. of Eng. &Technol., Arab Acad. for Sci. &Technol. & Maritime, Alexandria, Egypt","Computer Engineering and Technology (ICCET), 2010 2nd International Conference on","20100617","2010","1","","V1-470","V1-474","Tthe aim of this paper is to address the problems associated with the current wireless ad-hoc networks, which are characterized by the lack of an infrastructure. This characteristic makes it difficult to apply generic administrative approaches to solve problems such as Intrusion Detection. Due to the dynamic changes of topology in such networks, it is difficult to determine whether the node participating in the routing domain is Byzantine or indeed an authenticated node. The paper will discuss also how mobile agent technology can be used to perform the authentication mechanism, and hence improve the utilization of the network bandwidth and provide an efficient profile management in mobile ad-hoc networks.","","978-1-4244-6347-3","","10.1109/ICCET.2010.5486031","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5486031","ad-hoc networks;authentication mechanism;component;intrusion detection;mobile agent","Ad hoc networks;Authentication;Broadcasting;Educational institutions;Intrusion detection;Mobile agents;Network topology;Routing;Telecommunication traffic;Wireless communication","ad hoc networks;computer network security;mobile agents;mobile radio","authentication mechanism;intrusion detection system;mobile agent technology;network bandwidth utilization;wireless ad hoc network","","0","","15","","","16-18 April 2010","","IEEE","IEEE Conference Publications"
"Toward New Paradigms to Combating Internet Child Pornography","Munish Chopra; Martin, M.V.; Rueda, L.; Hung, P.C.K.","Univ. of Ontario Inst. of Technol., Oshawa, Ont.","Electrical and Computer Engineering, 2006. CCECE '06. Canadian Conference on","20070115","2006","","","1012","1015","Child pornography is an increasingly visible problem in society today. Methods currently employed to combat it may be considered primitive and inefficient, and legal and technical issues can exacerbate the problem significantly. We explore the area from social and technical perspectives, and call for viable solutions based upon distributed network infrastructure mechanisms. We also outline the use of classification systems, which, using statistical analysis are appropriate in this context. Such methods for identifying offensive material are potentially attractive to law enforcement and can be accomplished with acceptable overhead in the routers of a network infrastructure. These classification systems may be of independent interests in other contexts such as homeland security","","1-4244-0038-4","1-4244-0038-4","10.1109/CCECE.2006.277790","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4055032","P2P networks;Packet classification;censured content","Humans;Image retrieval;Internet;Intrusion detection;Law enforcement;Legal factors;Statistical analysis;Telecommunication traffic;Terrorism;Video sharing","Internet;computer crime;legislation;peer-to-peer computing;statistical analysis","Internet;P2P network;child pornography;distributed network infrastructure;homeland security;law enforcement;legal issue;packet classification;router;statistical analysis","","4","","18","","","May 2006","","IEEE","IEEE Conference Publications"
"Worm epidemics in high-speed networks","Chen, T.M.; Robert, J.-M.","Dept. of Electr. Eng., Southern Methodist Univ., Dallas, TX, USA","Computer","20040621","2004","37","6","48","53","Future worm epidemics might spread at unprecedented rates in high-speed networks. A comprehensive automated defense system will be the only way to contain new threats but could be too risky to implement without more reliable detection accuracy and better real-time traffic analysis. Although researchers continue to work on improving worm detection accuracy and real-time traffic analysis, a practical solution thus far remains elusive. One possible alternative is to try to prevent a worm from spreading rather than react to an existing epidemic.","0018-9162","","","10.1109/MC.2004.36","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1306386","","Biological system modeling;Collaborative software;Computer crime;Computer viruses;Computer worms;High-speed networks;IP networks;Intelligent networks;Internet;Pervasive computing","Internet;invasive software;real-time systems;telecommunication security;telecommunication traffic","automated defense system;high-speed networks;real-time traffic analysis;worm epidemic","","14","","12","","","June 2004","","IEEE","IEEE Journals & Magazines"
"A Distributed Detection of Hit-List Worms","Kawaguchi, N.; Shigeno, H.; Okada, K.","Fac. of Sci. & Technol., Keio Univ., Yokohama","Communications, 2008. ICC '08. IEEE International Conference on","20080530","2008","","","1566","1572","In this paper, we propose d-ACTM/VT, a network based worm detection method that effectively detects hit-list worms. To detect a kind of hit-list worms named Silent worms in a distributed manner, d-ACTM was proposed. d-ACTM detects the existence of worms by detecting tree structures composed of infection connections as edges. Some undetected infection connections, however, can divide the tree structures into small trees and degrade the detection performance. d-ACTM/VT addresses this problem by aggregating the divided trees as a tree named Virtual AC tree in a distributed manner and utilizes it for detection. Simulation result shows d-ACTM/VT reduces the number of infected hosts by 20% compared to d-ACTM.","","978-1-4244-2075-9","978-1-4244-2075-9","10.1109/ICC.2008.303","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4533339","","Classification tree analysis;Communications Society;Degradation;Detectors;Integrated circuit modeling;Intrusion detection;Network servers;Optical wavelength conversion;Tree data structures;Unicast","computer networks;invasive software;telecommunication security;tree data structures","distributed hit-list worm detection;distributed virtual anomaly connection tree method;infection connection detection;network based worm detection method;silent worm;tree structure detection","","0","","20","","","19-23 May 2008","","IEEE","IEEE Conference Publications"
"Advances on Security Threats and Countermeasures for Cognitive Radio Networks: A Survey","Sharma, R.K.; Rawat, D.B.","Int. Grad. Sch. on Mobile Commun., Ilmenau Univ. of Technol., Ilmenau, Germany","Communications Surveys & Tutorials, IEEE","20150519","2015","17","2","1023","1043","Cognitive radio (CR) is regarded as an emerging technology, which equips wireless devices with the capability to adapt their operating parameters on the fly based on the radio environment, to utilize the scarce radio frequency spectrum in an efficient and opportunistic manner. However, due to the increasingly pervasive existence of smart wireless devices in cognitive radio networks (CRNs), CR systems are vulnerable to numerous security threats that affect the overall performance. There have been many significant advances on security threats and countermeasures in CRNs in the past few years. Our main goal in this paper is to present the state-of-the-art research results and approaches proposed for CRN security to protect both unlicensed secondary users and licensed primary users. Specifically, we present the recent advances on security threats/attacks and countermeasures in CRNs focusing more on the physical layer by categorizing them in terms of their types, their existence in the CR cycle, network protocol layers (exploited during their activities and defense strategies), and game theoretic approaches. The recent important attacks and countermeasures in CRNs are also summarized in the form of tables. We also present recommendations that can be followed while implementing countermeasures to enhance CRN security. With this paper, readers can have a more thorough understanding of CRN security attacks and countermeasures, as well as research trends in this area.","1553-877X","","","10.1109/COMST.2014.2380998","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6985519","CR security;Cognitive radio (CR);game theory;software-defined radio;wireless security","Collaboration;Communication system security;Physical layer;Protocols;Security;Sensors;Wireless communication","cognitive radio;radio spectrum management;security of data","CR systems;CRN;cognitive radio networks;game theoretic approaches;licensed primary users;network protocol layers;scarce radio frequency spectrum;security threats;unlicensed secondary users;wireless devices","","3","","137","","2014-12-18","Secondquarter 2015","","IEEE","IEEE Journals & Magazines"
