"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=6060407,5983790,1330937,6914202,5619200,6354738,1649172,1292276,7096149,5518571,5578474,7194748,6973823,4024492,4534301,6919023,4375224,6224397,7034762,1286830,5256707,4756576,5779061,1497920,7293971,605930,5733157,5578475,4024522,7489893,4629768,7492595,1565235,6517052,5640375,1704780,4399974,5623380,4062161,6093331,7110135,111387,7372193,5474493,6674289,5377604,6575329,7238570,6189073,6363799,5740725,5755534,6725331,6903454,1495932,6297279,6844613,7299917,5485674,6188784,6021705,4108759,6256518,1691784,7007770,4682276,6717039,6174878,6710509,6726628,7513213,6470114,6209011,6620042,4151661,6787176,1019404,1553301,5733241,5428422,6349477,5332331,7016208,6724103,6039697,6425641,4420313,4519852,1437806,6779906,6062397,6824190,4197949,6710582,7046687,5601324,4426988,6360647,7456805,6615320",2016/08/04 09:44:47
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"An extraction of failure modes for drug manufacturing computerized system","M. Takahashi; R. Nanba","Draduate School of Medical and Engineering, University of Yamanashi, Yamanashi, Japan","SICE Annual Conference (SICE), 2011 Proceedings of","20111027","2011","","","2540","2545","This paper shows common failure modes that drug manufacturing computerized system (DMCS) has. Since drugs are manufactured in facilities controlled by DMCS in these days, DMCS's functions and performance must be adequate and safe. Failure Mode and Effects Analysis (FMEA) is used to investigate the safety. To conduct FMEA effectively, it is important to enumerate all failure modes. But it is difficult because of the differences of ability of each engineer. To solve this problem, we grouped failure modes in existing FMEA results by type. And we develop a list that consists of common failure modes, failures and countermeasures. Using this list, we can conduct FMEA exhaustively.","pending","978-1-4577-0714-8;9781457707148","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6060407","Computerized system;Drug manufacturing;Failure mode and effects analysis","Drugs;Loss measurement;Measurement uncertainty;Monte Carlo methods;Risk management;Software;Software measurement","computerised instrumentation;drugs;failure analysis;production engineering computing","DMCS;FMEA;drug manufacturing computerized system;failure mode and effect analysis;failure mode extraction","","0","","7","","","13-18 Sept. 2011","","IEEE","IEEE Conference Publications"
"Multipattern string matching on a GPU","X. Zha; S. Sahni","Computer and Information Science and Engineering, University of Florida, Gainesville, FL 32611","Computers and Communications (ISCC), 2011 IEEE Symposium on","20110818","2011","","","277","282","We develop GPU adaptations of the Aho-Corasick string matching algorithm for the the case when all data reside initially in the GPU memory and the results are to be left in this memory. We consider several refinements to a base GPU implementation and measure the performance gain from each refinement. Experiments conducted on an NVIDIA Tesla GT200 GPU that has 240 cores running off of a Xeon 2.8GHz quad-core host CPU show that our Aho-Corasick GPU adaptation achieves a speedup between 8.5 and 9.5 relative to a single-thread CPU implementation and between 2.4 and 3.2 relative to the best multithreaded implementation.","1530-1346;15301346","978-1-4577-0680-6;9781457706806","978-1-4577-0678-3;9781457706783","10.1109/ISCC.2011.5983790","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5983790","Aho-Corasick;CUDA;GPU;Multipattern string matching","Arrays;Bandwidth;Doped fiber amplifiers;Graphics processing unit;Instruction sets;Memory management;Registers","computer graphic equipment;coprocessors;multi-threading;multiprocessing systems;string matching","Aho-Corasick string matching algorithm;GPU memory;NVIDIA Tesla GT200 GPU;Xeon 2.8GHz quad core host CPU;multipattern string matching;multithreaded implementation;single thread CPU implementation","","6","","17","","","June 28 2011-July 1 2011","","IEEE","IEEE Conference Publications"
"Comparing performance of binary-coded detectors and constraint-based detectors","Haiyu Hou; G. V. Dozier","Dept. of Comput. Sci. & Software Eng., Auburn Univ., AL, USA","Evolutionary Computation, 2004. CEC2004. Congress on","20040903","2004","1","","772","777 Vol.1","Artificial immune systems can be used to detect intrusion by classifying network activities as normal or abnormal. High detection rates and low false positive rates are two necessary features of successful AIS. Strong detectors are the basis of creating a successful AIS. Some preliminary experiments showed its promise to encode detectors in the form of data triples. Currently, there are two types of detectors: binary-coded and constraint-based. This paper compares the two types of detectors using simulated network traffic data. The results show that constraint-based detectors perform better than binary-coded detectors.","","0-7803-8515-2;0780385152","","10.1109/CEC.2004.1330937","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1330937","","Adaptive algorithm;Artificial immune systems;Computer science;Detectors;Immune system;Intrusion detection;Pattern matching;Software engineering;Telecommunication traffic;Traffic control","authorisation;binary codes;computer networks;evolutionary computation;telecommunication security;telecommunication traffic","adaptive algorithms;artificial immune systems;binary-coded detectors;constraint-based detectors;evolutionary algorithm;intrusion detection;network classification;network traffic","","1","","14","","","19-23 June 2004","","IEEE","IEEE Conference Publications"
"Forensic challenges in mobile cloud computing","S. Khan; E. Ahmad; M. Shiraz; A. Gani; A. W. A. Wahab; M. A. Bagiwa","Centre for Mobile Cloud Comput. Res. (C4MCCR), Univ. of Malaya, Kuala Lumpur, Malaysia","Computer, Communications, and Control Technology (I4CT), 2014 International Conference on","20141002","2014","","","343","347","Mobile cloud computing (MCC) is fast becoming one of the most essential research topics for distributed resource networks. Users can easily access cloud while offloading their mobile applications from anywhere anytime. Being easy to access, intruder attacks mobile networks to acquire credential from mobile applications inside and outside the cloud computing. To investigate intruder's attacks, digital investigator has to identify the root cause of the attack. However, investigating MCC infrastructure is difficult due to its characteristics of virtualization, dispersion of data, multi tenancy, interoperability, and mobility. In this paper, we present an overview of MCC and digital forensics, focusing on its key aspects and significant forensic challenges faced by digital investigators in MCC. The purpose of this paper is to provide a comprehensive understanding about forensic research challenges and re-direct researchers towards new research areas.","","978-1-4799-4556-6;9781479945566","","10.1109/I4CT.2014.6914202","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6914202","Forensic;Investigation;Mobile cloud computing","Cloud computing;Companies;Digital forensics;Mobile communication;Mobile computing;Mobile handsets","cloud computing;digital forensics;mobile computing","MCC;distributed resource networks;forensic challenges;intruder attacks;mobile applications;mobile cloud computing;mobile networks","","1","","31","","","2-4 Sept. 2014","","IEEE","IEEE Conference Publications"
"Research on the intrusion detection based on the clonal algorithm","Liu Dongming; Song Lipeng","Electron and Computer Science and Technology Institute, North University of China, NUC, Taiyuan, China","2010 International Conference on Computer Application and System Modeling (ICCASM 2010)","20101104","2010","7","","V7-135","V7-138","This paper infers an intrusion detection way based on clone including the overall detection algorithms modules and susceptibility, memory test cells and mature cell detection algorithms, algorithm can be to dynamically adopted definition autologous according to the change of circumstances to adjust autologous set size just guarantee to be the normal behavior autologous exist in the space complex, which improve the detection system and adapt to the actual environment.","2161-9069;21619069","978-1-4244-7235-2;9781424472352","978-1-4244-7237-6;9781424472376","10.1109/ICCASM.2010.5619200","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5619200","clonal algorithm;immune system;intrusion detection","Classification algorithms;Intrusion detection","artificial immune systems;security of data","clonal algorithm;intrusion detection;mature cell detection algorithms;memory test cells","","0","","13","","","22-24 Oct. 2010","","IEEE","IEEE Conference Publications"
"Feature Selection in the Corrected KDD-dataset","S. Zargari; D. Voorhis","Sch. of Comput. & Math., Univ. of Derby, Derby, UK","Emerging Intelligent Data and Web Technologies (EIDWT), 2012 Third International Conference on","20121120","2012","","","174","180","Automation in anomaly detection, which deals with detecting of unknown attacks in the network traffic, has been the focus of research by using data mining techniques in recent years. This study attempts to explore significant features (curse of high dimensionality) in intrusion detection in order to be applied in data mining techniques. Therefore, the existing irrelevant and redundant features are deleted from the dataset resulting faster training and testing process, less resource consumption as well as maintaining high detection rates. The findings were tested on the NSL-KDD datasets (anomaly intrusion datasets) in order to confirm the outcomes.","","978-1-4673-1986-7;9781467319867","","10.1109/EIDWT.2012.10","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6354738","anomaly detection;data mining;feature selction;machine learning","Computer crime;Data mining;Educational institutions;Feature extraction;Intrusion detection;Probes;Training","data mining;security of data","NSL-KDD datasets;corrected KDD-dataset;data mining techniques;feature selection;intrusion detection;network traffic","","1","","21","","","19-21 Sept. 2012","","IEEE","IEEE Conference Publications"
"Experience with DETER: a testbed for security research","T. Benzel; R. Braden; D. Kim; C. Neuman; A. Joseph; K. Sklower; R. Ostrenga; S. Schwab","Inf. Sci. Inst., Univ. of Southern California, Marina del Rey, CA, USA","2nd International Conference on Testbeds and Research Infrastructures for the Development of Networks and Communities, 2006. TRIDENTCOM 2006.","20060705","2006","","","10 pp.","388","The DETER testbed is shared infrastructure designed for medium-scale repeatable experiments in computer security, especially those experiments that involve malicious code. The testbed provides unique resources and a focus of activity for an open community of academic, industry, and government researchers working toward better defenses against malicious attacks on our networking infrastructure, especially critical infrastructure. This paper presents our experience with the deployment and operation of the testbed, highlights some of the research conducted on the testbed, and discusses our plans for continued development, expansion, and replication of the testbed facility","","1-4244-0106-2;1424401062","","10.1109/TRIDNT.2006.1649172","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1649172","","Computer science;Computer security;Data security;Hardware;Information security;Internet;Protection;System testing;Telecommunication traffic;Traffic control","security of data;telecommunication security","DETER;malicious code;security research","","35","","23","","","0-0 0","","IEEE","IEEE Conference Publications"
"Detecting packet-dropping faults in mobile ad-hoc networks","S. R. Medidi; Muralidhar Medidi; Sireesh Gavini","Sch. of Electr. Eng. & Comput. Sci., Washington State Univ., Pullman, WA, USA","Signals, Systems and Computers, 2004. Conference Record of the Thirty-Seventh Asilomar Conference on","20040504","2003","2","","1708","1712 Vol.2","Mobile ad-hoc networks are inherently prone to security attacks, with node mobility being the primary cause in allowing security breaches. This makes the network susceptible to Byzantyne faults with packets getting misrouted, corrupted or dropped. In this paper we propose solutions using an unobtrusive monitoring technique using the ""detection manager"" to locate malicious or faulty nodes that misroute, corrupt or drop packets. The unobtrusive monitoring technique is similar to an intrusion detection system that monitors system activity logs to determine if the system is under attack. This technique uses information from different network layers to detect malicious nodes. The detection manager we are developing for mobile ad-hoc networks stores several rules for responding to different situations. Any single node in the network can use unobtrusive monitoring without relying on the cooperation of other nodes, which makes unobtrusive monitoring easy to implement and deploy. Simulations of mobile ad-hoc networks that contain malicious nodes indicate that unobtrusive monitoring has a high detection effectiveness with low false positive rate.","","0-7803-8104-1;0780381041","","10.1109/ACSSC.2003.1292276","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1292276","","Ad hoc networks;Computer security;Fault detection;Information security;Intelligent networks;Intrusion detection;Mobile ad hoc networks;Monitoring;Protection;Routing protocols","ad hoc networks;mobile radio;routing protocols;telecommunication network management;telecommunication security;telecommunication traffic","detection manager;malicious nodes;mobile ad-hoc networks;security attacks;unobtrusive monitoring technique","","3","1","18","","","9-12 Nov. 2003","","IEEE","IEEE Conference Publications"
"Application of Neural Networks for Intrusion Detection in Tor Networks","T. Ishitaki; D. Elmazi; Y. Liu; T. Oda; L. Barolli; K. Uchida","Grad. Sch. of Eng., Fukuoka Inst. of Technol. (FIT), Fukuoka, Japan","Advanced Information Networking and Applications Workshops (WAINA), 2015 IEEE 29th International Conference on","20150430","2015","","","67","72","Due to the amount of anonymity afforded to users of the Tor infrastructure, Tor has become a useful tool for malicious users. With Tor, the users are able to compromise the non-repudiation principle of computer security. Also, the potentially hackers may launch attacks such as DDoS or identity theft behind Tor. For this reason, there are needed new systems and models to detect the intrusion in Tor networks. In this paper, we present the application of Neural Networks (NNs) for intrusion detection in Tor networks. We used the Back propagation NN and constructed a Tor server and a Deep Web browser (client). Then, the client sends the data browsing to the Tor server using the Tor network. We used Wireshark Network Analyzer to get the data and then use the Back propagation NN to make the approximation. The simulation results show that our simulation system has a good approximation and can be used for intrusion detection in To networks.","","978-1-4799-1774-7;9781479917747","","10.1109/WAINA.2015.136","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7096149","Deep Web;Intrusion Detection;Neural Networks;Tor Networks","Approximation methods;Artificial neural networks;Intrusion detection;Neurons;Peer-to-peer computing;Servers","backpropagation;computer network security;file servers;neural nets;online front-ends;telecommunication network routing","TOR network;The Onion Router;Tor server;Wireshark network analyzer;back propagation NN;computer security nonrepudiation principle;deep Web browser;intrusion detection;neural network","","0","","20","","","24-27 March 2015","","IEEE","IEEE Conference Publications"
"Semi-supervised classification for intrusion Detection System in networks","N. S. Chaudhari; A. Tiwari; U. Thakar; J. Thomas","Department of Computer science & Engineering, Indian Institute of Technology, Indore, 452017(M.P.) India","2010 IEEE Conference on Cybernetics and Intelligent Systems","20100723","2010","","","120","125","We propose a semi supervised classifier for intrusion detection. In our approach, we classify the data entering the computer network. To achieve this, we start with two broad classes of data namely, malicious data and good data. We use Support vector machine based classifier with spherical decision boundaries to classify a chosen subset of malicious data taken as training samples. In the Intrusion Detection System (IDS) database, all data identified as malicious data according to our classifier is included as signature (of attack). Using our classifier for testing the out-of-sample data samples, we observe that the accuracy of the system is 72% for web log data.","2326-8123;23268123","978-1-4244-6499-9;9781424464999","","10.1109/ICCIS.2010.5518571","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5518571","IDS;Kernel Method;Lagrange multipliers;Quadratic programming;Semi-Supervised classification","Clustering algorithms;Computer networks;Databases;Information security;Intrusion detection;Kernel;Monitoring;Support vector machine classification;Support vector machines;Telecommunication traffic","pattern classification;security of data;support vector machines","intrusion detection system;malicious data;semi-supervised classification;spherical decision boundaries;support vector machine","","0","","8","","","28-30 June 2010","","IEEE","IEEE Conference Publications"
