"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=4655308,5990655,6063441,6375255,4621741,5524668,4681478,6823958,5399675,5328069,7456620,7502966,5284900,6994046,5164772,4721574,5976506,5374541,1002103,6201043,1558540,6470945,6830952,7440011,6584858,6740026,6332015,4228362,5358988,1687568,7473907,6754942,6915509,7510816,6977616,1266118,6877540,5045947,36302,4142188,6249859,7086229,1219079,6957302,4722720,4709318,5379731,7208259,5425280,6059966,5529226,6185110,1317437,4536373,4622892,898888,4757463,7336382,918032,6686259,1264934,5650096,6683549,6902762,4220921,6719659,5635183,4781208,4679033,6125695,5734031,4225002,7473012,5428670,4455300,821517,6726497,7471316,4110535,5489349,5764586,1045765,4382870,4317908,6101571,7312964,5606169,1280229,6234123,1264439,1254328,4635790,5983850,5395257,7000839,6263941,4840141,7037712,7395935,4086245",2016/08/04 09:47:02
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A base-station oriented anomaly detection for wireless sensor networks","H. Alipour; M. Gholami; A. Vahdani","Payam Noor University, Iran, Tehran","Internet, 2008. ICI 2008. 4th IEEE/IFIP International Conference on","20081021","2008","","","1","7","In this paper, an anomalous intrusion detection system is developed to detect malicious nodes in sensor networks. The proposed system has more reliability in comparison of its analogues and consumes the resources more efficiently. Here the base-station was known to be a trusted source and this helps the system can moderate the network more efficiently. In addition a node doesnpsilat block a compromised node when detects it and only send an alert to the base-station. Then the base-station will check transmission buffer of that node and if the base-station concludes that the node is compromised, the rest of the network will be informed, and the appropriate actions will be taken. This mechanism reduces the false positive rate.","","978-1-4244-2282-1;9781424422821","978-1-4244-2283-8;9781424422838","10.1109/CANET.2008.4655308","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4655308","Base-station;Intrusion Detection System;Security;Sensor Network","Acoustic sensors;Authentication;Data security;Infrared sensors;Intrusion detection;Sensor phenomena and characterization;Sensor systems;Temperature sensors;Wireless communication;Wireless sensor networks","security of data;telecommunication security;wireless sensor networks","anomalous intrusion detection system;base-station oriented anomaly detection;wireless sensor network","","0","","18","","","23-25 Sept. 2008","","IEEE","IEEE Conference Publications"
"On the design of Virtual machine Intrusion detection system","U. Tupakula; V. Varadharajan","INSS Research Group, Macquarie University, Sydney, Australia","12th IFIP/IEEE International Symposium on Integrated Network Management (IM 2011) and Workshops","20110818","2011","","","682","685","In this paper we propose comprehensive security architecture called VICTOR to deal with different types of attacks on virtual machines. Our model takes into account the specific characteristics of operating system and applications running in each virtual machine (VM) at a fine granular level to deal with the attacks. Our architecture has several components such as entity validation, intrusion detection engine and dynamic analyzer. The entity validation component is used in the detection of attack traffic with spoofed source address, secure logging, and capturing information of the operating system and applications running in the virtual machines. The intrusion detection engine component is used for detection of known attacks and suspicious behaviour by monitoring the incoming and outgoing traffic of virtual machines. The dynamic analyzer is used for detection and validation of suspicious processes, detection of zero day attacks and fine granular isolation of malicious process or application that is generating the attack traffic.","1573-0077;15730077","978-1-4244-9219-0;9781424492190","978-1-4244-9220-6;9781424492206","10.1109/INM.2011.5990655","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5990655","Intrusion detection;Security architecture;Virtual machine monitorsy","Australia;Hardware;IP networks;Irrigation;Levee;Trojan horses","security of data;virtual machines","VICTOR;dynamic analyzer;fine granular isolation;intrusion detection engine;secure logging;spoofed source address;suspicious behaviour;traffic;virtual machine","","0","","6","","","23-27 May 2011","","IEEE","IEEE Conference Publications"
"A Distributed Solution for Privacy Preserving Outlier Detection","L. T. Dung; H. T. Bao","Inf. Technol. Center, Gov. Inf. Security Comm., Hanoi, Vietnam","Knowledge and Systems Engineering (KSE), 2011 Third International Conference on","20111031","2011","","","26","31","In this paper, we study some parties - each has a private data set - want to conduct the outlier detection on their joint data set, but none of them want to disclose its private data to the other parties. We propose a linear transformation technique to design protocols of secure multivariate outlier detection in both horizontally and vertically distributed data models. While different from the most of previous techniques in a privacy preserving fashion for distance-based outliers detection, our focus is the technique in statistics for detecting outliers.","","978-1-4577-1848-9;9781457718489","","10.1109/KSE.2011.13","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6063441","Privacy Preserving Outlier Detection;linear transformation","Complexity theory;Data privacy;Distributed databases;Privacy;Protocols;Security;Vectors","data privacy;protocols","distance based outlier detection;distributed solution;linear transformation technique;privacy preserving outlier detection;private data set;secure multivariate outlier detection;vertically distributed data model","","1","","23","","","14-17 Oct. 2011","","IEEE","IEEE Conference Publications"
"Processing Massive Data Streams to Achieve Anomaly Intrusion Prevention","C. Kavitha; M. Suresh","Dept. of Comput. Applic., KSR Coll. of Eng., Thiruchengode, India","Computational Intelligence and Communication Networks (CICN), 2012 Fourth International Conference on","20121206","2012","","","948","952","Intrusion prevention system is an important technique in the network security architecture. Most of the modern intrusion detection systems lack the ability to process massive data streams to achieve anomaly detection. Instead of Intrusion detection, Intrusion prevention system can be used for both servers and end-hosts to handle the dual challenges of accuracy and performance which the former lacks. Intrusion prevention can be done by processing the data stream on fly. It is a difficult issue since the streaming data have some tough characteristics, such as unknown or unbound size, possibly a variable arrival rate, lack of ability to backtrack over previously arrived transactions, and a lack of system control over the order in which the data arrive. Many applications rely directly or indirectly on finding the frequent items, and implementations are in use in large scale industrial systems. This paper will find a network model which is more suitable for high speed processing of massive data streams in real-time from various data sources by considering the frequency property of events. An Intrusion prevention system have been built with online mining of frequent item sets over a stream with Time-sensitive sliding window, which is one of the most important technique in stream data mining with broad applications. Our method is employed to prevent the system with high efficiency and low use of system resources.","","978-1-4673-2981-1;9781467329811","","10.1109/CICN.2012.167","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6375255","Data Stream;Frequent Pattern Mining;Intrusion Prevention","Computational modeling;Computer architecture;Data mining;Data models;Intrusion detection;Servers","data mining;security of data","anomaly intrusion prevention;intrusion detection;massive data streams;network security architecture;online frequent item set mining;time-sensitive sliding window","","0","","12","","","3-5 Nov. 2012","","IEEE","IEEE Conference Publications"
"Secured architecture for remote virtual desktops","J. Rouzaud-Cornabas; N. Viot","Laboratoire d&#191;Informatique Fondamentale d&#191;Orl&#233;ans, Batiment IIIA, Rue L&#233;onard de Vinci, 45067, France","Collaborative Technologies and Systems, 2007. CTS 2007. International Symposium on","20080905","2007","","","80","87","Clustered collaborative architecture brings serious security challenges. One of these collaborative solution is a remote desktop that provides a virtual graphical environment through a network displayed on a thin client. As several thin clients access to the same host, conflicts or non interference problems can raise. Although techniques exist for improving security of a host, few papers present how to secure a remote desktop architecture. This paper describes how to provide for this architecture a good level of security with strong authentication, Single Sign On, anomaly and intrusion detection systems. In particular, a correlation system checks that each remote user session have a valid behaviour. Load balancing aspects are discussed through the study of a new algorithm to distribute the server load generated by remote users.","","978-0-9785699-1-4;9780978569914","","10.1109/CTS.2007.4621741","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4621741","Remote desktop;correlation;load balancing","Authentication;Computer architecture;Computers;Linux;Protocols;Security;Servers","groupware;network computers;resource allocation;security of data","clustered collaborative architecture;intrusion detection systems;load balancing;remote user session;remote virtual desktops;secured architecture;thin client;virtual graphical environment","","0","","10","","","25-25 May 2007","","IEEE","IEEE Conference Publications"
"Wireless sensor networks for activity monitoring using multi-sensor multi-modal node architecture","P. Hung; M. Tahir; R. Farrell; S. McLoone; T. McCarthy","Department of Electronic Engineering, Institute of Microelectronics and Wireless Systems, National University of Ireland Maynooth, Co. Kildare, Ireland","Signals and Systems Conference (ISSC 2009), IET Irish","20100812","2009","","","1","6","A multi-sensor, multi-modal sensor node for human and vehicle activity monitoring is designed and developed. As a first step to achieve our objective, we have used a dual pyroelectric IR (PIR) sensor system for human activity monitoring. The sampled data from two PIR sensors, under laboratory conditions, is first processed individually to determine the event window size, which is then fed to simple algorithms to determine direction and potentially measure speed of passing humans. We also show that human count can be obtained for some special scenarios. Preliminary results of our experimentation show the effectiveness of the simple algorithms proposed.","","","","10.1049/cp.2009.1731","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5524668","Multi-sensor;activity monitoring;data fusion;pyroelectric IR","","object detection;pyroelectric detectors;sensor fusion;wireless sensor networks","human activity monitoring;multi-sensor multi-modal node architecture;pyroelectric IR sensor system;vehicle activity monitoring;wireless sensor networks","","1","","","","","10-11 June 2009","","IET","IET Conference Publications"
"Community Intrusion Detection and Pre-warning System Based on Wireless Mesh Network","M. Gao; J. Tian; K. Li; H. Wu","Department of Automatic Control, Beijing, China; Beijing Union University, Beijing, China; School of Information Science, Beijing, China; Beijing University of Chemical Technology, Beijing, China. ttgg500@163.com","2008 IEEE Conference on Robotics, Automation and Mechatronics","20081118","2008","","","1066","1070","A community intrusion detection and pre-warning system based on wireless mesh network is presented in this paper. This system is composed of ARM (advanced RISC Machines) data acquisition nodes, wireless mesh network and control centre. The flame, smog and infrared signal of human can be detected by ARM nodes, and video and audio signal is collected and transmitted to control centre by wireless mesh network when any of those situation happened. The control centre stores information to special area and gives alarm signal to monitors. The ARM data acquisition nodes use embedded system use its centre control unit and transmit signal by wireless transmission module which can connected to ARM9 and send video and audio signal. The system can establish network automatically by using the advantage of multi-hop communication of mesh network. Redundancy node can be placed on important area to make sure reliability and resist destroy.","2158-2181;21582181","978-1-4244-1675-2;9781424416752","978-1-4244-1676-9;9781424416769","10.1109/RAMECH.2008.4681478","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4681478","community;intrusion detection;prewarning;wireless mesh network","Automatic control;Control systems;Data acquisition;Embedded system;Fires;Humans;Infrared detectors;Intrusion detection;Reduced instruction set computing;Wireless mesh networks","computerised control;data acquisition;radio networks;reduced instruction set computing;safety systems","advanced RISC machines;community intrusion detection;control centre;data acquisition nodes;multi-hop communication;redundancy node;wireless mesh network","","4","","15","","","21-24 Sept. 2008","","IEEE","IEEE Conference Publications"
"Improvement of algorithm for pattern matching in intrusion detection","D. Zhao; X. Zhu; T. Xu","State Key Lab. of Networking & Switching Technol., Beijing Univ. of Posts & Telecommun., Beijing, China","Broadband Network & Multimedia Technology (IC-BNMT), 2013 5th IEEE International Conference on","20140602","2013","","","281","284","Pattern matching for intrusion feature strings is an important basis for detecting invasion, thus the efficiency of pattern matching is a key factor influencing the performance of intrusion detection. Based on the discussion of the classic BM (Boyer-Moore), BMH (Boyer-Moor-Horspool) and Sunday algorithms for pattern matching, an improved algorithm Sunday-C is proposed. By adding an extra skip before a match, Sunday-C produces a bigger skip distance for reducing the number of match loops and increasing the match the efficiency. Theoretical analysis and experimental test of this paper compares the classic algorithm and improved algorithms for matching performance. The result shows that improved algorithm can save matching time. When applied to the intrusion detection, this algorithm will enhance the detection efficiency.","","","","10.1109/ICBNMT.2013.6823958","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6823958","Sunday algorithm;intrusion detection;pattern matching","Algorithm design and analysis;Heuristic algorithms;Intrusion detection;Pattern matching;Software algorithms;Time complexity","Internet;computer network security;pattern matching","Sunday algorithms;Sunday-C;classic Boyer-Moor-Horspool algorithms;detection efficiency;intrusion detection;intrusion feature strings;match loops;pattern matching;skip distance","","0","","10","","","17-19 Nov. 2013","","IEEE","IEEE Conference Publications"
"Book of abstracts","","","Decision and Control, 2009 held jointly with the 2009 28th Chinese Control Conference. CDC/CCC 2009. Proceedings of the 48th IEEE Conference on","20100129","2009","","","","","Summary form only given. Provides an abstract for each of the presentations in the conference proceedings.","0191-2216;01912216","978-1-4244-3871-6;9781424438716","","10.1109/CDC.2009.5399675","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5399675","","","","","","0","","","","","15-18 Dec. 2009","","IEEE","IEEE Conference Publications"
"A Practical Database Intrusion Detection System Framework","Y. Zhang; X. Ye; F. Xie; Y. Peng","Key Lab. for Inf. Syst. Security, Tsinghua Univ., Beijing, China","Computer and Information Technology, 2009. CIT '09. Ninth IEEE International Conference on","20091117","2009","1","","342","347","Security mechanisms within DBMSs are far from effective to detect and prevent anomalous behavior of applications and intrusions from attackers. In fact, intrusions executed by unauthorized users to explore system vulnerabilities, and malicious database transactions executed by authorized users, both cannot be detected and prevented by typical security mechanisms. In this paper we proposed a database intrusion detection system architecture based on the database communication content detection mechanism. Implementation strategies for main components are detailed. Besides, we investigate several critical intrusion detection approaches used in the practice.","","978-0-7695-3836-5;9780769538365","","10.1109/CIT.2009.69","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5328069","database security;detection;intrusion","Communication system security;Data security;Database systems;Fires;Information security;Information technology;Intrusion detection;Pattern recognition;Spatial databases;Transaction databases","database management systems;security of data","database communication content detection mechanism;database intrusion detection system;malicious database transactions;security mechanisms","","2","","7","","","11-14 Oct. 2009","","IEEE","IEEE Conference Publications"
