"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=5645432,7375688,7460894,6726833,6131199,1290173,6197881,6632834,5534944,6673707,1628126,6733610,1716373,4689108,6320108,1258125,4030879,1377216,5872976,4375847,5161720,6808251,7072704,6974866,4698181,832535,6356880,1378527,5601957,4396942,932167,7295682,6075132,7070089,5642096,7014762,4575125,6418758,6388206,4725184,4481289,4538788,1377227,7034437,4535037,6761561,7346868,6616686,6300552,6681236,6926138,5426002,6750078,6289278,6459946,4780662,7229740,5415918,4786772,7345292,6354433,1264944,1378555,5138038,1565903,4579636,1542870,7060117,6407453,5735088,6820872,7334397,4228344,5488489,1394999,7129302,5973957,1607919,4228616,7387412,7087397,4685118,6824986,1323821,6549057,5582908,4147517,5700354,5464146,5489357,4389589,1382234,5276609,6295984,7296215,5678662,7083519,1644271,4625802,6685410",2016/08/04 09:50:13
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"An Adaptive Rule-Based Intrusion Alert Correlation Detection Method","C. J. Huang; C. Y. Li; Y. W. Wang; C. F. Lin; J. J. Liao; K. W. Hu","Dept. of Comput. Sci. & Inf. Eng., Nat. Dong Hwa Univ., Hualien, Taiwan","2010 First International Conference on Networking and Distributed Computing","20101129","2010","","","222","226","Intrusion detection system (IDS) is a security layer that is used to discover ongoing intrusive attacks and anomaly activities in information systems and is usually working in a dynamically changing environment. Although increasing IDSs are developed in the literature, network security administrators are faced with the task of analyzing enormous alerts produced from the analysis of different event streams. The intrusion detection model needs to be continuously tuned in order to reduce correlative alerts and help the administrator to determine accurate and critical attacks. In this work, an alert correlation detection module is proposed to analyze the alerts produced by IDSs and provides a more succinct and overall view of intrusions. An automatically tuned IDS rules generation module based on fuzzy logic technique is used to block the highly correlative alerts. The experimental results reveal that the proposed work is effective in achieving alert reduction and abstraction.","2165-4999;21654999","978-1-4244-8382-2;9781424483822","","10.1109/ICNDC.2010.53","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5645432","IDS rule tuning;Intrusion detection system;adaptive tuning;alert reduction;intrusion correlation","Correlation;Databases;Firing;Fuzzy logic;Intrusion detection;Tuning","correlation methods;fuzzy logic;information systems;security of data","IDS rules generation module;adaptive rule-based intrusion alert correlation detection method;anomaly activities;fuzzy logic technique;information systems;intrusion detection system;intrusive attacks;security layer","","2","","6","","","21-24 Oct. 2010","","IEEE","IEEE Conference Publications"
"Secure data transmission on MANET by hybrid cryptography technique","A. Sharma; D. Bhuriya; U. Singh","Gov. Women's Polytech., Indore, India","Computer, Communication and Control (IC4), 2015 International Conference on","20160111","2015","","","1","6","Mobile Ad-hoc Network (MANET) is special types of mobile wireless network where the groups of mobile devices form a temporary network without any kind of an infrastructure. It is very usefully due to its self maintenance, self organizing and by reason of mobility of wireless communication. Two major issues are found in such kind of network performance and security. In mobile ad-hoc network there are so many attacks which reduced the performance of network. In this paper we have focus only active attacks in network layer. Ad Hoc On-Demand Vector Routing protocol is a reactive routing protocol for ad hoc networks that maintain routes only between nodes which want to communicate by using routing messages. AODV provide loop free routes during link breakages. SAODV is a secure routing protocol based on trust model for mobile ad-hoc network. For provide security and increase performance in MANET, we have applied SAODV protocol and our solution uses Hybrid Cryptography Technique (DES, RSA Algorithms) on SAODV. This paper presents comparison based on simulation of AODV, SAODV routing protocol of MANET with Different parameters like energy, packet delivery ratio and throughput. The proposed cryptographic routing algorithm is implemented through the NS2 network simulation environment. The outcome of our proposed method the energy is low; packet delivery ratio and throughput are high as compare to traditional method.","","978-1-4799-8163-2;9781479981632","","10.1109/IC4.2015.7375688","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7375688","AODV;DES and RSA algorithms;MANET;SAODV","Encryption;Mobile ad hoc networks;Routing;Routing protocols","mobile ad hoc networks;public key cryptography;routing protocols;telecommunication security","AODV;DES;MANET;NS2 network simulation environment;RSA algorithms;SAODV protocol;active attacks;ad hoc on-demand vector routing protocol;cryptographic routing algorithm;hybrid cryptography technique;mobile ad-hoc network;mobile devices;mobile wireless network;network layer;secure data transmission;secure routing protocol;trust model;wireless communication","","","","8","","","10-12 Sept. 2015","","IEEE","IEEE Conference Publications"
"Selective Capping of Packet Payloads at Multi-Gb/s Rates","V. Uceda; M. Rodr&#x00ED;guez; J. Ramos; J. L. Garc&#x00ED;a-Dorado; J. Aracil","Department of Electronics and Communications Technology, Universidad Aut&#243;noma de Madrid, Madrid, Spain","IEEE Journal on Selected Areas in Communications","20160607","2016","34","6","1807","1818","Network managers and analysts are well aware of the importance of network traces to understand traffic behavior, detect anomalies, and evaluate performance forensically, among others. However, the storage required for traffic traces has greatly expanded due to increasing network speeds. In this paper, we selectively cap the packet payload to reduce write speed and storage requirements on hard drives and further reduce the computational burden of packet analysis. The proposed techniques take advantage of most packet payloads being useless for analysis purposes, because they are either encrypted or in a proprietary application non-readable format. Conversely, non-ASCII packets from well-known protocols and protocols with some ASCII data are fully captured as they may be potentially useful for network analysis. We have named this approach as selective capping, and we have implemented and integrated it into a high-speed network driver and a software module at user level, to make its operation more transparent and faster to upper layer applications. The results are promising, and selective capping achieves multi-Gb/s rates by exploiting low-level hardware and software techniques to meet the fastest network rates.","0733-8716;07338716","","","10.1109/JSAC.2016.2559198","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7460894","Interleaved ASCII;Packet Storage;Packet storage;Selective Capping;Traffic capture;interleaved ASCII;selective capping;traffic capture","Cryptography;Hard disks;Internet;Monitoring;Payloads;Protocols;Taxonomy","computer network management;telecommunication traffic","anomaly detection;hard drive;high-speed network driver;network analyst;network manager;nonASCII packets;packet analysis;packet payload selective capping;software module;traffic behavior","","","","25","","2016-04-27","June 2016","","IEEE","IEEE Journals & Magazines"
"Defense mechanism against selective forwarding attack in wireless sensor networks","P. C. Geethu; A. R. Mohammed","Dept. of Comput. Sci. & Eng., Coll. of Eng. Trivandrum, Trivandrum, India","Computing, Communications and Networking Technologies (ICCCNT),2013 Fourth International Conference on","20140130","2013","","","1","4","Recent advances in electronics and wireless communication technologies have enabled the development of large-scale wireless sensor networks that consist of many low-power, low-cost, and small-size sensor nodes. Wireless Sensor Network (WSN) is emerging as a prevailing technology due to its wide range of applications in military and civilian domains. These networks are easily prone to security attacks, since once deployed these networks are unattended and unprotected. Some of the inherent features like limited battery and low memory make sensor networks incompatible with conventional security solutions, which need complex computations and high memory. Selective forwarding attack is one of the harmful attacks against sensor networks and can affect the whole sensor network communication. In such an attack compromised nodes drop packets selectively, which may deteriorate the network efficiency. In this paper multipath routing scheme is used as defense mechanism against selective forwarding attack. When a node detects packet drop during the routing, it will resend the packet through alternate route. Due to the resending mechanism reliability of the routing scheme is improved.","","978-1-4799-3925-1;9781479939251","","10.1109/ICCCNT.2013.6726833","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6726833","","Ad hoc networks;Authentication;Reliability;Routing;Wireless communication;Wireless sensor networks","telecommunication network routing;telecommunication security;wireless sensor networks","defense mechanism;multipath routing;packet drop detection;routing reliability;security attack;selective forwarding attack;selective packet dropping;wireless sensor networks","","0","","10","","","4-6 July 2013","","IEEE","IEEE Conference Publications"
"Adaptive Pattern Matching Grammar Generation for Use in Deep Packet Inspection","G. Menon; S. Katdare; S. Phatak; R. Khengare","Univ. of Pune, Pune, India","Computer Modeling and Simulation (EMS), 2011 Fifth UKSim European Symposium on","20120116","2011","","","119","122","Deep Packet Inspection (DPI) is becoming more widely used in virtually all applications or services like Denial of Service (DoS), Intrusion Detection System (IDS) etc. that operate with or within a network. However for a developer or team working on any network project who need to perform DPI, there is always the issue of using a third party source which may involve added cost or implementing it themselves which requires time and study of protocols, signatures and the nuances of pattern matching. The paper proposes a solution to the above problem using an adaptive grammar generation algorithm. This method reduces the entropy among similar results given by different patterns. Immense customizability is the foremost advantage of this method. Existing grammars for new signatures can be combined into a single grammar easily rather than new grammars be generated from raw target strings. The paper, thus, looks to limit the detailed knowledge requirement for the design of signature detection procedures and in doing so re-use existing procedures which have been thoroughly debugged and tested.","","978-1-4673-0060-5;9781467300605","","10.1109/EMS.2011.74","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6131199","Deep Packet Inspection;Grammar;Pattern Matching;Regular Expressions","Educational institutions;Entropy;Grammar;Inspection;Pattern matching;Production;Protocols","grammars;pattern matching;security of data","DPI;DoS;IDS;adaptive grammar generation;adaptive pattern matching;deep packet inspection;denial of service;entropy;immense customizability;intrusion detection system;signature detection procedure","","0","","6","","","16-18 Nov. 2011","","IEEE","IEEE Conference Publications"
"Self-organized criticality and stochastic learning based intrusion detection system for wireless sensor networks","S. S. Doumit; D. P. Agrawal","OBR Center for Distributed & Mobile Comput., Cincinnati Univ., OH, USA","Military Communications Conference, 2003. MILCOM '03. 2003 IEEE","20040504","2003","1","","609","614 Vol.1","In a constant search for efficient security control and intrusion detection systems (IDS), the ultimate goal in designing protocols remains less resource consumption while possessing broad coverage and wider applicability. Wireless sensors have become an excellent tool for military applications involving intrusion detection, perimeter monitoring, information gathering and smart logistics support in an unknown deployed area. Since sensor networks are resource-constrained devices, their design needs to minimize efforts without compromising the task's integrity. For this purpose, we propose a novel approach for an intrusion detection based on the structure of naturally occurring events. With the acquired knowledge distilled from the self-organized criticality aspect of the deployment region, we apply a hidden Markov model. In other words, we let our sensor network adapt to the norm of the dynamics in its natural surroundings so that any unusual activities can be singled out. Our IDS is simple to employ, requires minimal processing and data storage. Experimental scenarios are presented as verification of its functionality and practicality.","","0-7803-8140-8;0780381408","","10.1109/MILCOM.2003.1290173","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1290173","","Communication system security;Control systems;Information security;Intelligent sensors;Intrusion detection;Logistics;Monitoring;Protocols;Stochastic systems;Wireless sensor networks","hidden Markov models;military communication;protocols;wireless sensor networks","data storage;deployment region;hidden Markov model;information gathering;intrusion detection system;military applications;minimal processing;perimeter monitoring;resource-constrained devices;security control;smart logistics;stochastic learning;wireless sensor networks","","24","","8","","","13-16 Oct. 2003","","IEEE","IEEE Conference Publications"
"An intrusion detection scheme based on anomaly mining in internet of things","R. Fu; K. Zheng; D. Zhang; Y. Yang","School of Computer and Information Technology, Beijing Jiaotong University, 100044, China","Wireless, Mobile & Multimedia Networks (ICWMMN 2011), 4th IET International Conference on","20120510","2011","","","315","320","Internet of things (IOT) is vulnerable to malicious attacks because of opening deployment and limited resources. It's heterogeneous and distributed characters make conventional intrusion detection methodologies hard to deploy. To overcome this problem, this paper shows an intrusion detection scheme based on the anomaly mining. The paper has two parts (i) in the first part an anomaly mining algorithm is developed to detect anomaly data of perception layer, (ii) in the second part a distributed intrusion detection scheme is designed based on the detected anomalies. Since not all anomalies are triggered by malicious intrusion, the intrusion semantic is analyzed to distinguish intrusion behaviors from anomalies. Finally our evaluation and analysis shows that our approach is accurate and extensible.","","","978-1-84919-507-2;9781849195072","10.1049/cp.2011.1014","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6197881","Internet of thins;anomaly mining;intrusion detection;intrusion semantic description","","Internet;data mining;security of data","IOT;Internet of Things;anomaly data detection;anomaly mining;distributed characters;distributed intrusion detection scheme;intrusion behaviors;intrusion semantic;malicious attacks;perception layer","","0","","","","","27-30 Nov. 2011","","IET","IET Conference Publications"
"A distributed network intrusion detection system architecture based on computer stations using GPGPU","L. Vokorokos; M. Ennert; M. &#x010C;ajkovsk&#x00FD;; A. Tur&#x00ED;nska","Department of Computers and Informatics, Faculty of Electrical Engineering and Informatics, Technical University of Ko&#x0161;ice, Letn&#x00E1; 9, 042 00, Slovakia","2013 IEEE 17th International Conference on Intelligent Engineering Systems (INES)","20131017","2013","","","323","326","This article deals with the proposal of distributed parallel network system architecture for intrusion detection. The aim is to design model of architecture that will be used for searching, detecting and analyzing intrusions. This proposal of detection system in network will use enormous performance of the GPGPU high-parallel data computing technology which can substitute the most complicated part of the intrusion detection process in NIDS. The model is highly scalable and allows the usage of several most recent trends in the IDS field with GPGPU support. Due to the fast attacks reaction system analyzes all the data in different formats in whole set of attacks and system alerts.","1543-9259;15439259","978-1-4799-0828-8;9781479908288","","10.1109/INES.2013.6632834","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6632834","","Computational modeling;Computer architecture;Graphics processing units;Hardware;Intrusion detection;Synchronization","graphics processing units;parallel processing;security of data","GPGPU high-parallel data computing technology;IDS field;NIDS;computer stations;distributed network intrusion detection system architecture;distributed parallel network system architecture;fast attacks reaction system;intrusion search;system alerts","","3","","14","","","19-21 June 2013","","IEEE","IEEE Conference Publications"
"Detecting blackhole attacks in Disruption-Tolerant Networks through packet exchange recording","Y. Ren; M. C. Chuah; J. Yang; Y. Chen","Dept. of ECE, Stevens Institute of Technology Castle Point on Hudson, Hoboken, NJ 07030","World of Wireless Mobile and Multimedia Networks (WoWMoM), 2010 IEEE International Symposium on a","20100803","2010","","","1","6","The Disruption Tolerant Networks (DTNs) are especially useful in providing mission critical services such as in emergency networks or battlefield scenarios. However, DTNs are vulnerable to insider attacks, in which the legitimate nodes are compromised and the adversary nodes launch blackhole attacks by dropping packets in the networks. The traditional approaches of securing routing protocols can not address such insider attacks in DTNs. In this paper, we propose a method to secure the history records of packet delivery information at each contact so that other nodes can detect insider attacks by analyzing these packet delivery records. We evaluated our approach through extensive simulations using both Random Way Point and Zebranet mobility models. Our results show that our method can detect insider attacks efficiently with high detection rate and low false positive rate.","","978-1-4244-7264-2;9781424472642","978-1-4244-7263-5;9781424472635","10.1109/WOWMOM.2010.5534944","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5534944","","Equations;History;Mathematical model;Measurement;Routing;Routing protocols;Simulation","","","","3","","11","","","14-17 June 2010","","IEEE","IEEE Conference Publications"
"Hardware acceleration of regular expression repetitions in deep packet inspection","B. Cronin; X. Wang","Sch. of Electron. Eng., Dublin City Univ., Dublin, Ireland","IET Information Security","20131219","2013","7","4","327","335","Network Intrusion Detection Systems (NIDS) make extensive use of regular expressions (regexes) as attack signatures. Such expressions can be handled in hardware using a bit-parallel (BP) architecture based on the Glushkov non-deterministic finite automata (NFA). However, many expressions contain constrained {min, max} repetitions which first need to be unrolled so that they can be handled by the standard BP system. Such unrolling often leads to an excessive memory requirement which makes handling of such regexes unfeasible. This study presents a solution, based on the standard BP architecture, which incorporates a counting mechanism that renders unrolling unnecessary. As a result, many regexes, which were previously unsuitable for the standard BP system, can now be efficiently handled. Unlike many other approaches, this architecture is dynamically reconfigurable thanks to its memory, rather than logic, based engine. This is important as NIDS rule sets are regularly updated. It can also handle repetition of both single and multi-symbol sub-expressions.","1751-8709;17518709","","","10.1049/iet-ifs.2012.0340","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6673707","","","computer network security;digital signatures;finite automata;symbol manipulation","Glushkov nondeterministic flnite automata;NFA;NIDS;NIDS rule sets;attack signatures;bit-parallel architecture;constrained repetitions;deep packet inspection;hardware acceleration;multisymbol subexpressions;network intrusion detection systems;regular expression repetitions;standard BP system","","0","","","","","December 2013","","IET","IET Journals & Magazines"
