"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=1378554,6365312,6165212,6408197,4446129,7292916,7219887,1684986,6781206,6925769,5170982,4722501,6822251,1333625,6751038,7106914,4076926,7293014,6113305,5477694,4665016,6963101,7433736,6933391,6916624,1489006,5474532,1402382,6138545,6920449,6284275,5989901,6912624,4443446,5076342,5540755,6149304,6258304,6866746,6069708,6912474,7387910,5540814,5565031,6006035,7363892,6152225,6876979,7483084,6930586,4278997,1007774,7508144,1592309,5949682,7485715,5336926,5392844,6252449,5284168,1495942,1439360,6725325,7396401,4454806,5283334,6101278,5161247,7348633,7375156,6321069,6313798,6559650,6321728,5708950,4804450,1223684,6655271,7502990,4554355,7518419,1614659,6724321,5564727,6249817,7232339,6218887,7323780,7322980,7515894,6674409,5999850,4370708,6972367,7423666,4939152,7100415,7515609,6422291,4344938",2016/08/03 15:01:40
Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBN,EISBN,DOI,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,MeSH Terms,Article Citation Count,Patent Citation Count,Reference Count,Copyright Year,Online Date,Issue Date,Meeting Date,Publisher,Document Identifie
"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=1378554,6365312,6165212,6408197,4446129,7292916,7219887,1684986,6781206,6925769,5170982,4722501,6822251,1333625,6751038,7106914,4076926,7293014,6113305,5477694,4665016,6963101,7433736,6933391,6916624,1489006,5474532,1402382,6138545,6920449,6284275,5989901,6912624,4443446,5076342,5540755,6149304,6258304,6866746,6069708,6912474,7387910,5540814,5565031,6006035,7363892,6152225,6876979,7483084,6930586,4278997,1007774,7508144,1592309,5949682,7485715,5336926,5392844,6252449,5284168,1495942,1439360,6725325,7396401,4454806,5283334,6101278,5161247,7348633,7375156,6321069,6313798,6559650,6321728,5708950,4804450,1223684,6655271,7502990,4554355,7518419,1614659,6724321,5564727,6249817,7232339,6218887,7323780,7322980,7515894,6674409,5999850,4370708,6972367,7423666,4939152,7100415,7515609,6422291,4344938",2016/08/03 15:01:4
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifie
"Intrusion detection using adaptive time-dependent finite automata","Zong-Fen Han; Jian-Ping Zou; Hai Jin; Yan-Ping Yang; Jian-Hua Sun","Cluster & Grid Comput. Lab., Huazhong Univ. of Sci. & Technol., Wuhan, China","Machine Learning and Cybernetics, 2004. Proceedings of 2004 International Conference on","20050124","2004","5","","3040","3045 vol.5","In intrusion detection system, signature discovery is an important issue, since the performance of an intrusion detection system heavily depends on the accuracy and abundance of signatures. In most cases, we have to find these signatures manually. This is a time-consuming and error-prone work. Some researchers apply data mining to the intrusion detection system. However, they are almost for anomal IDS detection. In this paper, we use a causal knowledge based on inference technique to discover useful signature for intrusion, and to raise the detection performance. The paper presents how Hsiao's sequential approach and finite automata are used in the causal knowledge acquisition and to support the causal knowledge reasoning process.","","0-7803-8403-2;0780384032","","10.1109/ICMLC.2004.1378554","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1378554","","Automata;Computer networks;Computerized monitoring;Data mining;Face detection;Grid computing;Intrusion detection;Knowledge acquisition;Speech analysis;Sun","data mining;finite automata;inference mechanisms;security of data","Hsiao sequential method;adaptive time dependent finite automata;anomal intrusion detection system;causal knowledge acquisition;causal knowledge reasoning;data mining;inference technique;signature discovery","","0","","16","","","26-29 Aug. 2004","","IEEE","IEEE Conference Publications"
"Detection and Diagnosis of Faults in Induction Motor Using an Improved Artificial Ant Clustering Technique","A. Soualhi; G. Clerc; H. Razik","Laboratoire Amp&#x00E8;re, Universit&#x00E9; de Lyon; CNRS, UMR, Villeurbanne, France","IEEE Transactions on Industrial Electronics","20130502","2013","60","9","4053","4062","The presence of electrical and mechanical faults in the induction motors (IMs) can be detected by analysis of the stator current spectrum. However, when an IM is fed by a frequency converter, the spectral analysis of stator current signal becomes difficult. For this reason, the monitoring must depend on multiple signatures in order to reduce the effect of harmonic disturbance on the motor-phase current. The aim of this paper is the description of a new approach for fault detection and diagnosis of IMs using signal-based method. It is based on signal processing and an unsupervised classification technique called the artificial ant clustering. The proposed approach is tested on a squirrel-cage IM of 5.5 kW in order to detect broken rotor bars and bearing failure at different load levels. The experimental results prove the efficiency of our approach compared with supervised classification methods in condition monitoring of electrical machines.","0278-0046;02780046","","","10.1109/TIE.2012.2230598","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6365312","Artificial intelligence;fault detection;fault diagnosis;feature extraction;induction motors (IMs);monitoring;motor-current signal analysis;pattern recognition (PR);signal processing;squirrel-cage motors","Fault detection;Feature extraction;Harmonic analysis;Induction motors;Pattern recognition;Stators;Vectors","artificial intelligence;condition monitoring;failure analysis;fault diagnosis;machine bearings;pattern clustering;power engineering computing;squirrel cage motors","artificial ant clustering;bearing failure;broken rotor bar detection;condition monitoring;electrical fault;electrical machines;fault detection-diagnosis;frequency converter;harmonic disturbance;improved artificial ant clustering technique;induction motor;mechanical fault;motor-phase current;power 5.5 kW;signal processing;signal-based method;squirrel-cage IM;stator current signal spectrum analysis;unsupervised classification technique","","46","","57","","2012-11-29","Sept. 2013","","IEEE","IEEE Journals & Magazines"
"Detection of DDoS attacks using Enhanced Support Vector Machines with real time generated dataset","T. Subbulakshmi; K. BalaKrishnan; S. M. Shalinie; D. AnandKumar; V. GanapathiSubramanian; K. Kannathal","Department of CSE, TCE Madurai, India","2011 Third International Conference on Advanced Computing","20120409","2011","","","17","22","An approach for combating network intrusion detection is the development of systems applying machine learning and data mining techniques. Many Intrusion Detection Systems (IDS) suffer from a high rate of false alarms and missed intrusions. The detection rate has to be improved while maintaining low rate of misses. The focus of this paper is to generate the Distributed Denial of Service (DDoS) detection dataset and detect them using the Enhanced Support Vector Machines. The DDoS dataset with various direct and derived attributes is generated in an experimental testbed which has 14 attributes and 10 types of latest DDoS attack classes. Using the generated DDoS dataset the Enhanced Multi Class Support Vector Machines (EMCSVM) is used for detection of the attacks into various classes. The performance of the EMCSVM is evaluated over SVM with various parameter values and kernel functions. It is inferred that EMCSVM produces better classification rate for the DDoS dataset with ten types of latest DDoS attacks when compared with the kddcup 99 dataset which has six types of DoS attacks.","2377-6927;23776927","978-1-4673-0670-6;9781467306706","","10.1109/ICoAC.2011.6165212","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6165212","Classification rate;DDoS dataset;Enhanced Multi Class Support Vector Machines (EMCSVM);Intrusion Detection Dataset","Computer crime;Floods;IP networks;Intrusion detection;Servers;Support vector machines;Training","computer network security;data mining;distributed processing;learning (artificial intelligence)","DDoS attack detection;data mining techniques;detection rate;distributed denial of service detection dataset;enhanced multiclass support vector machines;kddcup 99 dataset;kernel functions;machine learning;network intrusion detection system;parameter values;real time generated dataset","","1","","16","","","14-16 Dec. 2011","","IEEE","IEEE Conference Publications"
"Real-time attack scenario detection via intrusion detection alert correlation","Z. Zali; M. R. Hashemi; H. Saidi","Electr. &amp; Comput. Eng., Isfahan Univ. of Technol., Isfahan, Iran","Information Security and Cryptology (ISCISC), 2012 9th International ISC Conference on","20130110","2012","","","95","102","Alert correlation systems attempt to discover the relations among alerts produced by one or more intrusion detection systems to determine the attack scenarios and their main motivations. The main purpose of this paper is to propose a new IDS alert correlation method to detect attack scenarios in real-time. The proposed method is based on causal approach due to the strength of causal methods in practice. Most of causal methods can be deployed offline but not in real-time due to time and memory limitations. In the proposed method the knowledge base of attack patterns is represented in a graph model called Causal Relations Graph. In offline, we construct some trees related to alerts probable correlations. In real-time for each received alert, we can find its correlations with previously received alerts by performing a search only in the corresponding tree. Thus processing time of each alert decreases significantly. In addition, the proposed method is immune to the deliberately slowed attacks. To verify the proposed method, it was implemented in C++ and we used DARPA2000 dataset to test it. Experimental results show the correctness of the proposed alert correlation and its efficiency with respect to the run time.","","978-1-4673-2387-1;9781467323871","","10.1109/ISCISC.2012.6408197","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6408197","Alert;Alert Correlation;Attack;Attack Scenario;Graph;Intrusion;Intrusion Detection System","Algorithm design and analysis;Correlation;IP networks;Knowledge based systems;Memory management;Real-time systems;Security","C++ language;computer network security;knowledge based systems;real-time systems;trees (mathematics)","C++ implementation;DARPA 2000 dataset;IDS alert correlation method;attack patterns;causal approach;causal methods;causal relations graph;graph model;intrusion detection alert correlation;intrusion detection systems;knowledge base representation;real-time attack scenario detection;trees","","1","","20","","","13-14 Sept. 2012","","IEEE","IEEE Conference Publications"
"Automatic flow classification using machine learning","I. Anantavrasilp; T. Scholer","Department of Computer Science, Technische Universit&#225;t Dresden, Germany","Software, Telecommunications and Computer Networks, 2007. SoftCOM 2007. 15th International Conference on","20080201","2007","","","1","6","Network standards are moving toward the quality-of-service (QoS) networking. Differentiated services (DiffServ) QoS model is adopted by many recent and upcoming networks standard. Applications running on these networks can specify suitable service classes to their connections or flows. The flows are then treated according to their service classes. However, current Internet applications are still designed based on best-effort scheme and, therefore, cannot benefit from QoS support from the network. An automatic flow classification framework, which can automatically classify non QoS-aware flows or legacy flows, has been proposed in our earlier work [2]. In this paper, we extend our framework by introducing new features that can be effectively used to classify legacy flows. The simplicity of these features allows the data to be collected in real-time. No packet-level data are required. Furthermore, the framework is evaluated using multiple data sets from different users. The results show that our framework works extremely well in general and it can be operated independently from any applications, networks or even machine learning algorithms. Average correctness up to 98.82% is achieved when the framework is used to learn and classify unseen flows from the same user. Cross-user classifications yield average correctness up to 74.15%.","","978-953-6114-93-1;9789536114931","","10.1109/SOFTCOM.2007.4446129","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4446129","","Application software;Communication standards;Communications technology;Computer science;Diffserv networks;IP networks;Machine learning;Machine learning algorithms;Payloads;Throughput","DiffServ networks;learning (artificial intelligence);pattern classification","automatic flow classification;differentiated services;legacy flow classification;machine learning;network standard;packet-level data","","2","","30","","","27-29 Sept. 2007","","IEEE","IEEE Conference Publications"
"A Feature Selection Algorithm to Find Optimal Feature Subsets for Detecting DoS Attacks","S. H. Kang","Dept. of Inf. Security, Dongshin Univ., Naju, South Korea","IT Convergence and Security (ICITCS), 2015 5th International Conference on","20151008","2015","","","1","3","The performance of network intrusion detection systems based on machine learning techniques largely depends on the selected features. However, choosing the optimal subset of features from a given feature set requires extensive computing resources. To tackle this problem we propose an optimal feature selection algorithm based on a local search algorithm. In order to evaluate the performance of our proposed algorithm, comparisons with a feature set composed of all 41 features are carried out over the NSL-KDD data set using a multi-layer perceptron.","","","","10.1109/ICITCS.2015.7292916","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7292916","","Accuracy;Classification algorithms;Clustering algorithms;Computer crime;Feature extraction;Intrusion detection;Search problems","feature selection;learning (artificial intelligence);multilayer perceptrons;search problems;security of data","DoS attacks detection;NSL-KDD data set;denial-of-service attack;feature selection algorithm;local search algorithm;machine learning techniques;multilayer perceptron;network intrusion detection system","","","","10","","","24-27 Aug. 2015","","IEEE","IEEE Conference Publications"
"A comprehensive performance analysis of zone based Intrusion Detection System in mobile ad hoc networks","N. Soms; R. Saji Priya; A. Sukkiriya Banu; P. Malathi","Sri Ramakrishna Inst. of Technol., Coimbatore, India","Signal Processing, Communication and Networking (ICSCN), 2015 3rd International Conference on","20150827","2015","","","1","8","Wireless networking is currently the medium of choice for several applications. Mobile ad hoc networks (MANETs) are networks that combine wireless communication with a high degree of node mobility. Hence they are vulnerable and are subjected to new security risks. Intrusion Detection Systems (IDS) are an important area of research which acts as a second line of defense against unauthorized activities in networks. The effectiveness of IDS is measured by the response it generates specific to the type of intrusion detected. In this paper, we have proposed and simulated an enhanced detection mechanism in a Zone based Intrusion Detection System (ZBIDS). An extensive simulation is carried out to study the performance of ZBIDS under various routing attacks like blackhole, greyhole, wormhole and impersonation. The simulation results are based on the proposed architecture and shows that the enhanced ZBIDS has achieved desirable performance to meet the security requirement of MANETs.","","978-1-4673-6822-3;9781467368223","","10.1109/ICSCN.2015.7219887","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7219887","Zone based intrusion detection system;blackhole attack;grayhole attack;impersonation;wormhole attack","Ad hoc networks;Color;Computer architecture;Engines;Intrusion detection;Mobile computing;Routing","mobile ad hoc networks;mobility management (mobile radio);security of data;telecommunication network routing;telecommunication security","MANET;ZBIDS;blackhole;greyhole;mobile ad hoc networks;wireless communication;wireless networking;wormhole;zone based intrusion detection system","","0","","22","","","26-28 March 2015","","IEEE","IEEE Conference Publications"
"Combination of a Transparent Firewall and a DoS Attack Detection System","G. Vakili; G. H. Riahy; A. H. Rezaie","Electrical Engineering Department, Amirkabir University of Technology, Tehran, 15914, Iran. g","2006 2nd International Conference on Information & Communication Technologies","20061016","2006","2","","3528","3533","Since the total traffic of the protected network must pass through the firewall to be inspected, the performance of it has a direct effect on the performance of the network behind it. In this paper to increase the efficiency of the firewall, the external attacks against the protected network, which by consuming the network resources, have an improper effect on the performance are identified","","0-7803-9521-2;0780395212","","10.1109/ICTTA.2006.1684986","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1684986","","Communication system traffic control;Computer crime;Filtering;Internet;Intrusion detection;Joining processes;Network address translation;Prediction methods;Protection;Telecommunication traffic","authorisation;computer networks","DoS attack detection system;network performance;network resources;protect network traffic;transparent firewall","","0","1","12","","","0-0 0","","IEEE","IEEE Conference Publications"
