"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=4288905,5771201,7440832,5622257,5725357,4147529,5452407,6786500,4383989,6694631,1049250,6735111,4667434,6840052,5438076,5963162,7378154,4116573,4736940,1600611,7113475,1260114,6423680,6848073,6490002,5565111,5211091,6632048,4085379,4239103,6129990,7019692,6378945,6483124,5195732,4267562,4353131,4699868,141602,6218774,4621096,5529788,6184895,5977647,4666963,7524582,4753179,7019418,6766353,6823550,6814316,6229325,751964,7518935,7340030,5325052,6622963,4362617,5541867,6158822,5176006,7494133,6766347,7516831,4808889,6215565,5941997,1579811,4381605,6583564,5607649,6511316,5379782,6480061,7064620,6816418,1285618,4783965,6341889,5137874,7424322,5573897,4288669,4654280,5558967,4021813,5751307,5362395,6005305,5276984,7117417,1423286,7307098,874833,6218905,7225410,6918249,4023750,1407746,5734086",2016/08/03 14:55:21
Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBN,EISBN,DOI,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,MeSH Terms,Article Citation Count,Patent Citation Count,Reference Count,Copyright Year,Online Date,Issue Date,Meeting Date,Publisher,Document Identifie
"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=4288905,5771201,7440832,5622257,5725357,4147529,5452407,6786500,4383989,6694631,1049250,6735111,4667434,6840052,5438076,5963162,7378154,4116573,4736940,1600611,7113475,1260114,6423680,6848073,6490002,5565111,5211091,6632048,4085379,4239103,6129990,7019692,6378945,6483124,5195732,4267562,4353131,4699868,141602,6218774,4621096,5529788,6184895,5977647,4666963,7524582,4753179,7019418,6766353,6823550,6814316,6229325,751964,7518935,7340030,5325052,6622963,4362617,5541867,6158822,5176006,7494133,6766347,7516831,4808889,6215565,5941997,1579811,4381605,6583564,5607649,6511316,5379782,6480061,7064620,6816418,1285618,4783965,6341889,5137874,7424322,5573897,4288669,4654280,5558967,4021813,5751307,5362395,6005305,5276984,7117417,1423286,7307098,874833,6218905,7225410,6918249,4023750,1407746,5734086",2016/08/03 14:55:2
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifie
"The Power of Temporal Pattern Processing in Anomaly Intrusion Detection","M. Al-Subaie; M. Zulkernine","Queen's Univ., Kingston","2007 IEEE International Conference on Communications","20070813","2007","","","1391","1398","A clear deficiency in most of todays anomaly intrusion detection systems (AIDS) is their inability to distinguish between a new form of legitimate normal behavior and a malicious attack based on known previous normal behaviors. This deficiency is known as the lack of generalization ability. The lack of generalization ability of the present AIDS results mainly in two direct consequences. As a first consequence, the current AIDS are capable of detecting neither new sophisticated attacks nor slight variations of known attacks launched against computing systems. The high rate of false positive and false negative alerts generated by the current AIDS is the second consequence. Many research initiatives that utilize machine learning techniques including neural networks have been proposed to overcome the lack of generalization. Unfortunately, most of such research initiatives have intrinsically focused on utilizing static techniques, that perform structural pattern recognition. Temporal pattern processing techniques have not gained much attention in this arena. In this research, we present a novel anomaly intrusion detection system based on recurrent neural networks (RNN) which is a temporal pattern processing technique. We show that RNN can efficiently discriminate novel intrusive behaviors while recognizing new normal behaviors. Thus, they reduce the false positive and negative alarms, and address the lack of generalization problem associated with the current AIDS. The ability of RNN to generalize normal as well as intrusive behavior outperforms Multilayer Perceptron (MLP) neural network, a structural pattern recognition technique, in a significant way.","1550-3607;15503607","1-4244-0353-7;1424403537","","10.1109/ICC.2007.234","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4288905","","Acquired immune deficiency syndrome;Communications Society;Intrusion detection;Machine learning;Multi-layer neural network;Multilayer perceptrons;Neural networks;Pattern recognition;Recurrent neural networks;Research initiatives","learning (artificial intelligence);pattern recognition;recurrent neural nets;security of data","anomaly intrusion detection;generalization ability;machine learning techniques;malicious attack;recurrent neural networks;structural pattern recognition;temporal pattern processing","","0","","26","","","24-28 June 2007","","IEEE","IEEE Conference Publications"
"An Adaptive Hybrid Architecture for Intrusion Detection Based on Fuzzy Clustering and RBF Neural Networks","A. Ghadiri; N. Ghadiri","Dept. of Comput. Eng., KNT Univ., Tehran, Iran","Communication Networks and Services Research Conference (CNSR), 2011 Ninth Annual","20110519","2011","","","123","129","Automatic detection of network intrusion is a challenging task because of increasing types of attacks. Many of the existing approaches either are rigid, inflexible designs tailored to a specific situation or require manual setting of design parameters such as the initial number of clusters. In this paper we allow the design parameters to be determined dynamically by adopting a layered hybrid architecture, hence resolving the aforementioned shortcomings. The first layer uses FCM and GK fuzzy clustering to extract the features and the second layer uses a set of RBF neural networks to perform the classification. The flexible design parameters are initial number of clusters, number of RBF networks and number of neurons inside each network which are determined with minimal input from the user. The simulation result shows high detection rates as well as fewer false positives compared to earlier approaches.","","978-1-4577-0040-8;9781457700408","978-0-7695-4393-2;9780769543932","10.1109/CNSR.2011.26","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5771201","computational intelligence;fuzzy clustering evaluation;radial basis function;software architecture","Artificial neural networks;Clustering algorithms;Intrusion detection;Neurons;Principal component analysis;Radial basis function networks;Training","computer network security;fuzzy set theory;pattern clustering;radial basis function networks","FCM fuzzy clustering;GK fuzzy clustering;RBF neural networks;adaptive hybrid architecture;automatic detection;design parameters;intrusion detection;layered hybrid architecture;network intrusion","","1","","21","","","2-5 May 2011","","IEEE","IEEE Conference Publications"
"Hierarchical Maximum Likelihood Clustering Approach","A. Sharma; K. Boroevich; D. Shigemizu; Y. Kamatani; M. Kubo; T. Tsunoda","Alok Sharma is with the RIKEN Center for Integrative Medical Sciences, Yokohama 230-0045, Japan.(Email: alok.fj@gmail.com)","IEEE Transactions on Biomedical Engineering","","2016","PP","99","1","1","Objective: In this work, we focused on developing a clustering approach for biological data. In many biological analyses, such as multi-omics data analysis and genome-wide association studies (GWAS) analysis, it is crucial to find groups of data belonging to subtypes of diseases or tumors. Methods: Conventionally, the k-means clustering algorithm is overwhelmingly applied in many areas including biological sciences. There are, however, several alternative clustering algorithms that can be applied, including support vector clustering. In this paper, taking into consideration the nature of biological data, we propose a maximum likelihood clustering scheme based on a hierarchical framework. Results: This method can perform clustering even when the data belonging to different groups overlap. It can also perform clustering when the number of samples is lower than the data dimensionality. Conclusion: The proposed scheme is free from selecting initial settings to begin the search process. In addition, it does not require the computation of the first and second derivative of likelihood functions, as is required by many other maximum likelihood based methods. Significance: This algorithm uses distribution and centroid information to cluster a sample and was applied to biological data. A Matlab implementation of this method can be downloaded from the web-link http://www.riken.jp/en/research/labs/ims/med_sci_math/.","0018-9294;00189294","","","10.1109/TBME.2016.2542212","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7440832","Hierarchical clustering;biological data;maximum likelihood","Algorithm design and analysis;Biology;Clustering algorithms;Couplings;Mathematical model;Maximum likelihood estimation;Partitioning algorithms","","","","","","","","2016-03-24","","","IEEE","IEEE Early Access Articles"
"Clustering toward detecting cyber attacks","Xiaofeng Yang; Wei Li; Mingming Sun; Xuelei Hu; Shuqin Li; Yongzhi Li","School of Computer Science and Technology, Nanjing University of Science and Technology, China","2010 International Conference on Computer Application and System Modeling (ICCASM 2010)","20101104","2010","12","","V12-243","V12-247","Several anomaly methods have been proposed to cope with the recent booming of HTTP-related vulnerabilities which renders the security breaches of lots of vital HTTP-based services on the internet. This paper proposes a novel bottom-up agglomerative clustering method which not only spares the nuisance of a learning process that involves a big amount of manual sample taggings, but also presents a much stronger adaptiveness in being able to coping with variant situations and in detecting new samples.","2161-9069;21619069","978-1-4244-7235-2;9781424472352","978-1-4244-7237-6;9781424472376","10.1109/ICCASM.2010.5622257","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5622257","HTTP attacks;agglomerative clustering;data minning;intrusion detection","Clustering methods;Computer applications;Intrusion detection;Modeling;Protocols;Web services","pattern classification;security of data","HTTP-related vulnerability;Internet;bottom-up agglomerative clustering method;cyber attack detection;hypertext transfer protocol","","0","","11","","","22-24 Oct. 2010","","IEEE","IEEE Conference Publications"
"Semantic Intruder Detection System in WSN","M. Poorani; V. Vaidehi; M. Rajesh; Bharghavi; Balamuralidhar; G. Chandra","Department of Electronics Engineering, M. I. T. Campus, Anna University, Chennai, India","ICoAC 2010","20110307","2010","","","26","32","Today, surveillance systems play a key role in highly secured areas. The most common surveillance system, CCTV, produces a continuous image and has various problems such as high cost, need for continuous human intervention, and an inherent difficulty in locating and identifying the intruder due to the presence of obstacles. This paper proposes a scheme to classify a person's movement as intrusive or non-intrusive in a semantic way. The classification is aided with the help of sensor network. The sensor network is considered to be heterogeneous. It uses a PIR sensor for movement detection, an RFID sensor for identifying the person and an image sensor for verification. This system uses both wired and wireless networks for efficient data transfer. Data from either networks are synchronised using time and location information. The proposed Intruder Detection System identifies a person as an intruder, if there is any mismatch in the sensed information.","2377-6927;23776927","978-1-61284-261-5;9781612842615","","10.1109/ICOAC.2010.5725357","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5725357","Closed Circuit Television (CCTV);Intrusion Detection;Passive Infrared (PIR);Surveillance System;Wireless Sensor Networks (WSN)","Cameras;Databases;Radiofrequency identification;Semantics;Servers;Surveillance;Wireless sensor networks","closed circuit television;computer network security;image classification;image motion analysis;image sensors;image sequences;radiofrequency identification;video surveillance;wireless sensor networks","CCTV;PIR sensor;RFID sensor;closed circuit television;data transfer;human intervention;image sensor;movement detection;passive infrared;semantic intruder detection system;surveillance system;wireless sensor network","","1","","9","","","14-16 Dec. 2010","","IEEE","IEEE Conference Publications"
"Polling the smart battery for efficiency: Lifetime optimization in battery-sensing intrusion protection systems","T. K. Buennemeyer; T. M. Nelson; R. C. Marchany; J. G. Tront","Bradley Dept. of Electr. & Comput. Eng., Virginia Polytech. Inst. & State Univ., Blacksburg, VA","Proceedings 2007 IEEE SoutheastCon","20070423","2007","","","740","745","This paper introduces a supporting model for a unique battery-sensing intrusion protection system (B-SIPS) for mobile computers, which alerts when power changes are detected on small wireless devices. An analytical model is employed to examine smart battery characteristics to support the theoretical intrusion detection limits and capabilities of B-SIPS. Battery-based attack detections can be significantly increased by investigating variable smart battery polling rates, system management bus speeds, and attack execution times. This research explores the modification of smart battery polling rates in conjunction with the variance of malicious network activity. An optimum static polling rate for each of the selected illicit network attack densities was determined by altering these two parameters. These optimum static polling rates introduce minimum and maximum thresholds for the various scenarios mobile devices encounter on a daily basis. Future work will investigate dynamic solutions to optimize battery lifetime under a range of circumstances by encompassing the data results found in this study.","1091-0050;10910050","1-4244-1028-2;1424410282","1-4244-1029-0;1424410290","10.1109/SECON.2007.342999","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4147529","","Availability;Battery management systems;Energy management;Intrusion detection;Mobile computing;Portable computers;Power system management;Power system modeling;Protection;Sleep","security of data","attack execution times;battery-based attack detections;battery-sensing intrusion protection systems;illicit network attack densities;intrusion detection limits;lifetime optimization;malicious network activity;mobile computers;polling rates;small wireless devices;smart battery;system management bus speeds","","3","2","14","","","22-25 March 2007","","IEEE","IEEE Conference Publications"
"Privacy Violation Classification of Snort Ruleset","N. Ulltveit-Moe; V. Oleshchuk","Univ. of Agder, Kristiansand, Norway","2010 18th Euromicro Conference on Parallel, Distributed and Network-based Processing","20100422","2010","","","654","658","It is important to analyse the privacy impact of Intrusion Detection System (IDS) rules, in order to understand and quantify the privacy-invasiveness of network monitoring services. The objective in this paper is to classify Snort rules according to the risk of privacy violations in the form of leaking sensitive or confidential material. The classification is based on a ruleset that formerly has been manually categorised according to our PRIvacy LEakage (PRILE) methodology. Such information can be useful both for privacy impact assessments and automated tests for detecting privacy violations. Information about potentially privacy violating rules can subsequently be used to tune the IDS rule sets, with the objective to minimise the expected amount of data privacy violations during normal operation. The paper suggests some classification tasks that can be useful both to improve the PRILE methodology and for privacy violation evaluation tools. Finally, two selected classification tasks are analysed by using a Naive Bayes classifier.","1066-6192;10666192","978-1-4244-5672-7;9781424456727","978-1-4244-5673-4;9781424456734","10.1109/PDP.2010.87","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5452407","IDS;classification;privacy violation;rules","Automatic testing;Data analysis;Data mining;Data privacy;Data security;Intelligent networks;Intrusion detection;Monitoring;Relational databases;Streaming media","data privacy","Naive Bayes classifier;data privacy violations;intrusion detection system;network monitoring services;privacy leakage;privacy violation classification;privacy-invasiveness;snort ruleset;task classification","","1","","16","","","17-19 Feb. 2010","","IEEE","IEEE Conference Publications"
"Integrated Anomaly Detection for Cyber Security of the Substations","J. Hong; C. C. Liu; M. Govindarasu","School of Electrical Engineering and Computer Science (EECS), Washington State University (WSU), Pullman","IEEE Transactions on Smart Grid","20140618","2014","5","4","1643","1653","Cyber intrusions to substations of a power grid are a source of vulnerability since most substations are unmanned and with limited protection of the physical security. In the worst case, simultaneous intrusions into multiple substations can lead to severe cascading events, causing catastrophic power outages. In this paper, an integrated Anomaly Detection System (ADS) is proposed which contains host- and network-based anomaly detection systems for the substations, and simultaneous anomaly detection for multiple substations. Potential scenarios of simultaneous intrusions into the substations have been simulated using a substation automation testbed. The host-based anomaly detection considers temporal anomalies in the substation facilities, e.g., user-interfaces, Intelligent Electronic Devices (IEDs) and circuit breakers. The malicious behaviors of substation automation based on multicast messages, e.g., Generic Object Oriented Substation Event (GOOSE) and Sampled Measured Value (SMV), are incorporated in the proposed network-based anomaly detection. The proposed simultaneous intrusion detection method is able to identify the same type of attacks at multiple substations and their locations. The result is a new integrated tool for detection and mitigation of cyber intrusions at a single substation or multiple substations of a power grid.","1949-3053;19493053","","","10.1109/TSG.2013.2294473","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6786500","Anomaly detection;GOOSE anomaly detection;SMV anomaly detection and intrusion detection;cyber security of substations","Circuit breakers;Computer security;Intrusion detection;Power grids;Substation automation","computer network security;power engineering computing;power grids;power system reliability;substation automation","ADS;GOOSE;IED;SMV;catastrophic power outages;circuit breakers;cyber intrusions;generic object oriented substation event;host-based anomaly detection systems;integrated anomaly detection system;intelligent electronic devices;malicious behaviors;multicast messages;network-based anomaly detection systems;physical security;power grid;sampled measured value;severe cascading events;simultaneous anomaly detection;simultaneous intrusion detection method;substation automation testbed;substation facilities;substations;temporal anomalies;user-interfaces","","4","","37","","2014-04-10","July 2014","","IEEE","IEEE Journals & Magazines"
