"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=4086891,4580619,4198802,6292162,1015591,1717732,4219096,6852093,6918252,4055032,4295375,4148957,7443533,6384965,5704934,4738466,5276789,5735086,6949126,1048117,1636219,4908463,7346782,7073108,4534459,6745417,4721541,4534792,1593237,5486267,5658721,5541362,7423661,5563886,4272952,6892542,6977675,6363979,5380409,6526197,4622612,5687239,5416818,6844277,5636154,4755621,7009306,7058529,6850504,5963164,5401101,1425056,7375731,5949394,7362010,1236299,5072765,4040420,6663008,6514213,4925100,5713478,1311913,5548289,6107851,7427089,5231228,7421944,7489736,7453838,7120048,6332091,5166975,6841440,960624,7140417,6637579,7452480,4977179,4159884,4746821,5656732,1635453,6036822,4753191,5066596,4911190,5501517,5385128,5568309,6400529,6240312,7449256,7492742,5301983,7218385,4630104,7470964,7496029,7436878",2016/08/03 14:55:39
Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBN,EISBN,DOI,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,MeSH Terms,Article Citation Count,Patent Citation Count,Reference Count,Copyright Year,Online Date,Issue Date,Meeting Date,Publisher,Document Identifie
"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=4086891,4580619,4198802,6292162,1015591,1717732,4219096,6852093,6918252,4055032,4295375,4148957,7443533,6384965,5704934,4738466,5276789,5735086,6949126,1048117,1636219,4908463,7346782,7073108,4534459,6745417,4721541,4534792,1593237,5486267,5658721,5541362,7423661,5563886,4272952,6892542,6977675,6363979,5380409,6526197,4622612,5687239,5416818,6844277,5636154,4755621,7009306,7058529,6850504,5963164,5401101,1425056,7375731,5949394,7362010,1236299,5072765,4040420,6663008,6514213,4925100,5713478,1311913,5548289,6107851,7427089,5231228,7421944,7489736,7453838,7120048,6332091,5166975,6841440,960624,7140417,6637579,7452480,4977179,4159884,4746821,5656732,1635453,6036822,4753191,5066596,4911190,5501517,5385128,5568309,6400529,6240312,7449256,7492742,5301983,7218385,4630104,7470964,7496029,7436878",2016/08/03 14:55:3
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifie
"Integrating Intrusion Detection and Fault Localization in Manets","D. Sterne; D. Balenson; S. Tsang; P. Mouchtaris; M. Natu; A. Sethi","SPARTA, Inc. dan.sterne@sparta.com","MILCOM 2006 - 2006 IEEE Military Communications conference","20070212","2006","","","1","7","In this exploratory paper, we propose that intrusion detection and fault localization techniques in MANET environments (which are commonly separate systems) should work cooperatively. We argue that an integrated approach will exhibit improved accuracy, and also minimize system overheads and redundancy. Using detection of in-band wormhole attacks as an illustrative example, we outline how an integrated approach can better distinguish malicious network attacks from normal network delays and outages","2155-7578;21557578","1-4244-0617-X;142440617X","1-4244-0618-8;1424406188","10.1109/MILCOM.2006.302345","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4086891","MANET;cyber security;dynamic hierarchy;integrated intrusion detection and fault localization;mobile ad hoc network;network management;network security;wormhole","Collaboration;Computer crime;Computer security;Government;Intrusion detection;Mobile ad hoc networks;Network servers;Paper technology;Redundancy;Telecommunication traffic","ad hoc networks;fault diagnosis;mobile radio;security of data;telecommunication security","MANET environment;fault localization technique;intrusion detection;mobile ad hoc network","","2","","13","","","23-25 Oct. 2006","","IEEE","IEEE Conference Publications"
"Intrusion detection in encrypted accesses with SSH protocol to network public servers","V. A. Foroushani; F. Adibnia; E. Hojati","Computer Eng. Department at Yazd University in Iran","Computer and Communication Engineering, 2008. ICCCE 2008. International Conference on","20080729","2008","","","314","318","While various network applications are common, attack against them, cause some serious problems. Intrusion detection system (IDS) is one solution to encounter such problems. But IDSes are unable to reactive efficiently in encrypted accesses with encryption protocols, because they can not check the contents of a packet. This paper presents a new approach to detect anomaly behaviors in encrypted accesses with SSH2 protocol to network public servers such as http servers, ftp servers and database servers. In this approach, first the system extracts information from each SSH client, which is consist of transferred data size and time interval between messages. Second, the various actions are identified based on similarity of information. Finally, attacks are detected according to intrusion signatures, generated from the frequency of accesses and specifications of TCP traffic. This system dose not decipher private information, because it detect intrusion only by use of transferred data size and time interval between messages and does not require too many calculations, which are needed in common encrypted traffic analysis methods, before start operation. We show that this system is able to detect various attacks with a high accuracy, by implementing our proposed system on the Snort intrusion detection software and with making use of DARPA evaluation dataset.","","978-1-4244-1691-2;9781424416912","978-1-4244-1692-9;9781424416929","10.1109/ICCCE.2008.4580619","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4580619","","Access protocols;Computer hacking;Computer networks;Cryptography;Data security;Databases;Intrusion detection;Network servers;Telecommunication traffic;Web server","cryptography;feature extraction;network servers;security of data;transport protocols","DARPA evaluation dataset;SSH protocol;Snort intrusion detection software;TCP traffic;database servers;decipher private information;encrypted accesses;encrypted traffic analysis;encryption protocols;http servers, ftp servers;intrusion signatures;network public servers","","4","","18","","","13-15 May 2008","","IEEE","IEEE Conference Publications"
"Towards Cooperative Self-Protecting Mobile Devices using Trustful Relationships","S. Gross","Technische Universit&#228;t Dresden, Department of Computer Science, Institute for System Architecture, D-01062 Dresden, Germany Email: Stephan.Gross@tu-dresden.de","Securecomm and Workshops, 2006","20070515","2006","","","1","7","Security remains a major topic in today's networks. Especially in the mobile area there are many security issues that have not yet been satisfactorily addressed, let alone been solved. Most of the security mechanisms and techniques used in wired networks tend to rely upon a fixed network topology. For example, firewalls and intrusion detection systems are placed at central points of a network and configured with a model of the network's structure to control and analyse the data flows transferred for harmful content. If at all, adopting these measures for the mobile world is not easy due to its dynamically changing environments and the mobile device's resource constraints that do not allow demanding analyse tasks. In this paper, we present our work in progress of developing a system architecture for cooperative and self-protecting mobile devices. Our approach is based on the assumption that a mobile network can be protected by securing all participating devices or at least all honest participating devices. Thus, we no longer insist on a global view of the network but on several local views. To make these views as precise as possible and to avoid serious performance bottlenecks on a single device we propose a strategy for coupling trusted mobile devices together into a cooperating group","","1-4244-0422-3;1424404223","","10.1109/SECCOMW.2006.359542","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4198802","","Computer architecture;Computer science;Computer security;Data analysis;Data security;Intrusion detection;Mobile computing;Network topology;Protection;Virtual private networks","mobile computing;mobile handsets;security of data;telecommunication network topology","cooperative self-protecting mobile devices;firewalls;intrusion detection systems;mobile network;network topology;security issues;trustful relationships","","0","","39","","","Aug. 28 2006-Sept. 1 2006","","IEEE","IEEE Conference Publications"
"Detection of anomalies in network traffic using L<inf>2</inf>E for accurate speaker recognition","U. Thayasivam; S. S. Shetty; C. Kuruwita; R. P. Ramachandran","Rowan University, USA","2012 IEEE 55th International Midwest Symposium on Circuits and Systems (MWSCAS)","20120903","2012","","","884","887","Recently, widespread use of digital speech communication has spawned a multitude of Voice over IP (VoIP) applications. These applications require the ability to identify speakers in real time. One of the challenges in accurate speaker recognition is the inability to detect anomalies in network traffic generated by attacks on VoIP applications. This paper presents L<sub>2</sub>E, an innovative approach to detect anomalies in network traffic for accurate speaker recognition. The L<sub>2</sub>E method is capable of online speaker recognition from live packet streams of voice packets by performing fast classification over a defined subset of the features available in each voice packet. The experimental results show that L<sub>2</sub>E is highly scalable and accurate in detecting a wide range of anomalies in network traffic.","1548-3746;15483746","978-1-4673-2526-4;9781467325264","978-1-4673-2525-7;9781467325257","10.1109/MWSCAS.2012.6292162","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6292162","","Educational institutions;Estimation;Robustness;Speaker recognition;Support vector machines;Training data;Vectors","Internet telephony;speaker recognition;telecommunication traffic","L<sub>2</sub>E;VoIP applications;Voice over IP;accurate speaker recognition;anomalies detection;fast classification;innovative approach;network traffic;online speaker recognition;packet streams;voice packets","","0","","30","","","5-8 Aug. 2012","","IEEE","IEEE Conference Publications"
"Integrating intrusion detection and network management","Xinzhou Qin; Wenke Lee; L. Lewis; J. B. D. Cabrera","Coll. of Comput., Georgia Inst. of Technol., Atlanta, GA, USA","Network Operations and Management Symposium, 2002. NOMS 2002. 2002 IEEE/IFIP","20020807","2002","","","329","344","The problems of detecting and resolving performance in distributed systems have become increasingly important and challenging due to the tremendous growth in network-based services. There is a need for a predictive and proactive approach so that appropriate and timely actions can be taken before service disruptions escalate and become widespread. A network management system (NMS) is responsible for monitoring the performance of a network. An intrusion detection system (IDS) is responsible for detecting and responding to intrusions. The current practice is that NMS and IDS are independent to each other in a network. There is little integration and information sharing between the two. We outline an approach to integrate NMS and IDS so that the security capabilities of network management can be enhanced and the performance of IDS can be improved.","","0-7803-7382-0;0780373820","","10.1109/NOMS.2002.1015591","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1015591","","Computer crime;Computer hacking;Computer network management;Computer networks;Educational institutions;Information security;Intrusion detection;Monitoring;Protection;Technology management","Internet;security of data;software agents;telecommunication network management;telecommunication security","ID agents;Internet;NMS-IDS integration;distributed denial of service attacks;distributed systems;hierarchical system;intrusion detection system;knowledge base;network management system;network performance monitoring;network security;network-based services;security network management;service disruptions","","5","8","23","","","2002","","IEEE","IEEE Conference Publications"
"Toward an Optimal SVM Classification System for Hyperspectral Remote Sensing Images","Y. Bazi; F. Melgani","Dept. of Inf. & Commun. Technol., Trento Univ.","IEEE Transactions on Geoscience and Remote Sensing","20061030","2006","44","11","3374","3385","Recent remote sensing literature has shown that support vector machine (SVM) methods generally outperform traditional statistical and neural methods in classification problems involving hyperspectral images. However, there are still open issues that, if suitably addressed, could allow further improvement of their performances in terms of classification accuracy. Two especially critical issues are: 1) the determination of the most appropriate feature subspace where to carry out the classification task and 2) model selection. In this paper, these two issues are addressed through a classification system that optimizes the SVM classifier accuracy for this kind of imagery. This system is based on a genetic optimization framework formulated in such a way as to detect the best discriminative features without requiring the a priori setting of their number by the user and to estimate the best SVM parameters (i.e., regularization and kernel parameters) in a completely automatic way. For these purposes, it exploits fitness criteria intrinsically related to the generalization capabilities of SVM classifiers. In particular, two criteria are explored, namely: 1) the simple support vector count and 2) the radius margin bound. The effectiveness of the proposed classification system in general and of these two criteria in particular is assessed both by simulated and real experiments. In addition, a comparison with classification approaches based on three different feature selection methods is reported, i.e., the steepest ascent (SA) algorithm and two other methods explicitly developed for SVM classifiers, namely: 1) the recursive feature elimination technique and 2) the radius margin bound minimization method","0196-2892;01962892","","","10.1109/TGRS.2006.880628","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1717732","Feature detection;feature selection;generalization bounds;genetic algorithms (GAs);hyperspectral image classification;sparseness;support vector machines (SVMs)","Genetics;Hyperspectral imaging;Hyperspectral sensors;Kernel;Minimization methods;Remote sensing;Sensor phenomena and characterization;Spectroscopy;Support vector machine classification;Support vector machines","feature extraction;genetic algorithms;geophysics computing;image classification;multidimensional signal processing;remote sensing;support vector machines","feature detection;feature selection;generalization bounds;genetic algorithms;genetic optimization framework;hyperspectral remote sensing images;optimal SVM classification;radius margin bound minimization;recursive feature elimination;simple support vector count;sparseness;support vector machine","","94","1","46","","","Nov. 2006","","IEEE","IEEE Journals & Magazines"
"A Cognitive Approach to Intrusion Detection","D. P. Benjamin","Computer Science Department, Pace University, 1 Pace Plaza, New York, NY 10038. (212) 346-1012, fax: (212) 3246-1863, benjamin@pace.edu","2007 IEEE Symposium on Computational Intelligence in Security and Defense Applications","20070604","2007","","","161","168","The VMSoar project at Pace University is building a cognitive agent for cybersecurity. The project's objective is to create an intelligent agent that can model and understand the activities of users who are on the network, and that can communicate with network administrators in English to alert them to illegal or suspicious activities. VMSoar can understand users' activities because it is capable of performing these activities itself. It knows how to perform both legal and illegal activities, and uses this knowledge to explore simulations of the activity on a network. It can also probe information stored on a machine to assess the legality of past activity. Research in cybersecurity is difficult is due to the extremely large amount of data that must be analyzed to detect illegal activities. In addition, new exploits are developed frequently. Most current projects in this area are attempting to build some level of intelligence into their systems; however, those projects are focusing primarily on statistical data mining approaches. The VMSoar project is unique in its approach to building an intelligent security agent. The VMSoar agent is based on Soar, a mature cognitive architecture that is used in universities and corporations around the world","2329-6267;23296267","1-4244-0700-1;1424407001","","10.1109/CISDA.2007.368149","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4219096","","Buildings;Computer security;Data mining;Intelligent agent;Intelligent systems;Intrusion detection;Law;Legal factors;Machine intelligence;Probes","cognition;data mining;information storage;multi-agent systems;security of data;very large databases","Pace University;VMSoar project;cognitive agent;cognitive approach;cognitive architecture;cybersecurity;information storage;intelligent agent;intelligent security agent;intrusion detection;network administrators;statistical data mining","","0","","20","","","1-5 April 2007","","IEEE","IEEE Conference Publications"
"Behavior-based intrusion detection in encrypted environments","R. Koch; M. Golling; G. D. Rodosek","Univ. der Bundeswehr Munchen, Neubiberg, Germany","IEEE Communications Magazine","20140715","2014","52","7","124","131","In recent years the Internet has evolved into a critical communication infrastructure that is omnipresent in almost all aspects of our daily life. This dependence of modern societies on the Internet has also resulted in more criminals using the Internet for their purposes, causing a steady increase of attacks, both in terms of quantity as well as quality. Although research on the detection of attacks has been performed for several decades, today's systems are not able to cope with modern attack vectors. One of the reasons is the increasing use of encrypted communication that strongly limits the detection of malicious activities. While encryption provides a number of significant advantages for the end user like, for example, an increased level of privacy, many classical approaches of intrusion detection fail. Since it is typically not possible to decrypt the traffic, performing analysis w.r.t. the presence of certain patterns is almost impossible. To overcome this shortcoming we present a new behavior-based detection architecture that uses similarity measurements to detect intrusions as well as insider activities like data exfiltration in encrypted environments.","0163-6804;01636804","","","10.1109/MCOM.2014.6852093","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6852093","","Encryption;Internet;Intrusion detection;Knowledge based systems;Payloads;Telecommunication network management","Internet;computer network security;cryptography","Internet;behavior-based intrusion detection;data exfiltration;encrypted communication;encrypted environments;malicious activity detection","","0","","13","","","July 2014","","IEEE","IEEE Journals & Magazines"
"Intrusion detection in SCADA systems using machine learning techniques","L. A. Maglaras; J. Jiang","Department of Computing, University of Surrey, Guilford, UK","Science and Information Conference (SAI), 2014","20141009","2014","","","626","631","In this paper we present a intrusion detection module capable of detecting malicious network traffic in a SCADA (Supervisory Control and Data Acquisition) system. Malicious data in a SCADA system disrupt its correct functioning and tamper with its normal operation. OCSVM (One-Class Support Vector Machine) is an intrusion detection mechanism that does not need any labeled data for training or any information about the kind of anomaly is expecting for the detection process. This feature makes it ideal for processing SCADA environment data and automate SCADA performance monitoring. The OCSVM module developed is trained by network traces off line and detect anomalies in the system real time. The module is part of an IDS (Intrusion Detection System) system developed under CockpitCI project and communicates with the other parts of the system by the exchange of IDMEF (Intrusion Detection Message Exchange Format) messages that carry information about the source of the incident, the time and a classification of the alarm.","","978-0-9893-1933-1;9780989319331","","10.1109/SAI.2014.6918252","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6918252","OCSVM;SCADA systems;intrusion detection","Data models;Intrusion detection;Kernel;Monitoring;SCADA systems;Support vector machines;Training","SCADA systems;learning (artificial intelligence);security of data;support vector machines","CockpitCI project;IDMEF;IDS;OCSVM module;SCADA environment data processing;SCADA performance monitoring automation;SCADA systems;intrusion detection message exchange format;intrusion detection module;intrusion detection system;machine learning techniques;malicious network traffic detection;one-class support vector machine;supervisory control and data acquisition system","","3","","17","","","27-29 Aug. 2014","","IEEE","IEEE Conference Publications"
"Toward New Paradigms to Combating Internet Child Pornography","M. Chopra; M. V. Martin; L. Rueda; P. C. k. Hung","University of Ontario, Institute of Technology, Oshawa, Canada. munish.chopra@uoit.ca","2006 Canadian Conference on Electrical and Computer Engineering","20070115","2006","","","1012","1015","Child pornography is an increasingly visible problem in society today. Methods currently employed to combat it may be considered primitive and inefficient, and legal and technical issues can exacerbate the problem significantly. We explore the area from social and technical perspectives, and call for viable solutions based upon distributed network infrastructure mechanisms. We also outline the use of classification systems, which, using statistical analysis are appropriate in this context. Such methods for identifying offensive material are potentially attractive to law enforcement and can be accomplished with acceptable overhead in the routers of a network infrastructure. These classification systems may be of independent interests in other contexts such as homeland security","0840-7789;08407789","1-4244-0038-4;1424400384","","10.1109/CCECE.2006.277790","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4055032","P2P networks;Packet classification;censured content","Humans;Image retrieval;Internet;Intrusion detection;Law enforcement;Legal factors;Statistical analysis;Telecommunication traffic;Terrorism;Video sharing","Internet;computer crime;legislation;peer-to-peer computing;statistical analysis","Internet;P2P network;child pornography;distributed network infrastructure;homeland security;law enforcement;legal issue;packet classification;router;statistical analysis","","4","","18","","","7-10 May 2006","","IEEE","IEEE Conference Publications"
