"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=1441631,6257525,5715080,6322359,1648826,5283945,7223161,4475759,4469318,5990529,898878,5209724,6033227,5328069,6066268,1527342,5302603,6121074,5380205,6701490,6555301,5949759,6332322,5615975,6086534,5762455,6701473,5522352,6088198,5370003,1407746,1556410,6918307,1380613,6632122,1402319,7087051,4696169,6818229,4529830,918537,4149415,1286432,6954236,1623823,6036863,6263941,5739193,5437693,5772411,6092784,5453563,1504202,6378948,7011238,5453671,1176293,6987026,5343035,5319295,1265655,4753178,1192459,5656601,6271332,6280194,1380564,5474796,4219097,5010583,4198836,5244944,6391552,6411875,1207008,5411968,1226168,1206605,6503580,1547100,5962451,5958224,5370953,4740769,7015481,4667417,5962511,4384731,1366574,5703572,5335531,690863,5136631,1575855,6911292,1467904,4724166,5497999,5690579,4624656",2015/11/20 16:27:14
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Multiple classifiers combination based on protocol analysis for network intrusion detection","Sungang Zhangli Guojun","Sch. of Inf. & Eng., Beijing Univ. of Posts & Telecommun., China","Signal Processing, 2004. Proceedings. ICSP '04. 2004 7th International Conference on","20050627","2004","2","","1578","1581 vol.2","As the network spreads to each corner of the world, computers are exposed to miscellaneous intrusion from the World Wide Web. We need effective intrusion detection system to protect our computers from these unauthorized or malicious actions. As pattern recognition method used in intrusion detection system, the limitation in traditional detection methods is cancelled. In this paper a new intrusion detection approach using multiclassifier combination based on protocol analysis is proposed. Experiment has been done on dataset in KDD-99 and the result shows that it is an effective method.","","0-7803-8406-7","","10.1109/ICOSP.2004.1441631","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1441631","","Application software;Computer bugs;Data security;Intrusion detection;Pattern recognition;Protection;Protocols;Telecommunication traffic;Web and internet services;Web sites","Internet;pattern classification;protocols;security of data;telecommunication security","malicious action;multiple classifiers;network intrusion detection system;pattern recognition;protocol analysis","","0","1","7","","","31 Aug.-4 Sept. 2004","","IEEE","IEEE Conference Publications"
"Securing smart grid: cyber attacks, countermeasures, and challenges","Xu Li; Xiaohui Liang; Rongxing Lu; Xuemin Shen; Xiaodong Lin; Haojin Zhu","","Communications Magazine, IEEE","20120803","2012","50","8","38","45","Smart grid has emerged as the next-generation power grid via the convergence of power system engineering and information and communication technology. In this article, we describe smart grid goals and tactics, and present a threelayer smart grid network architecture. Following a brief discussion about major challenges in smart grid development, we elaborate on smart grid cyber security issues. We define a taxonomy of basic cyber attacks, upon which sophisticated attack behaviors may be built. We then introduce fundamental security techniques, whose integration is essential for achieving full protection against existing and future sophisticated security attacks. By discussing some interesting open problems, we finally expect to trigger more research efforts in this emerging area.","0163-6804","","","10.1109/MCOM.2012.6257525","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6257525","","Computer crime;Computer security;Convergence;Electricity;Next generation networking;Power generation;Smart grids","Internet;computer network security;power engineering computing;power system protection;smart power grids","convergence;cyber security attack;information and communication technology;next generation power grid;power system engineering;protection;smart grid network architecture;tactics;taxonomy","","41","","","","","August 2012","","IEEE","IEEE Journals & Magazines"
"Matching a Set of Patterns with Wildcards","Meng Zhang; Yi Zhang; Jijun Tang","Coll. of Comput. Sci. & Technol., Jilin Univ., Changchun, China","Parallel Architectures, Algorithms and Programming (PAAP), 2010 Third International Symposium on","20110217","2010","","","169","174","Multi-pattern matching with wildcards is to find all the occurrences of a set of patterns with wildcards in a text. This problem arises in various fields, such as computational biology and network security. But the problem is not extensively studied as the single pattern case and there is no efficient algorithm for this problem. In this paper, we present efficient algorithms based on fast Fourier transforms. Let P = {p<sub>1</sub>, . . . , p<sub>k</sub>} be a set of patterns with wildcards where the total length of patterns is |P|, and a text t of length n over alphabet a1 , . . . ,a<sub>σ</sub>. We present two algorithms for this problem where patterns are matched simultaneously. The first algorithm finds the matches of a small set of patterns in the text in O(n log |P| + nk) time. The words used in the algorithm are of size k[2 lg σ] + X<sub>i=1</sub><sup>k</sup> ⌈Ig |p<sub>i</sub>|⌉ bits. The second one finds the matchings of patterns in the text in time O(n log |P| log σ + nk) by computing the Hamming distance between the patterns and the text. The algorithm uses the words with X<sub>i=1</sub><sup>k</sup> ⌈lg |p<sub>i</sub>| bits. We also demonstrate an FFT implementation based on the modular arithmetic for machines with word size of 64 bits. Finally, we show that both algorithms can be easily parallelized and the parallelized algorithms are given as well.","","978-1-4244-9482-8","","10.1109/PAAP.2010.70","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5715080","Algorithm;FFT;Multi-pattern matching;Wildcards","Arrays;Computer science;Convolution;Electronic mail;Hamming distance;Pattern matching;Program processors","Hamming codes;fast Fourier transforms;set theory;string matching;text analysis","Hamming distance;fast Fourier transform;pattern matching;set of pattern;wildcard","","0","","13","","","18-20 Dec. 2010","","IEEE","IEEE Conference Publications"
"Research on Behavior-based Detection Method for Mobile Application Security","Chen Jianmin","Nat. Comput. Virus Emergency Response Center, Beijing Univ. of Technol., Tianjin, China","Industrial Control and Electronics Engineering (ICICEE), 2012 International Conference on","20121004","2012","","","240","243","A detection method based on behaviors of running mobile applications is proposed in this paper. It can detect all mobile application software and judge whether they are tampered or harmful. Further more, applications are signed and then the authoritative white list library can be established. Therefore, the events of mutual malicious detection between companies can be avoided.","","978-1-4673-1450-3","","10.1109/ICICEE.2012.70","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6322359","Behavior analysis;Expert system;Running behavior;Signature;White list library","Expert systems;Libraries;Malware;Mobile communication;Mobile handsets;Servers","invasive software;libraries;mobile computing","authoritative white list library;behavior-based detection method;mobile application security;mobile application software;mutual malicious detection","","0","","9","","","23-25 Aug. 2012","","IEEE","IEEE Conference Publications"
"A DoS Resilient Flow-level Intrusion Detection Approach for High-speed Networks","Yan Gao; Zhichun Li; Yan Chen","Northwestern Univ","Distributed Computing Systems, 2006. ICDCS 2006. 26th IEEE International Conference on","20060724","2006","","","39","39","Global-scale attacks like viruses and worms are increasing in frequency, severity and sophistication, making it critical to detect outbursts at routers/gateways instead of end hosts. In this paper we leverage data streaming techniques such as the reversible sketch to obtain HiFIND, a High-speed Flow-level Intrusion Detection system. In contrast to existing intrusion detection systems, HiFIND I ) is scalable to flow-level detection on high-speed networks; 2) zs DoS resilient; 3) can distinguish SYN flooding and various port scans (mostly for worm propagation) for effective mitigation; 4 ) enables aggregate detection over multiple routers/gateways; and 5) separates anomalies to limit false positives in detection. Both theoretical analysis and evaluation with several router traces show that HiFIND achieves these properties. To the best of our knowledge, HiFIND is the first online DoS resilient flow-level intrusion detection system for high-speed networks (approximately 10s of Gigabit/second), even for the worst case trafic of 40-byte-packet streams with each packet forming a flow.","1063-6927","0-7695-2540-7","","10.1109/ICDCS.2006.6","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1648826","","Aggregates;Bandwidth;Frequency;Hardware;High-speed networks;Intrusion detection;Routing;Scalability;Telecommunication traffic;Viruses (medical)","","","","9","","17","","","2006","","IEEE","IEEE Conference Publications"
"Effective Detection of SQL/XPath Injection Vulnerabilities in Web Services","Antunes, N.; Laranjeiro, N.; Vieira, M.; Madeira, H.","Dept. of Inf. Eng., Univ. of Coimbra, Coimbra, Portugal","Services Computing, 2009. SCC '09. IEEE International Conference on","20091013","2009","","","260","267","This paper proposes a new automatic approach for the detection of SQL Injection and XPath Injection vulnerabilities, two of the most common and most critical types of vulnerabilities in Web services. Although there are tools that allow testing Web applications against security vulnerabilities, previous research shows that the effectiveness of those tools in Web services environments is very poor. In our approach a representative workload is used to exercise the Web service and a large set of SQL/XPath injection attacks are applied to disclose vulnerabilities. Vulnerabilities are detected by comparing the structure of the SQL/XPath commands issued in the presence of attacks to the ones previously learned when running the workload in the absence of attacks. Experimental evaluation shows that our approach performs much better than known tools (including commercial ones), achieving extremely high detection coverage while maintaining the false positives rate very low.","","978-1-4244-5183-8","978-0-7695-3811-2","10.1109/SCC.2009.23","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5283945","","Data security;Informatics;Pattern analysis;Performance analysis;Performance evaluation;Relational databases;Runtime;Stress;Testing;Web services","SQL;Web services;program testing;security of data","SQL injection vulnerabilities;Web services;XPath injection vulnerabilities;security vulnerabilities","","13","","23","","","21-25 Sept. 2009","","IEEE","IEEE Conference Publications"
"Modelling SCADA and corporate network of a medium voltage power grid under cyber attacks","Ciancamerla, E.; Minichino, M.; Palmieri, S.","ENEA CR Casaccia, s.p. Anguillarese 301, Rome, Italy","Security and Cryptography (SECRYPT), 2013 International Conference on","20150827","2013","","","1","12","There is an increasing concern over the cyber security of Critical Infrastructures (CI) due to the increasing ability of cyber attackers to cause even catastrophic failures. It is mainly due to the pervasiveness of ICT (Information and Communication Technologies) and to the consequent de isolation of SCADA (Supervision, Control and Data Acquisition) system, which represents the nervous system of most CIs. Cyber attacks could block the connection between SCADA Control Centre and its remote devices or insert fake commands/measurements in the equipment communications. With reference to an actual case study, constituted by a SCADA system controlling a portion of a medium voltage power grid and a corporate network, we discuss how cyber threats, vulnerabilities and attacks might degrade the functionalities of SCADA and corporate network, which, in turn, might lead to outages of the electrical grid. We represent SCADA and corporate network under malware propagation, Denial of Service and Man In The Middle attacks and predict their consequent performance degradation. Particularly, we use NetLogo to identify possible malware propagation in relation to SCADA & corporate security policies adopted from the utility and NS2 simulator to compute the consequences of the attacks on SCADA and in turn on power grid.","","","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7223161","Critical Infrastructure Protection;Cyber Attacks;Electrical Grid;Interdependency Analysis;SCADA","Circuit breakers;Malware;Medium voltage;Power grids;Protocols;SCADA systems","","","","0","","12","","","29-31 July 2013","","IEEE","IEEE Conference Publications"
"A Checklist Based Approach for the Mitigation of Buffer Overflow Attacks","Pandey, S.K.; Mustafa, K.; Ahson, S.I.","Jamia Millia Islamia (Central Univ.), New Delhi","Wireless Communication and Sensor Networks, 2007. WCSN '07. Third International Conference on","20080321","2007","","","115","117","Buffer overflows has appear to be one of the most common problems in the area of software security. Many of the buffer overflow problems are probably the result of careless programming, which might have been found and corrected by the developers, before releasing the software. The work presented in this paper is intended to detect and prevent such buffer overflow vulnerabilities. In this paper, two separate checklists are proposed to both programmers as well as test engineers for verifying the software during coding and testing phases respectively for building secure software.","","978-1-4244-1877-0","978-1-4244-1878-7","10.1109/WCSN.2007.4475759","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4475759","Attacks;Buffer Overflow;Checklist;Software Security","Assembly;Buffer overflow;Buffer storage;Computer science;Data security;Phase detection;Programming profession;Runtime;Secure storage;Software testing","security of data;telecommunication security","buffer overflow attacks;coding;software security","","0","","16","","","13-15 Dec. 2007","","IEEE","IEEE Conference Publications"
"Agent-based Distributed Cooperative Intrusion Detection System","Lin Zhao-wen; Ren Xing-tian; Ma Yan","BUPT Beijing Univ. of Posts & Telecommun., Beijing","Communications and Networking in China, 2007. CHINACOM '07. Second International Conference on","20080307","2007","","","17","22","Most of intrusion detection systems nowadays are not really distributed systems which cannot detect the distributed or cooperative attacks effectively. In this paper, an agent-based distributed cooperative model (ADCM) is proposed, which implements cooperative intrusion detection through efficient, normative event messages exchange among logic detection domains (LDD). Some specific detection agents are also presented which are independent separately, while they can communicate and cooperate with one another to take actions. The ADCM improves the ability of error tolerance and cooperation without degradation of efficiency. Prototype of a distributed intrusion detection system based on ADCM and the extended intrusion detection message exchange format is completed, which proves to be powerful as expected in detecting intrusions.","","978-1-4244-1009-5","978-1-4244-1009-5","10.1109/CHINACOM.2007.4469318","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4469318","Agent;Cooperative Model;Distributed Attack;Intrusion Detection","Autonomous agents;Computer science;Data analysis;Degradation;Educational institutions;Event detection;Intrusion detection;Logic;Protocols;Prototypes","multi-agent systems;security of data;telecommunication security","agent-based distributed cooperative model;intrusion detection;logic detection domains","","0","","11","","","22-24 Aug. 2007","","IEEE","IEEE Conference Publications"
"Flow-based intrusion detection","Sperotto, A.; Pras, A.","Centre for Telematics & Inf. Technol., Univ. of Twente, Enschede, Netherlands","Integrated Network Management (IM), 2011 IFIP/IEEE International Symposium on","20110818","2011","","","958","963","The spread of 1-10 Gbps technology has in recent years paved the way to a flourishing landscape of new, high-bandwidth Internet services. At the same time, we have also observed increasingly frequent and widely diversified attacks. To this threat, the research community has answered with a growing interest in intrusion detection, aiming to timely detect intruders and prevent damage. We believe that the detection problem is a key component in the field of intrusion detection. Our studies, however, made us realize that additional research is needed, in particular focusing on validation and automatic tuning of Intrusion Detection Systems (IDSs).","","978-1-4244-9219-0","978-1-4244-9220-6","10.1109/INM.2011.5990529","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5990529","","Lead;Monitoring;Security","Internet;security of data","IDS;Internet services;flourishing landscape;flow based intrusion detection;intrusion detection system","","4","","27","","","23-27 May 2011","","IEEE","IEEE Conference Publications"
