"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=7116055,1176903,1553297,5305521,7266526,4068041,4666916,1698432,6212022,821517,7097899,4482988,6085413,4406338,7284092,5558648,4392859,6753786,5976504,5601285,4624818,1180555,4689090,7043675,4030867,5575656,6828001,6298130,4579526,4622581,6023622,5431978,6457437,6423877,6584858,935046,6754981,7300605,5198721,6141359,6481988,6654827,5703991,1503114,6983400,6158822,1286103,5514037,4760309,5986488,6320783,5453584,4959184,5593741,7232339,6857840,6102493,4266295,7299917,6450910,1528487,1176274,1607562,1292276,6400510,1029998,4939153,5587281,5593765,5582908,6181107,4519851,4455328,6101278,1633528,7193058,1547600,4439273,4565070,6188773,1181788,6482086,7019679,6825272,6699115,6009601,6030658,5560536,5392844,5449712,4030879,6517052,7045190,4287528,4580619,6210575,6261715,5350088,1656716,4668901",2015/11/20 16:25:51
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Entropy clustering approach for improving forecasting in DDoS attacks","Olabelurin, A.; Veluru, S.; Healing, A.; Rajarajan, M.","Sch. of Math., Comput. Sci., & Eng., City Univ. London, London, UK","Networking, Sensing and Control (ICNSC), 2015 IEEE 12th International Conference on","20150604","2015","","","315","320","Volume anomaly such as distributed denial-of-service (DDoS) has been around for ages but with advancement in technologies, they have become stronger, shorter and weapon of choice for attackers. Digital forensic analysis of intrusions using alerts generated by existing intrusion detection system (IDS) faces major challenges, especially for IDS deployed in large networks. In this paper, the concept of automatically sifting through a huge volume of alerts to distinguish the different stages of a DDoS attack is developed. The proposed novel framework is purpose-built to analyze multiple logs from the network for proactive forecast and timely detection of DDoS attacks, through a combined approach of Shannon-entropy concept and clustering algorithm of relevant feature variables. Experimental studies on a cyber-range simulation dataset from the project industrial partners show that the technique is able to distinguish precursor alerts for DDoS attacks, as well as the attack itself with a very low false positive rate (FPR) of 22.5%. Application of this technique greatly assists security experts in network analysis to combat DDoS attacks.","","","","10.1109/ICNSC.2015.7116055","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7116055","Shannon entropy;alert management;distributed denial-of-service (DDoS) detection;k-means clustering analysis;network security;online anomaly detection","Algorithm design and analysis;Clustering algorithms;Computer crime;Entropy;Feature extraction;Ports (Computers)","computer network security;digital forensics;entropy;forecasting theory;pattern clustering","DDoS attacks;FPR;IDS;Shannon-entropy concept;clustering algorithm;cyber-range simulation dataset;digital forensic analysis;distributed denial-of-service;entropy clustering approach;false positive rate;forecasting;intrusion detection system;network analysis;proactive forecast;project industrial partner;volume anomaly","","0","","32","","","9-11 April 2015","","IEEE","IEEE Conference Publications"
"Author index","","","Systems, Man, and Cybernetics, Part C: Applications and Reviews, IEEE Transactions on","20030219","2002","32","4","530","531","This index covers all technical items - papers, correspondence, reviews, etc. - that appeared in this periodical during the year, and items from previous years that were commented upon or corrected in this year. Departments and other items may also be covered if they have been judged to have archival value. The Author Index contains the primary entry for each item, listed under the first author's name. The primary entry includes the coauthors' names, the title of the paper or other item, and its location, specified by the publication abbreviation, year, month, and inclusive pagination. The Subject Index contains entries describing the item under all appropriate subject headings, plus the first author's name, the publication abbreviation, month, and year, and inclusive pages. Note that the item title is found only under he primary entry in the Author Index.","1094-6977","","","10.1109/TSMCC.2002.1176903","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1176903","","","","","","0","","","","","Nov. 2002","","IEEE","IEEE Journals & Magazines"
"NIDS architecture for clusters","Gadaud, F.","CEA/DIF","Collaborative Technologies and Systems, 2005. Proceedings of the 2005 International Symposium on","20051219","2005","","","78","83","Intrusion detection is a security concept implemented on networks in various academic and commercial solutions. Most of them rely on sensors dedicated to local area networks or Internet. However clusters rely heavily on networks. Because of their uniformity, they are sensible to attacks: one compromised node can lead to the control of whole cluster. In order to solve such security issues, we purpose a NIDS architecture which addresses the same constraints as a cluster: efficiency, scalability and reliability. It is based on the cluster paradigm. We stress on the facts that network packets must be dispatched according to streams and analysis must be load-balanced at process level. Moreover two types of practical parallel analysis are presented, depending on the type of flows. Finally, we discuss implementations and dimensioning issues","","0-7695-2387-0","","10.1109/ISCST.2005.1553297","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1553297","","Bandwidth;Computer architecture;Computer network reliability;Computer networks;Costs;Delay;IP networks;Intrusion detection;Local area networks;Scalability","resource allocation;security of data;workstation clusters","NIDS architecture;load-balancing;network cluster;network intrusion detection system;network packet dispatching;parallel analysis;security issues","","1","","24","","","20-20 May 2005","","IEEE","IEEE Conference Publications"
"A New Algorithm Combining Self Organizing Map with Simulated Annealing Used in Intrusion Detection","Huaibin Wang; Zhijian Xu; Chundong Wang; Zheng Yuan","Tianjin Key Lab. of Intell. Comput. & Novel Software Technol., Tianjin Univ. of Technol., Tianjin, China","Biomedical Engineering and Informatics, 2009. BMEI '09. 2nd International Conference on","20091030","2009","","","1","4","The effect of clustering by Self Organizing Map (SOM) is always effective in intrusion detection (IDS). But there are still some limitations in the algorithm of SOM, such as the algorithm is easy to get into the local minimum, detection accuracy is low, the convergence speed is slow and so on. In this paper, to improve the accuracy and convergence rate, we use Simulated Annealing (SA) algorithm to refine the weight of SOM. SA algorithm find the optimal point by a form of probability, and it is proved that if enough time is given, the SA can certainly find the optimal point. The algorithm is divided into two steps: first, use traditional SOM algorithm to train samples; second, adjust the weight of excited neuron and its neighborhoods by SA algorithm. The simulation experiment results illuminate that the application performs fairly more effective.","","978-1-4244-4132-7","978-1-4244-4134-1","10.1109/BMEI.2009.5305521","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5305521","","Clustering algorithms;Computational modeling;Computer crime;Computer security;Genetics;Intrusion detection;Neurons;Organizing;Protection;Simulated annealing","pattern clustering;security of data;self-organising feature maps;simulated annealing","SOM clustering effect;anomaly detection;intrusion detection;misuse detection;self organizing map;simulated annealing;unsupervised learning","","1","","12","","","17-19 Oct. 2009","","IEEE","IEEE Conference Publications"
"Towards power profiling of Android permissions","Adlard, K.; Ekanayake, T.; Matrawy, A.","Syst. & Comput. Eng., Carleton Univ., Ottawa, ON, Canada","New Technologies, Mobility and Security (NTMS), 2015 7th International Conference on","20150924","2015","","","1","5","As the popularity of smart phones and tablets grow, the battery life of these devices is becoming an important issue. The Android OS uses permissions to control access to software and hardware components of the device. Therefore, depending on the combination of permissions allowed by the user, a different set of hardware components will be used and hence a particular device may experience different battery consumption patterns depending on the set of allowed permissions. In this position paper we provide a preliminary experimental evaluation of the relation between some popular Android permissions and battery consumption by the device while these permissions are allowed. While battery consumption is an issue in different platforms, we chose to study this on Android because of the user's involvement in the Android permission model. We are hoping that these results will be the basis of further investigation into battery usage profiling of different Android applications based on the analysis of their permission requests and usage.","","","","10.1109/NTMS.2015.7266526","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7266526","Android;Battery Exhaustion;Permission;power profiling;power rating","Androids;Batteries;Battery charge measurement;Humanoid robots;Power demand;Power measurement;Smart phones","Android (operating system);power consumption;security of data;smart phones","Android permissions;battery consumption patterns;battery usage profiling;power profiling;smart phones;tablet computer","","","","","","","27-29 July 2015","","IEEE","IEEE Conference Publications"
"Recent Advances in Network Intrusion Detection System Tuning","Sommers, J.; Yegneswaran, V.; Barford, P.","Univ. of Wisconsin-Madison","Information Sciences and Systems, 2006 40th Annual Conference on","20070122","2006","","","1490","1495","We describe a traffic generation framework for online evaluation and tuning network intrusion detection systems over a wide range of realistic conditions. The framework integrates both benign and malicious traffic, enabling generation of IP packet streams with diverse characteristics from the perspective of (i) packet content (both header and payload), (ii) packet mix (order of packets in streams) and (iii) packet volume (arrival rate of packets in streams). We begin by describing a methodology for benign traffic generation that combines payload pools (possibly culled from traces of live traffic) with application-specific automata to generate streams with representative characteristics. Next, we describe a methodology for malicious traffic generation, and techniques for integration with benign traffic to produce a range of realistic workload compositions. We realize our traffic generation framework in a tool we call Trident, and demonstrate its utility through a series of laboratory-based experiments using traces collected from our departmental border router, the DARPA intrusion detection evaluation data sets provided by Lincoln Lab, and a suite of malicious traffic modules that reproduce a broad range of attacks commonly seen in today's networks. Our experiments demonstrate the effects of varying packet content, mix, and volume on the performance of intrusion detection systems.","","1-4244-0349-9","1-4244-0350-2","10.1109/CISS.2006.286375","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4068041","","Automata;Character generation;Communication system traffic control;Control systems;Intrusion detection;Laboratories;Payloads;Robustness;System testing;Telecommunication traffic","IP networks;security of data;telecommunication traffic","IP packet stream;Lincoln Lab;Trident;application-specific automata;diverse characteristics;network intrusion detection system tuning;online evaluation;traffic generation framework","","0","","18","","","22-24 March 2006","","IEEE","IEEE Conference Publications"
"GA-Based Filtering Algorithm to Defend against DDoS Attack in High Speed Network","Shen Wang; Rui Guo","Jilin Normal Univ., Siping","Natural Computation, 2008. ICNC '08. Fourth International Conference on","20081107","2008","1","","601","607","With the DDoS (distributed denial of service) traffic which was implemented using depleted bandwidth is filtered by routers in high speed network, it is impossible for the victim to work on the individual level of on-going traffic flows. The scheme establishes the source and destination IP address database by observing the normal traffic and storages it in a Bloom Filter table. The Netflow statistics is mainly used to allocate the weights for traffic routing by routers. A new algorithm is thus proposed to get efficiently maximum traffic by GA with the traffic filtered by routers, and its feasibility and validity have been verified in real network circumstances.","","978-0-7695-3304-9","","10.1109/ICNC.2008.555","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4666916","","Bandwidth;Computer crime;Computer networks;Filtering algorithms;Filters;High-speed networks;Information science;Network servers;Protection;Telecommunication traffic","genetic algorithms;security of data;telecommunication network routing;telecommunication traffic","Bloom filter table;DDoS attack;GA-based filtering algorithm;Netflow statistics;distributed denial of service traffic;genetic algorithm;high speed network;traffic flows;traffic routing","","0","","12","","","18-20 Oct. 2008","","IEEE","IEEE Conference Publications"
"A Trust-Aware, P2P-Based Overlay for Intrusion Detection","Duma, C.; Karresand, M.; Shahmehri, N.; Caronni, G.","Dept. of Comput. & Inf. Sci., Linkopings Univ.","Database and Expert Systems Applications, 2006. DEXA '06. 17th International Workshop on","20061016","2006","","","692","697","Collaborative intrusion detection systems (IDSs) have a great potential for addressing the challenges posed by the increasing aggressiveness of current Internet attacks. However, one of the major concerns with the proposed collaborative IDSs is their vulnerability to the insider threat. Malicious intruders, infiltrating such a system, could poison the collaborative detectors with false alarms, disrupting the intrusion detection functionality and placing at risk the whole system. In this paper, we propose a P2P-based overlay for intrusion detection (overlay IDS) that addresses the insider threat by means of a trust-aware engine for correlating alerts and an adaptive scheme for managing trust. We have implemented our system using JXTA framework and we have evaluated its effectiveness for preventing the spread of a real Internet worm over an emulated network. The evaluation results show that our overlay IDS significantly increases the overall survival rate of the network","1529-4188","0-7695-2641-1","","10.1109/DEXA.2006.21","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1698432","","Collaboration;Computer worms;Face detection;IP networks;Information science;Internet;Intrusion detection;Laboratories;Protection;Search engines","Internet;peer-to-peer computing;security of data","Internet attacks;Internet worm;JXTA framework;collaborative intrusion detection systems;overlay IDS;trust management;trust-aware P2P-based overlay;trust-aware engine","","10","","12","","","0-0 0","","IEEE","IEEE Conference Publications"
"Intelligent network management using graph differential anomaly visualization","Qi Liao; Striegel, A.","Dept. of Comput. Sci., Central Michigan Univ., Mount Pleasant, MI, USA","Network Operations and Management Symposium (NOMS), 2012 IEEE","20120607","2012","","","1008","1014","Managing large-scale networks involving users and applications is challenging due to the complexity and dynamic nature of the heterogeneous graphs. How to quickly identify the meaningful changes and hidden anomalous activities in the spatiotemporally dynamic network graphs is essential in many aspects of network management, such as security, performance and troubleshooting. In this paper, we explore the viability and efficacy of a novel graph differential anomaly visualization (DAV) model in the area of network management. Our approach combines algorithmic graph analysis methods and visualization technologies by taking advantages from both computer and human intelligence. We focus on DAV at various levels, i.e., nodes, links and communities. Specifically, a novel community-based DAV scheme is proposed that can help understand the managed networks with a right balance of granularity and complexity. More importantly, the community-based DAV algorithm is less susceptible to network dynamics and high churn. The developed visual analytic tool can not only detect but more importantly find the root causes of anomalies in a time efficient manner.","1542-1201","978-1-4673-0267-8","978-1-4673-0268-5","10.1109/NOMS.2012.6212022","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6212022","","Clustering algorithms;Communities;Complexity theory;Data visualization;Heuristic algorithms;Security;Visualization","computational complexity;computer network management;computer network security;data visualisation;graph theory;intelligent networks","DAV model;algorithmic graph analysis methods;community-based DAV scheme;complexity balance;computer intelligence;granularity balance;graph differential anomaly visualization;heterogeneous graphs complexity;heterogeneous graphs dynamic nature;hidden anomalous activities;human intelligence;intelligent network management;large-scale networks;spatiotemporally dynamic network graphs;visual analytic tool","","0","","26","","","16-20 April 2012","","IEEE","IEEE Conference Publications"
"Survivability architectures: issues and approaches","Knight, J.C.; Sullivan, K.J.; Elder, M.C.; Chenxi Wang","Dept. of Comput. Sci., Virginia Univ., Charlottesville, VA, USA","DARPA Information Survivability Conference and Exposition, 2000. DISCEX '00. Proceedings","20020806","2000","2","","157","171 vol.2","Survivability architectures enhance the survivability of critical information systems by providing a mechanism that allows the detection and treatment of various types of faults. In this paper, we discuss four of the issues that arise in the development of such architectures and summarize approaches that we are developing for their solution","","0-7695-0490-6","","10.1109/DISCEX.2000.821517","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=821517","","Application software;Command and control systems;Degradation;Frequency;Hardware;Information systems;Reactive power;Robustness;Security;Transportation","computer architecture;fault tolerant computing;information systems","critical information systems;survivability architectures","","10","","22","","","2000","25 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
