"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=4732176,4958936,6560251,5454700,944216,4055210,4698174,4195589,7219799,7263547,4228018,5072093,7051958,5512824,1577263,6980912,5345515,6745415,5171151,6122798,1015467,5743460,6234126,6169557,1209971,6039697,4406201,7019683,4739953,6992966,4216399,5679879,7130419,4447712,5945263,6024606,1619960,5486194,1652088,6618726,6841939,6830491,5453856,7108229,5952602,6128204,6852094,6188123,4177356,6229325,6975566,5232451,7000577,5764001,5283223,5483029,1583523,924294,5662347,1517327,1176811,5407485,4267571,6466608,1227276,6103606,6211918,4239103,4716364,4606111,5402626,4409305,5384818,6253494,7218013,6779039,5772430,5212647,6934417,4024508,6617470,5194379,1341415,4525170,6314289,5580770,6915509,4976476,4367884,1047476,1174915,4919235,4109894,7164714,4024056,7226170,5606488,1232430,7226131,4351479",2015/11/20 15:57:41
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"System Design and Application of Real Time Inspection for Software Malicious Actions","Shaobo Li; Yao Hu","Key Lab. of Adv. Manuf. Technol., Guizhou Univ., Guiyang","Information Science and Engineering, 2008. ISISE '08. International Symposium on","20081230","2008","1","","88","92","In view of the analysis of hostility and working principle of the malicious software and their actions, based on the kernel driver, this paper designs a real-time inspection system framework and solution of malicious software and actions. This system applies shared memory, Windows message mechanism, I/O driver technology and others, implements information synchronization and data communications in interprocess which is between processes, the user mode and kernel mode. Syncretizing traditional detection mode (feature library), heuristic scan and active defensive technology, the system designs a hybrid anti-malicious actions monitoring system which is active to identify accurately the malicious behaviors in register table, process and Webpage. Finally, the application example and test results prove that this system reacts to malicious actions in a higher speed and identifies unknown malicious actions more effectively than compared software.","","978-1-4244-2727-4","","10.1109/ISISE.2008.335","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4732176","active defense;heuristic Scan;kernel driver;real time inspection;the malicious actions of software","","device drivers;inspection;invasive software;operating system kernels;shared memory systems;software libraries;system monitoring","I/O driver technology;Web page;Windows message mechanism;active defensive technology;data communications;detection mode;feature library;heuristic scan technology;hybrid antimalicious actions monitoring system;information synchronization;kernel driver;real-time inspection system framework;register table;shared memory;software malicious actions;system design;user mode","","0","","8","","","20-22 Dec. 2008","","IEEE","IEEE Conference Publications"
"A Data Fusion Based Intrusion Detection Model","Xiaofeng Zhao; Hua Jiang; Liyan Jiao","Dept. of Inf. Manage., Hebei Univ. of Eng., Handan","Education Technology and Computer Science, 2009. ETCS '09. First International Workshop on","20090526","2009","1","","1017","1021","The diversification and intelligent of hackerspsila attacks makes it hard for single intrusion detection measure to attain favorable detection result. Therefore, it becomes one of the new hot spots in current research that how to combine multiple security measures to provide the network system more effective protection. A new computer information security protection system based on data fusion theory is proposed in this paper. Multiple detection measures are ldquofusedrdquo in this system, so that it has lower false negatives rate and false positive rate as well as better scalabilities and robust.","","978-1-4244-3581-4","","10.1109/ETCS.2009.232","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4958936","D-S theory;data fusion;intrusion detection","Computer security;Data mining;Data security;Decision making;Fuses;Information security;Intrusion detection;Layout;Protection;Support vector machines","security of data;sensor fusion","computer information security protection system;data fusion;data fusion theory;intrusion detection model;network system","","2","","8","","","7-8 March 2009","","IEEE","IEEE Conference Publications"
"Signature-based hybrid Intrusion detection system (HIDS) for android devices","Ghorbanian, M.; Shanmugam, B.; Narayansamy, G.; Idris, N.B.","Adv. Inf. Sch., Univ. Teknol. Malaysia Int. Campus, Kuala Lumpur, Malaysia","Business Engineering and Industrial Applications Colloquium (BEIAC), 2013 IEEE","20130718","2013","","","827","831","The goal of this paper is to development detection application for the Android platform. It also strengthens HIDS (Intrusion Detection System Based on the Host) to identify malicious software and toughens the access control on Android system-level. By analyzing the Android system-level. By analyzing the Android security architecture, we proposed a host based intrusion detection application-HIDS which is applied to the Android platform and the active defense is substituted for the conventional passive antivirus.","","978-1-4673-5967-2","","10.1109/BEIAC.2013.6560251","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6560251","","Algorithm design and analysis;Androids;Humanoid robots;Intrusion detection;Pattern matching;Smart phones","access control;digital signatures;security of data;smart phones","Android devices;Android platform;Android security architecture analysis;Android system-level;HIDS;access control;active defense;host based intrusion detection application;malicious software;passive antivirus;signature-based hybrid intrusion system","","0","","6","","","7-9 April 2013","","IEEE","IEEE Conference Publications"
"An Anomaly Detection Scheme Based on Machine Learning for WSN","Zhenghong Xiao; Chuling Liu; Chaotian Chen","Sch. of Comput. Sci., Guangdong Polytech. Normal Univ., Guangzhou, China","Information Science and Engineering (ICISE), 2009 1st International Conference on","20100426","2009","","","3959","3962","Security is one of the most important research issues in wireless sensor network (WSN). A Machine Learning (ML) based anomaly detection scheme is proposed, where Bayesian classification algorithm is used to detect anomalous nodes. By the tool NS2, a small number of samples are given and learned, and intrusion detection rules are built, network attack traffic is generated and simulated. And based on this, its detection rate, average detection rate, false positive rate and average false positive rate are evaluated. Experimental results demonstrate that the scheme achieves higher accuracy rate of detection and lower false positive rate than the current important intrusion detection schemes of WSN.","","978-1-4244-4909-5","","10.1109/ICISE.2009.235","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5454700","","Bayesian methods;Computer science;Distributed computing;Information science;Intrusion detection;Machine learning;Sensor phenomena and characterization;Telecommunication traffic;Traffic control;Wireless sensor networks","Bayes methods;learning (artificial intelligence);telecommunication security;wireless sensor networks","Bayesian classification algorithm;NS2;WSN;anomaly detection scheme;average detection rate;average false positive rate;intrusion detection rule;machine learning;network attack traffic;wireless sensor network","","0","","10","","","26-28 Dec. 2009","","IEEE","IEEE Conference Publications"
"Joint 9th IFSA World Congress and 20th NAFIPS International Conference [front matter]","","","IFSA World Congress and 20th NAFIPS International Conference, 2001. Joint 9th","20020807","2001","1","","0_1","xxxviii","Conference proceedings front matter may contain various advertisements, welcome messages, committee or program information, and other miscellaneous conference information. This may in some cases also include the cover art, table of contents, copyright statements, title-page or half title-pages, blank pages, venue maps or other general information relating to the conference that was part of the original conference proceedings.","","0-7803-7078-3","","10.1109/NAFIPS.2001.944216","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=944216","","","","","","0","","","","","25-28 July 2001","","IEEE","IEEE Conference Publications"
"Fighting Intrusions in Wireless LANs: A Need for the Reference Model","Pakstas, A.; Salekzamankhani, S.; Virdee, B.","Dept. of Comput., Commun. Technol. & Math., London Metropolitan Univ., London","Internet, 2006 2nd IEEE/IFIP International Conference in Central Asia on","20070115","2006","","","1","8","A traditional way to improve security of wired computer network can be achieved by applying access control policies to the front door of network. However these policies may be not sufficient and effective any more when applied to the wireless local area networks (WLANs). WLANs are different from the traditional wired LANs in terms of their exposure to potential threats, vulnerability and security techniques. Intrusions to WLANs are facts of the everyday life and handling them becomes more and more difficult. Currently there is no standardised reference model which may help to design, compare and evaluate the existing or future intrusion handling systems (IHSs) for WLANs. Analysis of the commercial IHSs shows that they all are built as a proprietary systems which are neither taking into consideration existence of other IHSs nor they are trying to find the ways to establish inter-IHS collaboration which may help to achieve better security for the end- users. Hence this paper starts by an analysis of the features of existing IHSs for WLANs, follows with proposing the new ways to enhance their design, and then is discussing development of such a novel reference model for a scalable distributed IHS architecture.","","1-4244-0543-2","1-4244-0543-2","10.1109/CANET.2006.279278","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4055210","","Communication system security;Communications technology;Computer networks;Computer security;Information security;Intrusion detection;Mathematical model;Mathematics;Terminology;Wireless LAN","telecommunication security;wireless LAN","intrusion handling systems;scalable distributed IHS architecture;standardised reference model;wired computer network security;wireless LAN;wireless local area networks","","0","","24","","","19-21 Sept. 2006","","IEEE","IEEE Conference Publications"
"Detection of Bot Infected PCs Using Destination-Based IP and Domain Whitelists During a Non-Operating Term","Takemori, K.; Nishigaki, M.; Takami, T.; Miyake, Y.","KDDI R&D Labs. Inc., Fujimino","Global Telecommunications Conference, 2008. IEEE GLOBECOM 2008. IEEE","20081208","2008","","","1","6","Spam e-mails and distributed denial of service (DDoS) attacks have now become critical issues to the Internet. These attacks are considered to be sent from bot infected PCs. As a bot communicates with a malicious controller over an encrypted channel and updates its code frequently, it becomes difficult to detect infected personal computers (PCs) using pattern-based intrusion detection systems (IDSs) and antivirus systems (AVs). As sending attack and control packets from the bot process are independent of the user operation, a behavior monitor is effective to detect an anomaly communication. In this paper, we propose a bot detection technique that checks outbound packets with destination-based whitelists. If any outbound packets during the non-operating term do not match the whitelists, the PC is considered to be infected by the bot. The whitelists are a set of a destination IP address and/or domain names (DNs) that are listed by monitoring outbound packets from an un-infected PC. Because the many IPs and DNs are grouped into a few sub-networks and superior DNs, it is easier to maintain the destination-based whitelists than the pattern-based IDS/AV. We implement the proposal system as a host-based detector and evaluate false negative (FN) and false positive (FP) frequencies for detection of bot activities.","1930-529X","978-1-4244-2324-8","","10.1109/GLOCOM.2008.ECP.399","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4698174","","Communication system control;Computer crime;Control systems;Cryptography;Electronic mail;Intrusion detection;Microcomputers;Personal communication networks;Unsolicited electronic mail;Web and internet services","IP networks;Internet;computer viruses;cryptography;telecommunication security;unsolicited e-mail","DDoS;Internet;anomaly communication detection;antivirus system;behavior monitor;bot infected PC detection;destination-based IP;distributed denial of service attack;domain name;domain whitelist;encrypted channel;pattern-based intrusion detection system;spam e-mail","","3","1","18","","","Nov. 30 2008-Dec. 4 2008","","IEEE","IEEE Conference Publications"
"[Breaker page]","","","Advanced Communication Technology, The 9th International Conference on","20070507","2007","3","","2107","2107","Breaker page.","1738-9445","978-89-5519-131-8","","10.1109/ICACT.2007.358787","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4195589","","","","","","0","","","","","12-14 Feb. 2007","","IEEE","IEEE Conference Publications"
"An efficient and scalable coordinating algorithm for distributed network intrusion detection system","Wongkhuenkaew, T.; Boonma, P.","Dept. of Comput. Eng., Chiang Mai Univ., Chiang Mai, Thailand","Computer Science and Software Engineering (JCSSE), 2015 12th International Joint Conference on","20150827","2015","","","218","223","Intrusion detection systems can be deployed for detecting distributed denied-of-service attack. However, because of the scale of the attack and/or size of the managed network, distributed intrusion detection system is more suitable than a centralized one. Nevertheless, because of distributed nature of such system, network traffic overhead and scalability become problem. This paper proposes a tree-based coordination algorithm for distributed intrusion detection system which is efficient, in terms of traffic overhead, and also scalable. The experimental results confirm that this approach allows intrusion detection system to scale and efficient to the number of detectors.","","","","10.1109/JCSSE.2015.7219799","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7219799","","Computer crime;Computers;Current measurement;Detectors;Intrusion detection;Scalability;Servers","computer network security;distributed processing;telecommunication traffic;trees (mathematics)","distributed denied-of-service attack detection;distributed network intrusion detection system;network traffic overhead;scalable coordinating algorithm;tree-based coordination algorithm","","0","","9","","","22-24 July 2015","","IEEE","IEEE Conference Publications"
"Application Research on Network Security Based on Feature Matching Technology","Teng Ping","Liaoning Police Acad., Dalian, China","Measuring Technology and Mechatronics Automation (ICMTMA), 2015 Seventh International Conference on","20150914","2015","","","202","205","This paper introduces the basis deep packet inspection technology, studies data filtering technology, stream filter technology and intrusion prevention system. Then it further puts forward a string matching-based deep packet inspection model, explains framework structure of model and its various parts design in detail and analyzes key parts affecting packet detection performance. We study relevant string matching algorithm. After it analyzes classical BM algorithm and standard BF algorithm, this paper proposes an improved BF string matching algorithm. Finally, based on open source IDS system Snort, this paper performs comparison analysis on BM, BF and its improved algorithm on matching speed and memory occupation. The results prove that the improved project is superior to traditional BM algorithm on matching speed or memory occupation based on certain scale of rule set.","","978-1-4673-7142-1","","10.1109/ICMTMA.2015.56","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7263547","BM algorithm;IDS;Snort;in-depth packet detection;pattern matching","Algorithm design and analysis;Analytical models;Communication networks;Computers;Intrusion detection;Pattern matching","public domain software;security of data;string matching","basis deep packet inspection technology;classical BM algorithm;data filtering technology;feature matching technology;intrusion prevention system;matching speed;memory occupation;network security;open source IDS system;packet detection performance;standard BF algorithm;stream filter technology;string matching algorithm;string matching-based deep packet inspection model","","","","9","","","13-14 June 2015","","IEEE","IEEE Conference Publications"
"Design Alternatives for a High-Performance Self-Securing Ethernet Network Interface","Schuff, D.L.; Pai, V.S.","Purdue Univ., West Lafayette, IN","Parallel and Distributed Processing Symposium, 2007. IPDPS 2007. IEEE International","20070611","2007","","","1","10","This paper presents and evaluates a strategy for integrating the Snort network intrusion detection system into a high-performance programmable Ethernet network interface card (NIC), considering the impact of several possible hardware and software design choices. While currently proposed ASIC, FPGA, and TCAM systems can match incoming string content in real-time, the system proposed also supports the stream reassembly and HTTP content transformation capabilities of Snort. This system, called LineSnort, parallelizes Snort using concurrency across TCP sessions and executes those parallel tasks on multiple low-frequency pipelined RISC processors embedded in the NIC. LineSnort additionally exploits opportunities for intra-session concurrency. The system also includes dedicated hardware for high-bandwidth data transfers and for high-performance string matching.","","1-4244-0910-1","1-4244-0910-1","10.1109/IPDPS.2007.370290","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4228018","","Application specific integrated circuits;Concurrent computing;Ethernet networks;Field programmable gate arrays;Hardware;Intrusion detection;Network interfaces;Real time systems;Reduced instruction set computing;Software design","hardware-software codesign;local area networks;network interfaces;network servers;pipeline processing;reduced instruction set computing;security of data;string matching","HTTP content transformation;LAN-based attacks;LineSnort;PC-based network servers;Snort network intrusion detection system;TCP sessions;clock frequency;hardware design;high-performance self-securing programmable Ethernet network interface card;high-performance string matching;intra-session concurrency;multiple low-frequency pipelined RISC processors;software design;stream reassembly","","6","","35","","","26-30 March 2007","","IEEE","IEEE Conference Publications"
"list of papers under sessions","","","INFOCOM Workshops 2009, IEEE","20090612","2009","","","iii","x","Provides a schedule of conference events and a listing of which papers were presented in each session.","","978-1-4244-3968-3","","10.1109/INFCOMW.2009.5072093","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5072093","","","","","","0","","","","","19-25 April 2009","","IEEE","IEEE Conference Publications"
