"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=7125460,6825636,1184714,1209971,5250516,4412985,7124898,5958871,6524474,1565256,4808852,4511556,6406470,6258621,1176811,4021229,1264933,7057127,6134694,7113133,1437826,6614240,6967147,7292400,228217,7013367,4632412,6967689,1039860,7375607,1342335,5373652,5380524,1287935,7366240,5983282,5478935,4734082,5630320,5197236,4908344,4470340,4655308,4550468,6375255,6779330,5399675,797902,5284900,7150554,4811596,4295556,5374541,4983190,1527342,6251241,6470945,7510816,4086472,1266118,5045947,36302,4438907,6957302,4722720,5379731,7208259,4426012,5425280,4593255,5680360,6059966,4086633,6554056,7034308,6185110,5664848,4622892,5575678,6493560,4772624,4020076,6686259,4593458,5650096,7442758,5990290,4220921,4781208,4068065,1354662,4725795,5726973,5734031,6726770,6308959,6407028,4455300,1274480,1575855",2016/08/03 15:16:53
Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBN,EISBN,DOI,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,MeSH Terms,Article Citation Count,Patent Citation Count,Reference Count,Copyright Year,Online Date,Issue Date,Meeting Date,Publisher,Document Identifie
"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=7125460,6825636,1184714,1209971,5250516,4412985,7124898,5958871,6524474,1565256,4808852,4511556,6406470,6258621,1176811,4021229,1264933,7057127,6134694,7113133,1437826,6614240,6967147,7292400,228217,7013367,4632412,6967689,1039860,7375607,1342335,5373652,5380524,1287935,7366240,5983282,5478935,4734082,5630320,5197236,4908344,4470340,4655308,4550468,6375255,6779330,5399675,797902,5284900,7150554,4811596,4295556,5374541,4983190,1527342,6251241,6470945,7510816,4086472,1266118,5045947,36302,4438907,6957302,4722720,5379731,7208259,4426012,5425280,4593255,5680360,6059966,4086633,6554056,7034308,6185110,5664848,4622892,5575678,6493560,4772624,4020076,6686259,4593458,5650096,7442758,5990290,4220921,4781208,4068065,1354662,4725795,5726973,5734031,6726770,6308959,6407028,4455300,1274480,1575855",2016/08/03 15:16:5
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifie
"IEC 61850 based smart grid security","A. Elgargouri; R. Virrankoski; M. Elmusrati","Department of Computer Science, University of Vaasa, Vaasa, Finland","2015 IEEE International Conference on Industrial Technology (ICIT)","20150618","2015","","","2461","2465","This paper discusses mainly the requirements of enhanced IEC 61850 security parameters for smart grid. Since IEC 61850 has been specified in 2003, smart grid was developed rapidly. This modern grid requires reliable, flexible, efficient and secured communication standards. Recent researches confirm that IEC 61850 meets the first three requirements, yet its security is still an issue due to certain factors, such as threats from the internet because of the mapping to TCP/IP stack and the duration of handshake process. First section of the research states a literature of IEC 61850 and its performance in smart grid. Second section outlines an overview of IEC61850 security issues as well as the current smart grid security requirements. Third section outlines possible solutions to increase IEC 61850's security in order to meet these requirements based on laboratory tests and results. fourth section handles a discussion of the innovated security standard IEC 62351 that will be the future solution for IEC 61850 security issues.","","","","10.1109/ICIT.2015.7125460","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7125460","IEC 61850;IEC 62351;Security;Smart Grid","Delays;IEC standards;Protocols;Reliability;Security;Smart grids","IEC standards;power system security;smart power grids","IEC 61850 based smart grid security;TCP/IP stack mapping;handshake process;secured communication standard","","0","","9","","","17-19 March 2015","","IEEE","IEEE Conference Publications"
"Empirical Investigation of the Web Browser Attack Surface under Cross-Site Scripting: An Urgent Need for Systematic Security Regression Testing","E. Abgrall; Y. L. Traon; S. Gombault; M. Monperrus","Telecom-Bretagne, Univ. of Luxembourg, Luxembourg, Luxembourg","Software Testing, Verification and Validation Workshops (ICSTW), 2014 IEEE Seventh International Conference on","20140605","2014","","","34","41","One of the major threats against web applications is Cross-Site Scripting (XSS). The final target of XSS attacks is the client running a particular web browser. During this last decade, several competing web browsers (IE, Netscape, Chrome, Firefox) have evolved to support new features. In this paper, we explore whether the evolution of web browsers is done using systematic security regression testing. Beginning with an analysis of their current exposure degree to XSS, we extend the empirical study to a decade of most popular web browser versions. We use XSS attack vectors as unit test cases and we propose a new method supported by a tool to address this XSS vector testing issue. The analysis on a decade releases of most popular web browsers including mobile ones shows an urgent need of XSS regression testing. We advocate the use of a shared security testing benchmark as a good practice and propose a first set of publicly available XSS vectors as a basis to ensure that security is not sacrificed when a new version is delivered.","","","","10.1109/ICSTW.2014.63","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6825636","XSS;browser;regression;security;testing;web","Browsers;HTML;Mobile communication;Payloads;Security;Testing;Vectors","online front-ends;regression analysis;security of data","Web applications;Web browser attack surface;XSS vector testing;cross-site scripting;systematic security regression testing","","1","","28","","","March 31 2014-April 4 2014","","IEEE","IEEE Conference Publications"
"Control and estimation methods in information assurance - a tutorial on intrusion detection systems","J. B. D. Cabrera; R. K. Mehra","Sci. Syst. Co., Woburn, MA, USA","Decision and Control, 2002, Proceedings of the 41st IEEE Conference on","20030310","2002","2","","1402","1407 vol.2","Intrusion detection systems (IDSs) are relatively complex devices that monitor information systems in search for security violations or attacks. Following a presentation of the motivation, origins and the main elements of intrusion detection, IDSs are reviewed from a systems and control viewpoint, and four increasingly complex problems are identified: (1) off -line IDS; (2) off-line IDS with Bayesian cost models; (3) real time IDS with Bayesian and temporal cost models; and (4) real time IDS with feedback. The relevant literature on the four problems is surveyed. While most of the research efforts so far have been concentrated on the detection problems associated with off-line IDSs, recent challenges such as overload attacks against the IDS are now motivating researches on real time systems.","0191-2216;01912216","0-7803-7516-5;0780375165","","10.1109/CDC.2002.1184714","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1184714","","Bayesian methods;Control system synthesis;Control systems;Costs;Information security;Information systems;Intrusion detection;Monitoring;Real time systems;Tutorial","Bayes methods;computer science education;information systems;real-time systems;security of data","Bayesian cost models;feedback;information assurance;information systems;intrusion detection systems;off line systems;real time systems;security violations;temporal cost models","","2","","41","","","10-13 Dec. 2002","","IEEE","IEEE Conference Publications"
"Probabilistic validation of an intrusion-tolerant replication system","S. Singh; M. Cukier; W. H. Sanders","University of Illinois","Dependable Systems and Networks, 2003. Proceedings. 2003 International Conference on","20030709","2003","","","615","624","<div style=font-variant: small-caps; font-size: .9em;>First Page of the Article</div><img class=img-abs-container style=width: 95%; border: 1px solid #808080; src=/xploreAssets/images/absImages/01209971.png border=0>","","0-7695-1952-0;0769519520","","10.1109/DSN.2003.1209971","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1209971","","Application software;Computer networks;Contracts;Distributed computing;Educational institutions;Electronic commerce;IP networks;Information security;Stochastic processes;Stochastic systems","","","","14","","14","","","22-25 June 2003","","IEEE","IEEE Conference Publications"
"Low-power Ternary Content Addressable Memory (TCAM) array for network applications","A. R. Patwary; B. M. Geuskens; S. L. L. Lu","Intel Corporation, Hillsboro, OR, USA","Communications, Circuits and Systems, 2009. ICCCAS 2009. International Conference on","20090918","2009","","","322","325","A low-power ternary content addressable memory (TCAM) array using 16-transistor core memory cells is presented for network applications where the contents of the array are not updated very frequently. In the proposed array, the read and search operations are performed by the same circuit blocks resulting in the reduction of device count and area compared to conventional TCAM arrays. Total width of the devices in the proposed TCAM cell is 18% less compared to the currently available area efficient design of TCAM cells. Simulations results using a 32 nm process technology show that under the same robustness against noise, the proposed array dissipates 12% less leakage power with minimal impact on frequency of operation when compared to known design of low-power TCAM arrays.","","978-1-4244-4886-9;9781424448869","978-1-4244-4888-3;9781424448883","10.1109/ICCCAS.2009.5250516","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5250516","","Application software;Associative memory;CADCAM;Circuit simulation;Computer aided manufacturing;Data compression;Ethernet networks;Field programmable gate arrays;Impedance matching;Laser sintering","content-addressable storage","16-transistor core memory cells;low-power ternary content addressable memory array;read and search operations","","3","","18","","","23-25 July 2009","","IEEE","IEEE Conference Publications"
"Efficiency Issues of Rete-Based Expert Systems for Misuse Detection","M. Meier; U. Flegel; S. Schmerl","Univ. of Dortmund, Dortmund","Computer Security Applications Conference, 2007. ACSAC 2007. Twenty-Third Annual","20080102","2007","","","151","160","This paper provides a general and comprehensive approach to implementing misuse detection on expert systems and an in-depth analysis of the effectiveness of the optimization strategies of the Rete algorithm wrt. the general implementation approach. General efficiency limits of Rete- based expert systems in the domain of misuse detection are determined analytically and validated experimentally. We conclude that expert systems may still have their merit in rapid prototyping of misuse detection IDSs, but they should not be considered for modern production systems.","1063-9527;10639527","978-0-7695-3060-4;9780769530604","","10.1109/ACSAC.2007.22","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4412985","","Algorithm design and analysis;Application software;Computer science;Computer security;Expert systems;Intrusion detection;Production systems;Proposals;Prototypes;Standards development","expert systems;optimisation;security of data","Rete-based expert systems;misuse detection;optimization strategy","","1","","30","","","10-14 Dec. 2007","","IEEE","IEEE Conference Publications"
"A review on intrusion detection techniques for cloud computing and security challenges","S. G. Kene; D. P. Theng","Department of Computer Science and Engineering, G. H. Raisoni College of Engineering, Nagpur(MS), India","Electronics and Communication Systems (ICECS), 2015 2nd International Conference on","20150618","2015","","","227","232","Nowadays, Cloud Computing is the first choice of every IT organization because of its scalable and flexible nature. However, the security and privacy is a major concern in its success because of its open and distributed architecture that is open for intruders. Intrusion Detection System (IDS) is the most commonly used mechanism to detect various attacks on cloud. This paper shares an overview of different intrusions in cloud. Then, we analyze some existing cloud based intrusion detection systems with respect to their various types, positioning, detection time, detection techniques, data source and attacks. The analysis also provides limitations of each technique to determine whether they fulfill the security needs of cloud computing environment or not. We highlight the deployment of IDS that uses multiple detection methods to manage with security challenges in cloud.","","978-1-4799-7224-1;9781479972241","","10.1109/ECS.2015.7124898","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7124898","Anomaly;Cloud Computing;Cloud Security;Intrusion Detection System;Signature","Cloud computing;Computer crime;Intrusion detection;Real-time systems;Virtual machine monitors;Virtual machining","cloud computing;security of data","IDS;cloud computing;intrusion detection techniques;multiple detection methods;security challenges","","1","","25","","","26-27 Feb. 2015","","IEEE","IEEE Conference Publications"
"Technical program / abstract","","","Computers & Informatics (ISCI), 2011 IEEE Symposium on","20110721","2011","","","1","39","Presents abstracts of tutorials from the conference proceedings.","","978-1-61284-689-7;9781612846897","","10.1109/ISCI.2011.5958871","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5958871","","","","","","0","","","","","20-23 March 2011","","IEEE","IEEE Conference Publications"
