"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=6974789,5641013,6950038,5396041,5336981,5679552,4429182,6045978,7393053,5482631,5379723,6922049,6844689,1115178,6892809,1578953,6127454,5741696,4509773,4636093,5254050,143786,6682703,1283970,5280076,7274707,6123481,144532,6377428,1438399,287646,4654307,4198790,1544361,5237773,6020925,6457437,6881693,7065579,6814725,6471884,5276474,6032224,5279558,6198847,4041283,5237091,4288875,5740396,5560075,1512911,5714492,5454700,4801450,4675281,4223222,1577126,4509612,6205096,7138763,6258190,6993135,6296057,7224759,4018490,4412980,4498173,6896564,4840440,7339864,1565234,5686488,4024508,6128204,6890520,6508281,6102320,6297123,6787363,7486076,6687271,6789163,7100297,4897444,4682403,1607533,1410702,6174693,5423011,6355994,7036788,6071660,7456668,5560697,6387906,1410761,5425559,4414001,7436940,1435744",2016/08/04 11:33:43
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Efficient VM Introspection in KVM and Performance Comparison with Xen","K. Kourai; K. Nakamura","Dept. of Creative Inf., Kyushu Inst. of Technol., Fukuoka, Japan","Dependable Computing (PRDC), 2014 IEEE 20th Pacific Rim International Symposium on","20141204","2014","","","192","202","Intrusion detection system (IDS) offloading is useful for securely executing IDSes. It runs a target system in a virtual machine (VM) and enables IDSes to monitor the VM from the outside using VM introspection. Although VM introspection is well studied, its performance has not been reported in detail. The performance becomes important when users choose virtualization software, e.g., Xen and KVM. However, the performance comparison is difficult because there is no efficient implementation of VM introspection in KVM. In this paper, we first propose KVMonitor for efficient VM introspection in KVM. Using KVMonitor, we have ported Transcall for offloading legacy IDSes. For memory introspection, KVMonitor was 32 times faster than the existing LibVMI. Then we present performance comparison between Xen and KVM on VM introspection. The experimental results showed that checking the kernel memory with KVMonitor was 118 times faster than that in Xen. Even for legacy chkrootkit, the execution time with KVMonitor was 63% shorter than that in Xen.","","978-1-4799-6473-4;9781479964734","","10.1109/PRDC.2014.33","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6974789","IDS offloading;intrusion detection systems;security;virtual machine introspection;virtualization software","Kernel;Monitoring;Registers;Servers;Virtualization","security of data;virtual machines;virtualisation","IDS offloading;KVM software;KVMonitor;Transcall;VM introspection;Xen software;intrusion detection system;legacy chkrootkit;memory introspection;virtual machines","","0","","39","","","18-21 Nov. 2014","","IEEE","IEEE Conference Publications"
"Malware detection based on Cloud Computing integrating Intrusion Ontology representation","C. Adri&#x00E1;n Mart&#x00ED;nez; G. Isaza Echeverri; A. G. Castillo Sanz","Ecole sup&#x00E9;rieure d'Ing&#x00E9;nieurs en, Electronique et Electrotechnique, Par&#x00ED;s - France","2010 IEEE Latin-American Conference on Communications","20101118","2010","","","1","6","This paper aims to present a model for malware detection, uCLAVS (University of Caldas' AntiVirus Service), a multiple engine service that follows the set of defined protocols and standards for Web Services technologies, in addition an Ontology for Malware and Intrusion Detection is described. uCLAVS is based on the idea that the files analysis commonly carried by applications residing on the client can improve their performance if they are moved to the network, where instead of running complex software on every host, it gives each process a receiving the light entering the system files, send them to the network to be analyzed by multiple engines, and then to decide whether or not they are executed according to the report of threat delivered. As a result of the tests with the prototype can be uCLAVS arguing, among other things, that offers the possibility of increasing the rate of the assertion characterization harmful files, allows the construction of thin clients, facilitates zero-day updates, and provides a forensic capabilities enhancement.","2330-989X;2330989X","978-1-4244-7171-3;9781424471713","","10.1109/LATINCOM.2010.5641013","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5641013","Antivirus;Cloud Computing;Cloud Security Intrusion Detection;Intrusion Prevention;Malware Detection;Ontology for Malware Detection;Web Services","Cognition;Engines;Intrusion detection;Malware;Ontologies;Protocols;Web services","Web services;invasive software;ontologies (artificial intelligence);ubiquitous computing","Web services technology;cloud computing;intrusion detection;intrusion ontology representation;malware detection;uCLAVS","","8","","11","","","15-17 Sept. 2010","","IEEE","IEEE Conference Publications"
"A node authentication clustering based security for ADHOC network","R. Murugesan; M. Saravanan; M. Vijyaraj","Department of ECE, Bharath Niketan Engineering ollege, Aundipatty, India","Communications and Signal Processing (ICCSP), 2014 International Conference on","20141110","2014","","","1168","1172","The exodus to Wireless networks from wired network is a growing field in the past few decades. Various wireless applications are made up of mobility and scalability based nodes. Among all the wireless networks Mobile Ad-Hoc network is one of the most significant and distinctive applications today. All the nodes are self employed, not fixed on a fixed network infrastructure, and it can act as sender as well as receiver, and directly communicate to the other nodes in the network within the communication range of the network. Also the nodes in the Wireless network can act as relay nodes to their neighbors to relay messages. Since the nodes in the Wireless Network having the ability to self-configuring by them, they are deployed in critical mission based applications like military usage or any kind of emergency recovery. Since the open medium and wide distribution of nodes make the network vulnerable to malicious attackers. In such situations, it is necessary to deploy an effective IDS mechanism to prevent or protect the Network from attacks. In the existing system EAACK - [Enhanced Adaptive Acknowledgement] is proposed as an IDS and it especially designed for MANET. In this paper a combined IP-trace back with E2AACK - [End-to-End Adaptive Acknowledgment] mechanism is proposed to detect and prevent the malicious nodes in the network. The malicious node activity can be detected by IP-trace back and prevented by getting acknowledgement from both end nodes. The simulation result shows that the E2AACK approach provides higher detection rate and prevention which greatly affect the network performance in terms of throughput and delay.","","978-1-4799-3357-0;9781479933570","","10.1109/ICCSP.2014.6950038","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6950038","ADHOC Networks;Delay;E2AACK;Intrusion Detection System;Malicious Nodes;Throughput","Ad hoc networks;Communication system security;Mobile computing;Receivers;Relays;Wireless networks","message authentication;mobile ad hoc networks;pattern clustering;telecommunication security","E2AACK mechanism;EAACK;IDS mechanism;IP-trace back;critical mission based application;end-to-end adaptive acknowledgment mechanism;enhanced adaptive acknowledgement;intrusion detection system;malicious attack prevention;malicious nodes detection;mobile ad hoc network protection;mobility based node;node authentication clustering based security;relay message;relay node;scalability based node;self-configuration ability;wired network;wireless network delay;wireless network throughput","","0","","15","","","3-5 April 2014","","IEEE","IEEE Conference Publications"
"Securing mobile ad hoc domain by immune-inspired mechanism","Y. A. Mohamed; A. B. Abdullah","Department of Information and Computer Sciences, Universiti Teknologi PETRONAS, Tronoh, Malaysia","TENCON 2009 - 2009 IEEE Region 10 Conference","20100122","2009","","","1","6","This work presents a new mechanism for securing mobile ad hoc domain. Some human immune features and properties have been motivated in an attempt to build a robust security system. New computational techniques have been developed based on the immune system concepts, seeking to solve several engineering problems; however, not all the previous approaches have a tangible contribution to the networking security as it was not practically implemented. In this paper, a security mechanism based on immune inspired properties and features is presented. A mobile agent system has been used to map different immune components and properties. Distributed detection, first response, second response, self recovery, adaptability, and danger theory are the hallmarks of the proposed security architecture.","2159-3442;21593442","978-1-4244-4546-2;9781424445462","978-1-4244-4547-9;9781424445479","10.1109/TENCON.2009.5396041","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5396041","Ad hoc domain;Immune system;Mobile Agent;Security","Computer networks;Detectors;Humans;Immune system;Mechanical factors;Mobile ad hoc networks;Peer to peer computing;Protection;Robustness;Security","ad hoc networks;mobile agents;mobile communication;security of data;telecommunication security","adaptability;danger theory;distributed detection;immune system concepts;immune-inspired mechanism;mobile ad hoc domain;mobile agent system;networking security mechanism;robust security system;security architecture;self recovery","","0","","18","","","23-26 Jan. 2009","","IEEE","IEEE Conference Publications"
"Multigrade security monitoring for ad-hoc wireless networks","M. T. Creti; M. Beaman; S. Bagchi; Zhiyuan Li; Yung-Hsiang Lu","","2009 IEEE 6th International Conference on Mobile Adhoc and Sensor Systems","20091117","2009","","","342","352","Ad-hoc wireless networks are being deployed in critical applications that require protection against sophisticated adversaries. However, wireless routing protocols, such as the widely-used AODV, are often designed with the assumption that nodes are benign. Cryptographic extensions such as Secure AODV (SAODV) protect against some attacks but are still vulnerable to easily-performed attacks using colluding adversaries, such as the wormhole attack. In this paper, we make two contributions to securing routing protocols. First, we present a protocol called route verification (RV) that can detect and isolate malicious nodes involved in routing-based attacks with very high likelihood. However, RV is expensive in terms of energy consumption due to its radio communications. To remedy the high energy cost of RV, we make our second contribution. We propose a multigrade monitoring (MGM) approach. The MGM approach employs a previously developed lightweight local monitoring technique to detect any necessary condition for an attack to succeed. However, local monitoring suffers from false positives due to collisions on the wireless channel. When a necessary condition is detected, the heavy-weight RV protocol is triggered. We show through simulation that MGM applied to AODV generally requires little extra energy compared to baseline AODV, under the common case where there is no attack present. It is also more resource-efficient and powerful than SAODV in detecting attacks. Our work, for the first time, lays out the framework of multigrade monitoring, which we believe fundamentally addresses the tension between security and resource consumption in ad-hoc wireless networks.","2155-6806;21556806","978-1-4244-5113-5;9781424451135","","10.1109/MOBHOC.2009.5336981","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5336981","","Communication system security;Costs;Cryptographic protocols;Cryptography;Energy consumption;Monitoring;Protection;Radio communication;Routing protocols;Wireless networks","ad hoc networks;cryptographic protocols;routing protocols;telecommunication security;wireless channels","MGM approach;ad-hoc wireless networks;cryptographic extensions;energy consumption;heavy-weight RV protocol;multigrade monitoring approach;multigrade security monitoring;network security;radio communications;route verification protocols;wireless channel;wireless routing protocols","","0","","19","","","12-15 Oct. 2009","","IEEE","IEEE Conference Publications"
"Fault-tolerant distributed reconnaissance","A. P. Lauf; W. H. Robinson","Vanderbilt University, Nashville, TN","MILITARY COMMUNICATIONS CONFERENCE, 2010 - MILCOM 2010","20110106","2010","","","1812","1817","This paper describes a method to efficiently canvass an area of interest using distributed sensing methods, assisted by fault-tolerant resource management. By implementing multiple aircraft in an assessment configuration, aerial monitoring and diverse sensing can be accomplished through the use of ad-hoc networking principles; aircraft act as nodes, each being a distributed agent in the network. Combined with a method called the Distributed Apt Resource Transference System (DARTS) for reallocating redundant or alternately-allocatable resources, such implementations can enjoy longer operational duration, increased coverage, and a higher probability of executing the desired reconnaissance. DARTS employs a hybridization of gossip and flooding-based resource discovery methods to find suitable replacement resources in the case of a node failure. Failures may arise due to natural (environmental) interference or malicious attacks designed to disrupt the mission. Testing of the fault-tolerant resource management techniques demonstrated resiliency of the system, resulting in minimal bandwidth requirements to reallocate (up to 6-fold reduction in traffic) and a faster speed of resource reallocation (up to 79% improvement), even in the face of an inconsistent state of operation. By implementing intrusion detection system (IDS) technologies to spawn the reallocation process (a procedure called triggering), DARTS provides a flexible, lightweight, and scalable method to efficiently allow reconnaissance and other distributed sensing applications to occur on a mobile, airborne platform.","2155-7578;21557578","978-1-4244-8178-1;9781424481781","","10.1109/MILCOM.2010.5679552","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5679552","","Aircraft;Fault tolerance;Mobile ad hoc networks;Peer to peer computing;Protocols;Reconnaissance;Sensors","ad hoc networks;fault tolerance;security of data","ad hoc network;distributed agent;distributed apt resource transference system;distributed sensing method;fault tolerant distributed reconnaissance;flooding based resource discovery method;intrusion detection system;resource management;resource reallocation","","3","","16","","","Oct. 31 2010-Nov. 3 2010","","IEEE","IEEE Conference Publications"
"The Design of a Generic Intrusion-Tolerant Architecture for Web Servers","A. Saidane; V. Nicomette; Y. Deswarte","University of Trento, Trento","IEEE Transactions on Dependable and Secure Computing","20090210","2009","6","1","45","58","Nowadays, more and more information systems are connected to the Internet and offer Web interfaces to the general public or to a restricted set of users. Such openness makes them likely targets for intruders, and conventional protection techniques have been shown insufficient to prevent all intrusions in such open systems. This paper proposes a generic architecture to implement intrusion-tolerant Web servers. This architecture is based on redundancy and diversification principles in order to increase the system resilience to attacks: usually, an attack targets a particular software, running on a particular platform, and fails on others. The architecture is composed of redundant proxies that mediate client requests to a redundant bank of diversified application servers. The redundancy is deployed here to increase system availability and integrity. To improve performance, adaptive redundancy is applied: the redundancy level is selected according to the current alert level. The architecture can be used for static servers, that is, for Web distribution of stable information (updated offline) and for fully dynamic systems where information updates are executed immediately on an online database. The feasibility of this architecture has been demonstrated by implementing an example of a travel agency Web server, and the first performance tests are satisfactory, both for request execution times and recovery after incidents.","1545-5971;15455971","","","10.1109/TDSC.2008.1","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4429182","Security;Web servers;and protection;integrity","Application software;Availability;Computer architecture;Information systems;Internet;Open systems;Protection;Resilience;Service oriented architecture;Web server","Internet;client-server systems;data integrity;fault tolerant computing;file servers;open systems;redundancy;security of data","Internet;Web interface;Web server;adaptive redundancy;client-server system;data integrity;diversification principle;information system;intrusion-tolerant architecture;open system;system availability","","13","","27","","2008-02-02","Jan.-March 2009","","IEEE","IEEE Journals & Magazines"
"A Distributed Intrusion Detection Model Based on a Society of Intelligent Mobile Agents for Ad Hoc Network","G. Bourkache; M. Mezghiche; K. Tamine","LIMOSE Lab., Univ. of Boumerdes, Boumerdes, Algeria","Availability, Reliability and Security (ARES), 2011 Sixth International Conference on","20111017","2011","","","569","572","The evolution of wireless network technologies and the recent advances in mobile computing hardware have made possible the introduction of various applications in mobile adhoc networks. Not only is the infrastructure of these networks inherently vulnerable but they have increased requirements regarding their security as well. As intrusion prevention mechanisms, such as encryption and authentication, are not sufficient regarding security, we need a second line of defence, Intrusion Detection. The focus of this paper is on distributed and intelligent intrusion detection. We propose a model for building a distributed and behavioural intrusion detection system by using a classification method.","","978-1-4577-0979-1;9781457709791","978-0-7695-4485-4;9780769544854","10.1109/ARES.2011.131","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6045978","Intrusion detection;Mobile ad hoc networks;Mobile agents;Multi-agents systems;Network security","Intrusion detection;Mobile ad hoc networks;Mobile communication;Mobile computing;Routing","mobile ad hoc networks;mobile agents;mobile computing;security of data","ad hoc network;authentication;behavioural intrusion detection system;classification method;distributed intrusion detection model;encryption;intelligent intrusion detection;intelligent mobile agents;intrusion prevention;mobile adhoc networks;mobile computing;wireless network","","3","","15","","","22-26 Aug. 2011","","IEEE","IEEE Conference Publications"
"Energy aware Secure Clustering in Mobile Ad hoc Networks","K. Soliman; M. A. Sobh; A. M. Bahaa-Eldin; E. Hegazi","Dept. of Electronics & Communication, Engineering Ain Shams University, Cairo, Egypt","Computer Engineering & Systems (ICCES), 2015 Tenth International Conference on","20160128","2015","","","241","246","Mobile Ad hoc Networks (MANETs) suffer from security attacks and privacy issues, which dramatically impede their applications. In addition, the security measures applied in MANETs (like encryption and key distribution) have a number of negative effects on the network's performance. Cryptographic operations introduce a lot of both CPU and communication overhead. Therefore, routing protocols improvement is a challenge for researchers to overcome the negative effects of security measures. Clustering the MANET is a known technique to lower the routing over-head. It can also be utilized to distribute encryption keys and the authentication process. In this paper, a new protocol called Secure Clustering and Energy Saver Protocol “SCESP” is proposed. SCESP secures the Mobile Ad hoc Networks and increase its network lifetime. This system introduces a novel self-node clustering technique based on Ad-hoc On-demand Distance Vector “AODV” routing protocol. In addition, it eliminates the key distribution overhead using smart token or similar hardware which is used for authentication. The SCESP system succeeded to enhance the security level of MANETs and decrease the battery consumption of mobile nodes due to the transmitted and received route requests messages propagated to discover new routes in AODV routing protocol.","","","","10.1109/ICCES.2015.7393053","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7393053","AODV;Clustering;MANETs;PKI;Security attacks;remote token hardware","Ad hoc networks;Batteries;Mobile computing;Routing;Routing protocols;Security","cryptography;mobile ad hoc networks;routing protocols","AODV routing protocols;MANET;SCESP system;ad-hoc on-demand distance vector routing protocol;authentication process;cryptographic operations;encryption keys;energy aware secure clustering;mobile ad hoc networks;novel self-node clustering technique;privacy issues;secure clustering and energy saver protocol;security attacks;security measures","","","","15","","","23-24 Dec. 2015","","IEEE","IEEE Conference Publications"
"Towards Fraud Detection Methodologies","T. Allan; J. Zhan","Dakota State Univ. Madison, Madison, SD, USA","2010 5th International Conference on Future Information Technology","20100610","2010","","","1","6","Fraud and abuse have led to significant additional expense in the banking and financial system of the United States. This paper aims to provide a comprehensive survey of the statistical methods applied to banking and financial fraud detection, with focuses on classifying fraudulent behaviors, identifying the major sources and characteristics of the data based on which fraud detection has been conducted, discussing the key steps in data preprocessing, as well as summarizing, categorizing, and comparing statistical fraud detection methods.","2159-7006;21597006","978-1-4244-6948-2;9781424469482","","10.1109/FUTURETECH.2010.5482631","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5482631","","Banking;Computer crime;Data mining;Data preprocessing;Electronic commerce;Gas detectors;Intrusion detection;Mobile communication;Statistics;Wheels","banking;fraud;security of data","United States;banking;financial system;fraud detection methodologies","","0","1","61","","","21-23 May 2010","","IEEE","IEEE Conference Publications"
