"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=7232998,7140346,6940209,5386823,4534498,5546735,5280090,1194868,7311846,7433788,1630929,4156644,4197960,7381560,4275779,5972284,1393247,5623847,6681105,7182944,4272190,4198821,7412138,7273661,5356451,5188807,6121266,6077027,4228018,1443525,5231937,4219103,7401098,1514527,4277245,143797,1364636,7164786,5521501,7182487,4976790,5715499,6027529,4288910,7133049,7018950,5576274,7064618,4455133,7516124,4343426,7337466,6219366,5541811,1515559,7373695,6732386,5399894,4428600,4689253,4087691,7163041,4299432,481515,7056980,5715080,1292989,6783487,4299775,4667417,4394963,1254308,4533339,1652084,1264947,6494357,969760,81023,6115504,7435816,6821495,6670959,6525333,5318955,5460640,5546496,7218093,5466665,5486031,6599567,6295979,4529320,5556741,5541872,5583654,4550355,7325234,6342884,7417118,6215614",2016/08/04 11:35:47
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Kernel methods to detect intruders","R. Beghdad; Y. Ziraoui; N. Kouache","Fac. of Sci., Abderrahmane Mira Univ., Bejaia, Algeria","Control, Engineering & Information Technology (CEIT), 2015 3rd International Conference on","20150903","2015","","","1","6","This paper aims mainly to improve the data analysis methods already used to detect introduers in [1]. To do that, we introduce two anomaly intrusion detection methods based on Kernel Fisher Discriminant Analysis (KFDA) and Kernel Principal Component Analysis (KPCA). This approach searches for those vectors in the underlying space that best discriminate among users' profile classes. The discrimination rules are based on nonlinear combinations of the observed users' profiles, called discriminant factors. This new approach provides for the ability to learn and later determine whether a new profile does or does not correspond to those of known users. Unlike many researchers we used realistic data to learn the behaviors of four students' classes. After that we apply KFDA and KPCA to get an appropriate discrimination between the student classes. Thus, one can easily determine if a new student is legitimate or not by projecting its profile onto the profile subspace. Simulations show that our approaches outperform those used in [1].","","","","10.1109/CEIT.2015.7232998","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7232998","Anomaly intrusion detection;Audit trail analysis;Intrusion detection;Kernel Fisher Discriminant Analysis;Kernel Principal Component Analysis","Algorithm design and analysis;Clustering algorithms;Covariance matrices;Intrusion detection;Kernel;Linear discriminant analysis;Principal component analysis","data analysis;principal component analysis;security of data;vectors","KFDA;KPCA;anomaly intrusion detection method;data analysis method;discriminant factor;discrimination rule;kernel fisher discriminant analysis;kernel principal component analysis;vector","","0","","13","","","25-27 May 2015","","IEEE","IEEE Conference Publications"
"Establishing PDCA cycles for agile network management in SDN/NFV infrastructure","K. Shibata; H. Nakayama; T. Hayashi; S. Ata","Graduate School of Engineering, Osaka City University, 3-3-138 Sugimoto, Sumiyoshi-ku, Osaka 558-8585, Japan","2015 IFIP/IEEE International Symposium on Integrated Network Management (IM)","20150702","2015","","","619","625","Software Defined Networking (SDN) is attracting many researchers in networking area, especially in the field of network operations and managements. A fine-grained network management that controls traffic dynamically by the unit of flows is one of the key challenges towards a resilient network for the future Internet. To this end, the network is required to re-configure timely, adaptively and dynamically. In this paper, we propose a self-adaptive approach to manage both network and functional resources in SDN. To achieve the quick adaptation to various pattern of traffic, we first establish a Plan-Do-Check-Act (PDCA) cycle for our network management architecture. Then we describe a detailed procedure including interactions from networking components. We also show some use cases and give a proof-of-concept deployment.","1573-0077;15730077","","","10.1109/INM.2015.7140346","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7140346","Agile Network Management;NFV;Network Control;Optimization;SDN;Security","Computer architecture;Databases;Internet;Measurement;Monitoring;Optimization;Program processors","computer network management;resource allocation;software defined networking;telecommunication traffic","PDCA cycles;SDN/NFV infrastructure;agile network management;functional resources management;future Internet;network management architecture;network operations;network reconfiguration;networking area;networking components;networking functions;plan-do-check-act cycle;proof-of-concept deployment;self-adaptive approach;software defined networking;traffic controls;traffic pattern","","0","","16","","","11-15 May 2015","","IEEE","IEEE Conference Publications"
"On the Security of the Automatic Dependent Surveillance-Broadcast Protocol","M. Strohmeier; V. Lenders; I. Martinovic","Univ. of Oxford, Oxford, UK","IEEE Communications Surveys & Tutorials","20150519","2015","17","2","1066","1087","Automatic dependent surveillance-broadcast (ADS-B) is the communications protocol currently being rolled out as part of next-generation air transportation systems. As the heart of modern air traffic control, it will play an essential role in the protection of two billion passengers per year, in addition to being crucial to many other interest groups in aviation. The inherent lack of security measures in the ADS-B protocol has long been a topic in both the aviation circles and in the academic community. Due to recently published proof-of-concept attacks, the topic is becoming ever more pressing, particularly with the deadline for mandatory implementation in most airspaces fast approaching. This survey first summarizes the attacks and problems that have been reported in relation to ADS-B security. Thereafter, it surveys both the theoretical and practical efforts that have been previously conducted concerning these issues, including possible countermeasures. In addition, the survey seeks to go beyond the current state of the art and gives a detailed assessment of security measures that have been developed more generally for related wireless networks such as sensor networks and vehicular ad hoc networks, including a taxonomy of all considered approaches.","1553-877X;1553877X","","","10.1109/COMST.2014.2365951","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6940209","ADS-B;NextGen;air traffic control;air traffic management;aviation;broadcast;security;wireless","Aircraft;Jamming;Protocols;Radar;Security;Surveillance;Wireless communication","air traffic control;broadcasting;protocols","ADS-B protocol;ADS-B security;air traffic control;automatic-dependent surveillance-broadcast protocol security;communication protocol;next-generation air transportation systems;sensor networks;vehicular ad hoc networks;wireless networks","","3","","118","","2014-10-30","Secondquarter 2015","","IEEE","IEEE Journals & Magazines"
"Usability and design considerations for an autonomic relational database management system","R. Telford; R. Horman; S. Lightstone; N. Markov; S. O'Connell; G. Lohman","IBM Autonomic Computing, 4205 Miami Blvd., Research Triangle Park, NC 27709, USA","IBM Systems Journal","20100406","2003","42","4","568","581","Autonomic systems offer numerous advantages over non-autonomic systems, and many of these advantages relate to ease of use. The advantages regarding ease of use include reducing the number of low-level system administration tasks, simplifying the system administrator's interface, handling exceptions which would otherwise have resulted in system alerts, and the learning, by the system, of actions taken by the administrator. However, human intervention must still be factored in, and care must be taken in the design of autonomic systems not to make the system administrator's task more difficult. This paper examines the ease-of-use ramifications of autonomic computing in the context of relational databases in general, and of the IBM® DB2® Universal Database™ Version 8.1 autonomic computing system in particular.","0018-8670;00188670","","","10.1147/sj.424.0568","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5386823","","","","","","0","","","","","2003","","IBM","IBM Journals & Magazines"
"Idaho National Laboratory Supervisory Control and Data Acquisition Intrusion Detection System (SCADA IDS)","J. Verba; M. Milvich","Idaho National Laboratory, PO Box 1625, Idaho Falls, ID, 83415-2604, (208) 526-6120, jared.verba@inl.gov","Technologies for Homeland Security, 2008 IEEE Conference on","20080530","2008","","","469","473","Current intrusion detection system (IDS) technology is not suited to be widely deployed inside a supervisory, control and data acquisition (SCADA) environment. Anomaly- and signature-based IDS technologies have developed methods to cover information technology-based networks activity and protocols effectively. However, these IDS technologies do not include the fine protocol granularity required to ensure network security inside an environment with weak protocols lacking authentication and encryption. By implementing a more specific and more intelligent packet inspection mechanism, tailored traffic flow analysis, and unique packet tampering detection, IDS technology developed specifically for SCADA environments can be deployed with confidence in detecting malicious activity.","","978-1-4244-1977-7;9781424419777","978-1-4244-1978-4;9781424419784","10.1109/THS.2008.4534498","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4534498","","Authentication;Control systems;Cryptography;Data security;Information security;Inspection;Intrusion detection;Laboratories;Protocols;SCADA systems","SCADA systems;security of data","Idaho national laboratory supervisory control and data acquisition;intelligent packet inspection mechanism;intrusion detection system;packet tampering detection;tailored traffic flow analysis","","13","","4","","","12-13 May 2008","","IEEE","IEEE Conference Publications"
"Octopus-IIDS: An anomaly based intelligent intrusion detection system","P. M. Mafra; V. Moll; J. da Silva Fraga; Altair Olivo Santin","Automation and Systems Departament (DAS), Federal University of Santa Catarina (UFSC), Florianopolis - Brazil","Computers and Communications (ISCC), 2010 IEEE Symposium on","20100812","2010","","","405","410","The intrusion detection systems (IDS) are designed to identify unwanted attempts at manipulating, accessing or disabling of computer systems, mainly through a network, such as the Internet. Additionally, the IDSs can perform other functions like intrusion prevention (IPS), including proactive functions. A recurrent problem in intrusion detection systems is the difficulty to distinguish legitimate access from attacks. A lot of conventional IDSs are signature based, although they do not identify variations of these attacks nor new attacks. This paper presents an intrusion detection system model based on the behavior of network traffic through the analysis and classification of messages. Two artificial intelligence techniques named Kohonen neural network (KNN) and support vector machine (SVM) are applied to detect anomalies. These techniques are used in sequence to improve the system accuracy, identifying known attacks and new attacks, in real time. The paper also makes an analysis of the features used to classify data in order to define which of them are really relevant for each class of attack defined in our experiments.","1530-1346;15301346","978-1-4244-7754-8;9781424477548","","10.1109/ISCC.2010.5546735","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5546735","Artifitial Neural Network;Internet Security;Intrusion Detection System;Support Vector Machine","Artificial neural networks;Detectors;Intrusion detection;Neurons;Probes;Support vector machines;Training","","","","11","","21","","","22-25 June 2010","","IEEE","IEEE Conference Publications"
"A Penetration Testing Method for E-Commerce Authentication System Security","W. Pan; W. Li","Sch. of Comput. Sci., Northwestern Polytech. Univ., Xi'an, China","Management of e-Commerce and e-Government, 2009. ICMECG '09. International Conference on","20091006","2009","","","449","453","E-Commerce systems are suffering more and more security issues. Vulnerabilities of authentication systems are revealed when various attacks and malicious abuses are developed and deployed to violate security of system and information. To improve the ability to defend authentication system against invasion and abuse, a novel penetration testing method for E-Commerce authentication system is proposed to scrutinize the vulnerabilities of e-Commerce authentication system and evaluate severity level of potential vulnerabilities. The penetration testing method is an active vulnerability analysis and verification method that can mimic active attacks and perform exploitations by constructing effective and concise penetration testing cases. Through analyzing dynamic taint propagation, the presented method can determine feasibility of the attacks and evaluate security of authentication system. The experiment demonstrates the proposed method can serve as a viable and effective candidate for security detection of authentication system.","","978-0-7695-3778-8;9780769537788","","10.1109/ICMeCG.2009.111","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5280090","authentication system;e-Commerce;penetration testing;program vulnerability","Authentication;Computer science;Computer security;Conference management;Electronic commerce;Electronic government;Information security;Performance analysis;Performance evaluation;System testing","electronic commerce;message authentication","dynamic taint propagation;e-commerce authentication system security;penetration testing method;vulnerability analysis","","2","","12","","","16-19 Sept. 2009","","IEEE","IEEE Conference Publications"
"Cossack: coordinated suppression of simultaneous attacks","C. Papadopoulos; R. Lindell; J. Mehringer; A. Hussain; R. Govindan","","DARPA Information Survivability Conference and Exposition, 2003. Proceedings","20030422","2003","1","","2","13 vol.1","DDoS attacks are highly distributed, well coordinated, offensive assaults on services, hosts, and infrastructure of the Internet. Effective defensive countermeasures to DDoS attacks will require equally sophisticated, well coordinated, monitoring, analysis, and response. The Cossack project is developing an architecture to explore such coordination using multicast, annotated topology information, and novel blind detection techniques.","","0-7695-1897-4;0769518974","","10.1109/DISCEX.2003.1194868","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1194868","","Computer crime;Databases;Electrical capacitance tomography;Frequency;Intrusion detection;Military communication;Monitoring;Pressing;Software tools;Web and internet services","Internet;security of data;telecommunication security","Cossack project;Internet;annotated topology information;blind detection techniques;coordinated simultaneous attack suppression;defensive countermeasures;distributed denial of service attacks;monitoring;multicast","","28","","29","","","22-24 April 2003","","IEEE","IEEE Conference Publications"
"The Development Status and Trend of NetFPGA","J. Cao; X. Zheng; L. Sun; J. Jin","Key Lab. of RF Circuits & Syst. of Minist. of Educ., Hangzhou Dianzi Univ., Hangzhou, China","Network and Information Systems for Computers (ICNISC), 2015 International Conference on","20160114","2015","","","101","105","In recent years, with the rapid development of the Internet, ever increasing traffic and link-bandwidths presented serious challenges for computer network-related research such as high-speed algorithm and development of high-performance network equipment. Of course, increasing complication in hardware, firewall filtering and Encryption technology, makes programmability getting more and more attention in switches, routers and other network devices. This paper introduces the development process of NetFPGA, makes a comprehensive summary in the study of high performance network, and describes its advantages in high-speed, parallel and real-time. We present a brief introduction to our current work simultaneously. Finally, the paper points out the NetFPGA development direction and trends in future work.","","978-1-4799-1842-3;9781479918423","","10.1109/ICNISC.2015.17","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7311846","Highperformance network;NetFPGA;Programmability;trend","Field programmable gate arrays;Hardware;IP networks;Internet;Power demand;Routing;Software","Internet;computer network performance evaluation;cryptography;field programmable gate arrays;firewalls","NetFPGA development;computer network-related research;encryption complication technology;firewall filtering;high-performance network equipment","","","","43","","","23-25 Jan. 2015","","IEEE","IEEE Conference Publications"
"A Novel Anomaly Detection Algorithm for WSN","A. Balakrishnan; R. PC","Dept. of ECE, MES Coll. of Eng., Kuttippuram, India","2015 Fifth International Conference on Advances in Computing and Communications (ICACC)","20160317","2015","","","118","121","Wireless sensor networks (WSNs) are gaining more and more interest in the research community due to their unique characteristics and have a lots of interesting applications. Besides energy consumption security of WSN is being a critical issue nowadays. This is because WSNs are easily effected by various types of attacks and node compromises so they require security mechanisms to defend against them. An intrusion detection system (IDS) is one such solution to the problem. There are many research works focused in the area of signature based anomaly based IDS. Based on these malicious activities there is a need of addressing a new or modified versions of IDS algorithm. The proposed algorithm, abbreviated as AD(anomaly detection) algorithm has dedicated procedures for secure cluster formation, periodic re-clustering, and efficient cluster member monitoring and then the detection of different attacks. The performance of AD algorithm in identifying and detecting intrusions using a rule-based anomaly detection scheme is studied via simulations.","","978-1-4673-6993-0;9781467369930","","10.1109/ICACC.2015.29","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7433788","Anomaly-based detection;Cluster Head(CH);Cluster Member(CM);Wireless sensor networks","Clustering algorithms;Monitoring;Nickel;Nominations and elections;Peer-to-peer computing;Protocols;Wireless sensor networks","energy consumption;telecommunication security;wireless sensor networks","WSN;anomaly detection algorithm;efficient cluster member monitoring;energy consumption security;intrusion detection system;periodic reclustering;secure cluster formation;wireless sensor networks","","","","7","","","2-4 Sept. 2015","","IEEE","IEEE Conference Publications"
"A vision for the trust managed grid","M. H. Hanif Durad; Yuanda Cao","Dept. of Comput. Sci. & Eng., Beijing Inst. of Technol., China","Cluster Computing and the Grid, 2006. CCGRID 06. Sixth IEEE International Symposium on","20060530","2006","2","","11 pp.","34","Envisaging that the grid related research in the captioned area is more influenced by similar research in P2P and Internet; hence an independent course needs to be adopted. The objectives of this paper are; a review and suggest some improvements in grid related trust issues, recommend a complete trust management system (TMS) as a component of grid and analyze how a TMS can influence grid areas such as security, resource management and information services","","0-7695-2585-7;0769525857","","10.1109/CCGRID.2006.1630929","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1630929","","Centralized control;Collaboration;Computer science;Grid computing;Independent component analysis;Information analysis;Information security;Internet;Protection;Resource management","grid computing;resource allocation;security of data","grid security;information services;resource management;trust managed grid;trust management system","","4","","38","","","16-19 May 2006","","IEEE","IEEE Conference Publications"
"Application Level IDS using Protocol Analysis","K. V. Rajkumar; V. Vaidehi; S. Pradeep; N. Srinivasan; M. Vanishree","Department of Electronics Engineering, Madras Institute of Technology, Anna University, Chennai 600 044. Email: kandurirajkumar@gmail.com","2007 International Conference on Signal Processing, Communications and Networking","20071105","2007","","","355","359","As network attacks have increased in number and severity over the past few years, intrusion detection systems have become a necessary addition to the security infrastructure of most organizations. From a security perspective, firewalls and SSL offer little protection. Web traffic often contains attacks such as cross-site scripting and SQL injection that enter through port 80 and are not blocked by the firewall. Among the Web applications HTTP holds the majority share of the traffic transported through Web. In this paper, implementation of an application level IDS has been presented which uses combination of pattern matching and protocol analysis approaches. The first method of detection relies on a multi pattern matching within the protocol fields, the second one provides an efficient decision tree adaptive to the application traffic characteristics to limit the number of patterns to be checked. The proposed IDS can be effectively implemented in a high performance semantic processor","","1-4244-0996-9;1424409969","1-4244-0997-7;1424409977","10.1109/ICSCN.2007.350762","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4156644","","Detectors;Event detection;Intrusion detection;Network servers;Pattern analysis;Pattern matching;Performance analysis;Protocols;Telecommunication traffic;Web server","Internet;authorisation;computer crime;decision trees;pattern matching;telecommunication security;telecommunication traffic;transport protocols","HTTP;SSL;Web traffic;application level IDS;decision tree;firewall;high performance semantic processor;intrusion detection system;network attack;pattern matching;protocol analysis","","1","","27","","","22-24 Feb. 2007","","IEEE","IEEE Conference Publications"
