"http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&ar=5200325,5380168,4530488,5383961,4288909,5370013,6663595,4787688,4608062,6379174,5355038,1181418,4428636,4796927,4690845,4620623,1400591,6494989,5712878,5439269,5646054,7154055,5741285,4200751,6543339,1238686,5958224,5678009,6297095,4580092,4459682,7284092,7107930,4555995,4041189,6513880,1532054,5340992,6349483,6193576,7396103,6650019,5534459,5976791,6092767,4444082,4976746,5958858,7159354,6810022,4109893,5580281,6779650,6674288,1209932,7034170,7279997,5307422,6164438,6117340,7357466,5486071,5276470,5494336,1286430,1288036,6975564,626246,1559932,1348111,6527503,4041841,4351510,7517292,6895431,6975235,4159876,5209852,6863567,6813166,4698177,6104019,5710582,6408209,4378271,7335317,4154098,4454922,6211918,6925898,6449781,7124898,5958871,6524474,6508172,1565256,6169563,6382904,5670735,6035722",2016/08/04 11:30:24
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Thwarting Zero-Day Polymorphic Worms With Network-Level Length-Based Signature Generation","L. Wang; Z. Li; Y. Chen; Z. Fu; X. Li","Tsinghua Univ., Beijing, China","IEEE/ACM Transactions on Networking","20100217","2010","18","1","53","66","It is crucial to detect zero-day polymorphic worms and to generate signatures at network gateways or honeynets so that we can prevent worms from propagating at their early phase. However, most existing network-based signatures are specific to exploit and can be easily evaded. In this paper, we propose generating vulnerability-driven signatures at network level without any host-level analysis of worm execution or vulnerable programs. As the first step, we design a network-based length-based signature generator (LESG) for the worms exploiting buffer overflow vulnerabilities. The signatures generated are intrinsic to buffer overflows, and are very difficult for attackers to evade. We further prove the attack resilience bounds even under worst-case attacks with deliberate noise injection. Moreover, LESG is fast and noise-tolerant and has efficient signature matching. Evaluation based on real-world vulnerabilities of various protocols and real network traffic demonstrates that LESG is promising in achieving these goals.","1063-6692;10636692","","","10.1109/TNET.2009.2020431","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5200325","length-based signature;polymorphic worm;worm signature generation;zero-day vulnerability","Buffer overflow;Internet;Intrusion detection;Phase detection;Protection;Protocols;Resilience;Runtime;Scalability;Telecommunication traffic","digital signatures;internetworking;invasive software;telecommunication traffic","attack resilience bounds;buffer overflow vulnerabilities;honeynets;host level analysis;network gateways;network traffic;network-level length-based signature generation;noise injection;signature matching;vulnerability driven signatures;zero-day polymorphic worms","","4","2","47","","2009-08-11","Feb. 2010","","IEEE","IEEE Journals & Magazines"
"An Efficient Method for Identifying IDS Agent Nodes by Discovering Compromised Nodes in MANET","M. K. Rafsanjani; A. A. Khavasi; A. Movaghar","Dept. of Comput. Eng., Islamic Azad Univ. Kerman Branch, Kerman, Iran","Computer and Electrical Engineering, 2009. ICCEE '09. Second International Conference on","20100115","2009","1","","625","629","Intrusion detection systems (IDS) for mobile ad hoc networks (MANETs) are necessary when they are deployed in reality. In This paper, we have presented a combined method of selecting IDS agent nodes in mobile ad hoc networks. Since, the IDS agents in MANET due to more activities need to more battery power. In our method, first, compromised nodes are detected and then the nodes with the highest energy power from among valid nodes as IDS agent nodes are considered. So, with this method, some valid nodes contribute in intrusion detection activities and costs of the network monitoring will be reduced and the network lifetime will be increased.","","978-1-4244-5365-8;9781424453658","978-0-7695-3925-6;9780769539256","10.1109/ICCEE.2009.74","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5380168","Compromised node;Intrusion Detection System (IDS);Mobile Ad hoc NETwork (MANET);Network lifetime","Batteries;Computer networks;Costs;Intrusion detection;Mobile ad hoc networks;Monitoring;Open systems;Peer to peer computing;Routing protocols;Wireless networks","ad hoc networks;mobile radio;telecommunication security","compromised nodes;intrusion detection systems;mobile ad hoc networks;network lifetime","","1","","23","","","28-30 Dec. 2009","","IEEE","IEEE Conference Publications"
"Towards Identifying Features of Trust in Mobile Ad Hoc Network","N. Samian; M. A. Maarof; S. A. Razak","Fac. of Comput. Sci. & Inf. Syst., Univ. Teknol. Malaysia, Skudai","2008 Second Asia International Conference on Modelling &#x00026; Simulation (AMS)","20080523","2008","","","271","276","In a mobile ad hoc network (MANET) where security is a crucial issue, trust plays an important factor that could improve the number of successful data transmission process. The higher the numbers of nodes that trust each other in the network means the higher successful communication process rates could be expected. To determine trust, there are several criteria need to be considered. These criteria which are also known as features or evidences can be used to represent each node's trust properties in the trust evaluation process prior to initiating certain packet forwarding task. Nodes that are able to present valid features requested by source node will be included in the MANET operations. The aim of this paper is to provide an overview of security vulnerabilities in MANET and the use of trust concept to enhance the security. This paper also discusses several potential features that have been used in existing works which are expected to be suitable to be used in the trust evaluation process to create a trusted MANET community.","2376-1164;23761164","978-0-7695-3136-6;9780769531366","978-0-7695-3136-6;9780769531366","10.1109/AMS.2008.113","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4530488","Feature;Mobile ad hoc network;Security;Trust","Ad hoc networks;Availability;Communication system control;Communication system security;Cryptography;Intrusion detection;Mobile ad hoc networks;Mobile communication;Protection;Routing protocols","ad hoc networks;mobile radio;telecommunication security","MANET;mobile ad hoc network;packet forwarding task;security vulnerabilities;trust evaluation process","","1","","16","","","13-15 May 2008","","IEEE","IEEE Conference Publications"
"Anomaly Behavior Analysis for Web Page Inspection","C. M. Chen; W. Y. Tsai; H. C. Lin","Nat. Sun Yat-Sen Univ., Kaohsiung, Taiwan","Networks and Communications, 2009. NETCOM '09. First International Conference on","20100115","2009","","","358","363","As the Internet prevails, people access web services directly via web browsers over the network. However, most websites are not developed with sufficient security consideration. Hackers have taken the advantage of web application vulnerabilities to inject malicious codes into web pages. A victim who visits such a malicious web page will be compromised. Therefore, an efficient malicious web detection method is needed to prevent users from being compromised. Based on our observation, malicious web pages have uncommon behavior in order to evade from detection of Antivirus software. The anomaly behavior such as code encoding makes malicious web pages different from normal benign web pages. Current researches have noticed pattern-matching approach is not suitable to detect malicious web pages anymore, and then proposes a new detection method. The proposed method, a client-side malicious web page detection method, is based on anomaly behavior analysis. It focuses on distinguishing the behavior difference between malicious and benign web pages. The experimental results show that the proposed method can identify malicious web pages and alarm the website visitors efficiently.","","978-1-4244-5364-1;9781424453641","978-0-7695-3924-9;9780769539249","10.1109/NetCoM.2009.72","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5383961","Anomaly behavior;Drive-by download;Malicious webpage","Application software;Banking;Computer hacking;Data security;Inspection;Java;Monitoring;Web and internet services;Web pages;Web services","Internet;security of data","Internet;Web browser;Web page inspection;Web service;anomaly behavior analysis;antivirus software;client side malicious Web page detection method;code encoding;malicious Web detection method;pattern matching approach","","2","","10","","","27-29 Dec. 2009","","IEEE","IEEE Conference Publications"
"Towards Energy-Efficient Intrusion Detection in Pervasive Computing","B. Zhou; Q. Shi; M. Merabti","Liverpool John Moores Univ., Liverpool","2007 IEEE International Conference on Communications","20070813","2007","","","1417","1422","In our previous work we proposed a service- oriented and user-centric intrusion detection system (SUIDS) for pervasive/ubiquitous computing. The inherent features of pervasive computing request an IDS to give special concerns about resource-efficiency. In this paper, we discuss the existing resource-efficient solutions used in intrusion detection systems and refine the SUIDS with new techniques. Specifically, the paper shows how a user profile is managed in a distributed pattern to reduce the communication cost; and how a hybrid metric is used to extend the network lifetime. As a result, SUIDS achieves better performance in terms of energy efficiency while keeping high detection effectiveness.","1550-3607;15503607","1-4244-0353-7;1424403537","","10.1109/ICC.2007.238","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4288909","","Communications Society;Communications technology;Computer network management;Costs;Energy efficiency;Home appliances;Intrusion detection;Pervasive computing;Protection;Ubiquitous computing","security of data;ubiquitous computing","energy-efficient intrusion detection;intrusion detection systems;pervasive computing;ubiquitous computing","","0","","21","","","24-28 June 2007","","IEEE","IEEE Conference Publications"
"Improved Intrusion Detection System Using Fuzzy Logic for Detecting Anamoly and Misuse Type of Attacks","B. Shanmugam; N. B. Idris","Centre for Adv. Software Eng., UTM Int. Campus, Kuala Lumpur, Malaysia","Soft Computing and Pattern Recognition, 2009. SOCPAR '09. International Conference of","20091231","2009","","","212","217","Currently available intrusion detection systems focus mainly on determining uncharacteristic system events in distributed networks using signature based approach. Due to its limitation of finding novel attacks, we propose a hybrid model based on improved fuzzy and data mining techniques, which can detect both misuse and anomaly attacks. The aim of our research is to reduce the amount of data retained for processing i.e., attribute selection process and also to improve the detection rate of the existing IDS using data mining technique. We then use improved Kuok fuzzy data mining algorithm, which in turn a modified version of APRIORI algorithm, for implementing fuzzy rules, which allows us to construct if-then rules that reflect common ways of describing security attacks. We applied fuzzy inference engine using mamdani inference mechanism with three variable inputs for faster decision making. The proposed model has been tested and benchmarked against DARPA 1999 data set for its efficiency and also tested against the Â¿liveÂ¿ networking environment inside the campus and the results has been discussed.","","978-1-4244-5330-6;9781424453306","978-0-7695-3879-2;9780769538792","10.1109/SoCPaR.2009.51","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5370013","Fuzzy logic;apriori;hybrid system;intrusion detection","Artificial intelligence;Data mining;Data security;Fuzzy logic;Inference algorithms;Information security;Intrusion detection;Software engineering;Testing;Turing machines","data mining;fuzzy logic;fuzzy reasoning;security of data","Kuok fuzzy data mining algorithm;anomaly attacks;fuzzy inference engine;fuzzy logic;if-then rules;intrusion detection system;mamdani inference mechanism;misuse attacks","","2","","20","","","4-7 Dec. 2009","","IEEE","IEEE Conference Publications"
"IEEE Standard for Criteria for Security Systems for Nuclear Power Generating Stations - Redline","","","IEEE Std 692-2013 (Revision of IEEE Std 692-2010) - Redline","20131113","2013","","","1","100","Criteria for the design of an integrated security system for nuclear power generating stations are provided in this standard. Requirements are included for the overall system, interfaces, subsystems, and individual electrical and electronic equipment. This standard addresses equipment for security-related detection, surveillance, access control, communication, data acquisition, and threat assessment.","","","978-0-7381-8808-9;9780738188089","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6663595","CAS;IEEE 692;SAS;UPS;access control;central alarm station;cyber security;duress alarms;integrated security system;intrusion detection;line supervision;perimeter intrusion alarm;portal security lighting;remote video surveillance;secondary alarm station;security lighting;security systems;threat assessment;uninterruptible power supply system;voice communications","Alarm systems;IEEE standards;Intrusion detection;Lighting;Nuclear power generation;Security;Surveillance;Uninterruptible power systems;Voice communications","","","","0","","","","","Sept. 30 2013","","IEEE","IEEE Standards"
"A Multipath Reliable Routing for detection and isolation of malicious nodes in MANET","D. Somasundaram; R. Marimuthu","Department of MCA, Dr.Mahalingam College of Engineering & Technology, Pollachi - 642 003, India","Computing, Communication and Networking, 2008. ICCCn 2008. International Conference on","20090224","2008","","","1","8","For the protection of both routing and data forwarding operations, a network layer security solution has been provided as a solution for various security attacks in ad hoc networks. In this paper, to develop a security framework has been proposed. This security framework involves: detection of malicious nodes by the destination node, isolation of malicious nodes by discarding the path and prevention data packets by using dispersion techniques. We propose to develop a multipath reliable routing (MRR) algorithm, which determines a set of node-disjoint reliable paths. The paths are arranged in the descending order of their reliability index. Data packets are dispersed and transmitted simultaneously through the reliable disjoint paths. The primary reliable path sends the information packet containing the transmission information. At the destination, if there is mismatch between the transmission information and the data packets received, a negative feedback is sent back to the source that includes the particulars of the affected paths. The affected paths are then removed from the list of node-disjoint paths by the source. The destination can recover the data effectively by attaining reliability, since the data packets are dispersed along multiple paths using an efficient dispersion algorithm. Our simulation result shows that, when compared with existing scheme, our framework reduces overhead and delay, at the same time increasing the packet delivery ratio.","","978-1-4244-3594-4;9781424435944","978-1-4244-3595-1;9781424435951","10.1109/ICCCNET.2008.4787688","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4787688","Detection;Dispersion;Malicious;Multipath;Reliable","Ad hoc networks;Data security;Dispersion;Intrusion detection;Isolation technology;Mobile ad hoc networks;Protection;Routing;Spread spectrum communication;Wireless networks","ad hoc networks;mobile radio;telecommunication network reliability;telecommunication network routing;telecommunication security","MANET;data forwarding operations;dispersion techniques;efficient dispersion algorithm;malicious node detection;malicious node isolation;mobile ad hoc networks;multipath reliable routing algorithm;negative feedback;network layer security solution;node-disjoint reliable paths;packet delivery ratio;reliability index;security attacks","","3","","17","","","18-20 Dec. 2008","","IEEE","IEEE Conference Publications"
"Secure Group communication in Body Area Networks","Yu Cai; Jindong Tan","School of Technology Electrical & Computer Engineering Dept., Michigan Technological University, Houghton, USA 49931","Information and Automation, 2008. ICIA 2008. International Conference on","20080826","2008","","","555","559","Body area network (BAN) is an emerging technology which receives significant interest recent years. Typical BAN applications include healthcare, military, sports and first-responder. There is a great need to make BAN data transmission secure, accurate and protected. This paper presents a two-tier secure group communication framework (SG-BAN) for BAN data exchange, file sharing and remote display. Secure communication within a BAN (intraBAN) and between BANs (interBAN) are supported. At the interBAN level, group keys are issued/revoked when members join/leave the group to ensure the security policy. At the intraBAN level, device keys and media access control (MAC) addresses are combined to secure communication within a BAN. The performance of the prototype is also presented.","","978-1-4244-2183-1;9781424421831","978-1-4244-2184-8;9781424421848","10.1109/ICINFA.2008.4608062","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4608062","","Body area networks;Body sensor networks;Data communication;Data security;Displays;Media Access Protocol;Medical services;Peer to peer computing;Protection;Prototypes","access protocols;telecommunication security;wireless LAN","BAN data exchange;BAN data transmission;body area networks;file sharing;intraBAN level;media access control;remote display;two-tier secure group communication framework","","0","","19","","","20-23 June 2008","","IEEE","IEEE Conference Publications"
"Physical-layer intrusion detection for wireless networks using compressed sensing","A. Fragkiadakis; S. Nikitaki; P. Tsakalides","Institute of Computer Science, Foundation for Research and Technology-Hellas (FORTH-ICS), Heraklion, Crete, Greece","2012 IEEE 8th International Conference on Wireless and Mobile Computing, Networking and Communications (WiMob)","20121213","2012","","","845","852","The broadcast nature of wireless networks has been widely exploited by adversaries in order to cause severe denial-of-service attacks. Several algorithms are proposed in the literature for the detection and mitigation of such attacks at the physical and medium access layers. In this work, we combine recent advances in compressed sensing theory, along with a cumulative-sum anomaly-based algorithm, for the detection of physical-layer attacks. The algorithm considers a metric based on the Signal-to-Interference-plus-Noise-Ratio (SINR). Compressed sensing makes feasible the use of far fewer SINR measurements for effective intrusion detection. The performance evaluation based on real experimental data shows that attacks are detected with high accuracy using a small number of measurements.","2160-4886;21604886","978-1-4673-1429-9;9781467314299","","10.1109/WiMOB.2012.6379174","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6379174","compressed sensing;intrusion detection;jamming attacks;performance evaluation;signal-to-interference-plus-noise-ratio","Interference;Intrusion detection;Jamming;Measurement;Signal processing algorithms;Signal to noise ratio;Wireless communication","compressed sensing;radio networks;telecommunication security","SINR;compressed sensing theory;denial-of-service attacks;medium access layers;physical access layers;physical-layer intrusion detection;signal-to-interference-plus-noise-ratio;wireless networks","","7","","26","","","8-10 Oct. 2012","","IEEE","IEEE Conference Publications"
